,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X002460.SZ,X000792.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X000786.SZ,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600299.SH,X600027.SH,X600111.SH,X002466.SZ,X600489.SH,X600176.SH,X600126.SH,X000723.SZ,X600426.SH,X002075.SZ,X000401.SZ,X000553.SZ,X000898.SZ,X601158.SH,X600219.SH,X600516.SH,X002353.SZ,X000932.SZ,X600583.SH,X000883.SZ,X600486.SH,X000709.SZ,X600612.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600801.SH,0,0,0,0.30165596410216,0,0,0,0,0,0.0841071868449705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118492970383184,0,0.0370118080325261,0.393128729601957,0.0353328355108727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266136920417011,-0.00542666197086236,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157327152465447,0,0,0,0,0,0,0,0,0,0,0.318980362521652,0,0,0,0,0,0.0271407340998094,0,0,0,0,0,0,0.186563487494406,0,0.341168192970639,0,0,0,0,0,0,0,0.0372510116285215,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0332516824675509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146667140271443,0,0,0.173286119600634,0,0,0,-0.0583570795341949,0,0,0,0,0,0,0,0.043481130135948,0,0,0,0,0,0,0.139023683649747,0,0,0,0,0,0,0,0.102275993063651,0,0,0,0.148102156405207,0,0,0,0
X601898.SH,0,0,0,0,0.0362510985893575,0,0,0,0.0113703783201556,0,0,0,0,0,0,0,0,0,0,0.0223773095200163,0,0.131432712593714,0,0.027960329929117,0,0,0.106948165204367,0,0.10485444517026,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0157641491280827,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0254248885683099,0,0,0,0,0,0,0,0,0,0.0400080350106181,0,0.112081925156853,0,0,0.0327229980288283,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0202362201971382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650370480597089,-0.00585912308537003,0,0,0,0,0,0
X600886.SH,0,0,-1.38777878078145e-17,0,0.162328335688131,0,0.180753595610913,0,0,0,0,0,0.0179725628364147,0,0,0,0,0,0,0.0752433904956764,0,0,0,0,0,0,0,0,0,0.043781919498938,0,0,-0.0225336560542865,0,0,0,0,0,0,0,0,0,0,0.0497328420803903,0,0,0,0,0.00836427726894474,0,0,0.0094011373621902,0.00232017913360177,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.00685940440918405,0,0,0,0,0,0,0,0,0,0,0,0.0700891807140845,0,0,0.0861619810572125,0,0.0821437330310633,0,0,0,0,0,0,0.00176419270144257,0,0,0,0,0,0,0,0.11708039422647,0,0,0,0,0,0,0,0.0156483880212131,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.116244115997831,0,0,0,0,0,0,0.213758998702031,0,0,0,0,0,0,0.151846393110748,0,0.0817033459499455,0,0,0.0597123415250774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353313206504227,0.00476902061231604,0,0,0,0,0,0
X000786.SZ,0,0,0,0.223863466481233,0,0,0,0,0,0.354757579079766,0,0.104239746987397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113115121184152,0,0,0,0,0,0.0302655893035455,0.0591811638747066,0,0.0263050856709545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276265255357547,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0688909054258233,0,0.15139091767733,0,0,0,0,0,0,0,0,0,0,0,0,0.213748104911781,0,0,0.0145151525441952,0,0,0.074225956087124,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.276904396125926,0,0,0,0,0,0,0,0.0614805694525238,0.0432563622712192,0,0,0.0028407339809287,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0315712906477429,0,0,0,0,0,0.123393544692837,0,0,0,0,0,0,0,0,0,0,0,0.348373635755947,0,0,0,0,0,0,0.17843466695003,0,0,0.0449436206505319,0,0,0,0.00735655417048771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694244358141427,0.0397964075095587,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0846147473362707,0.029763485458168,0,0,0,0,0,0,0,0,0,0,0,0.181679659670163,0,0,0.079657685916624,0,0,0,0,0,0.0201223070455409,3.46944695195361e-18,0,0,0.0247158318215009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273312336422016,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0311975641577691,0.00330513243786831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861780847067797,0,0,0.0361968974691241,0.0647452030841032,0,0,0,0.0905990870831491,0,0,0.00549375405405671,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0287619983631079,0,0,0,0,0,0,0,0,0,0.0628560613934121,0,0,0,0.257749660262903,0,0,0.06571022556146,0,0,0,0.0244683870606956,0.034142106721664,0,-5.42101086242752e-20,0,0,0,0,0,0.127033400930554,0,0,0,0,0,0,0,0,0,0.0157464004838322,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431400447603309,0.203064759283759,0,0.142388940143256,0,0.0121844904919478,0.0426619165513967,0,0.0463079838663928,0,0,0,0,0.0539625057165584,0,0,0,0,0,0,0,0.167183070134737,0,0,0.00405845176508714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0992061339052204,0,0,0,0.0538488769991973,0,0.214328894493073,0,0,0,0,0,0,0.0328199687389887,0,0,0,0,0,0,0,0,0,0,0,0.041709889573402,0.268052314611682,0,0,0,0.0708141372035563,0,0,0,0.0543202216505873,0,0,0,0.0301942630523091,0,0,0.0104848942146567,-0.00063117000864628,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.124422621556427,0,0,0,0,0,0.183695312926033,0,0,0,0,0,0,0,0,0,0.343471281887471,0,0,0,0,0,0.0586358265734159,0,0,0,0,0,0,0,0.148636837705448,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491873405692937,0.00893306366424088,0.0395257807937527,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.337648329987617,0,0,0.00115592740184435,0,0,0,0,0,0,0,0,0,0.0899674832483985,0,0,0,0,0,0,0,0.00359426988924804,0,0,0,0,0,0,0,0,0,0,0,0,0.0334558872585824,0.0579506269082241,0,0.115778277033529,0,0,0,0,0,0.00384467137896132,0.0119513225384752,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806402463768793,0,0,0.0374067835015284,0,0,0,0,0,0,0.118391661889605,0,0,0,0,0,0,0,0,0,0,0.0980168253529452,0,0,0,0,0,0,0.0210680593681544,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.275593292216277,0,0,0,0,0,0,0.136975884190091,0,0,0,0,0,0.331661981353213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172462414483554,0,0.154052762106102,0,0,0,0,0,0,0,-0.0107781858404637,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.476809190819158,0,0.0337229904463244,0,0.00806841309359252,0.0532694980687817,0.0440030075803237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191429588366427,0,0,0,0.0832341735009179,0,0,0,0.0551386898256291,0,0,0,0,0,0,0,0,0,0,0.029512610165646,0,0,0.000195320232014562,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.058484472686017,0,0,0,0,0,0.164688046177127,0,0,0,0,0,0,0,0,0,0,0,0,0.0240718281691879,0,0,0,0,0,0.0145933322606396,0,0,0,0.0770562292396865,0.0902959577605452,0.0222633305786216,0,0,0,0,0,0,0.0251515951564356,0,0.190757817896916,0,0,0,0,0,0,0.0295426515974803,0.0211281170486663,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.362222206400738,0,0.0601813315357006,0.154806496347339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663633889969712,0,0,0,0.0806385759168821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241364448638518,0.0312594393317256,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.109748027827874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148214928664354,0.122238552381394,0,0,0,0,0,0.246695430429774,0,0.0281174848168283,0,0,0,0.482074000914423,0,0,0,0,0,0,0,0,0,0.0244022501047688,-0.0175024518747022,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280936900563219,0,0.229647826035886,0,0.0521610759703315,0.0148140926619246,0,0,0,0,0,0.148556675512953,0,0,0,0.0784713271586664,0,0,0,0,0.0272337975747229,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.124587835544293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279916648670502,0,0,-0.00736045734448399,0,0,0,0,0.079785862129178,0,0,0,0.439532359666377,0,0,0,0,0,0,0,0,0,0,0.0552448640736304,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,-0.0426480481999601,0,0,0,0,0.697072760974011,0,0,0,0,0,0,0,0.0695476062936099,0,0,0,0,0,0,0.154057203523717,0.0275000716563713,0,0,0.00767948550464675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243208662726588,0.0107606969557871,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402534932641919,0,0,0,0,0,0,0,0,0,0.226796176060714,0,0,0,0,0.120035104194242,0,0.143236723993052,-0.0142620157566028,0,0,0,0,0,0,0,0,0,0.494730365796446,0,0,0,0.272030984424754,-0.00827056466362929,0.016727931909093,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0497676157744504,0,0,0.0450887797465462,0.0497056762313862,0,0,0,0,0,0,0.0153525624074703,0,0,0,0,0.148006434931022,0,0,0,0,0,0.00549560895735757,0,0,0,0.0388339251534687,0,0,0,0,0,0,0,0,0,0.0747232989667759,0,0,0,0,0,0,0,0.0178428720111633,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0378995483983197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802751886051009,0,0,0,0,0,0.0149601103236884,0,0,0.00119514438064221,0,0,0,0,0,0,0,0,0,0.0575888842589391,0.00516247870165362,1.73472347597681e-18,0,0,0,0,0,0,0.00933426564131977,-0.00385306304129766,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112348802009796,0,0.069176420510221,0,0,0,0,0.0959195277974396,0,0.183642253357897,0,0,0,0,0,0,0,0,0,0,0,0,0.073160233648551,0,0,0.0110058390279172,0,0,0,0,0,0,0.00968579881968091,-0.0213725323776265,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.145840135706146,0,0,0,0,0,0.024104122654596,0,0,0,0,0,0,0,0,0,0,0,0.12013319412778,0,0,0,0,0.290756523474985,0,0,0,0,0.121039416587859,0,0.0955656544693616,0,0.0594852791665123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271364091752826,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0437723258611173,0,0,0.0880009092735567,0,0,0,0.0683802675284822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429837967559586,0,0,0.0233815898038067,0.00214318075745013,0.346140583583682,0.0207856882990029,0,0,0,0,0,0,0,0,0.239142003201758,0,0,0,0,0,0,0.0213435927231328,0.00188663183050201,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0223631140538307,0,0,0,0,0,0,0,0,0,0.325719835282776,0,0,0,0,0,0,0.0764998169626021,0,0,0,0,-3.46944695195361e-18,0,0.0606464206696625,0.0902603046914932,0,0,0,0.13688670450004,0,0,0,0,0,0,0,0,0,0,0.010433253816689,-0.00890237974247317,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.074938399992406,0,0.11990498111034,0,0.0266217712299346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130111160505844,0,0,0,0,0,0,0.0387796492557795,0,0.0575611451044027,0,0,0,0,0,0.0556254595407679,0.206523016771432,0,0,0,0.0212632992848852,0,0,0,0,0.0198965898495783,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0432418381663806,0,0,0,0,0,0,0,0,0.016375394406203,0,0,0,0,0,0,0.0949047897000894,0,0,0,0,0,0,0,0,0.0187408974564809,0,0,0,0.0289930356935484,0,0,0.222573763114071,0.0605932081169146,0,0,0,0,0,0,0.0245811585979111,0.0116305067986147,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.164348621774409,0.0200159574969229,0,0,0,0,0,0,0,0,0.0797511618535156,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.164439576140149,0,0,0,0,0.143465263519133,0,0.342191597932578,0,0,0,0,0,0,0.0302640849306701,-0.00660106172932739,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671290624989576,0,0,0,0.152595521040458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576139289720664,0,0,0,0,0,0,0,0,0,0,0.0155127053978467,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0868034946108232,0.188279674514241,0,0,0,0,0,0.000326066205687023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773007808120572,0,0,0,0,0,0.101215179131418,0,0,0.0203609339186774,0,0,0,0,0,0,0,0.0260452137654924,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.00525664044726075,0.0676787308822065,0,0,0,0,0,0,0.0342244559314305,0.2366806677063,0,0,0,0.0539935160476413,0,0.0583859984273131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131121261066151,0,0,0,0,0,0,0.030392811940658,0,0,0.00116673491042236,-0.00735473757754744,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.293736449756741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389313432979579,0,0,0,0,0,0,0,0,0.100467096620161,0,0,0,0.241694581652012,0,0,0,0,0,0,0,0,-0.0105168113397291,0,-0.20728299223955,-0.181360898442483,-0.225754636678873,0,0.0651888257254147,0,0,-0.0862627963462997,0.00127221521873632,0,0,0,0,0,0
Slope,0,0,0,0,-0.026007243705746,0,0,0.326464917310077,0,0,0,-0.151465596064794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212920942917968,0,0,0,0,0,-0.123277472595085,0.403851110490392,0,-0.253452156776052,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269910882915561,0,0.431428658987038,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440206274485213,0,-0.844386987045768,-0.175951520183128,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0632227105149773,0,-0.0696872744629038,0,0,0,-0.0279939996911626,0,0,0,0,0,0,0.0457417904744617,0,-0.0351170052580833,0,0,0,0,0,0,0,0,0.0463419916346987,0,0,0.00157093023278858,0.0424274778273315,0,0,0,0.0120044050788303,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0448376051074717,0.00767688331651052,-0.00232454929210994,0,0.0554381538611716,0,0,0,0
MKreturn,0,0,0,-0.14650617486732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831032708954129,0,0,0,0,0,0,0,0,0,0,0,0,0.14469262666387,0,0,0,0,0,0,0,0,0,0,-0.0870751318084738,0,0,0,0,0,0.0328725187220157,0.0566457069391988,0.0278869881608131,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887247094613405,0,0,0,0.0112122853529357,0,0.0104328276399039,0.0138141991288101,0,0,0,0,0,-0.0207940727201011,0,0,0,0,0,-0.00414706607940115,0,-0.0295070527696722,0.00610691639660697,-0.0210722182872184,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.00636236276002566,0.0134505156894908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101031243389254,0,0,0,0,0,0,0.0128180671432801,0,-0.00804665026734954,0.0121039398889861,0,0,0,0.0164894582529553,0,0,0,0,0,0,0,-0.0621542449214257,0,-0.0639296351622542,0,-0.0160706311951668,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.0089006988994636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472498285253341,0.01380780452575,0,0.00130748814125647,0.00753795187146438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000189198745576847,-0.00555759275527586,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00309421974333832,0,0,0,0,0,0,-0.00204519976743696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304003089229502,-0.00685230339353889,0,0,0,0,0,0
