,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600362.SH,X600886.SH,X600027.SH,X600157.SH,X600188.SH,X000883.SZ,X600021.SH,X601158.SH,X600583.SH,X601992.SH,X600309.SH,X600352.SH,X000709.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000792.SZ,X000060.SZ,X600808.SH,X000825.SZ,X600489.SH,X002470.SZ,X002353.SZ,X000629.SZ,X600547.SH,X600660.SH,X600307.SH,X002075.SZ,X600008.SH,X600863.SH,X600578.SH,X000831.SZ,X600549.SH,X000012.SZ,X600219.SH,X000959.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0.125850615919657,0,0,0,0,0,0,0,0,0,0,0,0,0.0146711690703276,0.109547102585296,0,0,0,0.0327105048941015,0,0,0,0.00393051630069747,0,0,0.0438667136977918,0,0,0,0.0759295653645471,0,0,0,0,0,0,0,0.0118635640901263,0,0,0,0.222274190821111,0,0,-8.67361737988404e-19,0,0,0,-0.0186607264438509,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0671246577790289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271380982980715,0.00486749133682827,0.0619716797655415,0,0,0,0.0657106159674232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374268849005247,0,0,0,0,0,0
X600886.SH,0,0,0,0.0419816592605646,0,0,0.0383463753022086,0.126515281731924,0,0,0.389247612612296,0,0,0,0,0.0131565377698175,0,0,0,0.0740997343189906,0,0.0528908970202932,0.077097432624241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.00965179984938543,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457543137534489,0,0.100646096699585,0,0,0,0.0516254869967964,0.160725071966601,0,0.129202116212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247794509102091,0.169259616486165,0,0,0,0,0,0,0,-0.000121562237384785,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0958525048652582,0,0,0,0,0,0.109877931440902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248737686209818,0,0.0958855286887035,0,0,0,0,0,0,0.00260659707654429,0.047889800646382,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0607144082562073,0,0.0227762683345906,0.220805139595333,0,0,0,0,0,0,0,0,0,0,0,0,0.0723075452010744,0,0.0538520931058526,0.0436084307243625,0.111457056647287,0.0712765466647474,0,0.232670531228095,0,0,0,0,0.0360542637466551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032874093141506,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067664638795957,0,0,0.0269986661128594,0,0,0,0,0,0,0,0,0,0,0.0232328654960636,0,0,0,0.00934563811587525,0,0,0.0381597831951648,0,0,0,0,0,0,0.0665616329828637,0,0.0641606495877505,0,0,0,0,-0.0440653309789646,0.00249416566232336,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.404662588250428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148155503785268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162683047612359,0.0571823261929207,0.0596924408966483,0,0,0,0,0,0,0,0.0268172198256271,0.0709834992153205,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.147009150741924,0,0,0,0,0,0,0,0,0,0,0,0.0593198808201733,0,0,0,0,0.0331095036495074,0,0,0,0,0,0,0.0454556132801392,0,0,0,0,0,0.0626356690778087,0.381470384956852,0,0,0,0,0,0,0,0,0,0.0119271779993755,0.0167979203845961,0,0,0,0,0,0
X600583.SH,0,0,0,0.199295960692196,0,0,0,0,0,0,0,0,0.0512278676911275,0,0,0,0.0694974255731182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112153788068734,0,0,0,0,0,0,0,0,0,0.0318990555407191,0,0.24103101703836,0.117053618787879,0,0,0,0,0,0,0,-0.00448499753750344,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.00762991718048147,0.0656056955028085,0,0,0,0,0,0,0.0799594808118626,0,0,0,0,0,0,0,0,0.0622631511908401,0.19481987827628,0,0,0,0.00591492209193931,0.168057685172617,0,0,0,0,0,0,0,0,0,0,0.0130427755540481,0,0,0,0,0,0,0,-0.0162597971945693,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0421124371958352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115834368682203,0,0,0,0,0,0,0.145486671220989,0,0.156937578433026,0,0,0,0.146437518763704,0.10024331940423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306413075394846,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0350910578011176,0,0,0,0,0,0,0,0,0,0,0.236157528471819,0,0,0,0,0,0,0,0.231101110110342,0,0,0.0754280184536528,0.0072273603546268,0,0,0,0,0,0,0.0391796718608085,0,0,0,0,0,0,0,0,0,-0.000763378763942862,1.73472347597681e-18,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.153103536180765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124198749684456,0,0,0,0,0,0.132489099483301,0,0,0,0.236851215232244,0,0,0,0,0.228547158025121,0,0,0,0.0851352707284478,0,0,0.0806892524595242,0,0,0,0,0,0,0,-0.00253705271127712,2.16840434497101e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0485350280612197,0,0,0,0,0.159633372801449,0,0,0,0,0.13483066498068,0,0,0,0.115238168005304,0,0,0.087601912419167,0,0,0,0,0,0.0217073179749801,0,0.0718306062594812,0,0,0,0.0373906759999252,0,0,0,0.0605866835157479,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209010630155401,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.251802222926977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296041653986618,0,0,0,0,0.127170196999585,0.108735108297774,0.110395010316702,0,0,0,0.0232435550544836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00949046097383437,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0.016422533063661,0,0,0,0,0,0,0.0331899184101239,0.0450739108998498,0,0,0,0,0,0,0.0370627788522395,0,0,0.168155748842583,0.0255225541065434,0,0.12086049530689,0,0.253740704362691,0,0,0,0,0,0,0,0.00532375396115292,0,0,0,0,0,0.0455332714342695,0,0,0,0,0,0,0,0,0,0,-0.00957289188882506,-0.00182534194446554,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170622801290288,0,0,0,0,0.0153014119665137,0,0,0,0,0,0,0,0.0718155487728817,0,0,0,0,0,0.208733021660896,0,0,0,0.036934760987816,0,0,0.0845266467184772,0,0,0,0,0,0,0,0.00417439592694415,-0.013628703659392,0,0,0,0,0,0
X000060.SZ,0,0,0,0.117159484505861,0,0,0,0,0.0584348345711145,0,0,0,0,0,0,0,0,0,0,0.043766283078893,0,0,0.0445902837395144,0,0,0,0.0449167879481723,0.00796799382452884,0,0,0,0.0646821389603658,0.22002854439828,0,0,0,0,0,0,0,0.0452394399425548,0,0.0499097391475174,0,0,0,0,0.013055073626653,0,0,0,-0.0129184701284807,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.169463787171461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983090475046264,0,0,0,0.0526827474086322,0,0,0.159457939185345,0,0,0,0,0,0,0,0,0.0411149182682623,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135254563574448,0,0.0503016403489189,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.14585591019161,0,0.0721576497367427,0.000910136315677843,0,0.151947245348795,0.147893437797348,0,0,0,0,6.93889390390723e-18,0,0,0.138667070123035,0.0612255699571813,0,0,0,0,0,0,0,0,0,0,-0.0166443405165082,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.035914107664049,0.00249388884239941,0,0,0,0,0,0,0.00751890453800123,0,0.0759803340691434,0,0,0,0,0,0,0,0,0,0,0.0896212461081983,0,0,0,0,0,0,0.498843934237338,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108852644548483,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265294781904475,0,0,0,0,0.0764700715774792,0.0138585225475354,0,0.162010045210224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116464649223697,0.132986889864034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156819300561199,0,0,0.112552802653019,0,0,0,0,0.125261403064386,0.0328755100273354,0,0,0,0,0,0,0,0,0,0.00974364005793484,0,0.0646892683321217,0,0,0,0,0,0,0,0,0.00766394127427079,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0281351787582003,0,0,0,0,0,0,0,0,0,0,0,0.250207923759848,0,0,0,0,0,0,0,0,0,0.351612603543732,0,0,0,0,0.113508635040162,0.0874694516924915,0.0539344455689786,0,0,0.0525939427614175,0,0,0,0,0,0,0,0.0188031512843191,0,0,0,0,0,0,0,-1.57996649944896e-05,0.0249083998610617,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0308596270988953,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897007261644058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00024204152107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819363195792009,0.0122283507713534,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147819064696215,0,0,0,0.100792358907575,0,0,0.0820819429378083,0,0.199645609239987,0,0.0871509844233417,0,0.0311277536917722,0,0,0,0.0195231285075461,0,0,0,0,0,0,0.0420103125713472,0,0,0,0,0,0,0,0,0,0.00163743638409302,-0.0073472947100899,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398740699221731,0,0,0,-4.33680868994202e-19,0,0,0.280257107983739,0,0,0,0,0,0,0.172277771270776,0,0,0,0,0,0,0,0.0260014930781487,0,0,0,0,0,0,0,0,0,0,0.00308732362510596,-0.00123602160381375,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733770078106379,0,0,0,0.110876884133411,0,0,0,0,0,0,0,0,0,0.0844733160086349,0,0.0516313290177888,0,0,0,0,0,0,0.0956246850336411,0,0,0,0,0,0,0,0,-0.123650897494244,-0.036507588425676,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0.0664433483365275,0,0,0,0,0,0,0,0.0476860563183267,0.0883412702151528,0,0,0,0,0,0.107624818908331,0,0.252313534596893,0,0,0,0,0,0.0503804476811331,0,0,0,0.0531138645643827,0,0.104786727783718,0,0,0,0,0,0,0.208062560168253,0,0,0,0,-0.0140179082680038,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.163279974197787,0,0,0,0,0,0,0,0,0.535637113262099,0.0239763500653664,0,0,0.0114131380786346,0,0.00810425244430115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534749267372332,0,0,0,0.0703498106117366,0,0,0,0,0,0,0.0149400191149759,0,0,0,0,0.0936896382971923,0,0,0,0,0.0923846053887265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128444605040398,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0633990001626605,0,0.05425836257721,0,0,0,0.172485270319281,0,0,0,0.0892767221963648,0,0,0,0,0,0,0,0,0,0,0,0.094910099710151,0,0.0838588953082308,-0.01372898221627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162075821842033,0,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.1095907996034,0,0,0,0,0.174086248559641,0,0,0,0,0,0.0217037247614602,0,0,0,0,0,0,0,0,0,0,0.011117138979427,0.0296306174082494,0,0,0,0,0,0,0,0,0.143767190283874,0,0,0,0.20598638749793,0,0,0.177122184024522,0,0,0,-0.0131479949340697,-0.00727310005116668,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0.00624982891021651,0,0,0,0,0,0,0.0605523362987163,0,0,0,0,0.103839251197311,0,0.0317768218258203,0.0162446241419709,0,0,0,0,0,0,0,0,0.266970457255409,0,0,0.125309761905469,0,0,0.020722340748454,0,0,0,0,0,0.0415812424992171,0.0541696153795408,0,0,0,0,0,0,0,0,0,-0.0182469254751243,-0.0109837340464236,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476310467243101,0.19921663430558,0,0,0,0.0891450554741896,0,0,0.0974007295216149,0,0,0,0,0,0,0,0,0,0,0,0,0.0425083212905908,0,0,0,0,0,0,0,-0.000521383339038015,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437125430214165,0,0,0,0,0,0,0,0,0,0,0,0,0.0249574507034765,0,0,0,0.138307548139911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876555859495021,-0.00808597297042139,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0134888800311306,0.00623442564003404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274762662880663,0,0,0,0,-0.147306877265813,0,0,-0.0592226313921275,-0.0160486173049638,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.645165920955198,0,0,0,0,0.0509405438032693,0,0,0,0,0,-0.33873628030286,0,0,0,0,0,0,0,0,0.371915013183267,0,0,0,0,0,0,0,0,-0.166616025546984,0,0,-0.400716617599742,0,0,0,0,0,0,-1.15172017359922,0,-0.902701286314525,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.498195235473014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23601679264398,0,0,0,0,0.353213399065228,0,0,0,0,0,0,0,0,0,0,0,0,-2.48548120830339,-0.808613347495015,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.288578819505186,0,0,0.268689215587316,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.102293264462944,0,0,-0.0445420791065108,-0.0448181906675004,0,0,0,0,0.00101476439324361,0,0,0,0,0,0.110341598934621,0,-0.110339307685338,0,0,0.0325725279482556,0,0,0,0.130972178817512,0,0,0,0,0,0,0,0,0,0,0.0068609816255253,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0468852709379292,0,0,0,0,0,0,0,0.0289075319786546,0,0,0,0,0,0,0.0597405377669446,0.0229713181627574,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.095785596205622,0,0,-0.129441093436349,-0.0721337070250626,0,0,0,0.0127188284022208,0,0,0,0,0,0,0,0,0,0,0,0.00695999357335331,0.0107454938360281,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00739875174510752,0.00361991576434725,0,0,0,0,0,0,0,0,0,0,0,0.00712313113609656,0,0,0,0,0,0,0,0.00645742300187407,0,0,0,0,0,0,0,0,0,0,0,0.00858760381875746,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462994332971686,0,0,0,0.00533846534490205,-0.00395273142130483,0,0,0,0,0,0,0,-0.00228325971476845,0,0,0,0,0,0,-0.0379874378397616,0,0,0,0,0,0,0,0,0,-0.0107042421652026,0,0,0,0.0072966750508118,0,0.00937996936887174,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0322061630359487,0,0,0,0,0,0,0,0.0104626314264374,0,0,0,0,-0.00767497984493632,0,0,-0.00946345420381972,0,0,0,0,0,0,-0.00571100191766871,0,0,0,-0.00356300116376643,0,0,0,0,0,-0.0120239955775262,0,0,0,0,0,0,0,0,0,0.012021097791525,-0.00548481412598695,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00916678758163854,0,0,0,0,0.00379707123638206,0,0.00264838910796866,0.00370315491856421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044663793038958,0,0,-0.00301577496119112,0,0,0,0,0,0,0,0,0,0,0.00434799328798385,-0.00280782158927734,0,0,0,0,0,0
