,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X000708.SZ,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X601992.SH,X600111.SH,X000723.SZ,X600027.SH,X002271.SZ,X000786.SZ,X600489.SH,X600516.SH,X002466.SZ,X002353.SZ,X000898.SZ,X600176.SH,X600299.SH,X002460.SZ,X601158.SH,X600612.SH,X000709.SZ,X000883.SZ,X600426.SH,X600219.SH,X000629.SZ,X600583.SH,X000027.SZ,X000630.SZ,X000792.SZ,X000553.SZ,X600315.SH,X601699.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322451019606721,0.0620775689392112,0,0,0,0,0.073693526228637,-0.0210153328193152,0.0809616959639572,0,0,0,0,0,0,0,0,0.0761414255137641,0,0,0,0,0,0,0,-0.00646618483252647,0,0,0,-0.00942177395158164,0,0,0,0,0.00299561039915847,0,0
X600028.SH,0,0,0.00636226308156866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134365322236316,0,0,0,0,0.102499499093711,0,0.0204998986382692,0,-0.0121576792879857,0,0,0,0,0,0,0,0,-0.0346746644988339,0,0,0.011104064148963,0,0,0,0,0,0,0,0,0,0,0,0,0.00705111226365995,0,0,0,0,0,0
X601088.SH,0,0,0,0.254621716521153,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0779950948622504,0,0,0,0,0,0,0,0,-0.0235507346651122,0.0217118620286886,0,0,0.156696046498169,-0.0424042489914233,0,0,-0.0534588270842082,0,0,0.0848102688842418,0,0,0,0,0,0,0,0,0,0,0,-0.0623807348639605,0,0,0,0,0,-0.00676062742453365,0,0,0,0,0.00725151457913695,0,0
X600585.SH,0,0,0,0,0,0,-0.0138030125010593,0,0,0,0,0,0,0.0274261418467073,0,0,0,0,0,0,0.569519160060679,0,-0.0219121612296044,-0.017655362993652,0,0,0,0,0,0,0,0,0,0,-0.0761822613305881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000106684438014614,0,0
X600309.SH,0,0,0,0,0,0,-0.0172643310570866,0,0,0,0,0,0,0,0.111578641707045,0,0,0,0,0,0,0,0,0,0,0.0646842731182044,0,0,0.0601117452499069,0.0732661326226308,0,0,0,0,0,0,-0.0638198883539566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142655895535152,0,0,0,0,0,0,0
X600019.SH,0,0,0.10399077606023,0,0,0,0,0,0,0.0279136571236438,0,0,0,0.0638836059361311,0,0,0,0,0.0914479429614542,0,0,0,0,0.0885677267197571,0,0,0.0118510573545678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314894718106121,0.113794316596143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200915351068444,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777191382738653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899032561456154,0,-0.083517566797762,0.060395359340645,0,0.0573741118713314,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.154668982822935,0,0,0,0,-0.0430474256583718,0,0,0,0,0,0.0625965919931137,0,0
X600011.SH,0,0,0,0,0.123736316577613,0,0,0,0,-0.00328880300380925,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896757970656858,0.373969750659454,0.0552171104926053,0,0,0.0308694560521754,0.0338603021495462,0,0,0.0968938189982792,0,0,0,-0.0343497393515226,0,0,0,0,0,0.0633546488365837,0,0,0,0,0.0884828269895753,0,0,0,0.0112158097367994,0,0,0,0,0.0060931190007286,0,0
X600010.SH,0,0,0.00408492016092573,0,0,0,0,0,0,0,0,0,0.0262226888700901,0,0.078027450027378,0,0,0,0,0,0,0,0,0.125342413316584,0,0.0269390546917113,0.067594554013072,0,0.0264478686142198,0,0,0,0,0.0638380770959951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00641664640625304,0,0,0,-0.0129163808743937,0,0
X601898.SH,0,0,0,0,0,0,-0.0113302640162966,0,0,0,0,0,0,0,0.21407208400264,0,0,0,0,0,0,0,0,0.0444585437528217,0,0,0.0348330095165234,0,0,0,0,0,0,0.157305594638244,0,0,0,0,0,0,0,0,0,0,0,0.0166474716826473,0,0.0698872798974688,0,0,0,-0.0120848377002022,0,0,0,0,0.0263053204321017,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433178765492646,0,0.0301070290655246,0,0.142974278819762,0,0.0903482059829583,0,0,0.0168110423747362,0,0,0,0,0,0.0256741654337626,0,0,0,0,0,0,0,0,0.13442488914792,0,0,0,0,0,0,0,0,0.0277060266366511,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0520636293246128,0,0,0,0,0,0,0.124055194490436,0,0,0,0,0,0,0,0,0,0.0222608715672173,0,0,0,0,-0.140860621666064,0.0847491575979865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221053204873064,0,0,0,0.141163017375302,0,0,0,0.0156303292245709,0,0,0,0,0.0945246850689666,0,0
X600660.SH,0,0,0,0,0,0,-0.0440746211342347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373561195239151,0,0.169497251546229,0,0,0.155867422124814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166841799704082,0,0,0,8.67361737988404e-19,0,0
X000708.SZ,0,0,0.361006866929512,0,0.137453871033711,0,0.214296970561736,0,0,0,0,0,0,0,0.38028970217892,0,0,0,0,0,0,0,0,0,0,0,-0.032765095647129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212657323529743,0,0,0,0,0.0353976567528207,0,0
X600188.SH,0,0,0,0,0,0,-0.107164399279176,0,0,0.21318944580949,0,0,0,0,0,0,0,0,0,0,0,0.265092580040985,0,0.00939806799079845,0,0,0,0,0.114756415943341,0,0,0,0,0,0.0264293916613083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402325089133725,-0.0123463011387617,8.67361737988404e-19,0,0,0,0,0,0
