,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X601992.SH,X600795.SH,X600362.SH,X600688.SH,X600111.SH,X600188.SH,X002460.SZ,X600547.SH,X601991.SH,X300072.SZ,X600516.SH,X600660.SH,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600339.SH,X600808.SH,X600489.SH,X000959.SZ,X000408.SZ,X600549.SH,X000723.SZ,X000983.SZ,X600219.SH,X600352.SH,X002092.SZ,X601699.SH,X000807.SZ,X000553.SZ,X000630.SZ,X601158.SH,X000883.SZ,X000792.SZ,X000825.SZ,X600299.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45261950632588,0,0,0,0.00521890502845104,0,0,0,0,0,0,0,0,0,0,0,0.0557197343707919,0,0,0,0,0,0,0,0,0,0,0,0.0299738842041415,0,0,0,0,-0.015974633261621,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0371820163651131,0,0,0,0,-0.140784243303416,0,0,0,0,0.058400974905373,0,0,0,0,0,0,0,0.103760309708344,0.133165553317663,0,0,0,0,0,0,0,0.0217206668210841,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319634406633006,0.0186746777783391,0,0.624413788744847,0,-0.00628869093753169,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0346428217942963,0,0,0,0,0,0,0,0,0.142250507172212,0.26464523307696,0,0,0,0,0,0,0.132343385062299,0,0,0,0,0,0,0,0,0,0,0,0.136383257170799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210107286757547,-0.0102840876293721,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.128362358605971,0,0,0.160814246742329,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627731711204412,0,0,-0.0518009494803024,0,0,0,0.0552700290084418,0.0790850171976503,0,0,-0.307994959146667,0,0,-0.0127731537513568,0,0,0,0,0.0317513975682463,0.0685944201459666,0,0,0,0,0,0.015349276650866,0,0,-0.0077222719016687,-0.00763460522905876,0.0821042942284076,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189167302343945,0,0,0,0.115064232961386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29512126682571,0,0.0573146840719703,0,0,0,0,0,0,0,0,0,0,0.142700559999394,0,0,0,-0.0328953373325206,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115885452696864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163671455639107,0,0,0,0,0,0.211268496181863,0,0,0,0.12979048728083,0,0,0,0,0,0,0,0,0,0,-0.0162331660803085,0.0317864879026638,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.371563188309051,0,0,0,0,0.139622535525608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842807158855005,0,0.0881924565654863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00930141923825633,0.0193452949682585,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405505862162738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176789376690878,0.66215178011942,0,-0.0286180782909841,0,0,0,-0.0405038862884589,0.0338662666687933,0,0,0,0,0,0,0,0,0,-0.1675532731689,0,0,-0.00357460534098681,0.00621325388356703,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179193275935439,0,0,0.0673967445677144,0.00379795976097566,0,0,0,0,0.0876216701739058,0,0,0,0,0,0,0,0,0,0,0.0572008681653601,0.134470485961107,0,0,0,0,0,0,0.111488048000891,0,0.00574386377291265,0.00361717182278189,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15417711472976,0,0,0,0,0,0,0,0,0,0,0,0,-0.204047783891239,0,0,0,0,0,0,0,0,0,-0.216100337286005,0,0,-0.0964101523420343,0,0,0,0.0244062663114051,0,0,0,0,-0.0134476830023183,0.106189382147996,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.325824606779719,0,0,0,0,0,0,0,0,0,0,0.0665341851276194,-0.276521180565223,0,0,0,0,0,0,0,0,0,0,0.143784216733326,0,0,0,0.563555007003656,0,0,0,0,-0.174732459722875,0,0,0,0,0,0,0,0.1497466323167,0,0,0,-0.000203606939713557,-0.127984557445355,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.160146953846557,0.0784658840659797,0,0.0148432502682659,0.0430325897776112,0,0,0,0,0,-0.13921482070055,0.0787605097549653,0.0684544662268385,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00292972619888197,0.0561332282341574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237921185775896,-0.0291837166486095,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.117218296760147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520271444520731,0,0,0,0.0219913350947288,0,0,0,0,0,0,0,0,0,0,0,0,0.0266952491113187,0,0,0,-0.0173433901065671,-0.0105764807780003,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.116830595978724,0,0,0,0,0,0,0,0,0,0,0.0337212538517622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103389663946931,0,0.268103716602844,0,0.106395564139583,0,0,0,0,0.094802294076111,0,0,0.0648691022471697,0,0,0,0,0,0,0.0134851596656523,0,0,0.00247707220327835,0,0,0,0,0,0
X600886.SH,0,0,0.0203978222132358,0,0,0.121508971703891,0,0,0.0221398394705695,0,0,0,0,0,0,0,0,0,0.0477897572372422,0,0.0347995617035185,0,0,-0.0304531036691768,0,0,0,0,0.030780100697852,0,0,0,0,-0.0111219664486426,0,0,-0.0494977473107237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000849275990432115,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455023345007473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12239976448063,0,0,0,0.0120745173197371,0,0,0,0,0,0,0,0,0,0,0,0.0717566128361408,0.058431224374128,0,0,0,-0.00401684742482652,0.0290297736599282,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.00924803516416457,0,0.0275260666296573,0,0,0,0,0,0,0,0,0,0,-0.0293331529421415,0,0.113677461766214,0,0,0,0,0,0,0,0,0,0,0.0418244277169074,0,0,0,0,0,0,0,0,0,0,0,0,0.131928910969586,0,0,0,0.00191606645674166,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322326901667476,0,0.0862516950703722,0,0,0,0,0,0,0,0,0,0.079252894106411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144410710207609,0,0.0334106986415479,-0.0439672107323547,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335218759530445,0,0,0,0,0,0,0,0.0666763063788632,0,0.0712524390178061,0,0.135751354115487,0,0,0.185883310727303,0,0,0,0,0,0,0,0.042185687998409,0,0,0,-0.0165557192333236,0.0234523812254704,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0439875379554558,0,0,0,0,0,0,0,0,0,0,0.0166179698700673,0,0,0,0,0,0,0,0,0,0.0746271217867457,0,0,0,0,0,0,0.0146904867750417,0,0,0,-0.01626571139238,0.00678674522151922,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127797166259492,0,0,0,0,0,0.159801573366578,0,0,0,0.0861799251768655,0,0,0,0,0,0,0,0,0,0,0,0.175016938432825,0,0,0,0,-0.00255165550873733,0.0286136610673412,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429008117810796,0,-0.014674116965556,0,0,0,0.065447066201786,0,0,0,0,0,0,0.277393149463696,0,0,0,0,0,0,0,0,0,-0.0556780127443473,0,0,0.0573810110850287,0,0,0,0.0481048066408707,0,0,0,0.0488742469780881,-0.0131847056939251,0.018677638276651,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.223105752582472,0,0,0,0.141087145793426,0,0,0,0,0.433527024050558,0,0.0139764040452571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234863913962973,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0110907798179652,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753496343931668,0,0,0,0,0,0,0,0,0,0.0822698550396725,0,0,0.175916214786512,0,0,0,0,0,0,0,0,0.170334790358308,0,0,0,0,0,0,0,0,0,0,-0.179539463548795,0,0.0990254765487413,0,-0.0177727712500573,0.0100395591330939,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.100671669288759,0,0,0,0,0,0,0.0313174793421565,0,0.110420640260289,0.118136297851597,0,0,0,0,0,0,0,0,0,0,0,0,0.183290194428976,0,0,0,0.0545496450149628,0,0,0,0,0,0.154939214383198,0,0,0,0,0,0,0,0,0,0,0,0.0124995972756375,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.380674964913404,0,0,0,0,0,0,0,0,0.0411539923694366,0,0,0,0,0,0,0,0.0567075358912593,0,0,0,0,0,0,0,0,0,0,0,0.0115008410238453,0,0,0.0657960980140085,0,0,0,0,0,0,0,0,0,0,0,-0.0234573991212406,0.0233483542209984,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164251023312807,0,0.0204351511299315,0,0,0,0,0,-0.0262042801740362,0,0.0424552306683968,0.0569608316368925,0,0,0,0,0,0,0,0.0175545342991943,0,0,0,0,0,0,0,0,0.0804534955442579,0,0,0,0,0,0,0,0,-0.0209603385898998,0.0010016198611714,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.17438878297637,0,0,0,0,0,0,0,0,0,0,0,0,0.198569727544795,0,0,0.247810923285682,0,0,0,0,0.0775363096632389,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.236520591223005,0,0,0,0,0,0,0,0,0,0,-0.0268735902180727,0.0245127951210723,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384895733247498,0,0,0,0,0,0,0,0,0,0,0,0,0.184486705425506,0,0,0,0,0,0.291663383332111,0,0,0.0574638712718385,0,0,0,0,0,0,0,0,0,0,0,-0.0075434113964066,-0.00680318414747197,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.145647238408637,0.831530934778893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266829549002848,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0425141178967311,0,0,0,0,0,0,0,0,0,-0.00108346519418659,0,-0.0211025114420243,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.0795614981211744,0,0,0,0,0,0,0.0836043712585281,0,0,0,0,0,0,0,0,0.117982621581098,0,0,0,0,0,0,0,0.143625700137768,0,-0.0553812556849405,0,0,0,0.0345662265856022,-0.0195390656303387,0,0,0,0,0,0,0,0.374181510937923,0,0,-0.0187360351151732,0.0459762518988148,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384334620454107,0,0.036770985608795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101930151847749,0,0,0,0.0672148021302456,0,0.0315060324702442,0,0,0.00507377064274646,0,0,0,0,0,0,0.0197611718278734,0.0357561247796134,0,0,0,-0.00498397468692604,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242715285061729,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0246990480779348,0,0,0,0,0,0,0,0,0.0140350595489122,0,0.0649941299828839,0,0,0,0,0,0.122517322360758,0.0378184060631204,0,-0.00250374014764192,0.00101723978522965,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.00977958460639566,0,0,0,0,0,0,0,0,0,0,0,0,0.0374345932226331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261579020832443,0,0,0,0,0,0,0,0,0.217091194378638,0,0,-0.00741068882480835,0.00393978305076486,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.237080367465468,0,0,0,0,0,0,0.0461457405321313,0,0,0.0374958743079546,0,0,0,0.177999722965022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212003883995938,0,0.144044608617763,0,-0.019183106248636,0.0290742639840205,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.260592154926125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201061550828041,0,0.297310821499405,0.159640009625211,0,0,0,0,0.0816690997170221,0,0.043284118381987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698608455860833,0,0,0,0,-0.00840897884381406,-0.0162327556464174,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0714879963617338,0,0,0,0,0.0731390825757206,0,0,0,0,0,0,0,0.0357601556384197,0,-0.0312408495015285,0,0,0,0,0,0,0,0,0.0566521520425655,0,0,0,0,0,0,0,0,0,0,0.225114950130503,0,0,0,0.129871506522233,0,0,0.0513177422710056,0,-0.00876829954965303,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.0926698908776117,0.352791331608623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222110314547829,0,0,0,0,0.011688171263447,0,0.0188589523547327,0,0,0,0,0,0,0,0,0,0.0517902038397899,0.139805156752701,0.287371983290494,0,0,-0.00480708494159117,0.0167593130946573,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.173139813635498,0,0.0644373330197164,-0.0270212095366427,0,0,0,0,0,0,0,0,0,-0.0575636472129381,0,0,0,0,0,0,0,-0.00788144383079814,0,0,0.0109232428903313,0,0,0,0.0713464698541948,-0.120712328870115,0,0,0,-0.0523893815264334,0,0,0,0.152118828193901,0,0,-0.0119677111472373,0,0.0195219420035918,-0.0526637162001865,0.106430220913806,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.637975823509585,0,0,-0.373542741297564,0,0,0,0,0.790144308912891,0,0,0,0,0,0.0945159070747038,-3.46944695195361e-18,0,0,0,0,0,0,-0.190160392962963,0,0,0.888683086025077,0,0,-0.0170547627556913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85718555547518,0,0,0,13.1598733404767,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652138461531951,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0360786772107727,0,-0.0452641304736825,0.12350993979414,0.0794332302570013,-0.0310644283201643,0,0,0,0,-0.109807477315546,0,0,0,0,0,0,0,0,0,0,0,0,0.0944033904061934,-0.0669133196700302,0,0,-0.0691415148418297,0,0,0,0,0,0,0,0,0,0,0,-0.00477783264399819,0.00840767667622199,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465752161772202,0,-0.0362891904860254,0,0,0,0,0,0,0,0,0,0.000643590926990733,0,0,0,0,0,0,-0.0396569912900848,0,0,0,0,0,0.015702326378706,0.0504047399303355,0,-0.111033303049981,0,0.000767510064460261,0.00764314206491401,0.143969432591051,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76848308607703e-05,0,0,0,0,0,0,0,0.000169098025052147,0,0,0,0,0,0,0,0.00103645609946585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288339806577646,0,0,0,0,-0.00100559236117045,0.000864079578520819,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241451564911829,-0.0311994375317175,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00435088025251487,0,0,0,0,-0.00130092997374599,0,0,0,0,0,0.00949117265034526,0,0,0,0,0,0,0,0,-0.020715601162639,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225031554538558,0,0,0,0,0.0216064617232954,-0.0216115203020504,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00456088867897851,-0.00363350190705957,0,0,0,0,0,-0.00873663424662433,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124997758815699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496094141666225,0,0,0,0,0,0,0,0,0,0.0086691716411574,0,0.0118851394796716,0,0,0,0,0,0
