,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X000786.SZ,X600516.SH,X002460.SZ,X000709.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X000553.SZ,X002353.SZ,X600985.SH,X000630.SZ,X000401.SZ,X601699.SH,X600583.SH,X000027.SZ,X600426.SH,X600808.SH,X000825.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0134276156880639,0,0,0,0,0,0,0,0,0,0,0,0.00456705478028283,0,0,0,0.010833219123619,0,0,0,0,0,0,0,0,0.0194379924766908,0,0,0.0468058177468205,0.0329286332934159,0,0,0,0,0,0.0699484004616451,0,0,0,0.0222459016914956,0,0,0,0,0.00948620574934637,0,-0.00527002817751835,0,0,0,0,0.0012361673990343,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282692763583659,0.0148664525430953,0,0,0.00122011160736334,0,0,0,0,0,0,0,0,0.0721989275699016,0,0,0,0,0,0,0,0,0,0.0724207642379686,0,0,0,0,0,0,0.103233675064492,0,0,0.0338144033819679,0,-0.0203308882192929,0,0,0,0,-0.0159537142709305,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146282968410506,0,0.0261400385634904,0,0,0,0,0,0,0,0.10391711406873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441298522893435,0,0,0,0,0,0,0,0,0,0,0,0,0.00895729251318255,0,0
X600585.SH,0,0,0,0,0,0.0783819510910189,0,0,0,0,0,0,0.0482617022008451,0,0,0,0,0.0273396367170063,0,0.395344224635305,0,0.0365330620809461,0,0,0,0,0,0,0,0,0,0,0,0.0391349989192814,0,0,0,0,0.00233080403003418,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0120832783928257,0,0,0,0,0.0332310165938647,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.033276819521386,0,0,0,0,0,0,0,0.029974367548583,0,0.127060322390413,0,0.0516103079687309,0,0,0,0,-0.027681688183456,0,0,0,0,0,0,0,0.0822283930022575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175671950339106,0,0,0,0.0121897027128722,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273575877924154,0,0,0.0759396641623989,0,0,0,0,0,0.0399418168444474,0.134711666393471,0,0,0,0,0,0,0,0,0,0,0.125987123206557,0,0,0,0,0,0,0,0,0,0,0,0,0.00652967118706783,0,0,0,0,0.0608422419209827,0,0
X600011.SH,0,0,0,0,0,0.139592686517621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306133057208181,0,0,0,-0.128309697536168,-0.0301175463434971,0,0,0,0,0,0,0,0,0,0,0,0,0.0191789024502756,0.0484732762488692,0,0,0,0,0,0,0,0,0,0,0.0164590529412008,-0.0997646917224034,0,-0.0555321687653621,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488725132445582,0,0,0,0,0.829738517814886,0,0,0,0,0,0,0,0,0,0,0,0.0726536926340218,0,0,0,-0.103009828150091,0,0,0,0,0,0,0,0,-0.0555911109661628,-4.33680868994202e-19,0,0,0,-0.0715058712033191,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.23158759996325,0,0,0,0,0,0.127262116642523,0,0,0,0.133315835312841,0.113258348093825,0,0,0,0,0,0,0,0,0.0355163507886594,0,0,0,0,0.0129454062348392,0,0,0,0,0.0031134517099542,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321468265100818,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00592554704250981,0,0,0,0,0,0,0.115077537098237,0,0,0,0,0,0.0173100498920125,0,0,0,0,0,0,0,0.0472954723157975,0,0,0,0,0.0210700000449357,0,0,0,0,0,0.013129872860134,0,0.103800711789832,0,0,0,0.268682658153068,0,0,0,0,0,-0.0123834803218244,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0829620109361984,0,0,0,0,0,0.00794552945752683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423093322498072,0,0,0,0,0.0177690989358035,0,0,0.17548754448435,0,0,0,0,0,0.160401880245631,0,0,0,0,0,0,0,0.0064545895331738,0,0
X600660.SH,0,0,0,0,0,0.00550392129839315,0,0,0,0,0,0,0,0,0,0,0,0.0235940152121218,0,0.133360488296432,0,-1.73472347597681e-18,0,0.0802570883120397,0,0.0662884014178174,0,0,0,0,0,0,0,0,0.0141748774012693,0,0,0,0.118854125651004,0.0256640967806079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273749804546517,0,0
X600886.SH,0,0,0,0.161352033371123,0,0.0157811591262683,0,0.0617888582906097,0,0,0,0,0,0,0,0,0,-0.0931853073050372,0,0,0,0.0265118174284013,0,0.077803817615396,0,0,0,0,0.00390500845877988,0,0,0,0,0,0,0,0,0,0.165117755957095,0,0.0707940000860837,0,0,0,0,0,0,0,0,0,0,0.0103070345823234,0.0120008714600472,0.0190372223520551,0,0,-0.00646815098004741,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315433273123799,0,0.106599205451239,0.0163543167449366,0.0167148826360716,0,0.103188420848793,0,0,0,0,0,0,0,0,0,0,0.0193781142884796,0,0,0,0,0.012880659680693,0,0,0,0,0.102661232882918,0,0,0,0,0,0,0,0,0,0,0,0.017174961762524,0,0
