,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600362.SH,X000786.SZ,X600176.SH,X600011.SH,X600426.SH,X601600.SH,X002466.SZ,X600886.SH,X601898.SH,X600010.SH,X600111.SH,X600188.SH,X000301.SZ,X600352.SH,X300037.SZ,X600489.SH,X600801.SH,X601991.SH,X600795.SH,X600219.SH,X002080.SZ,X600486.SH,X600688.SH,X600803.SH,X601168.SH,X600027.SH,X600399.SH,X002353.SZ,X601992.SH,X600299.SH,X600157.SH,X300073.SZ,X002409.SZ,X000932.SZ,X000027.SZ,X000898.SZ,X000630.SZ,X600529.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.000796850690991243,0.0167725893419337,0,0,0,0,0.127748189102605,0,0,0,0,0,0,0,0,0,0,0.0505209615064579,0,0,0,0,0,0,0,0,0.000906320681083023,0,0,0,0.00390745058279491,0,0,0,0,0,-0.00599220853571299,0.0102978483449694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0491384877820942,0.0152660923451598,0,-0.0186541734429931,0,0.048659815217302,0,0.0664206475560981,0,0.0340519559180292,0,0,0,0,0,0,0,0.0313423070277866,0,0,0,0.00107494614698186,0,0,0,0,0,0,0,0,0,0,0.0818943918971986,0,0,0,0,0.0117670292629077,0,0,0,0,-0.00485923319823661,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0727223860648467,0,0,0,0,0,0,0,0.302870480576586,0,0,0.255254672563371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010898549680886,0,0,0,0,-0.00454045003874561,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0994963802730492,0,0,0,0,0,-0.101778629850941,0.052633231571773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576581250384502,0.190941946026097,0,-0.0018332831114613,0.0136597450904795,0,0,0,0,0,0,0,0.031377994054598,0,0,0,0,0,0,0,0.0333664090451321,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.00692908223659942,0,0.0471474572734905,0.0648864983772844,0,0,0.0615618380860132,0,0,0,-0.0292531213704973,0,0,0,-0.0353437628633812,0,0.184951095109271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030675111193007,0,0,0,0,0,0,0,0.0597461465323167,0.135355396717552,0,0,0,0.00307858281231189,0.018048454466958,0,0,0,0.00154299293387869,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0648592908644574,0,0,0,0,0,0,0,0,0,0.361956828152119,0,0,0,0.0263987572048294,0,0,0,0.293394611569416,0,0,0,0,0,0,0,0,0,0.17198710448992,0,0.0173226411637327,0,0,0,0,0.028296929937465,0,0,0.214663682459937,0,0,0,0,0,-0.0164919031374764,0,0,0,0,-0.00773860469199537,0,0
X600019.SH,0,0,0,0,0,0,0,-0.173374798482051,0,0,0,0.139557510614449,0,0,0,-0.0464924592624824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151263843485822,0.0317618780019728,0,0,0,0,0,0.00702095922812136,0,0,0,0,0.0565676679134906,0,0,0.0154066399369857,0.170969831795862,0,0,0,0,0.00904844397501186,0.00523550850235592,0,0,0,-0.0103699644512461,0,0
X600660.SH,0,0,0,0,0,0.132436453142107,-0.0883457485394447,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0926875628393385,0,-0.0412504913308026,0,0,0,0,0,0.0430550864410811,0.0573481757178951,0.146607906981896,0,0.125487471692273,0,0,0,0,0,0,0,0,0,0.0354533052512996,0,0,0,0,0,-0.0627478702768647,0,0,0,0,0,0,0,0.00154252115194889,0,0,0,0,0.0160008622130324,0,0
X000708.SZ,0,0,0.0619459339671721,0,0,0,0,0,0,0,0,0.0256419866651977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107265517398647,0,0,0.0903967562013852,0,0,0,0,0,0,0,0,0,0,0.128556795629896,0,0,0,0,0,0.11027544818373,0,0,0,-0.0094703931397593,0.030206215053081,0,0,0,-0.0025612919661568,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0201952128706536,0,0,0,0,-0.0589463952931958,0,0,0,-0.0222123336844423,0,0,0,0,0,0,0,0.0268158860510966,0.629840898792121,0,0,0,0,0,0,0,0,0.0351510019696489,0,0.0337290968279842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745874909221638,0,0,0,0,0.00668385093776643,0,0
