,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600188.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X002466.SZ,X600886.SH,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X000792.SZ,X601158.SH,X600489.SH,X600352.SH,X000898.SZ,X600583.SH,X300072.SZ,X000539.SZ,X000883.SZ,X000027.SZ,X000630.SZ,X000629.SZ,X000723.SZ,X000983.SZ,X600549.SH,X000060.SZ,X002470.SZ,X000959.SZ,X600021.SH,X002407.SZ,X600022.SH,X002460.SZ,X002075.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0382217204952237,0.0419239186048657,0,0,0,0.0852985798612824,0,0,0,0,0,0,0,0,0,0,0,0.196576267437076,0,0,0,0,0,0.0642318174279734,0.0121714369556958,0,0,0,0,0,0.0438862077638647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.141036262080297,0,0,0,0,0,0,0,0.0909522554744231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147917368692987,0,0,0,0,0,0.00462413415528264,0,0.0422560301092489,0.0249543370904846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00715268312094564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482264807990806,0,0.0628765555548657,0,0,0,0,0,0.118876994973519,0.153950417565353,0.12845232818446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0656066485415834,0,0,0,0,0,0.333913174981997,0.0211095887434164,0,0,0,0,0,0.00242669140781899,0,0,0,0,0,0,0,0,0,0,0,0.121102588692054,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000842357987995068,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215865477408246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227295616378348,0,0,0,0,0,0,0.0292946778296494,0.107678539709679,0,0.0268659475302406,2.16840434497101e-19,0,0,0,0.0356096790205999,0,-8.67361737988404e-19,0.0499248927145843,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0410161205150123,0.261239299938744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967898101324984,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0267261389462602,0,0.17621431876303,0,0,0,0,0,0.0870590528957041,0,0,0,0,0,0.0426922111849246,0,0,0,0,0,0,0
X600585.SH,0,0,0.308484103784195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409300477826859,0.0934362999170697,0,0,0,0,0,0,0,0,0,0.126592190704524,0,0.0359095399230077,0,0,0,0,0,0.0388857353200068,0,0,0,0.00285276647042256,0,0.083953977590807,0,0.00466267258912949,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811997695929755,0,0,0,0,0,0,0,0,0,0,0,0,0.390818720254677,0.0749095247526865,0,0,0,0.100452063361699,0,0,0,0,0.242385022519886,0,0,0,0.0661141058047425,0,0,0,0,0,0,0,0,0,-0.0237978255436773,0.0141924130939266,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684231913175762,0,0,0,0,0,0.124499309131806,0,0,0,0,0,0,0,0.325922541810375,0,0,0,0,0,0,0.0904147467536089,0.0405415977517086,0.0644789570980368,0,0.00351701700176802,0,0,0,0,0,0,0,0,0,0.0107910816704679,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158951629150945,0,0,0,0,0,0,0,0,0.216344696525741,0,0,0,0,0,0,0.0284467409632062,0,0,0,0,0,0,0,0,0.166507490425612,0,0.00480226200477633,0.171563813160885,0,0,0,0.0395817165738316,0,0,0,0,0,0.036779251030133,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.107507174059599,0,0,0,0,0,0,0,0,0,0.0126497007384123,0,0.000898730386569674,0,0,0,0,0,0.0327519729413132,0.222055065415818,0,0,0,0,0,0.0982321038801585,0.0781535281728487,0,0.0259800586490294,0,0,0,0,0,0,0,0,0,0,0.0127716875887054,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0487153538184748,0,0,0,0,0,0,0,0.0728987291250783,0,0,0,0,0,0.03092149323226,0,0,0,0.0558409518423441,0,0,8.67361737988404e-19,0,0.152495044113001,0,0.0273243979874864,0.0466308417597805,0.181282764840924,0,0.00758926002742948,0,0,0,0.0100247101883367,0,0,0.112186249612411,0,0,0,0,0,0,0.0185439772335463,0,0,0,0,0,0,0
