,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600352.SH,X601898.SH,X600547.SH,X600660.SH,X601991.SH,X000723.SZ,X600886.SH,X600688.SH,X600188.SH,X600362.SH,X600795.SH,X600516.SH,X600027.SH,X601992.SH,X600801.SH,X000898.SZ,X600111.SH,X600176.SH,X600299.SH,X002466.SZ,X000709.SZ,X002460.SZ,X000990.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002110.SZ,X600808.SH,X000553.SZ,X002271.SZ,X600489.SH,X601158.SH,X000883.SZ,X000825.SZ,X600985.SH,X000630.SZ,X600157.SH,X600583.SH,X600339.SH,X600426.SH,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308543077818645,0,0,0,0,0.241403586377288,0,0,0.217115349119625,0,0,0,0,0,0,-0.118488134011965,0,0.538289909516016,0,0,0,0.04792023896154,0.0906327732170539,0,0,0,-0.235722019233226,0,0
X000786.SZ,0,0,0,0,0,0.200368455855141,0,0,0,0.0953394911685252,0,0,0,0,0.0274523301037282,0,0,0,0,0,0,0,0,0,0,0,0,0.0347114636913303,0.142842085932523,0,0,-0.0790442257251993,0,0,0,0,0,0,0,0,0,0,0,0,0.0373129761794455,0,0,0.0857592751335449,0,0.015150506417982,0,0,-0.0117147967148262,0,-0.281631501486615,0,-0.0890914761367153,0,0
X600219.SH,0,0,0,0,0,0,0.0479221375389366,0.199633719282125,0.40589545913372,0,0,0,0,0,0.0158801494874015,0,0,0,0.0470441463751452,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0325412846169322,0,0,0,0,0,0,0.0846751826465293,0,0,0,0.0174284531689325,0,0,0,0,0,-0.0123367784821521,-0.019279849837971,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.186536140933811,0.129485642263,0,0,0,0,0,0,0,0,0,0,0,0.0991804285417585,0,0,0,0,0,0,0,0,0,0,0.0425492016148818,0,0,0,0,0,0,0,0,0,0,0,0.144607602027364,0,0.105018080369674,0,0,0.139954054413441,0,0,0.0261358863326834,0,0,0,0,0.0057182210973885,0,0
X002110.SZ,0,0,0,0,0,0.221221466014951,0,0.240645883931608,0,0,0,0,0,0,0,0,0,0,0,0,0.0900692764753458,0,0,0,0,0,0,0,0,0,0,0.023833946207977,0.125330986206741,0,0,0,0,0,0.00295306983932887,0,0,0,0,0.0603236799550296,0,0.0262425029679474,0,0,0,0,0,0,0,0,0,0,-0.0112583547419721,0,0
X600808.SH,0,0,0,0,0,0,0,0.0961370970944866,0.0411867194969008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400021859463571,0,0.0233796033969232,0,0,0,0,0.0743703993748951,0,0,0.0797264640230905,0,0,0,0,0,0,0.014960732497888,0,0,0.0154643180723469,0,0,-0.00767354860989951,0,0,0,0,2.16840434497101e-19,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120918355875694,0,0,0.0363516498430668,0,0,0,0.0112901513391842,0,0,0,0.0574211852511205,0,0,0,0,0,0,0,0,0,0,0,0.257539987708665,0,0,0,0,0.151988170245791,0,0,-0.0413993854873069,0,0,0,0,3.46944695195361e-18,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.193919684369125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819192973971672,0,0,0,0.058942903005022,0,0,-0.0369850415267442,0.0230093607945416,0,0,0,-0.134210445547253,0,0
X600489.SH,0,0,0,0,0,0,0,0.170858822557633,0.051653272374957,0.0206040884575825,0,0.295246818107568,0,0,0,0,0,0,0,0,0.0260775309401698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446062564367798,0,0,0,0,0,0,0,0,0,0,0.0140944670838828,0,0.00349168446897148,0,0,0,0,0,0,0,0,-0.0172843663695244,0,0
X601158.SH,0,0,0.140585631227071,0,0,0.0221257565197429,0,0,0.00127295323918245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153516968681698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444762614843963,0,0.0534844404032149,0,0,0,0,-0.0292275734325562,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.138646778162315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168875446215932,0,0,0,0,0,0,0,0,0.00874627611729826,0,0,0.0587617413498441,0,0,0.0510246188625444,0,0,-0.0221763611451565,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239709225788702,0,0,0.0445018965916433,0,0.0138960019197171,0,0,0,0,0,0,0,0,0,0,0.170466556918994,0,0,0,0,0.0728137706804229,0,0,0,0,0,0,0.0655058416567609,0,0,0,0,0,-0.00703419454582941,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,-0.0476663295606422,0,0,0,0,0.0322147568476525,0,0,0.0900713226730702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101775980469135,0,0,0.0999929285748896,0,0,0.164744525210362,0,0,0,0.580942396418696,0,0,0,0,0,0,0,0,-0.109044767537926,0,0,0,0,0,-0.0665476380000689,0,0
X000630.SZ,0,0,0,0,0,0.011785556904913,0,0.0820110954413142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399372840975421,0,0.403087293135115,0,0,0,0,0.0609511099732081,0,0,0,0,0.0951675326628111,0,0.0768699622079537,0,0,0,0,0,0,-0.0395551118943895,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271355340238564,0,0.442038697147013,0.438345840405698,0,0,0,-0.492620771729056,0,0,0.249659292081291,0,0.0594645037894201,0.372737919583502,0,0,0,0,0,0,0.00737469800845353,0.121607737055728,0,0,0,0.169200299365799,0,0
X600583.SH,0,0,0,0,0,0.141897563229895,0,0,0.0736636775985003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700097330562323,0,0,0,0,0,0,0,0.00479191204908867,0.0723366534818436,0,0,0.0221257154979181,0,0,0,0,0,0,0,0,0,0,0,0,0.24330070437617,0,0,0,-0.0197714225917394,-0.028921084107417,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370134427941241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157853802695746,0,0,0.0622027830436802,0.161712137203048,0,0,0,0,0,0,0,0,0,0,0,0,0.0820901222650905,0.131383154256127,0,0,0,0,0,0,0,0,0,-0.0333765174972552,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0374609658604975,0.0762715994496807,0,0,0,0,-0.0312851968995473,0,0,0,0,0,0.173181432572626,0,0,0.0286158455670298,0,0,0,0,0,0,0,0.0417757314437695,0,0,0,0,0,0.164087927953865,0.298917951203145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113525545191516,0,0,0,-0.0397239386363725,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.106381761294464,0,0,0,0,0,0,0,0,0,0,0,0,0.095852413335051,-1.73472347597681e-18,0,0.0134083115644496,0,0,0,0,0,0,0,0.164904364964346,0,0,0,0.0545561912061877,0,0,0,0,0,0.00683035892642742,0.109698410878349,0.00808906049662095,0,0,0,0,0,-0.0123976553933807,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0844366170928065,0,0,0,0,0.00344614576757649,0,0,0,0,0.0889142075511808,0,0,0,0,0,0,0,0.154813575070566,0,0,0.0187424447323595,0.0914279435716204,-0.288144080289411,0,0,0,0,0,-0.197200477483191,0,0,-0.0608325855301152,0,0,0,0.0462664698784079,0,0,0,0,0,-0.0468013516412428,-0.231310734324109,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.377527852211991,0,0,0,-0.238984819262515,0,0,0,0,-0.0915480429953386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178784037768924,0,0,0.245793998916929,0,0,0,-0.0253809509242288,0,-0.229938520030097,0,0,0,0,0,0,0,-0.257468426484935,0,0.00305102764031516,0,1.13399482147874,0,0,0.921540509562909,0,0.314602120812478,0,0.999890638805538,-1.8582683681192,0
TED,0,0,0,0,0,0,0,0,0,0.214633342824019,0,0,0,0,0.178683032836617,0,0,0,0,0,0,0,0,0,0,0.229760895297989,0,0,0,0,0,0.31353044838958,-0.00667892684542051,0,0,0,0,0,0,0,0,0,0,0,0,0.282814473650569,0,0,0,0,-0.423192163890398,0.121016716077805,0,0,0,0,-0.177900313791942,0,0
RealEstate_excess,0,0,0,0,0,-0.146456880894288,-0.00694004051292413,-0.0467727034640273,0,0,0,0,0,0,0,0,0,0,0,-0.0880384136678926,0.0747132370968896,0,0,0.0153526417659552,0,0,0,0,0,0,0,0,-0.0261946780829692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670323769656933,0,0,0,-0.0140515771534639,0.0373708806281901,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0498104686981785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220199214791914,0,0,0,-0.0347803343922494,0,0,0.0390890256874337,0,0,0,0,0,0,0,0,0,0.0200953333637557,0.0338830983493069,0,0,0,0,0,-0.0127491871171788,0,0,0,0,-0.0146999153265197,0,0
MKvol,0,0,0.00217149829279238,0,0,0,0,0,0,0,0,0,-0.00399438898220309,0,0.00143931738692906,0,0,0,0,0,0,0,0,0.00312626651246203,0,0,0,0,-0.00291094275894103,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00135652443215377,0,-0.000646305072132679,0,0,0,0,0,-0.000753889946313745,0,0,0,0,0.0243619466392655,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147545406893548,-0.0966489968995333,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224136709284455,0,0,0,0,0,0,0,-0.0104747961583976,0.00391588233685577,0,0,0,-0.00943570134615502,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00567408223124354,0,0,0,0,-0.00318833183908075,0,0,0,0,0,0,-0.00582547503097776,0,0,0,0,0,-0.00215749087107172,0,0,0,0,0,0,0,0,0,-0.00666284208691149,0,0,0,0,0,0,0,-5.82170137232161e-05,0,0,0,0,0,0,0.000718122594543753,0,0,0,-0.00136588737930417,-0.0278390540645498,0
