,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X000792.SZ,X600660.SH,X000709.SZ,X601158.SH,X600309.SH,X000898.SZ,X002466.SZ,X000883.SZ,X000539.SZ,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X000630.SZ,X002470.SZ,X600578.SH,X600160.SH,X000629.SZ,X600489.SH,X600547.SH,X600098.SH,X600176.SH,X600022.SH,X600021.SH,X000060.SZ,X000959.SZ,X600808.SH,X300072.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.186990820005276,0,0,0,0,0,0,0,0,0,0,0.174720618167659,0,0.0314617442480218,0,0.0413916353676862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269266105852618,0,0,0,0,0,0.179157605926737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.166898258554689,0,0,0,0,0,0,0,0.144439701305221,0,0,0.0328440441127558,0.00730226129637259,0,0,0.00903673718243102,0.0636286302452552,0,0,0,0,0,0,0,0,0,0,0,0,0.0168256274581463,0.00150094334863707,0,0,0.140116501331009,0,0,0,0.151212084102181,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.14559602171218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101076872917846,0,0,0.00381497339667545,0,0,0,0,0.0203304641966098,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0848508981312147,0,0,0.206575989379957,0,0,0,0,0.0311248725681755,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243594082643376,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00873964430626106,0,0.0387951943015895,0,0.025451411625983,0,0,0.0321598036210284,0,0,0.0299915918734807,0,0,0.175674739658299,0,0,0,0,0,0,0,-0.00421960317979334,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0633005095713347,0,0,0,0.385472728751655,0,0,0.082269836329596,0,0,0,0.0725167268074468,0.0831320568916505,0,0.0683959657122871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518482597298022,0,0,0,0,0.167322798727423,0,0,0,0,0,0,0.008990039245391,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701523612445247,0,0,0,0,0,0,0,0,0,0.0481159736280291,0.00947264744351622,0,0,0.188694874216093,0,0,0.206971974986502,0,0,0.0889935957889184,0,0,0,0.11406100792917,0,0,0,0.10261401789804,0,0,-0.016992667816641,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.112605943707914,0,0,0,0,0,0,0,0,0,0.206009282516227,0,0,0,0,0,0.0172969828910906,0,0,0.0691342196241963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150779493731454,0,0,0.298764947326821,0,0,0,0,0,-0.0250434355149057,0.00503614261563629,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.236091220299628,0,0,0.143307232194305,0,0,0,0,0,0,0,0,0.0761267462700616,0,0.018443653619461,0,0,0,0,0,0,0,0.0600274174359693,0,0,0,0.179968037414137,0.0356820647048385,0.147799807166906,0,0,0,0.0149630890088839,0.0210835416528164,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.392989750451526,0,0,0,0,0,0,0,0,0,0.107438803257685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305376347117592,0,0,0,0,0,0,0,0,0,0,0.236224974268247,0.109272150824743,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614842350193262,0,0,0,0.156115086853785,0,0.0235600448511239,0,0,0,0.140662518276265,0,0,0.070551688794871,-0.0991613328384107,0,0.247822137712884,0,0,0,0,0,0,0,0.207095677174819,0,0,-0.00282636281837302,0,0,0,-0.0143208189079317,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245664882309821,0,0,0,0,0.311406789283148,0,0.2172072599224,0,0,0,0.10044973053359,0.123134834612687,0,-0.0561092123450329,0.0448862550554881,0,0,0,0,0,0,0,0,0.0253690143049907,0,0,0,0,0,0,-1.73472347597681e-18,0.0408614572436687,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255324512380488,0.108055783394616,0,0,0,0,0,0,0,0,0,0,0,0.0978633874640659,0,0.0951020061129566,0,0.0493719044154573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00604420868504613,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0293409786796631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537636424625474,0.101901610047401,0,0,0,0,0,0,0,0,0,0.076426678593381,0,0,0,0,0,0,0,0.032542022561121,0.0500957120276864,0,0,0,0,0,-0.0143836636221501,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.12043548879608,0,0,0,0.131686537893599,0.0332650335412328,0,0.157712722462994,0.114529056700653,0,0,0,0,0,0,0,0,0,0,0.130252450308029,0,0,0,0.00597099838928834,0,0.0014862520155735,0,0,0,0.0868462280714414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0944129036488584,0,0,0,0,0,0,0,0,0,0,0.0168839427115451,0.191373994185103,0,0,0,0,0,0,0,0,0,0,0.184982976651138,0.000926902129815278,0,0,0.000101911176420579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123688696190267,0,0,0.0163199275120717,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0977670955192197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547743581512232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316157795708817,0,0,0,0,0,0,0,0.0357531093747959,0,0,0,0,0,0.0047516704055979,-0.0159889739161147,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.2187665180755,0,0,0,0,0,0,0,0,0.449395689446155,0,0,0,0,0,0,0,0,0,0,-0.0393315314890023,0,0,0,0,0,0,0,-0.15268091900298,0,0,0,0,0,0,0,0,0,0,0.264258144549129,0.0448780375535678,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579954717290729,0.0608980244597967,0.0530964796960164,0,0,0,0,0,0,0,0,0,0.0337911538552026,0,0,0,0.0485977504737819,0,0.027494420642097,0.126924435122526,0,0,0.0320876588916337,0,0,0.122421021833064,0,0.00672310636686351,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0334443913628472,0,0,0,0,0,0,0,0,0,0,0.135809234562789,0,0,0,0,0,0,0,0,0,0,0,0.0928740362508987,0,0.0726773190934105,0,0,0,0.0368096256981913,0.168038731304576,0,0,0.129087803812226,0,0,0,0,0,0,0,0,0,0,-0.00113434740122687,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.144352702349568,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.300350056434462,0.0330275446849594,0,0.0286709015784397,0,0,0,0,0,0,0,0.0713799230510261,0,0,0.134594783068248,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317821453023615,0,0.200391704711189,0,0,0,0,0,0,0,0,0,0,0,0.129896328755753,0,0,0.186497119106776,0,0.0200872720251406,0.0545297134511054,0,0,0,0.017053273274841,0,0,0,0,0,0,0,0,0.00399281935323413,0.0270947918264196,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.160356305378584,0,0,-0.178190127440576,0.514526875109698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253780353166914,0,0,0.0653608975914864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304045727906129,0,0,0.0902055206306057,-8.67361737988404e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144859503225918,0,0,0,0.0647357884021564,0,0,0,0.0873025506459228,0,-3.46944695195361e-18,0,0,0,0.156908399276481,0.118917656400694,0,0,0,0.173342289068252,0,0,0,0,0.0565121729064557,-0.0136525134438077,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930255333585704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165386591521356,0.0359219435042724,0,0,0,0,0.111244272905861,0,0,0,0,0,0,0,0.380636335437856,0,0,0,0,0,-0.0710114150332182,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862486216435239,0.356108722518933,0,0,0,0.0226669542376506,0.210834337611889,0,0,0.0715646296080867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390635244837768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179583302152507,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.513420843218356,-0.252839180650081,0,0,0,0,0,0,0.258823104517312,0,0,0,0,0,0.199046944196067,0,0.0682384453920987,0,0,0.0360457323619155,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.162108876177832,0,0,0,0,0,0,0,0,0,0,0.273197306855549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907377124495267,0,0,0.16714866130327,0,0,0,0.0702205030790189,0,0.0396242614281427,-0.0673249230229503,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.122229786921498,0,0,0,0,0,0,0.0296501137551228,0,0,0,0.046627009910209,0.0206350096714503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590192537937146,0,0,0,0,0,0.0540563326757639,0.00426465340141388,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189591424054432,0,0,0,0,0,0,0,0,0,0.0630685850923326,-0.0290058192832252,0.916193184553479,0,0,0,0,0,0.112721111896989,-0.0295597591045593,0,0,0,0,0.0128700620215562,0.00121692154496805,-0.0573333346602249,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238773510023258,0,0.0270007762438946,0,0,0.102732410480413,0,0,0,0,0,0,0,0,0,0.130062962070507,0,0,0,0,0,0.17977974821536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241866953956189,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769374211125202,0.0525791386040199,0,0,0,0,0,0,0,0,0,0,0,0,0.221063070980888,0,0.0486850488039069,0,-1.73472347597681e-18,0,0,0.0937727530834702,0,0,0,0,0,0,0.013691416550552,0,0,0.235925800109443,0,0,0.0413817530967174,-0.014163458416153,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678288090258211,0,0,0,0,0.00653065192029484,0,0,0,0,0,0.0841449487376303,0,0,0.0734463865771066,0,0,0,0.0892574371570873,0,0,0,0.481193251933101,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.119570608485814,0,0,0,0,0,0,0,0.110661094684272,0,0,0.0550190332770412,0,0.103910745982309,0,0,0,0,0,0,0,0,0,0.110768935947261,0,0.00417837144986765,0,0,0,0.0373757278493872,0.0831694204176978,0,0,0.0861239631376916,0,0,0,0.0597946604174731,0,0,0,0,0,0.00473074977535128,-0.0163420972321433,0,0,0,0,0,0
X000060.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0611460894735165,0,0,0.443504476851134,0,0.12406176046009,0,0.157618910154766,0.0269324469988,0,0,0,0,0,0,0.0412929297008695,0,0,0,0,0,0,0.124893857917409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110770591139653,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240367817571476,0,0,0,0,0,0,0.428932218980813,0,0,0,0.00787286237403466,0,0,0,0,0,0.0374731694795783,0,0,0,0.0756934579295152,0,0.0917489721054101,0,0,0,0,0,0,0,0,0,0.0863579749770345,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131966605951551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948258981538401,0,0,0,0,0,0,0,0,0,0,0,0.63730362236726,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480811199444655,0,0,0,0.0369418584874435,0,0,0,0,0,0,0,0,0,0,0,0,0.0931738380958566,0,0,0,0,0,0.0563454231820447,0,0.177047364103871,0.0248811186677895,0,0.166808659503817,0,-0.293090419964355,0,0,0,0,0.0452711140882703,0.00983071579883846,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.260796500031984,0,0,0,0,0,0,0,0.0511162672242309,0,0,0.132010108510599,0,0.0159376839814845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283153536695102,0,0,0,0,0,0.209523564990763,0,0.0396917278980942,0.135691002407754,0.0593805901173246,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401043194521497,0.0121194770104597,0.00874945305095415,1.73472347597681e-18,-0.037780365019084,0,0.079967980101051,0,0,0,0,0,0,0,0,0.0312839212992186,0,0,0,0,-0.0726615187028542,0.0158675978320919,0,-0.0269004994163423,0.0454923509791528,0,0,0,0,0,0,0.0302385408499908,0,0,-0.000546908421211786,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232208067796378,0,-0.0960444482614588,0,-0.0700228170873918,0,0,0,0,0,0,-0.255839187783332,0,0,0,0.252067853126702,0,-0.371881735806488,0,0.0256684616539267,0.612234090068176,0,0,0,0.0633682804814354,0,0,0,-0.275979182229337,0,0,0,0,0,0.0418334274300857,0,0,0,1.36834894063551,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243062646274887,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122288014530027,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0264627571921213,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229944721969011,0,0,0,0,0,-0.0163778693060782,-0.0222750042237919,0,0.270579608764978,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0284369326758103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055886851043761,0.0255712754899499,0,0,0,0,0,0,0,0,0,0,0,0,0.0421121759810515,0,0,0,0,0,0,0,-0.274089765693166,0,0,0.0953417595299842,0,0.606350743828078,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929110551052837,-0.0132043833019129,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818830451178945,-0.0168601822349802,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083559733412798,0,0,0,0,0,0.00203039188391455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00636856917079832,0,0,0,0,0,0,0,0,0.00419891657654476,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131356721224112,0,0,0,0,0,0
