,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X000301.SZ,X002271.SZ,X000708.SZ,X600547.SH,X600010.SH,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601699.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600489.SH,X600219.SH,X002080.SZ,X000723.SZ,X600378.SH,X600096.SH,X300037.SZ,X000933.SZ,X000630.SZ,X600348.SH,X000831.SZ,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0688560175593244,0.0341839810175508,0,0,0,0,0,0,0,0,0,0.213255443484408,0,0,0,0,0,0.102007255963693,0,0,0,0,0,0.132794454770798,0,0,0.0223361175307591,0,0,0,0,0,0,-0.0135980362347736,0.15187488921546,0.0249300539411215,0,0.0210077184570435,0,0,0,0.0260535655945301,-0.00996102207827467,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0415651362665194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814110329179946,0,0.0355024494772378,0,0,0,0,-0.0632352499626762,0,0.12500120233685,0,0,0,0,0,0,0,0,-0.126015675343212,0,0,0,0,0,-0.0207996267769683,0.0199966266346107,0,0,0,0,0,0
X000877.SZ,0,0,0,0.165995480635562,0,0.3529785678831,0,-0.000849628856564029,0,0,0,0,0,0,0.0725604257844824,0,0,0.0308148702153035,0,0.188364537326563,0,0,0,0,0,0,0,0.0421601408974993,0,0,0,0.120392383817462,0,0,0,0,0,0,0,0.0537964032006221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.503306138931831,0,0,0.0303534486656306,0,0,0,0,0,0,0,0,0,0,0,0,0.0525364118876203,0,0,0.0282563851639462,0,0,0,0,0,0.0271017425122519,0,0,0,0,0,-0.00325443815781129,0,0,-0.0384796574882755,0,0,0,0,0,2.71050543121376e-20,0.0154305113143676,0,0,0,0,0,0
X600426.SH,0,0,0,0.147488303440612,0.163004774323759,0,0,0,0,0.227920373128289,0,0.0224728060923656,0,0,0.0944372269005956,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0868327313358586,0,0,0,0,0,0.0270440816221896,0,0.0302529428810773,0,0.0606301481403766,-0.172652126688353,0,0,0,0,-0.212209825203389,0,0,0.0296856442936379,0,0,0,0,0,0,-0.0213166641153041,-0.0172711607692612,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25750162848824,0.0730396652241425,0,0,0,0,0,0,0,0,0,0.000121730999724591,0,0,0,0,0.264721357232309,0,0,0.0351571104114548,0,0,-8.67361737988404e-19,0,0,0,0,0.0232577012207882,0,0,0.037999069502914,0,0,0,0,-0.0046451437702861,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.136865293094787,0,0,0,0,0,0,0,0,0,0.0477970522929715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243570751297671,0.207180187364981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418542722270816,0,0,-0.00106842651281409,0,0,0,-0.0380138072616919,-0.00697931992301188,0,0,0,0,0,0
X600176.SH,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0242193075546214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323943564342169,0,0.0845859695608466,0,0.162293875237098,0,0,0,0,0,0,0,0.359236117618736,0,0,0,0,0.0912652266570161,0,0,0.0671019365309319,0,0,0,-0.000564911376445279,0.0015246379263706,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.364678357326435,0,0,0,-0.0303692695993169,0,0,0,0,0,0,0.145668678395538,-0.109026146097936,0,0,0,0,0,0,0.257112502624813,-0.0686786503199894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523070903384351,0,0,0,-0.0886510121094173,0.0282469503814894,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.404707816683347,0,0,0,0,0,0,0.128668036727792,0,0.0042326501579848,0.0655782659560503,0,0,0.0903862345867556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469803347543817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214893655056051,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.181566710378813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894578784532998,0,0,0,-0.10843967723847,0,0,0,0,0,0,0,0,0,0,0,0,0.0776270632159111,0,0,-0.0453441823816117,0,0,0,0.0224983796177561,0.000227290355239993,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.258918390415222,0,0,0,0.40836884797848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167439544795707,0,0,0,0,0,0,0,0.382022174545823,0,0,0,0,0.0344803635602708,0,0.0872179177054264,0,0,0,0.0594614556247518,-0.0649501163095033,0.0745067390122085,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.176598012298309,0,0,0,0,0,0,0,0,0,0.488954197802317,0,0,0,0,0,0,0,0,0,0,0.16788421920487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817059518816193,0,0,0,0,0,0.00527550574107616,-0.0187796102133477,0.0156527063797648,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217656516785841,0,0,0,0,0,0,0,0,0,0,0,0.0266353356881647,0.0954835818696263,0,0,0.0601334583146193,0.0433179920471907,0,0,-0.0350770627623471,-0.00801986481467201,2.38557254712988e-05,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0684097190805639,0,0,0.187790580542671,0,0.101464735657106,0.0227062203013095,0,0,0,0.11107913622893,0,0.068539153192153,0,0,0,0,0,4.33680868994202e-19,0.0632251715451668,0,0,0,0,0,0,0,0,0.0217200761170088,0,0,0,0,0,0,0.176622474940305,0,0,0,0,0,0,0.0115803708335089,-0.00414385672169921,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.189707242461784,0.231478069023232,0.0226951741370319,0,0,0,0.0173105604684168,0,0,0,-0.0426168626772285,0,0,-0.0491801212978153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430772285439677,0,0,0,0,0.0482953313373103,0,0.225888200870679,0,0,0.0170446112659817,0,0,0,0,-0.0334815230182646,0.0199999088299828,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0723556903747759,0,0,0,0.0315044663729153,0,0,0.0308463480324221,-0.00834871476930307,0,0,0,0,0,0,0,0,0,0.0298759703718482,0,0.17750185462812,0,0,0,0,0,0,0,0,0.00100555308434899,0,0,0,0,0,0,0.0688433930415831,0,0,0.0782870942570606,0.0545724207549444,0,0,0,0.020046294925816,0.010636554783507,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.333734191793718,0,0,0.129635392898068,0,0,0,0,0,0,0,0,0,0,0,0.0676399743298783,0,0,0,0,0.0521146570560352,0,0,0,0,0,0,0,0,0,0,0,0.0364005568015463,0,0.41033595885988,0,0,0,-0.107012326498905,0.0292162879154686,0.000603740323155128,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235845927895038,0,0,0.478373063974699,0.0879461995384093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251425356757062,0,1.73472347597681e-18,0,0,0,0,0,0.0156901717037308,0,0,0,0,0,0.0511362062122479,0,0,0,-0.00218977731374033,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.185077535885609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199662236321156,0,0,0,0,0,0,0,0,0,0.0101866705464515,0,0.143397143469259,0,0,0.0811042530874858,0,0,0,0,0,0,0.0023329203177385,0,0,0,0.0830815025760507,0,0,0,0.0148288353493127,0.0102831565282758,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0786246746706339,0,0,0,0,0,0,0,0.0773721692658277,0,0,0,0,0,0,0,0,0,0,0,0,0.252949825719097,0,0,0,0.154725377337715,0,0,0,0,0,0,0,0,0,0,0,0,0.127416551062102,0,0,0,0.0983717808068074,0,0,0,-0.00698690001845446,0.0033774675586693,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0560900042319721,0,0,0,0,0,0,0.248292910302979,0,0,0,0,0,0,0,0,0.149680251563257,0,0,0,0,0,0,0,-0.0241479793589493,0.0355238012657655,0,0,0,0,0,0.045675051692694,0,0,0,0,0,0,0,0,0,0.022165303458884,0.041831618079072,0,0,0,0.0250115086418161,0.00132271308195592,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0.127269000412361,0,0,0,-0.0335546100121427,0,0,0,0,-0.132504214037276,0,0.226058526496542,0,0,0,0,0,0,0,0,0,-0.105743888897615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551709020279625,0,-0.114222798362824,0,0,0,0,0,0,0.0246956652715246,0.0314041407985133,-0.0196668075595579,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173890289318248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449602029605139,0,0,0,0.0204771546497098,0,0,0,0,0,0,0,0.028324744774826,0,0.243384658604881,0.233189545738397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.328506881774077,0,0,0,0,0,0,0,0.0460865216895233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862147580267461,0.0782610686094922,0,0,0,0.340579656794195,0,0.290974513026548,0,0,0.193074352212899,0,0,0,0,0,0,0.0581470009146732,0,0,0,0,-0.022142427339216,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.371990201278364,0,0,0,0,0,0,0,0,0,0,0,0,0.213901976571688,0,0,0,0,0,0,0,0.128744102745205,0.0865444733411097,-0.0887053800016475,0,0,0,0,0,0,0,0,0.0593355883536822,0,0,0,0,0,0,0,0,0,0.159632660577548,0,0,0,0,0.00621691235281127,0.00140356951589523,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613855731325428,0,0,0,0.28180786561902,0,0,0,0,0,0,0,0,0,0,0.00671305277739883,0,0,0,0,0,0,0,0,0,0,0,0,0.13622112523312,0,0,-0.0200072155025064,0,0,0,0.0429558365452422,0.00495231459891331,-0.0145400665659716,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0561659630869635,0,0,0,0,0,0,0.0555026208761647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111351333424876,0,0,0,0,0,0,0,0,0,0,0,0.272562784788361,0.0817787778477139,0,0,0,0,0,0,0,0.0141775020634692,0.0220831370767557,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.556451319273002,0,0,-0.132524465435093,0,-0.341654732087317,0.17846668613095,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.150430143942682,-0.0443577310160838,0,0,0,0,0,0,0,0,-0.0734785597399611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0818246032595149,0,0,0,0.00795512956470428,0,0.0868206996109941,0,0.051554933108026,0,0,0,0,0,0,0.0275300881290312,0,-0.00625557503284158,0,0.0621419830748225,0,0,0,0,0.0212695861878438,0,0,0.0762826748710871,0,0.00272965207405203,0,0.00102355684331469,0,0,0,0,0,0,0,0.00928774239346789,0.00541802899171784,0,0,0,0,0,0
X600688.SH,0,0,0,0.0316134042031731,0.0607630101060969,0,0,0,0.0578844440245283,0,0,0,0,0,0,0,0,0,0,0,0,0.0532687944902053,0,0,0,0,0,0,0,0.0518152842732908,0.140272776085396,0.00881804749601172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265508739422797,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.088649884688337,0,0,0,0,0,0,0,0,0,0,-0.186797243360057,-0.147071639891853,0,0,0,0,0,0,0,0,0.0324411764341659,0,0,0,-0.284898470394133,0.0486752225379954,0,0,0,0,0,0,0,0,-0.214452442643884,0,0,0,0,0,0.292737767314491,0,0,0,0,0,0.00109512706454089,-0.121932054754588,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,1.2797716627671,0,0,0,-0.764487679898003,0,0,0.448023370580373,0,0,0,0,0,0,0,0,-0.82642907417953,0,0,0,-0.521671696072744,0,0.590290094618854,-0.0740010892471744,0,0,0,0,0,0,0,0,0,0,0,0.662128739835277,0,0,0.435484758296647,0,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960800832787856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466911466539334,0,0,0,-1.58195327836099,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0417539603164241,0,0,-0.0357809295924919,0,0,0,0,0,-0.0594342199820398,0,0,-0.0424712098974304,0,0,0,-0.0137519543187821,0,0,0,0,0,0,0,0,0.135129780063893,0,0,0,-0.034507200547496,0,0,0,0,0,0,0,0,0,-0.0696188289676948,0,0.121638244929059,0,0.0312523445902151,0,0,0,0.0525500394725177,0.0146837261730757,-0.0168749439912464,0,0.112936204369588,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0239467239833754,-0.0214938746834592,0,0.0278596250386138,-0.0379750647939117,0,0,0,0,0,0,0,0,0,0.194896425951859,0,0.0296977452511096,0,-0.0962430026763672,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.025679314963967,-0.0627200193613281,0,0,0,0,0,0,0,0,0.00855750821522287,0.0151160949468853,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270087066477255,0,0,0,0,0,0,0,0,0,0,0,0.00146199719086562,0,0,0,0,0,0,0,0,0,0,0,0,0.00164729202180516,0,0,0,0,0,0,0.00190130887080395,-0.00145542533340682,0,0,0,-0.00282606141416691,0.000515986661701461,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.00920488260124983,0,0,0,0,0,0,0,0,0,0,0.00029522832313563,0,0,0,0,0.00565215717226962,-0.0164498712340573,0.020292045564946,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203283789283589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544588042361194,-0.00999866664019359,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034244776315405,0,0,0,0,0,0,0,0,0,-0.0108460680837187,0,0,0,-0.0118605921486567,-0.0107499218004359,0,0,0,0,0,-0.0111172361776388,0,0,-0.00985103963271876,0,0.00462673526203146,0,0,0,0,0,0,0,0,0,0.0151577201231694,0.00479241700545356,-0.0390533289581763,0,0,0,0,0
