,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600583.SH,X600352.SH,X601158.SH,X000898.SZ,X000831.SZ,X000709.SZ,X000883.SZ,X600547.SH,X002353.SZ,X600489.SH,X000539.SZ,X600660.SH,X000027.SZ,X000825.SZ,X000630.SZ,X002470.SZ,X600008.SH,X600549.SH,X600315.SH,X000629.SZ,X600021.SH,X600808.SH,X600578.SH,X600307.SH,X600098.SH,X601699.SH,X000983.SZ,X600863.SH,X000960.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.605197588554341,0,0,0,0,-8.67361737988404e-19,0,0,0.0601894708443257,0,0.102483569723694,0.10231181776489,0,0,0,0,0,0.048104019656116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183090547783013,0,0,0,0,0,0
X600028.SH,0.498200340896375,0,0,0,0,0,0,0,0,0,0,0,0.0173041281057216,0,0,0,0,0.416854808266977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380419976469708,-0.0109937126042389,0,0.00254319792517027,0,0,0,0
X601088.SH,6.93889390390723e-18,0.0787657287468849,0,0,0.0564522018383881,0,0,0,0,0,0,0.084515459935483,0.0694008379604228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809443924204068,0.460375704777356,0,0,0,0,0,0.00154578539729332,0,0,0,0,0,0
X600011.SH,0,0.150007518711857,0,0,0,0,0,0.0638030728298315,0.117573481204211,0.0345404213169361,0,0,0.0618908381104302,0,0,0.110524886232364,0,0,0,0,0,0,0,0.105721015378163,0,0,0,0,0,0,0.0149337264772956,0,0,0,0,0,0,0,0,0,0,0.00735660202175387,0.157877466557573,0,0,0,0,0,0,0,0,0,-0.00299425049507957,0,0,0,0,0,0
X600019.SH,3.46944695195361e-18,0.0579236318440661,0,0.0197683710611252,0,0,0,0,0,0,0,0,0,0,0,0.066858100656312,0,0,0,0,0,0,0,0.0989953786422062,0,0.365418307947719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611315051650946,0,0,0,0.108257129046626,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0658409990050889,0,0,0,0,0,0,0.15982871680443,0,0,0,0.0247611535164617,0,0.0176447004863069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200669220295336,0.20419806644256,0,0,0,0,0,0,0.00766720195499918,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0899490019836545,0.0870732878490847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135874839615703,0,0,0.0202627202748386,0,0,0.227522185530679,0.342711576477756,0,0,0,0,0,-0.00371703707686529,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0436546432494763,0,0,0,0,0,0,0.0194455526648874,0,0,0,0.455426358755272,0.10606280790763,0,0,0,0,0,0,0,0,0.134350274373894,0,0,0,0,0.237923422967297,0,0,0,0,0,0.0282306653507622,0,0,0,0,0,0,0,-0.0143864660352004,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.113038783854152,0,0,0.29146122387645,0.0462798194944591,0.104232838593924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191112092101374,0.219639858807061,0,0,0,0,0,0,0,0,0,0,0,-0.0259874102288086,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.214670518500279,0,0.142817165492564,0,0,0.167533457451968,0,0,0,0,0,0,0,0,0,0,0,0.0622529038705847,0,0,0,0,0,0,0,0,0,0,0,0,0.0740562327903652,0,0,0.102770014817158,0.0111752750918252,0.0241937339401364,0,0,0,0,0,0,0,0,0,-0.0244501341318421,-0.0204084269017572,0,0,0,0,0,0
X600795.SH,0,0,0,0.00609970583948916,0,0,0,0,0.268749385054757,0.228894538600221,0,0.156726983130994,0,0,0,0.136761757097531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286227290772569,0,0,0,0,0,0,0,0,0,0.0269329587093753,0,0,0,0,0.0106106119004699,0,0,0,0,0,0,-0.0104107762543859,0,0,0,0,0,0
X600886.SH,0.0258159298377988,0,0,0,0,0,0,0,0.0751914942110075,0.0281599710475598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175433469709301,0,0,0,0,0,0,0,0.0153112149454546,0,0,0.0281487776792273,0,0,0,0.106641791782917,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0200202893000431,0,0,0,0,0,0
X600188.SH,0.304400918293943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223096314401057,0,0.218650907439186,0,0,0,0,0,0,0,0,0.30644628936257,0,0,0,0,0,-0.00486231981949828,0.0132323441813957,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0431719025422526,0,0,0.00745018980523222,0,0,0,0,0,0.0666318640966788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460473110892831,0,0,0.0337423441045362,0.495727297904853,0,0,0.0123739330166527,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0086051712210505,0,0,0,0,0,0
X600362.SH,0.0399098037158461,0,0,0,0,0,0,0,0,0.0978008966391031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435351937820632,0.121215885736186,0,0,0.0616725320435196,0,0,0,0,0,0,-0.00453851815163823,0,0,0,0,0,0
X600027.SH,0,0,0,0.45435777272671,0,0,0,0,0.0963325135132215,0.141343361481866,0,0,0,0,0,0,0,0,0,0,0,0,0.0655971554089969,0,0.0253247295760251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199266638230016,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.13171649786248,0.110706115775164,0,0,0,0,0,0,0,0.168096741926142,0.0501949831262559,0,0,0.000118668168853006,0,0,0,0,0,0,0.0116687606272154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107794740211231,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.519959274167579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447101984227596,0,0,0,0,0,0,0,0,0.15427346511603,0,0,-0.0172970206188372,0,0,0,0.0426824881480791,0,0,0.0539665495395168,0,0.0597699496964052,0,0,0,0,0,0,0.00217625821652633,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0632761778235259,0,0,0,0,0,0,0,0,0,0,0,0,0.102884417787128,0,0.124495553515805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169782544933857,0.12895909075551,0,0.0233791238000457,-0.00579498346726374,0.0698262860353569,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.114073472155966,0,-0.0853606448802901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133882341828034,0.178565616121106,0,0,0.069898821641476,0,0.0213474701744139,0,0.106237581251838,0,0,0,0.00742003155606093,0,0,0,0,0,0,0,-0.00748562108622264,0.0141616115608027,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0445850499106442,0.0651882357305463,0,0.0648447681186499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554378179728699,0,0,0,0,0,0,0,0,0.122134369639839,0,0,0,0.142082649134538,0,0,0,0,0,-0.00220823907680592,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0568370372050696,0,0.0418140472128533,0,0,0,0,0,0.0271552567997666,0,0,0,0,0,0,0,0.0902357735461797,0,0,0,0,0,0,0.105588114184029,0.246074538658348,1.73472347597681e-18,0,0.12205261394855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270286394058318,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0728423626097933,0,0,0,0,0,0,0.0955248470833761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225295112466019,0,0,0.298498818741634,0,0,0,0,0,0,0.0170159579404104,0,0,0,0,0,0.0958138296279283,0,-0.0105594725846414,-0.024531957818474,0,0,0,0,0,0
X000898.SZ,0.044813999721195,0,0,0,0.123439834355527,0,0,0.0770920443344078,0,0.13600459087974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205373382538207,0,0,0,0,0.111812088557869,0,0,0.103463889743751,0,0,0,0,0,0,0,0,0,0.0134194629141314,0,0,0,0,0,0.0677002643745696,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.12482501891396,0,0,0.038910956322057,0.157101955061465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158070841816743,0,0.0158506240967411,0,0,0,0,0,0,0,0,0.124978597538736,0,0,0,0,0,0,-0.00590232267098378,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.134183157311702,0,0,0,0,0,0,0,0,0,0,0.00406730712345741,0,0,0,0,0,0,0,0.438073869466378,0,0,0,0,0,0,0.021019554009365,0,0,0.15981967053154,0,0,0,0,0,0,0.0150001587776796,0,0.0826665772779249,0,0.0111710403627291,0,0,0,0,0.00587825713131514,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0469344047612996,0,0,0,0,0.0107239710756044,0,0,0,0.124420668388442,0,0.131082149217395,0,0,0.0236544340577474,0,0,0,0,0,0,0,0.108724745031119,0,0,0,0,0,0,0.0101025656837388,0,0,0,0.0613257416456661,0,0,0,0,0,0,0.101901025871444,0,0,0,0,-0.00378401422718923,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0837426303833755,0,-0.0130401715591263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09206070214272,0.101880990833319,0,0,0,0,0,0,0.0610497607606423,0,0,0,0,0,0.124504716600061,0.187625369027537,0.10280570298045,0,0,0,-0.0205119460647981,0,0,0.0568434141650569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.066171722244513,0,0.0627919323332773,0,0,0.195462219219649,0,0,0,0.0173199643184847,0,0.052132191911271,0,0,0,0,0,0,0.102435794596989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141357165971676,0,0,0,0,0,0,0,0,-0.0577952219673547,-0.00784648180135548,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901696980412454,0,0,0,0.112962890061754,0,0,0,0,0,0,0,0,0.210702107740251,0,0,0,0,0,0,0,0.122548526737171,0.21320499915646,0,0,0,0,0,0,0,0,0,0,-0.00799627006446049,0,0,0,0,0,0
X600660.SH,0,0,0.138822846284772,0,0,0.125878883195556,0,0.0257596629474346,-0.0841037067295364,0,0,0,0.0176136860663319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308129324859892,0.069060992063236,0,0,0,0,0,0.0173050130381081,0,0,0,0,0,0,0,-0.0125868605541769,0,0,0,0,0,0
X000027.SZ,0.00508065615863616,0,0,0,0,0,0,0,0,0,0,0,0.124722524395039,0,0,0,0,0,0,0,0,0,0,0,0,0.0347617452708772,0,0,0,0,0,0,0,0,0,0,0.080948296525847,0,0,0,0,0,0.193519301270027,0,0.0667006718802855,0,0,0,0,0.117666114187419,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.150141867887157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793533105862521,0.417441398459545,0,0.163751355985493,0,0,0,0,0,0,0.013052479067296,0,0,0,0,0,0,0,0,0,0,0,0.00209845227687906,0,0,0,0.0659203572253163,0.00263240911160994,0,-0.0126670708979479,0.00556907308845187,0.0993992935574069,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.158429894714423,0,0.392203789723493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415651595066456,0,0,-1.0842021724855e-19,0,0,0,0.0396570362861391,0,0,0,0,0,0,0,0,0.0496079903185393,0,0,-0.000416815174068673,0,0,0,0,0,0
X002470.SZ,0,-0.0702702576853799,0,0,0,0,0,0.0531926150627877,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0541092240025189,0.0624843909818012,0,0,0,0,0,0.00380854782030327,0,0,0,0.203036022013994,1.73472347597681e-18,0,0,0,0.0388246458129266,0,0,0,0,0,0,0.0674301545934803,0,0,0,0,0,0,0,0,0,0,-0.0740447835784478,-0.0142727509998626,0,0,0,0,0,0
X600008.SH,0,0,0.271967334639369,0,0,0,0,0,0,0.0689664522961525,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.380997672145722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00807961856356909,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.017503902506692,0.0760491764322541,0,0,0,0,0,0.188165575157007,0,0,0,0,0,0,0.000276602015687964,0,0,0,0,0,0,0,0,0,0,0,0,0.0740015279633808,0,0,0.0416351470429227,0,0,0,0,0,0,0,0.0766968849823137,0.150736893968492,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.0518626620002186,0,0,0,0,0,0.330723474257875,0,0,-0.037982090842313,0,0,0,-0.00327016116027734,0,0.0536186528558863,0,0,0,0,0.04316708739773,0,0,0,0.245522681297781,0,0,0,0,0,0,0,0,-0.0246662520322945,0,-0.171580634341236,-0.0188861415035837,0,0,0,0,0,0,0,0.0167967743098319,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.110892553632266,0,0.180517416332131,0.00728607996132525,0,0,0,0,0,0,0,0,0.0185980949541202,0,0,0,0,0.323542769561376,0,0,0,0,0,0,0,0,0,0.0667703569736606,0,0,0,0,0,0,0.0257850053305854,0,0,0.0783199658563107,0,0,0,0,0,0,0,-0.0198826870399397,0.00302379771029233,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.149739177172972,0,0,0,0.329249691393704,0,0,0,0,0,0,0,0,0,0,0.0469628961132359,0,0,0,0,0,0,0,0,0,0.296358022175551,0.348166710782346,0,0,0,0,0.0224075546521866,0,0,0,0,0,0.177736766694583,0,0,0,0,0,0,0,0.0203961185790219,0,0,0.00656149005481608,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.122874612873363,0,0,0,0,0,0,0,0,0,0,0.0378434864171628,0,0,0,0,0,0,0.400146733459408,0,0,0,0,0.127899920662128,0,0,0.0189791628531494,0,0,0,0,0,0,0,0,0.0771128053068583,0,0,0,0,0,0,0,0,0,-0.00880809848592608,0,0,0,0,0,0
X600578.SH,0,0,0,0.252128628603329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142023553181283,0,0,0,0,0,0,0.0463458829024067,0,0,0,0.195751187230251,0,0,0,-8.67361737988404e-19,0.0887127873713486,0,0,0,0,0,0,0,0,0,0,-0.0109724678521912,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773986963998029,0,0,0,0,0.0717875827155137,0,0.218846638495742,0,0,0,0,0,0,0,0.232188628437868,0,0,0,0,0,0.131063503712713,0,0,0,0,0.0175316006348989,0,0,0,0,0.153550073037966,0,0.0108636705987764,0.025544685947212,0,0,0,0,0,0
X600098.SH,0.0467498303788384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113182748231209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249958162033966,0.321008462003292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429492952619943,0,0,0.0127995741482203,0,0,0,0,0,0
X601699.SH,0,0.0346053833121528,0,0,0,0,0.0791315834545369,0.0284166798274882,0,0,0,0.023989311904452,0.0688349651621249,0,0,0.0101264236453224,0.0611906154570321,0,0,0,0.019513437430369,0,0,0,0.0479919388673403,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0938509181485719,0,0,0,0.373472372059921,0,0,0,0,-0.0162439148139717,0,0,0,0,0,0,0
X000983.SZ,0,0,0.156606876127469,0,0,0,0.134306533754148,0.0537232711600462,0,0,0,0,0,0,0,0,0,0,0.0426529848103087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246136334723291,0,0,0,0,0,0,0.0120535656978697,0,0,0.00258265565781048,0.0298195220815114,0.484196521160865,0,0,0,0,0,0,0.000447626019851998,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0.360380793386175,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100940701419523,0,0,0.0894475590282661,0,0,0,0.0168997666472639,0,0,0,0,0,0.0631901352038463,0,0,0,0,0,0,0,0,0,0,0,0
X000960.SZ,0.0167692760801233,0,0,0,0,0,0,0.0277761842032104,0,0,0,0,0.123523581747945,0,0,0,0,0,0.0406431124564939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205049852505708,0,0,0,0,0,0,0,0,0,0,0,0.078723715875649,0.0885720619247157,0,0,0,0,0,0.0028530984903342,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.203542889947056,0,0,0,0,0,0,0,0,0,0,0.163853848557372,0,0,-0.0757068420157745,0,0,0,0.211868189530013,0,0,0,0,0.00230174903602968,0,0,0.150541989010026,0,0,0,0,0,0,0,0,0.0654935560847243,0.0607977395650946,0.0471092629361811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0917654993668509,0,0,0,0,0,0,0,0,0,0,0,0,0.044288719710219,0,0,0,0,0,-0.00929042210424558,0,0,0,0,-0.0502032801303345,0,-0.0795190236527639,0,0,0,0,0,0,0,0,0,0,-0.0768365827973937,0,0,0,0,0,0,0.0639944276894952,0,0,0,0.024810895921623,0.0174723306807958,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.885378847648089,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0514664329509171,0,0,0,0,0.661007183214126,0,-0.726999957646643,0,0,0.698858133963305,0,0.0910884843119966,0,0,0,0,0,0,-0.126987993471194,0,0,0,0,0,-0.302408953051229,0,0,0,0,-0.261645343002418,0,0.0734069204890592,0,-0.188244550773305,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.719610156878467,-2.56164091897587,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.771340085586881,0,0,0,0,0,0,0,-0.243151456339865,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37721735182997,0,0,0,0,-3.41574356904357,0,0
RealEstate_excess,0,0,0,0,-0.122165155977434,0,0,0,0,0,0,0,0,0,0,-0.43068754491369,0,0,0,0,0,0,0,0,-0.130672594538988,0,0,0,0,0.0193236272237256,0,0,0.0649477566410008,0,0,0,0,-6.93889390390723e-18,-0.0923309802044678,0,0,0.314990558131911,0,0,0,0,0,0,0,0.19935194853441,0,0,0.00261066051809983,0,-0.163636195145278,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0485401653519746,0,0,0,0,0,0,0,-0.0210809290975714,0,0,0,0,0,0,0,-0.225932537837827,0,0,-0.0449392491908509,0,-0.0322961625901799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023346674181552,-0.245896445570369,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00139875870834439,0,0,0,0,0,0,0,0,0,0,-0.00178145699862007,0,0,0,0,0,0,0,0,-0.00204995251966859,0,0,0,0,0,0,0,0.00173438811940713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230681610586044,0.00783559416746187,0,0,0,-0.0539753991974846,0,0
