,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X000708.SZ,X600011.SH,X002460.SZ,X600660.SH,X000786.SZ,X600886.SH,X601898.SH,X600176.SH,X600010.SH,X600801.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600111.SH,X600795.SH,X002080.SZ,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X002466.SZ,X600803.SH,X600529.SH,X002075.SZ,X600219.SH,X600315.SH,X000027.SZ,X002353.SZ,X300037.SZ,X600486.SH,X000723.SZ,X000883.SZ,X601158.SH,X002409.SZ,X000898.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.139852993418552,0,0,0.15697302946453,0,0,-0.0469546095806131,0.0268821957063791,0,0,0,0,0,0,0,0,0,0,0,0,0.0828143970760251,0,0,0,0.00821994439106233,0.233594900199014,0,0,0,0,0.0219819543939985,0,0,0,0.0639493520394688,0.000952794958155011,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0663078561275068,0,0,0,0,0,0.338243113890126,-0.218973793213855,0,0,0.302782428519274,0,0,0,0,0.410292616434997,0,0,0.0702789769155987,0,0,0,0,0,0,0,0,0.0866971621262681,0,0,0,0,0,-0.172124739872317,0,0,0,0,0,0,0,0,0,-0.0167197794072641,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.117023732618265,0.032474530705798,0,0,0,0,0,0.142289503355669,0,0,0,0,0,0.0889989928207606,0,0,0,0,0.0683261043434617,0,0,0,0,0,0,0.000335234795102627,0,-0.0498650651557813,0,0,0.22401732590337,0,-0.185769639852027,0,0,0.0491000960396551,0,0,0,0.0431305451101944,0,0,-0.0108013103317248,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0112420404685384,0,0,0.0751339651678033,0,0,0,0,0,0,0,0.0253880232905785,0.0177955367318933,0,0.262320082303636,0,0.0483985099850733,0,0.0334732214244023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106961255634919,0,0,0,-0.00434578626446125,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0870653618549704,0,0,0,-0.100987310291445,0,0,0,0,0,0,0,0.54186004290015,0,0,0,0,0,-0.0749799209864702,0,0.137926618634942,0,0,-0.062888633971412,0,0,0,0,0,0,0,0.0121531194900564,0,0,0.107491997483076,0,0,0,0,0,0,0,0,0,0.0760604131877254,-0.00923974237148473,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.00619472133944084,0,0,0,0,0,0,0,0.333763654761777,0,0,0,0,0.0458530829937654,0.0203352417978299,0.0264165610553483,0,0,0,0,0,0,0,0,0.0270402810057882,0,0,0.0392114942972609,0,0,0,0,0,0,0,0,0,0.0181183422583377,0,0,0,2.16840434497101e-19,0.0104087260086503,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0.0417362854143537,0.0616318774133208,0,0,0.0382488806940032,0,0,0,0,0,0,0,0,0,0.113479305871948,0,0.110991307776834,0,0,0,0,0,0,0,0,0.0395980128473447,0.0376929280250965,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372730110444343,0.0643634018119237,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.00324159605418212,0,0,0,0.0987142304992333,0,0,0,0,0,0.270064166846029,0,0,0.109645262359084,0.0644628790388884,0,0,0,0,0,0,0.0115552481810479,0,0.0748919930015023,0,0,0,0,0,0,0,0,0.0381954303713134,0,0.0790490633968105,0,0,0,0,0,0,0,0,0,0,-0.0427066317807459,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0695726025000716,0,0.0186488117972014,0,0,0,0,0,0,0,0.228324454724755,0,0.00698114334350263,0,0,0.0512480406774022,0,0.0631150213807951,0,0,0,0,0,0,0,0,0.0265960335010907,0,0,0,0,0,0.116040015243762,0,0.1983934520274,0,0,0,0,0,0,-0.0180108739917654,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0202907483325743,0,0.985656969052524,0,0,-0.0211094729227879,0,0.0513143345149692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085004306559894,0,0,0,0,-0.0117691787044776,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0409072573596348,0,0,0,0,0,0,0,0,0,0.476052007834404,0,0,0,0,0,0,0,0,0,0,0,0,-0.011340338489559,0,0,0,0,0,0,0,0,-0.0156611551793166,0,0.00627289237931883,0,0.0749818507245861,0,0,0,0.25573066889677,0,0,0,0,0,0,0,0.0237098629746074,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.21663776596628,0,0,0,0,0.123142412460392,0,0,0,0,0,0,0,0,0,0.223743145985857,0,0,0,0,0,0,0,0,0,0,0.140350715284873,0,0,0,0,-0.00137781787704864,0.0216127732504523,0,0,0,0,0,0,0,0,0,-0.0152637042931722,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0837942222415174,0,0,0,0,0.00591986899873815,0.234729197976186,0,0,0,0,0,0,0,0,0.0407182987444038,0,0,0,0,0,0,0,0,0,0.0309473626613001,0,0.0224836835038615,0,0,0,0,0,0,0,0,0,0,0.112669700408567,0,0,0.0213238420578627,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.119831825914771,0,0,0,-0.0471755397475035,0,0.0969862448132504,0,0.224888892564376,0,0,0,0,0,0,0,-0.0701495286941973,0,0,0,0,0,0,0.108691169173771,0,0.149911521250078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320017248308851,0,0,0,0.180175405639801,0,0,0,0.0583814529754865,-0.0473819264415833,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.210774209350011,0,0,0,0,0,0,0,0,0,0,0,0,0.0836318144745795,0,0,0.383195678898236,0,0,0,0,0,0,0,0,0,0,0,0.0228716800378172,0.0251193491995535,0,0.156600348412336,0,0,0,0,0,0,0,0,0,0.049580015578935,0,0,0,-0.0923252924208061,0.0298384823970779,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16785480063409,0,0,0,0.00958050522226371,0,0,0.115177159189748,0,0,0,0,0,0,0,0,0,0,0.0641290570162807,0,0,0,0,0,0.0712875154577858,0,0,0,0.0397031388387442,0,0,0,0,0,0,0,-0.000920749075579035,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.155697102605615,0,0,0.180062080049843,0,0,0,0,0,0,0,0,0.45309179377236,0,0,0,0,0,0,0,0,0,-0.0174477702688568,0,0,0.117242298077208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977536936026365,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0238163413042775,0.128566527159886,0,0,0,0,0,0,0.0469803471563557,0,0,0,0,0,0,0,0,0,0,0.0638246280693525,0.0116834577258526,-0.0120770940308968,0,0,0,0.229427608167207,0,0,0,0,0,0,0,0,0,0,-0.0119132866713704,0.00885805880740731,0,0.0393165433153936,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0265482120246272,0,0.0444965044214757,1.73472347597681e-18,0.0203616968907678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113117989479154,0,0,0,0,0.0474236711759365,0,0,0,0.0412575291270654,0,0,0,0.144193672211127,0,0,0,0.19271320890513,0,0,0,0,0,0,0,0.00424608931243591,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.1523126865602,0,0,0,0,0,0.0492379941598871,0,0,0,0,0,0,0,0,0,0,0.0762278232913289,0,3.46944695195361e-18,0,0.190675875632977,0,0,0,0,0,0,0,0,0.0284713035661508,0,0,0,0.138447256361335,0,0,0,0,0,0,0.194599887895787,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0205045686582363,0,0.0505071192383444,0,0,0,0.038131817276972,0,0,0.0864988920356132,0,0,0,0,0,0,0,0.00679425237842049,0,0.0738815959158443,0,0,0,0,0.0113065358001787,0.0169294100704212,0,0.00732711628412703,0,0,0,0,0,0,0.123947115100606,0,0,0.0446925349394587,0,0,0,-0.0190143636953936,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,-0.047067155108786,0,0,0,0.0602949013259093,0.241196562239327,0,0.123575891905402,0,0,0,0.107535778220851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186425976299492,0,0,0,0,0,0.0556331147073422,0.0636770920886942,-0.0420818215207935,0.0990432256020595,0.053908656460848,0,0.0752602540751347,0,0,0,0,0,0,0,0,0,-0.00661355052616158,-8.67361737988404e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.124936259482329,0.00780200809333525,0,0.0820183934968569,0,0,0,0,0,0,0,0,0,0,0,-0.0327728264537478,0,0,0,0.0584389345405436,0,0.070922292493807,0,0,0.122484160619966,0,0,0,0,0,0,0.0603217138501547,0,0,0,0,0,0,0,0.228600221085011,0,0,0,0,0,-0.0761897640973031,0.0456184923807496,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.556822977326894,0.133948413818751,0,0,0,0,0,0.0689578067112574,0,0,0,0,0,0,0,0.0938510955510985,0,0,0,0,0,0,0,0,0,0,0,0.0936481337105041,0,-0.0491478872868081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.206372598704469,0,0,0.191323631588644,0.102185350092989,0,0,0,0,0,0,0,0,0,0,0,0.0498052095767192,0,0.0119559098223921,0,0,0,0,0.0690807617191437,0,0,0,0,0,-0.018683754786219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649548948683841,-0.0318621346613077,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0758961881568846,0,0,0,0,0,0,0,0.113623529699907,0,0,0,0,0,0,0,0,0,0,0,0.0270724029078397,0,0,0,0,0,0,0.340699373329895,0,0.0209229344660492,0,0.189928005943273,0,0,0,0.292345413937518,0,0,0,-0.191623132770364,-0.0771627969133337,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,-0.370024696582507,0,0,0,0.133158767044787,-0.111040337834252,0,0,-0.187148778555071,0,0,0,0,0,0,0,0,0,0.266384222499967,0,0.451123776382266,0,0,0,0,0,0.0589844951575636,0,0.0666361186495928,-0.0017902580923538,0,0,0,0,0,0.0539442428191561,0,0,0,0,0,0,0,0,-0.0991191465166094,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00855388815965635,0,0,0,0,0,0,0,0,0,0,0.0668011627539598,0,0,0,0.141088947399605,0,0.0486507260973374,0,0,0.203652147148759,0,0,0,0,0,0,0,0,0,0.112925102918943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,-0.00369537602838481,0.440002354217237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701432337046387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127437347135491,0,0,0,0,0,0.09674679730869,0.0630270137970267,0.18317872881983,0,0,0,0,0,0,0,0.0723084967505554,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0227730003078512,0,0,0,0,0,0,0,0,0,0.132296596077867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074825098182104,0.016954899753149,0,0,0.0804557943529916,0,0,-8.67361737988404e-19,0,0.0213922770074569,0,0,0,0,0,0,-0.0574529707499637,0.0052229512069102,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.231035869217934,0,0,0,0,0,0.0500715713233286,0.00636117652081828,0,0,0,0,0,0,0,0,0.185862805169587,0,0,0,0.215883862677652,0,0,0,0,0,0.21526769672907,0,0,0,0,0,0,0,0,0.0471020650295288,0,0,0,0,0,0,0,0.0248768633428238,0,0,0,-0.0604787811770592,0.0171475239356383,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.628630460362515,0,-0.0942758575760871,0.279359933163765,-3.46944695195361e-18,0,0,0,-0.198579802550652,0,0,0,0.0189216306557548,0,0,0,0,0,-0.144209346855083,0,0,0,-0.120412031559299,0.0281632354847003,0,0,0,0,0,0,0.0443620871020068,0,0.162544211526734,0,0,0,0,0,0,0,0,0,0,0,0,0.0539776236308487,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.0798288997538777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334512782161257,0,0,0,0,0,0,0,0,0,0,0,0.0860599379523236,0,0,0.0843091099854103,0,0.112618365022944,0,0,0,0,0,0,0,0,0,-0.0576149430587391,0.0309046391962339,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,-0.0216836420066474,0,0,-0.0558319674516388,0,0,0,0,0,0,0.410866878341723,0,0,0,0,0.406147048898221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513865895004355,0.0125556110402658,0.107379787336188,0,0,0,0,0,0.0936554507680415,0,0,0,0.0206415505629195,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.070133583875807,0,0,0,0,0.0149233467416889,0,0,0,0,0,0,0,0,0.072594791627009,0.0381115027650692,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.107747860008261,0,0,0,0,0,0,0,0,0.0831076386777154,0,0,0,0,0.020469738390928,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467977272961462,0,0,0,0.00867296024304304,0,0,0,0,0,0,0,0.0299921749323485,0,0,0,0,0,0,0.0830475447962171,0,0,0.0299504663943888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265775017057943,0.0115464238654752,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0.358824038093753,-0.227368102763134,0,0,-0.144604936696807,0,0,0,0,0,0,0,0,0,0.0474848184932858,0,0,0,-0.0707470007254659,0,0,0,0,0.332982276238048,0,0.455545716409064,0,0,0,0,0.183937158829618,0.110368343854239,0,0,0,0,0,0,0,0,-0.0562217149789954,0.0396211817081503,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113680830052587,0.220414067022354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722895504747648,0,0,0,0,0,0.0458405276471233,0,0,0.129324007863858,0,0,0,-0.0142358036612996,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0811124288939194,0,0,0,0,0,0,0.0152257240013191,0,0,0,0,0,0,0,0,0.221373168303927,0,0,0,0,0.162077695167606,0,0,0,0,0,0,0,0,0,0,0.121104269172666,0,0,0.0546746821521506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0170918253922765,0.0375040182084853,0,0,-0.0752866511590648,0,0,0,0,0,0,0,0,0,0,0.0959159010679856,0,0,0,0.0581248509604031,0,0,0,0,0,0,0,0,0.0363724917029598,0,0,0,0.0130121971348494,0,0,0,-0.0210557997783702,0.116177374177403,0,0,0,0,0,0,0,-0.0263171034179785,0.0158504041034365,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.107363536015971,-0.115631683840971,0,-0.111397789788378,0,0,0,0,0.261415674449536,0,0,0,-0.0550641536262104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141997968714402,0,0,0,0,0,0,-0.0800565396234128,0,0,-0.0213819429405011,0,0,0,0,0.671776206809054,0,0,0,0,0,0
TED,0,0,0,0,-1.08175043984039,0,0,0,0,0,1.20418799669706,0,-0.969280654927206,0,0,0,0,0.239080078999041,0,0,0.308690505363853,0,0,0,0,0,0,0,0,0,0,0,-0.398345601636517,0,0.209164663635914,0,0,0,0,-0.0427924470518112,0,0.664298979201386,0,0,0,0,0,0.458377896617795,0,0,0,0.378924542482608,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0694751814839143,0,0,0,0,0,0,0,0,0,0,0,-0.0381635442351419,0,0,0,0,0,0,0,0,0,0,-0.0510386793698896,0,0,0,0,0.183933244789692,0,-0.0786101323501593,0,0.0326084217705949,-0.0308311789710486,0,0,0,0.00239845152163875,0.0714976578477193,0,-0.0412036935973985,0,0,0,0,0,0,2.16840434497101e-19,0.0250564967662184,0,0,0,0,0,0
MKreturn,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.094519060488198,-0.0214997284577884,-0.072788876433077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112064638745828,0,0,0.267354546142029,0,0,0,0,0,-0.0847916710809215,0.0205194603689431,0,0,0,0,0,-0.0283741519243172,0.111741351198689,0,0,0,0,0,0,-0.245794834485028,0,-0.0418385402015457,0.038548229737575,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00173960484653114,0,-0.000572850531055825,0,0.00230480033755457,0.00895586193743195,-0.000332272621390423,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321792227941318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093178918449303,0,0,0,0,0,0,0,0,-0.00759997820710841,0.00525701974738079,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0477904887029544,0,0,0,0.0575780514370717,0,0,0.0448955920920802,0,0,0,0,0,0,0,0,0,0,0,0.0268694129039723,0,0.00386267280501293,0,0,-0.126992474019968,0,0.0621417090308366,0,0,0,0,0,0,0,-0.0266991891432297,0,0,0,0,0,0,0,0,0.083676065916922,0.0021678237546176,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00189658536479325,0,0.00874108228737441,-0.0040062939345218,0,0,0,0,0,-0.000400781029332155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000862596318398501,-0.00306341057058396,0,0,0,0.0109938288891727,0,0,0,0,0,0,0,0,0,0,0.0094230859478689,0.00907653664601637,0.0108916312696488,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
