,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X000786.SZ,X600688.SH,X601991.SH,X600111.SH,X600027.SH,X600795.SH,X601992.SH,X600126.SH,X600176.SH,X600299.SH,X002075.SZ,X002466.SZ,X600426.SH,X600486.SH,X600529.SH,X600315.SH,X000723.SZ,X600516.SH,X601158.SH,X002353.SZ,X600612.SH,X600219.SH,X000401.SZ,X000932.SZ,X000898.SZ,X000883.SZ,X000553.SZ,X002409.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0.139047605484157,0,0.13193024448171,0.000989497021332525,0,0,0,0.0188451654379173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163501089498223,0,0,0,0,0,0,0.0269576507334095,0,0,0.0137319326043137,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899662124045494,0,0,0.00246757404550811,-0.00742717253464989,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345542354513804,0,0,0,0,0,0,0,0,0.0362994504766518,0,0.0396458051260752,0.0185551470410607,0,0,0,0.117567835154837,0,0,0,0,0,0,0,0,0,0.0112849105748636,0,0,0,0.0144160991539587,0.00444286436459889,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235998755889211,0,0.127804435665306,0,0,0.0659660995446224,-0.00212357009880782,0,0,0,0.0516850407445703,0,0,0,0,0,0.0101557531428542,0,0,0,0,0,0,0,0,0,-0.0204674107597274,0,-0.00668612933975889,-0.00245156366950264,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0742615030655398,0,0,0,0,0,0,0,0,0,0,0,0.200489622684001,0.00509404343903731,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.14683253804054,0,0,0,0,0,0,0,0,0,0,0.0291945992686451,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185202463991011,0,0,0,0.0319397352690183,0,0,0.0105130753449001,0,0,0,0,0,0,0,0.0428448343931857,0,0,-0.00454484111032725,0,0.0147886210129234,0.173754695694177,0,0,0,0,0,0,0,0,0,0,0,0,-0.000267673607681902,-0.00525872276943622,0,0,0,0,0,0
X600362.SH,0,0,0.104478303702567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596044620227116,0,0,0,0,0,0,0.0383612049682954,0,0,-0.02952064684947,0.0839384058646789,0,0,0,0,0,0,0,0.0938077594061309,0,0,0,0,0,0,0,-0.0105366919176628,0,0,0.0109115788503213,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.627408416374074,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286953644993267,0.000176807406799008,0,0,0,0,0.0265486280607071,0,0,0,0,0.077244356844857,0,0,0,0,0.0631927053184819,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470860531640345,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0516186410861193,0,0,0,0,0,0,0,0,0.129043347336212,0,-0.0100711208799993,0,0,0,0,0,0,0.0162050122772701,0.147979948424252,0,0,0.111800750159057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626369404901562,-0.014535509923153,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.032016373546928,0,0,0,0,0.139716065923947,0.00868701605305868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0205486339363524,0.0107044441162281,0,0,0,0.036693877822958,0.0183791107383218,0,0.056607105790797,0,0,0,0,0,0,0,0,0,0,0.0178232233977287,-0.01273198873217,0,0,0,0,0,0
X000786.SZ,0,0,0,0.150021529837447,0,0,0,0,0,0,0.245229825535904,0,0,0,0,0,0,0.0471582247043726,0,0,0,0,0,0,0.108631474956002,0,0,0,0.114582000796676,0.177024678097415,0,0,0.0929736176841149,0,0,-0.0180030516086862,0,0,0,0,0,0,0,0,0,0,0,0.0332991913702534,0.0224367793623957,0,0,-2.16840434497101e-19,0.000876369110015416,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969784466578525,0,0.338601976798739,0,0,0,0,0,0.0633277185460747,0,0,0,0,0,0,0.187931182316823,0,0,0,0.0479331729736481,-0.0059130286055074,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.063234309828566,0,0,0,0,0,0,0,0.115880313664033,0,0.0809830789274732,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0836334229813779,0.0523759447307623,0.0456752479975392,0,0.0367981102685628,0,0,0,0.0136288026179368,0,0,0,0,0,0,0,0,0,0,-0.00716613797046388,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0108611718920068,0,0,0,0,0,0,0,0,0,0.00833912019481078,0,0,0,0.0217578101618076,0,0,0,0,0.0956199156231648,0.104772543693009,0,0.0717374998760745,0,0,0,0,0,0,0,0,0,0,0.000362264276934654,-0.0204353030061408,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.237163438129824,0,0,0,0,0,0,0,0,0,0.0483789524382334,0,0,0,0.00419877811404511,0,0.156044811318951,0,0,0,0,0,0,-0.0223001408683416,0.0588162946325857,0,0.0637948626134589,0,0,0,0.061620485539563,0,0,0,0,0,0,0,0,0,-0.0525719004935476,0,0,0.00501754629122793,0.0342846315720753,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0736594694170066,0,0,0,0.045265977848629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101091851652363,0,0,0,0,0,0,0,0,0,0.0912355338685887,0,0.00188158278783465,0,0,-0.0618614902537246,0,0,0,0,0,0,0,0.0702150426014896,0,-0.00726026062831499,0,-0.0339748302348226,0,0.00621953731391539,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046057147726845,-0.0287604793468367,0,0,0,0,0,0,0,0,0,0.0987676746352593,0.0169322033073265,0,0,0,0.0335955591137508,0,0,0,0,0,0.295186655182948,0,0,0,0,0,0,0,0.0063815321518012,-0.00936143041382602,0,0,0,0,0,0
X600126.SH,0,0,0,0.418913270012907,0,0,0,0.419030892739047,0,-0.0274468985059679,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162857384879913,-0.16645059098136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461331301428517,0,0,0,0,0,0,0,0.0831398218381587,0,-0.0909969811960205,-0.00546694236526535,-0.0452475206511163,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.150988281044755,0,0,0,0,0,0,0.116469658893129,0,0,0,0,0,0,0,0,0,0.150139919443947,0,0,0,0,0,0,0,0,0,0,0.109443574815669,0.139386470781095,0,0,0,0,0,0,0.0198416216686547,0,0,0,0,0,0,0,0,0,0,0.00563672772337635,0.0293350122084133,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.246250709890971,0,0,0,0,0,0,0,0,0,0,0,0.175939724199507,0,0,0,0.19939790334033,0,0,0,0.0125031298816573,0,0,0,0,0,0,0,0.0264566744805262,0,-0.029847173798773,-0.00628434447200083,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.260128517488656,0,0.0119579593616092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254253570208688,0,0,0,0.151911379836508,0,0,0.263289366169402,0,-0.182249406146554,0,0,0,-0.193514295112765,0,0,0,0,0,0,0.0271892102850701,0,-0.103041055445589,0.0409921329951891,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.130568286607328,0,0,0,0.363254761258489,0,0,0,0,0,0,0,0.143016613347052,0,0,0,0.206469219582259,0.0119140552054742,0,0,0,0,0,0,0,0,0,0,0.172506206364475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538681819145797,-0.137161922198815,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0399736030494849,0.0324418832130726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425805094218701,0,0,0.0476530799048647,0,0,0.146417396563438,0.202455013946017,0.0128824442514533,0,0,0.141733572023835,0,0,0,0,0,0,0,0,0,0,0.0068546762895226,0.00400849857821914,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234263749524038,0.0968345491933791,0,0,0,0,0,0,0.0178841232802823,0,0,1.73472347597681e-18,0.0583932787214229,0,0.161100344859086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141305322983639,-0.0316881007108382,0,0,0,0,0,0
X600529.SH,0,0,0,0,0.0122455916643513,0,0,0,0,0,0.255122797218444,0,0,0,0,0,0,0,0,0,0,0.123157206954783,0,0,0,0,0,0,0,0,0,0.0563590551195482,0,0.00601157579026316,0,0,0,0,0,0,0.0523972897063468,0,0,0,0,0,0,0,0,0,0,0.00551933862970702,-0.0496469818682753,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.103832584942794,0,0,0,0,0,0,0,0,0,0,0,0,0.0507417908459126,0,0,0,0,0,0,0,0,0.0293456497862947,0.00135495060496332,0.106086567947937,0,0.150878958580946,0,0,0,0,0.0485363482798567,0,0,0,0,0,0,0,0,0,0,0,-0.0306216002705629,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678079924898935,0,0,0,0,0,0.143009576769849,0,0.424728354695371,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.121448986416272,0,0,0,0,0,0,0,0,0,0,0.159604349219174,0,0,0,0.0602589818182181,0,0,0,0,0,0,0.0290657475247108,0.0338328821158442,0,0,0,0.0608291894588399,0.250413419617451,0,0,0.124795820691941,0,0,0,0,0,0,0.0293794114969634,0,0,0,-0.0262193354477094,0.00248883725377037,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0392417152180556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241272788247572,0,0,0.0129129127790894,0.0561940643297333,0.0375570425265136,0,0,0,0.0032804880471108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013072172368394,-0.00696435642651706,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103220541966594,0,0.47833772155161,0,0,0,0,0.26748017412215,0,0,0,0,0,0,0,0,0,0.0625528932696199,0,0,-4.33680868994202e-19,-0.0197760274198356,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.085085876080744,0.0704449551397694,0,0,0,0.134056777716633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025760963527485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312310598989105,0,0,0.0164019305899297,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833679931239801,0,0,0,0,0,0,0.0234769565390967,0,0.0328210740817634,0,0.086668432717043,0,0,0,0,0.00932675122777883,0,0,0.0387682155364204,0,0,0,0,0,0,0,0,0,0,0.0141318010871482,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0.103040302944825,0,0,0,0,0,0,0.0453659343863615,0.222880377324494,0,0,0,0,0,0,0,0,0,0,-0.0483654254540484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848869804302566,0,0,0,0,0,0,0,0,0,0,0.0153532123499292,0.0512911957912979,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.000432360528816393,0.0756118502645025,0,0,0,0,0,0,0,0,0,0,0,-0.0467178660419094,0,0,0,0,0,0,0,0,0,0.0785959862793557,0.105754933154953,0,0,0,0.0573420694004315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396523863153126,0.00910921239868564,0.00519980667867887,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.112155864894094,0,0,0,0,0,0,0.00448694091764028,0,0.0258239033681953,0,0,0,0,0,0,0,0.0110622270610574,0,0,0,0.0686445294076841,0,0,0,0,0,0.033059565740702,0,0.0430331800728442,0,0,0,0,0,0,0,0,0,0,0.0148128481293096,0.00707721904032993,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0709043049092236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593871293693298,0,0.098169720945292,0,0,0,0,0,0,0.059885392546362,0,0,-0.0265722976895489,0,0,0,0.0138350309820636,-0.0289341583187828,0,0,0,0.0715295176690742,0,0,0,0,0,0,0,0,0,-0.0548957128364799,0.00301445732564339,0.00887390495878628,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.0483021144075634,0,0,0,0.285253737706141,0,0,0,0,0,0,0,0,0,0.0670811706806066,0,0,0.188003849868138,0.191273992224231,0,0.194886217593398,0,0,0,0,0,0,0.0940611460585787,-0.159742349561783,0.202486794794216,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834549679610223,-0.0765191118808438,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.26369292524773,0,0,0,0,0,0,0,0,0,0,0,0,0.0902427752612849,0,0,0,0,0,0,0,0,0.0930172203019028,0,0,0,0,0,0,0,0,0.322233789646596,-0.0920835985615593,0,0,0,0,0,0,0,0,-0.293590955299363,0.025891381556366,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.00949671126021755,0,0,0,0,0,0,0,0,0,0,0,0.00664254231316117,0,0,0,0,0,0,0.0164817656835782,0.020533001826937,0,0,0.00600990978575919,0.0651228776100904,0,0,0,0.0586717695205779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282421654831413,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0407396096639091,0,0,0,0.198783975711972,0,0,0,0,0,0,0,0,0.0490865206746561,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654830537014773,0,0,0,0,0,0,0,0,0,0.223388628974946,0,0,0,0,0,0,-0.29413457780983,0,0,-0.0330924594022782,-0.155047954965608,0,0,0,0,0,0
Slope,0,0,0,0,0,1.74923225873893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942306921316941,0,0,0,0,0,0,0,0,0,-0.828149818868757,0,0,0,0,0,0,0,0,0.409849453870404,0,0,0,0,0,-0.771280718738882,0,0,0,-0.456120933646051,0,-0.656519638429694,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134308091578054,0,0,0,-0.572330703304335,0.251805954948114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241629686349331,0,-1.14418010871325,-0.0847708181940911,0,0,0,0,3.62577175108241,0,0
RealEstate_excess,0,0,0,0,0,-0.00489699018181979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972418319480792,0,0,-0.0390413345114823,-0.0229308603215091,0,0,-0.0441204888069197,0,0.105770517271079,0,0,0,0,-0.0410311738597842,-0.00873793855916629,0.0110688281826386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123450128148968,-0.00136344597721912,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0982132578935294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361277464663738,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0232295289629093,-0.0351161937415225,0,0,0,0,0,0,0,0,0,0,-0.0603264172063683,0,0,0,0.0293556785995736,0.01516498112914,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00346039795671153,0,0,0,0,0,0,0,0.00083877513244138,0.000635943374224854,0,0,0,-0.000113044618387046,0,0,0,0,0,-0.00367321503167992,0,0,0,0,0,-0.00840942211447982,0,0,0.00938356414926198,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000712712619390697,0.000371802918400688,0,0,0,0.00726268157118903,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0924630409002179,0,-0.0483292181925834,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293362746960094,-0.0388479011371853,0,0,0,0,0,-0.038785187694091,0,0,0.00762423963129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018971560974641,-0.00819336124368194,0.119133698467825,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611244004535092,0,0,0,0,0,0.00314926478328073,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306954100445338,0.0159719742861911,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496343513718284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508625401683881,0.00211747285289709,0,0,0,0,0,0
