,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600160.SH,X600803.SH,X600489.SH,X600027.SH,X000708.SZ,X002466.SZ,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X600176.SH,X000983.SZ,X600219.SH,X000408.SZ,X002128.SZ,X601699.SH,X000630.SZ,X600096.SH,X000877.SZ,X600157.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600352.SH,X600378.SH,X002271.SZ,X600995.SH,X000883.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.105411991029792,0,0.0683967541733049,0,0,0,0,0,0.118076410363571,0,0.0321930552353514,0,0,0,0.0560563501267249,0.173441597893587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0268867625505237,0,0,0,0,0,0,0,0,0.00716197969053435,0,0,0,-0.0291268228612291,0,0
X601088.SH,0,0,0,0,0,0.45802502613103,0,0,0,0,0,0,0,0,0,0,-0.0212659796332034,-0.0222155987771235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223957946404531,0.00307850736809393,0,0,0,0,0,0,0.0481264734580683,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.0129793473649318,0,-0.0264768948797723,0,0
X600028.SH,0.42621068665117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150587733521692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181142929095548,0,0,0.0190260904601622,0,0,0,0,0,0,0,0,-0.0118208212873376,0,0,0,0,-0.0347623817299278,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159270987796297,0.109284633598169,0,0,0,0,0,0,0,0,0,0,0,0.0907505914759699,0,0.124572028654135,0.0164888888920565,0,0,0,0,0,0,0.0121057682626319,0,0,0,0,0,0,0,0,0,-0.011125217640555,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864461615439867,0,0,-0.145648582009523,0,0.226623607426736,0,0.00153654063455863,-0.0596740299363775,0,0,-1.73472347597681e-18,0,0,0.198281313563312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561886455401065,0,0,0,0,0,0,0,0,0.00950824631268122,0,0.0246809826114411,0,-0.0569547227450424,0,0
X601898.SH,0.0742091897097463,0.2281444921749,0,0,0,0,0.157609477092373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808509307941603,0,0,0,0,0,0,0,0,0,0,0,0,0.0763229979312449,0,0,0,0,0.0523549421991285,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222902220689542,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.245639889536185,0,0,0,0,0,0,0,0,0,0,0,0.0374293723779787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955258223190587,0,0,0.0995327762209449,0.0584521543451339,0,0,0,0,0,0,0.0198006504700951,0,0,0,0,0,0.000671310628113873,0,0,0,-0.0136877594460122,0,0
X600188.SH,0,0,0,0.0380095871838868,0,0.127897720150272,0,0,0,0,0,0,0,0,0,0,0.0162594649773175,0,0,0,0,0,0,0,0,0,0,0,0,0.0391876295271468,0,0.233069252149996,0,0,0,0.0709411352385724,0.150721810082206,0,0,0.0522358314968152,0,0,0,0,0,0,0,0,0,0,0,-0.00805566481842495,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.275481213692095,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.219236421019014,0.259489135882197,0,0,0,0.374753485869198,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019531571081026,0,0,0,0,-0.01234083842397,0,0,0,0,-0.0232937378371958,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116192329277466,0,0,0,0,0,0,0,0,0,0.0140130537958042,0,0,0,0,0,0,0,0,0,0,0.224616720420359,0,0,0.27313981174476,0,0,0,0,0.0404352930889974,0,0,0,0,0,0.000134719401609022,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157169426282567,0.286917297990082,-0.00212177620301359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109917399687269,0,0,0,0,0,0,0,0,0,0,-0.0359251210511257,0,0,0,0,-0.000801117793357818,0.00214173034572406,0,0,0,-0.0235697427231379,0,0
X600011.SH,0,0,0,0,0,0.0334737503194201,0.107412946817567,0.107052210509604,0,0,0.00310311974857399,0,0,0,0,0,0,0,0,0,0,0,0.211323627173994,0.0521300936231613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102243823209173,0,0,0,0,0,0,0,0,0,0,0,-0.0132199879713621,0,-8.67361737988404e-19,0,0,-0.0235159929927832,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0142076826842424,0,0,0,0,0,0,0,0,0,0,0,-0.0151319217533459,0.565894077403755,0,0,0.0807980381234423,0,0,0,0,0,0,0,0,0,-0.0528521630038819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00582490990271368,0,0,0,0,-0.0147273240817636,0,0
