,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X000877.SZ,X002271.SZ,X000708.SZ,X600011.SH,X601898.SH,X600010.SH,X601600.SH,X600547.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000786.SZ,X600803.SH,X600096.SH,X000983.SZ,X600219.SH,X000408.SZ,X601699.SH,X000807.SZ,X600795.SH,X601991.SH,X600801.SH,X000932.SZ,X000825.SZ,X002353.SZ,X002080.SZ,X000630.SZ,X600985.SH,X600295.SH,X600688.SH,X600489.SH,X600486.SH,X000959.SZ,X600157.SH,X601666.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,-0.0347229037439569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311388924020512,0,0.413687799784556,0,-0.144222586830622,0,0,0,0,0,0,0.307035873306785,0,0,0,0,0,-0.145584455309027,0.085227231476794,0.0525665022432361,0,0,0,0,0,0.0288764847996354,0,0,0.0130376847642808,0,0,0,0.000710818149247197,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.244765783334238,0,0,0,0.160240658330499,0,0,0,0,0,0,0,0,0,0,0.0354949636815024,0,0,0,0,0.0200086499151308,0,0,0,0,0.0560296126394225,0,0,0,0,0,0.0625040307517331,0,0,0,0,0,0.0674682613642896,0,-0.0457746284181418,0,0,0,0,0.0426725596913986,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18119643909984,0,0,0,0,0,0,0,0,0,0.112722776610474,0,0,0.517302912072169,0,0,0,0,0,0,0.103202376650277,0,0,0,0,0,0,0,0,0,-0.0352691030439275,0.0479043347306118,0,0,0,0,0,0
X601898.SH,0,0.166135135350094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200547718331257,0,0,0.00371141748806589,0.0809938533348737,0,0,0,0,0,0,0,0,0.295122981227574,0,0,0,0,0,0,0,0,0,-0.00289067849759024,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.379643752122263,0,0,0,0,0,0.111915524063857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841766118956263,0,0,0,0.00748153769673562,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.035417916673177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459830870133299,0,0.652270921061747,0,0,0,0,0,0,0,0,0,0.0430984352719409,0,0,0.0518390521843844,0.0870494874114331,0,0,0,-0.00493361956638258,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235785146100405,0,0,0,0,0,0,0,0,0,0,0,-0.064099742716242,0,0,0,0,0,0,0,0,0.00745185123136845,0,0,0,0,0,0,0,0,0,0,0,0.927235569391663,0,0,0,0,0,-0.0283242852102249,0.0139288879543303,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0779826581721791,0,0,0,0,0,0,0.0976759411455498,0,0,0,0,0,0,0.0565983587931942,0,0,0,0,0,0,0,0,0,0,-0.0660656895385698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117019350745777,0,0,0,0,-0.0350275655537137,0.0103701342685461,0,0,0,0.0160460472152672,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.173864849235648,0,0,0.063789175705189,0.143408317117619,0.0191801902275277,0,0,-0.0788855996250331,-0.0533935785462388,0.163411328794981,0,0,0,0,0,0,0,0,0,0,0,-0.150883850769874,-0.0306787612431943,0,0,0,0,0,0,0,0.323115106912421,0,0,0,0,0,0,0,0,-0.0269170686656452,0,0,0.0469842678300948,0,0,0,-0.0491773737117986,0,0
X600886.SH,0,0,0,0,0,0.0918854054070284,0,0,0,0,0,0,0.144850304884523,0.0259953335983004,0,0,0,0,-0.126089544497297,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881239962024863,0.165150863127521,0,0,0,0,0.135351551728991,0,0,0,0,0,0.00334867698693083,0,0,0,0.127403695117221,-1.73472347597681e-18,0,0,0,0,-0.0696895864737282,0,0
X600426.SH,0,0,0,0.137510696493779,0,0.168607196309,-1.38777878078145e-17,0,0,0,0.0401583686300223,0,0,0,0,0,0,0,0,0,0.0638529021656138,0,0,0,0,0.0629851359237762,-0.0129731496178658,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262671006634862,0,0,0,0,0,0,0,-0.000587196184456473,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267348928068429,0,0,0,0,0,0,0,0,-8.67361737988404e-19,2.16840434497101e-19,0,0.0763866530401462,0,0,0,0,0,0,0,0,0.0654741294125829,0,0,0.267012050451893,0,0.0442702758483264,0,0,0.119956425734445,0,0,0,0,-0.00136355110822951,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.051255857492306,0,0.146065954833944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882568837288339,0,0,0,0,0,0,0,0,0,0.0808898166796292,0.164693637600824,0,0,0,0.0384114526506785,0,0,0,0,0,0,0,0,0,0,0.0156341009674101,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119931221804828,0,0,0,0,0,0,0,0.0787177859611405,0,0.0409853252297955,0.250743637914853,0,0.1027456654986,0.139181898970981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230703129501883,0,0,0.0433641007479544,0,0,0,-0.174221844513367,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.165947202022465,0,0,0.460108816766893,0.180013843269562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631263324287142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156579119856884,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0369209344122972,0,0,0,0,0,0,0,0,0,0,0.200212492724565,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.212891775243411,0.124374210687887,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.240567234230623,0,0,0,0,0,-0.00745736419167893,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.12376409844491,0.144512056203144,0,-0.0345429084842183,0,0.0816733686760741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127224357522875,0.22220755996816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332209514432054,0.0376330315781391,0,0,0,0.145853724585323,0,0
X000983.SZ,0,0,0,0,0,0.170661328395091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265345687161619,0,0.282764605507743,0.0758019464477284,0,0,0,0,0,0,0,0,0.192903642878842,0,0,0,0,0,0,0.233778761895023,0,0.0343091285330944,0.0167515676285206,0,0,0,0.101110682971886,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0526938161822797,0,0.0537288876304715,0,0,0.440397632474906,0,0,0,0,0,0,0,0,0,0,0,0.00135791203558264,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0653599749201218,0,0,0,0,0,0,0,0.0874559209066123,-0.0268531404138936,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.404104746159067,0,0.248463986878589,0,0,0,0.0245215180273521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00716623534956826,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453076392742455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299294914634353,0,0,0,0,0,0,0,0,0,0,0,0.0446984598917289,0.229118541163921,0,0,0,0,0,0,0.2908804405591,0,0,-0.0513231778298546,0,0,0,0.0164298227465932,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679895411262211,0,0,0,0,0,0,0,0,0.0620522740907064,0,0.051251725468304,0.145068820207487,0,0,0,0,0,0,0,0,0,0,0,0.123164195300878,0,0,0,0,0,0,0,0.189086023625997,0,0,0,0,0,0,0.0236974953352693,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253769341449317,0,0,0,0,0,0,0,0,0,0,0,0.0478325791639253,0,0,0,0,0,0.00798036396928472,-1.73472347597681e-18,0,0.248390855882517,0,0,0,0,0,0,0,0.0518243607358707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133822250733038,0,0.15999732733136,0,0,0,0,0,0,0.0597552126746321,0,0,0,0,0,0,0,0,0,0,0.0370642238261182,0,0.214303762908833,0,0,0,0,0,0,0,0,0,0,0,0,0.0407379083031431,0,0.0143381474257213,0,0,0,0,0,0,-0.0104222356085476,0,0
X600801.SH,0,0,0,0,0.810051725017903,0,0,0,0,0,0,0.0555504793357155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675650055932757,0.0353268490596598,0,0,0,0,0.0346424541461195,0.00532635328127454,0,0,0,0.077293107691118,0,0,0,0,0,0.05573033329833,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.277924672406808,0,0,0,0,0,0.0838046938348994,0,0,0,0,0,0,0,0,0,0,0,0.0268231338215306,0,0,0,0,0,0,0.030019870566269,0,0,0,0.0504986281517059,0,0,0,0,0.0218364636482469,0,0.101099031170299,0,0,0,0.260668824347716,0,0,0,-0.0189132511095116,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300723097839006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120433018485621,0,0,0.274631309123801,0.0621956703016725,0,0,0,0,0,0.163928894700114,0,0,0,0,0,0,0,0,-0.0289538035517561,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137234000146219,-0.0745073019776713,0,0.0425878185181482,0,0,0.103039273837745,0,0,0,0,0.263244152906858,0,0,0,0.255750582732362,0,0,0,-0.00493751321898178,0,0,0.0159500793638477,0,0,0,0.107777593771709,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0191485249371323,0,0.0457595205558913,0,0.00366353415864254,0,0.145518250710591,0,0,0.0505164965580825,0.0449957941697183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386437665311974,0,0,0,0.00947940273086684,0,-0.0144962484796409,0,0,0,0,0,0
X000630.SZ,0.0670349240039301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276099827160896,0,0,0,0,0.122771215781786,0,0,0,0.15385572781874,0.178061487231373,0,0,0.187607499397475,0.0615367053544894,0,0.0125299272157057,0,0,0,0,0.00304482907367917,0,0,0,0,0,0,0.0141084005680962,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271619341847902,0,0,0,0,0,0,0,0,0,0,0,0.00821580399962712,0,0.0600303720056111,0,0,0.0962887127256448,0,0.121233917833703,0,0,0,0,0,0,0,0,0,0,0.0987952054704224,0,0,0,0.187092094762508,0,-0.000826692081811256,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0.0626195451796238,0,0,0,0,0,0.081814288218111,0,0,0.112139831601099,0.0606669380757478,0,0,0,0,0.21799494749642,0,0,0,0,0.128140533836986,0,0.0245565568500545,0,0,0,0,0,0,0.0316801537305575,0,0.361905339288741,0,0,0,0,0,0,0,0,0,0,0,0,0.0174817926002003,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001733257190131,0,0,0,0,0,3.46944695195361e-18,0,0,0.206795630828422,0,0,0,0,0.294920610469959,0,0.0372542431925187,0,0,0,0,0,0,0,-0.0140076746069297,-0.00840434774603755,0,0,0,0,0,0
X600489.SH,0.0660500418778416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410595281544385,0,0,0,0,0,0,0,0,0,0,0.0079459566050978,0,0,0.054651145580064,0.0598357838932498,0,0,0.0550877179967555,0,0,0.00102426490841424,0,0.0795439404508333,0.0557715350299725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281779863511687,0,0
X600486.SH,0,0,0,0,0,0.0526580826471347,0,0,0,0,0,0,0.0342454199829765,1.73472347597681e-18,0,0,0,0,0,0,0.0164216362035114,0.00335911302978361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113651842619221,0,0,0,0,0,0,0.31527999175442,-0.0456584685427136,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0811444347132769,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0159574303568665,0,0.0547009188477285,0,0,0.000960968293968419,0,0.157488801782395,0.069232124859314,0.0816001327747434,0,0,0,0.0764316249462798,0,0,0,0,0,0,0,0,0,-0.0106321962162717,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124170794384939,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0894629744970356,0.038457683846498,0,0,0,0,0.0990145152352246,0.0393131396218316,0.0255483663329345,0,0.0151903555133737,0,0,0,0,0,0,0,0.238434035435596,0,0,0,0,0.0213413540092143,0,0,0,0,0,0
X601666.SH,0.117109149256943,0,0,0,0,0,0,0,0,0.0817381281771539,0,0,0,0,0,0,0,0,0.176544291944,0,0,0,0,0,0,0,0,0,0,0.487893602377819,0,0,0,0.136854429278229,0,0,0,0,0,0,-0.0141259563905464,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.00991889310629715,0,0,0,0,0.0787232605053013,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.100063807665623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558675535055621,0,0,-4.33680868994202e-19,0,0,0,0,0,0.097115829549702,0.122050380252276,0.0116701846466443,0,0,0,0,0.158360261749558,0,0,0,0,0,-0.0144434518828341,0,0,0,-0.0893939164083279,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563615143873089,0,0,0,-0.852855280935431,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15907009088303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849869265754143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11024728657671,0,0,0,0,0.904664254050803,0,0,0,0,0.49420631557529,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0609038118868777,0,-0.0225087391109455,0,-0.111444870802328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784590062475908,0.0772613249636138,0,0,0,0,0,0,-0.0141434636048285,0.0237734561603308,-0.0349249558097207,0,0.111673437518383,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110970992550354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116220328129109,0,-0.0170513237708706,0,0,0,0,0,0,0,0,0,0,0,0.0740771407925852,0,0,0.0154814543809365,0,0,0,0,-0.0150232015097229,0,0.194352547786993,0,0,-0.0083496588766704,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148576117505186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321513926218277,-0.00268460694298636,0,0,0,-0.0101287405521228,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870774579542043,0.0661732354129923,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159034000786623,0,0,0,0,0.00513570397240166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644454448713237,-0.0533436579300187,0,0,0,-0.0271247209188443,0,0
CarbonVol_Hubei,0,0,0,-0.00599245492341943,0,0,0,0,0,0.00592762897919762,0,0,0,-0.00681544128738792,0.0070920759597686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050515603153027,0,0,0,0,0,0,0,-0.0179770789344512,0,0.00992972955994019,0,0,0,-0.0114492285131933,0,0,0,0,0,0,0.00855729046639862,0.0113672046291857,0,0,0,0,0.0236449135312493,0,0
