,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X601699.SH,X600111.SH,X600010.SH,X600803.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X000786.SZ,X002466.SZ,X000933.SZ,X002128.SZ,X000807.SZ,X600985.SH,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X000883.SZ,X002353.SZ,X600096.SH,X600612.SH,X002271.SZ,X000027.SZ,X600995.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.540336150621019,0,0,0,0,0,0.0246811252189932,0,0,0,0,0,0,0.0841987971598941,0,0,0.0532818559455339,0,0,0,0,-0.0988079172765536,0,0,0,0,0,0,0,0.121462048655575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428696343243292,0.00600954102007028,0,0,0,0,0,0
X601088.SH,0.170976624843422,0,0,0,0.219511099893393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179075821158592,0.0532153016674918,0,0,0,0,0,0,0,0,0,0.001074968223518,0,-0.0236802344091165,0,0,0,0,0,0.0296735507156583,0,0,-0.0494266315486562,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.553400965713049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969805097763981,0,0,0,0,0,-0.0176976559754458,0,0,0,0,0,0,0,0,0,0.0774705659772087,0,0,0,0,0,0,0,0,0,0,0,0.0106739141129149,-0.0247482380779156,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272784278178568,0.0835281376119641,0,0,0,0.0971774148729359,0.000913572515755145,0,0,0,0,0.0200937679332902,0,0,0,0,0,0,0.013195114127493,0,0,0,0.0857855577995394,0,0,0,0,0,-0.119249806637621,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0404925487631724,0,0
X600188.SH,0,0,0,0,0,0.0309186574297194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20712421734323,0,0,0,0,0,-0.0463452351823956,0,0,0,-0.228304016038232,-0.00596793772249054,0.057351983935419,0,0,0.333798495904283,0,0,0,0,0,0,0,0,0,0,0,-0.0211798620153271,0,0,0,0,0,-0.015371938704267,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0902698910274423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189129646614526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304361599027964,0,0,0,0,0,0,0,0,0.099885614390699,0.147350613948329,0,0,0,0,0,0,0.0443999254119315,-4.33680868994202e-19,0,0,0,0.0106876934004266,0,0
X600019.SH,0,0,0,0.0239214568407459,0,0,0,0,0,0,0,0,0.00611242509255994,0,0,0,0.263790708025592,0,0,0,0,-0.124861997310749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105967102567802,0,0,0.0200807284771683,0,0,0,0,0.318136568478008,0,0,0.0202915735740165,0,0,0,0,0,0
X600011.SH,0.110577491685375,0,0,0,0,0,0,0,0,0,0,0,0,0.243725882547188,0,0,0,0.282581585261502,0,-0.0540151533643063,0,0,0,0,0,0,0,0.219383666608438,0,0,0,0,0.0364345555862852,0,0,0,0,0,0,0,0,0,0,0.0902982941564346,0,0,0,0,0,0,0,0.023417924085959,0.00819319203297708,0,0,0,-0.0295693961265589,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853917421738341,0,0,0.0621484438237283,0,0,0,0,0,0.278017981557102,0,0.0994155924647521,0.124582786571019,0,0,0,0.113265462692817,0.192577324291426,0,0,0,0,0,0,0,0,0,0.0135831400717353,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327622991821179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132557660991812,0,-0.0941711572560024,0,0,0.110288135885545,0,0,0,0,0,0,0,0,0,0,0,-0.0291352419687067,0,0,0,-0.200529966905658,0,0.00548607310419593,0,0,0,0.0605485035085959,0,0
X600585.SH,0,0.0836004231820089,0,0,0,0,0,0,0,0,0,0.0570432295023004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116018783527572,0.227773379692533,0,0,0,0,0,0,0,0.0191665523423866,0,-0.0150978759967568,0,0,0,0,0.117445872984474,0,0.0973638351770684,0,0,0.0265635729165874,0,-1.0842021724855e-19,-0.0308108464627776,0,0,0,0.0166052237369722,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755990078642775,0,0,0,0,0,0,0,0,0,0,0,0,0.175008546223173,-0.0104212161196687,0,0,0,-0.0307278204459303,0,0,0,0,0,0,0,0,0,-0.0235016140950156,0,0,0,0,-0.0656772081618751,0.0506222565482446,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446077172669316,0.191197992006867,0,0,0,0,0,0,0,-0.0105879983272821,0,0,0,0,0,0,0,0,0,0,0,-0.0645599135176003,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.390361609205808,0,0,0,0,0,0,0,-0.00816507522166235,0,0.354069208680781,0,0,0,-0.0480631287656544,0,0,0,0,0,0,0,0,0,0.0159070865884505,0,0,0,0,0,-0.0217717221585426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039344709781084,-0.0186284358293715,-0.000582521542888306,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0253128745087134,0,0,0,0,0,0,0,0,0,0,0,0.192091101190073,0,0,0,0,0,0,0.0660055494427616,0,0,0.046526242840787,0,0,0.0611065423798834,0,0,0.0220223642388901,0.110748244431928,0,0,0,0,0,0,0,0,0,-0.0485608658214365,0,0,0,0,0,0,0,0
X600362.SH,0.00872174133532329,0,0,0,0,0,0,0,0.0356422191938502,0,-0.104137292441452,0.117460862466165,0,0,0,0,0,0,0,0,0.100834680298306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463818669262292,0,0,0,0.260427845991707,0,0,0,0,0,0,0.0119054414591833,0,0,0,0,0.00486630413185834,-0.020060758370222,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.204087625574001,0,0,0.111759008249385,0,0,0,0,0,0,0.0099465109225999,0,0,0,0,-0.0245023458976348,0,0,0,0,0,0.0197959387098822,0,0,0,0,0,0,0,0,0,0,0,0,0.295970398346716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406009061209404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456565811174147,0.0371059601005354,0,0,0.0437693031219873,0,0,0,0,0,0,0,0,0.0746385083795406,0,0,0,0,0,0,0,0,0,0,0,0.0317878827354352,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.637634589827754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132941583864127,0,0.0171779916328616,0,0,0,0,0,0,0,0,0,0.128177021035233,0.00423956913208971,0,0,0,0,0,-0.0238142903042806,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.186010455276613,0.0801975681993559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315976100765449,0,0,0,0,0,0,0,0,0,0.189440975938548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130830076161612,-0.0886973477136773,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.00651761705136973,0,0,0,0,0,0,0.12752236454793,0,0,0,0,0,0.421230088460873,0,0.0593824953020887,0,0,0,0,0,0,0,0,0,0.148369264495318,0,0,0.0660918351475552,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0577864475392984,0,0,0.0451993522158165,0,0,0,0,0,0,-0.0580723874327247,0,0
X600010.SH,0,0,0,0,0,0.0206178636445197,0,0,0,0,0,0,0,0,0,0,0.0557840128202924,0,0,0,0.552406803014751,0,-0.199500017359336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565001973611573,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0543491357645983,0,0,0.0269575768052941,0,0,0,0,0,0,0.00172521045191717,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0558219310660605,0,0,0,0,0,0,0,0.142176307760243,0.0883878300202967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415250190573901,0,0.0700954013310587,0,0,0.00112154396417244,0,0,0,0,0,0,0,0,0.122120225429502,0,0,0,0,-0.0725012070778584,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885699057652632,0,0,0,0,0,0.000432705020327835,0,0,0,0.0272930212922909,0,0,0,0.0154675148648692,0,0.0300869901459362,0,0,0.0284959614700437,0,-0.0479913024050826,-0.00789565363335822,0,0,0,0,0,0
