,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X002460.SZ,X600886.SH,X002466.SZ,X000792.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600027.SH,X600489.SH,X601991.SH,X000807.SZ,X601699.SH,X000786.SZ,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X002080.SZ,X000408.SZ,X000629.SZ,X300037.SZ,X000933.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X600995.SH,X000723.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.683096426648483,0,0,0,0,0,0.0309272674058223,0,0.15743136401374,0,0,0,0,0,0,0,0,0,0.0521174082235084,0.120215333508535,0,0,0,0,0,0,0,0.104934559869291,0,-0.0960074014831109,0,-0.0353596021333063,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0393933811243496,0.0599260747661244,0,0,0,-0.030050327469223,0,0,0,0,0,0
X600028.SH,0.618016488306239,0,0,0,0.12989387944822,0.100866914737856,0.0147065748987749,0,0.055489982808342,0,0,0,0,0,0,0,0,0,0,-0.118275071025542,-0.0598212084908425,0,0,0,0,0,0.0754951879075515,0,0,0,0,0,0,0,-0.0492592471964999,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914962261690919,0,-0.0464873647929133,-0.0875738823125982,0,0.0476144322683383,0,0,0,0,0,0
X601088.SH,0.0721013067137752,0,0,0,0,0,0,0.221886234486086,0,0.0793115903813446,0.00901081539467159,0,0,0,0,0,0,0.0519488323291556,0,0,0,0,0,0,0,0.100325273318127,0.0415438220849309,0,0,0,0,0,0.0373127928929971,0.0254587927065091,-0.00538446557569458,0,0,0,0,0,0,0,0,0,-0.0267435808710927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164199487448656,0,0.0453533143253479,0,0.088769257426407,0,0,0,0,0,0,0,0,0,0,0,0.0190005433013742,0,0,0,0,0,-0.0186395297903128,0.0811187854781564,0.104091574482997,0,0,0,0,0,0,0,0,0.00631274220325046,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.136582859875614,0,0.014361879145481,0,0,0,0,0,0,0,0,0,0,0,0,0.0942368543597737,0,0,0,0,0,0,-0.128398030974183,0,0,0,0,0,0.0783859351833629,0,0,0,0.0151484970997082,0.156775806028311,0.125325098298191,0,0,0,-0.0606221868134614,0.0408674889470388,0,0,0,0,0,0,-0.0562216396266421,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.01473997071819,0,0,0.00497459480906931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959531229085097,0,0,0,0,0,0,0,0,0.195887450035849,0.106565752499673,0.0976257879191297,0,0,0.0166086417412997,0,0,0,0,0.0197351941961489,0,0,0,0,0,0,0,0,0,0,-0.0043823963946763,0,0.0779460534192867,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6895814652117,0,0,-0.160592343233977,0,0,0,0,0,0,0,0,0,0,-0.0264291133848332,0,0,0.0542373046096061,0,0,0,0,0,0,0.0521917014242111,0.0221552748089587,0,0,0,0,0,0
X600188.SH,0,0,0.665872461430937,0,0,0,0,0,-1.38777878078145e-17,0.140274551137062,0,0,0,-0.0339009103399328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316657083863303,0,0,0.102536636515314,0,0,0.0158334408884489,-0.0257236944848762,0,0,0,0,0,0.0888907920938985,0.039220009393449,0,0,0,0,0,0.223856014357527,0.0819964292623911,0,0.00170211071503498,0,0,0,0,0,0,0
X600547.SH,0,0.141151632268316,0,0,0,0,0,0,0,0,0,0,-0.0121784857364227,0,0,0,0,0,-0.164410304310934,0,0,0,0,0,0,0,0.0322364160430757,0,0.707132726963329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366891767695943,0,0,0,0,-0.0409693085842299,0,0,0,0,0,0
X601898.SH,0.177831775673557,0,0.0527366301686281,0,0,0,0,0.238012267660028,0,0,0,0,0,0,0.035695188072684,0.0625054466079574,0,0,0,0,0,0,-0.18618769605663,0,0,0,0.0860834920491823,0,0,0,0,0.111435758242367,0.111261967572388,0.170389301413975,-0.0641374265384438,0,0,0,0,0,0,0,0,0,-0.165335258387835,0,0,0,0.0179710677812726,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0549743572933361,0,0,0,0,0,0,0,0,0,0,0.251646411721247,0,0,0.0267188126216051,0,0,0,0,0,0,0,0,0,0.40537928019589,0.0445435974407787,0.0417936578391619,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.00705856868381252,0.182793221940581,-0.0348748199419243,0,0,0,0,0.0544536530346242,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634491085001269,0,0.0153682425121121,0,0,0,0,0,0,0.0303055346071651,-0.110819360374921,0,0,0,0,0,0,0,0,0,0.0948600189162211,0,0.0162330155014725,0.0248332733697657,0,0,-0.0282717131374488,0,0.0159803897448455,0.0398054838723923,0,0,0,-0.0275461409955104,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.0283937832769105,0,0,0,0.798760042774755,0,0,0.0461278394460593,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0133153166365509,0,0,-0.046453831328655,0,0,0,0,0,0,0,0,0.0452643457891229,0,0,0,0,0,0,0,0,0,-0.00792013223138876,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.05755471883968,0,0,0,-0.0325478327454649,0,-0.0347081966741518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225528593737885,0.0183012754638598,0,0.320306665183793,-0.0162569642390059,0,0,0,0,0,0,0,-0.135356033881072,0,0,0,0,0,0,0,0,0,0,0,0,0.0486971300774113,0,0,0,0,0,0,0
X002466.SZ,0.0440584355209497,0,0,0,0,0,0,8.67361737988404e-19,0,0.112384189063536,0,0,0.606689997806166,0,0,0.0808396415721172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129043362934969,0.0748281961380776,0,0,0,0,0,0,0,0,0,0,0.0135837709636359,-8.67361737988404e-19,0,0,0,0,0,0,0.0223671314104002,0.0141568513484541,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.17773275397152,0,0,0.297474900958723,0,0.188057468863125,0,0,0,0.0471559218910282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068398372737627,0,0,0,0.0277588990675431,0,0,0,0,0,0,0,0,0.0164198627510318,-0.00936598324512785,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0738461412598863,0,0,0,0,0,0,0,0,0,0,0,0.384373863029284,0,0,0,0.0187674888165185,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0238197288584491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428648089187846,0,0,0.0426835683991818,0,0,0,0,-0.0325846628231109,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.163156606259478,0,0.147792507789103,0,0,0,0.185648038624968,0,0,0,-0.0240427380047017,0,0,0,0,0,0,0,0,0,0,-0.00551559366055353,0,0,0,0,0,0,0,0,0.408543708757727,0,0,0,0.0301231339888151,0,0,0,0,0,0,0.0498523142560508,0,0,0,0,0,0,0
X000301.SZ,0,-0.042976780369242,0,0.171055593748744,0,0,0,0.150860314070292,0,0,0,0,0.136285269881301,0.11912851293602,0,0,0,0,0,0,0,0,0.0156604035513301,0,0,0,0,0,0.0792993725608392,0,0,0,0.0757809074783211,0,0.0543991594362307,0.207964296840588,0,0,0.0622148592751201,0,0,0,0,0,-0.0325472039147477,0,0,0,0.0711730833501644,0,0,0.0224809049288881,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.156943686873472,0,0,0,0,0,0,0,0,0,0,0,0,0.176966762592474,0,0,0,0.314054342993622,0.0846518021475676,0.00649502443386648,0,0,0,0,0.0454309219944992,0,0,0.0577594529925375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287460588922118,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.327735938522286,0,0,0,0,0,0,0,0.159648673430425,0,0,0,0,-0.152040306162367,0,0.0773691271147549,0,0,0,0,0,0,0,0,0,0,0,0,0.256723417189827,0,0,0.182159320774533,0,0,0,0,-0.0226366047556259,0,0,0,-0.0143207410287765,0,0,0,0,0.121996148064152,0,0,0.0609334364651379,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.200137008007215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556150934217284,0,0,0,0,0,0,0,0,0.0575132056793497,0,0,0,0.0332925525440266,0,0,0,0,0,0,0,0,0,-0.105109628595882,0,0,0,0.190902413003694,0.0388611576689414,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.348894750953012,0,0,0,0,0,0,0,0,0,0,0,0,0.0338874293383204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624245358873986,0,0,0,0.088925967877634,0,0.147535503353187,0.038883538113838,0,0,0,0,0,0,0,0,0,0,0.063058534241046,0,0,0,0,0,0
X600362.SH,0,0.0683457378295475,0,0,0,0,0,0,0.0340561250920582,0,0.0675802006680151,0,0,0,0,0,0,0.110652210861734,0.108178273888166,0,0,0,0,0,0,0,0,0,0,0.011844482882362,0.139605445073493,0,0,0,-0.0374517025674064,0,0,0,0,0,0,0,0,0,0,0,0,0.00208018733088883,0.074736311082668,0,0,-0.0025678413976268,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0286785531228641,0,0,0.175697585951373,0.13815873079337,0,0,0,0,0.0416826122434556,0,-8.67361737988404e-19,0,0,0,0,0.00979083971245816,0,0,0,0,0,0,0.00225546511634664,0.0805225572990715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104375150175244,0,0,0.0533434403580891,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0.322414496628506,0,0.0777639243179471,0.0893279198413918,0,-0.197705443729529,0,0,0,0,0,0.130786423671972,0,0,0,0,0,0.16290122213633,0.0173174115395121,0,0.0701122386068564,0,0,0,0.186422949287613,-0.0197729593873539,0,0.0507345678817239,0,0,0.0265599907708002,0,0,0,0,0,0,0,0,0,0,-0.109416293866722,0,0,0,0,-0.0554444869384326,0,0,0.00653651381419152,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0684209367579953,0.152696610462656,0,0,0,0.412022998137337,0,0,0,0,0,0,0,0,0,0,0,0.0841468600381857,0,0,0,0,0.223825378684991,0.0448607730082747,0,0,0.146158834162906,0,0,0,0.0816750349798673,0,0,0,0,0,0,0,0.0760885410622631,0,0,0,0,-0.00946052945717463,0,0,0,0,0,0,0
X600027.SH,0.0933717915878302,0,0,0,0,0,0.448964994114251,0,0,0,0,0,0,0,0,0,0,0.0453665980301621,0,0,0,0,0,0,0,0,0.00664839091866278,0,0.010372872148189,0.570797051507241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260288187639675,0,0,0,0,-0.0898631222391227,0,0,-0.00886870925377015,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.738177800557202,0,0.0189663647566618,0,0,0,3.46944695195361e-18,0,0,0,0.0756910210185492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089803170757809,0,0.0801025340256862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468624075281372,0,0,0,-0.043444300959487,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163927756679391,0.37069727969643,0,0,0,0,0,0,0,0,0,0,0,0,-0.145167441115698,0,0,0,0.106669767323165,0,0.134055451963969,0.0241000423524691,0.0604781867234124,-0.0568845677719748,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.234612172582557,0,0,0,0.371523297004435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189555887825287,0,0,0,0,0,0.200484656526259,0,0.0143088261114498,0,0,0,0,0,0,0.0296576913637728,0.0526316255273238,0,0,0,0,0,0
X601699.SH,0,0.00655704024221275,0,0,-0.089281737035377,0,0,0.0876610205711994,0,0.179943888014447,0,0,0.0287920592593214,0,0,0,0,0,-0.092637262914829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312893362889021,0,0,0,0.268403770931332,0.105758716827274,-0.0465708750587312,0,0,0,0,0.289924273836064,0,-0.0119458284285887,0.111485357006348,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.022267225347155,0,0,0,0,0,0,0,0,0,0.0874663592200933,0,0.396385053196126,0,0,0,0,0,0,0,0,0,0.00302643857163346,0,0,0.209837736413993,0,0,0,0,0,0,0,0,0,0,-0.128978358710273,0,0,0,0,0.177035859387562,0,0.0272311361235386,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0898247115499594,0,0.0193545189897648,0,0,0.170523042082093,0.109581769329542,0,0,0,0,0,0,0,0.0797821034481535,0,0,0,0,0,0,0,0,0,0.188728003028729,0.00482717919610223,0,0,0.1310045753432,0,0,0,0,0,0,0,0,0,0,0,0,0.000124878489475176,0,0.00777493912207929,0,0,0.227531067570974,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.0288457624251386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672002469428191,0,0.0832140553773807,0,0,0,0.0800205024609279,0,0,0,0,0,0,0,0,0,0,0.0940186282444435,0,0,0,0,0,0.215750952339307,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065717195447688,-0.0259964414145238,0,0,-0.0343388409047808,0,0.0729745163088637,0.112866667333843,0.162873896760464,0,0,0,0.0456318171234385,0,0,0,0,0,0,0,0.0568385182217703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218025857588313,0,0,-0.0163881789263131,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0292001740653157,0,0.114143673932298,0,0,0,0,0,0,0,0,0,0.0905727494294758,0,0,0,0,0.0148989382858191,0,0,0.142863421138758,0,0,0,0,0,0,0,0.0162775130224764,0,0.134678841273478,0,0,0,0,0,0,0.0159860925442125,0.0342037533974825,0,0,-0.00500683415246963,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0554796501337399,0,0,0,0,0,0.164970210298591,0,0.00685750345072426,0,0,0,0,0.00153477581291496,0,0,0.0592838454562866,0,0,0,0,0,0,-0.0440505761009084,0,0,0,0,0,0,0,0,0,0,0.0974794349090396,0.0630763837807357,0.0278086421663702,0,0,0,0,0,0,0.0891086479833118,0.00116691427199139,0,0,0.0100139542265004,0.00300801242399678,0,0,0,0,0,0
X002080.SZ,-0.119130237264109,0,0,0,1.73472347597681e-18,0,-0.0953695102281372,-0.0565204356457703,0,0,0,0,0,0,0,0,0,0.15715905792516,0.270171698215584,0,0.162935548245675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908128821095767,0,-0.0563595548488638,0,0,0,0.173517290121092,0,0,0,-0.0481948296833056,0.0546333432207482,0,-0.0244685268811721,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.175246611467172,0,0,0,0,0,0,0,0.0951977555037701,0,0,0,0,0,0,0,0,0,0,0.0934634639202027,0,0,0.0106330085846386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172978838489789,0.21441505406663,0,0,0.0340607573538574,0,0,0,0,0,0
X000629.SZ,0.0497121802470188,0,0,0,0.190377602321346,0,0.00550702149821194,0,0,0,0,0,0,0,0.0312905126591011,0,0,0.219113919934758,0,0,0,0,0,0,0,0,0,0,0,0,0.0629580639359592,0.129922159521529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065017895913949,0,0,0,0.017467472738822,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0.090892652222971,0,0,0,0,0,0,0,0,0,-0.0345055819949986,0,0,0,0,0,0.0300230078696257,0.0958715507983036,-0.101740893117166,0.0925328405163278,0,0,0,0,0,-0.00868270395482343,0,0,0,0,0,0.0557969909665957,0,0,0,0.09830494190982,0,0,0,0.0196776979991732,0,0,0,0,0,0,0,0,0,-0.0167152631561088,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.103734361262913,0,0,0.137050848955924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366402119231546,0.0760415285955043,0.0154326060718266,0,-0.0360387406556013,0,0,0,0,0,0,0,0,0,0,0,0.0599292970451511,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,-0.0373022249851733,0,0,0,-0.174480326335698,0,0,0,0,0,0,0,0,0,0.24240371461089,0,0,0.05513609945562,0,0,0,0,0,0,0,0,-0.0347726218496213,0.162655457560718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325858738307861,0,-0.0330956267102891,0,0,-0.0380500951431256,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.51500916299021,0,-0.141367368753447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158715451910231,0,0,0,0,0.337770569484014,0,0.108035799836836,0,0,0.12800420900362,0,0.0811349451185221,0,0,0,0,0,0,0,0,-0.130382610053171,0,0,0,0,0,0,0,0.0978800686606752,0,0,0,0,0,0,0
X600688.SH,0.0527497901399158,0.121779039684953,0,0,0,0,0,0,-0.011153104652152,0,0.101544308750505,0,0,0,0,0,0,0,0,0,0,0.0169256152505882,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263388813342707,0,0,0,0,0,0.0475900720219768,0,0,-0.0399880066139135,0,0,0,0.0161461023644921,0.0930761484640324,0,0,-0.00732774654738523,0,0.0479726508791364,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,-0.0166572169384327,0.0823857426313507,0,0,0,0,0,0,0,0,0.0203507531465622,-0.0919219803919747,0.00733500611475697,0,0,-0.165533395581226,0,0.0356965316093771,0,0.344464371083522,0,0,-0.0428147256229589,0,0,0,0,0,0,0.160385419194469,0,0,0,-0.129756354215976,0,0,0,0,0,0.208503833087346,0,-0.00839135587681644,-0.0435741465157859,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0.0471237298569397,0.147968668554853,0,0,0.198677340506602,0,0,0,0.0967835610241192,0,-0.0332050211777843,0,0,0,0.271008723584738,0,-0.0205852851071759,0,0,0.170120118955956,0,0,0,0,0,0.0300713479091835,0,0,0,0,0,0,0,-0.0547641021232493,0.121098340902086,0,0,0,-0.0237166609589995,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0.0165897363116518,0,0,0,0,0,0,0.166002786963546,-0.169952219353558,0,0,0,0,0,0,0,0,0,0,0,0.00729174874026159,0.217394163925898,0,0,0,0,0,0,0,0.00886896309576219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258047888955039,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,-0.0346654072782319,0,0.0334024756827441,0,0,0,0,0.0932845618957056,0,0.257613541431363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786195816351106,0,0,0.200572969107954,0,0,0,0,0,0,0,0,0,0,0,0.0143382925756419,0,0.102409889559039,0,0,-0.0259895549671984,7.88295180156125e-05,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206535849228414,0,0,0,0,0,0,0,0,-0.0319689072434435,0,0,-0.247547474035403,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278052848553187,-0.0301299219461797,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.11875887990537,-0.0194156572997233,0,-0.133563692785149,0,0,0.215342257358434,0,0,0,0,0,0,0,0,-0.261360229358023,0,0,0,0,0,0,0,0,-0.186430703770451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470106942496225,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248087116693878,0,0,0,0,0,0,0,0,0,0.0587759733100677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1571018641468,0.753818673130759,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0474118898441768,-0.00420448431529092,0,0,0,0,0,0,0,0,0,0,0,0,0.0899445567739468,0.167884927019674,0,0,0,0,0,0,0,-0.0359662469657226,-0.120192401503292,-0.181685818145673,0.332006143500475,-0.117244281950688,0,0,0,0,0,0,0,-0.0891244737176328,0,0.0120591554949565,0,0,0,0,0,0.0837555261679764,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.039869810197479,0,0,0,0.175852981656933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041644858098921,-0.0592130623106487,-0.0456352984100022,0,0,0,-0.0489039591663316,0,0,0,-0.08265534920046,0,0,0,0,-0.0672076305955535,0,-0.0316962869620518,0,0,0,0,0,0,0.0402832315657305,-0.00310036446324731,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00168958880794204,0,0,0,0,0,0,0,0,0,0,0,0.000599050699134584,0,0,0,0,0,0,0,0.00110938735060758,0,0,0,0,0,0.000322212554392365,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010277124098234,-0.000188000719464804,0,0,-0.000362132689688092,0.00296624524029825,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0101439507798229,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000707923105641981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042466651192987,0,0,0,-0.00195821401266348,0,0,0,-0.00496747332266548,0,0.00273397482548306,0,-0.00274954270118967,0,-0.00342411180198431,0,0,-0.0205614389940013,0.0206379167958624,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016660748428092,0,0,0,0,0,-0.00608133873104422,0.0112567002924991,0,0,0,0,-0.0494914018094496,0.0113486365568953,0,0,0,0,0,0.0387867334799636,0,0,0,0,0,0.00679734593730651,0,0,0,0,0.0905243482910622,-0.0550081324240272,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00172883281296105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000731845561138155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667751660122805,-0.00423986629740616,0,0,0,0,0,0
