,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X600188.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X000301.SZ,X601898.SH,X600111.SH,X600011.SH,X600660.SH,X002271.SZ,X000708.SZ,X600010.SH,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X000629.SZ,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X600348.SH,X000983.SZ,X601991.SH,X000786.SZ,X600803.SH,X002080.SZ,X600096.SH,X000723.SZ,X300073.SZ,X600160.SH,X601699.SH,X600027.SH,X600141.SH,X600219.SH,X600378.SH,X600157.SH,X600801.SH,X600549.SH,X002353.SZ,X002407.SZ,X600295.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0194566006934031,0,0,0,0,0,0,0.0541901088321683,0,0,0,0,0,0,0,0.0762053028290031,0,0,0,0,0,0,0,0.0890882171675701,0.190018560739188,0,-0.0798503248678317,0.00489485235193778,0,0,0,0,0,0,0,0,0,0.0280318690334621,0,0,0,0,0,0.0070705559055029,0.011563869294354,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.144982867832525,0.0233086356457449,0,0,0,0,0,0.214571405269736,0,0,0,0,0,0,0,0,0,0,0,-0.0342849012665074,0,0,0,0,0.00703343735405737,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.283683519082134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015856717670765,0,0
X600028.SH,0.110090361491427,0,0,0.0232250238986097,0,0,0,0,0.000523599132642391,0,0,0,0,0,0,0,0,0,0,0,0.0210374771348286,0,0,0.026324725535765,0,0,0,0,0,0.0248301231218827,0,0,0,0,0,0,0,0,0,0,0,0.0133300729543264,0,0.0586381143174047,0,0,0,0,0.0077006920779929,0.0174850323520345,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600309.SH,0,0.085187025025717,0,0,0,0,0,0,0,0,-0.0419422100530237,0.0488235544161642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822604543692568,0,0,0,0,0,0,0,0,0,0.100469856794023,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.66482701493333,0,0,0,0,0,0,0.00839480006427545,0,0,0,0.109074610908609,0,0,0,0,0.0318656975302662,-0.245965407429508,0,0,0,0,-0.0282233803455075,0,0,0,0,0,0,0,0,0,0,0,0.134407319980253,0,0,0,0,0,0,0.0481082144355312,0,0,0,0,0,0,0,0,0.0322187388795673,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.381223376402923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159113127451154,0.191758663572675,0,0,0,0,0.0158652518160401,0,0,0,0.207471255157248,0,0,0,0,0,0,0,0,0,0.0150972883144809,0,0,0,-0.0234842256774131,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.143126975624636,0,0,0,0,0,0,0,0.0717479995959624,0,0,0,0,0.193199333759047,0,0,0.0736645078601681,0,0,0,0,0,0,0,0,0.0211550248662629,0,0,0,0.0323632636283156,0,0.023354972893489,0.0785701513669863,0,0.106325030102472,0,0,0,0,0,0,0,0,0.123344453530092,0,0,0,0,0,0,0,0,0.0509265886823491,0,0
X600585.SH,0,0,0,0.0615310299094077,0,0.026469898683049,0,0,0,0,0,0,0,0,0,0.0890558809530529,0,0,0,0,0,0,0,0.0214172574951376,0,0,0,0,0.0230882909339714,0,0,0.0911015130903814,0,0,0,0.0784408118215395,0,0,0,0,0,0,0,0,0.311563248087813,0,0,0,0.0171243475832618,0,0,0,0,0,0,0,-0.0116862378532397,0,0
X000792.SZ,0,0,0,0,0.335509319035122,0,0,0,0,0,0,0,0,0.0512047804245896,0,0,0,0,0,0,0.174706342074198,0,0,0.114354596216252,0,0,0,0,0.104802118256583,0,0,0,0,0,0,0,0,0,0,0,0,0.0180455042637566,0,0,0,0,0,0,0,0,0,-0.0372912142269518,0,0,0,0,-0.0248648222457652,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113929075634326,0,0,0,0.0245200474289879,0,0,0.0301788862589877,0,0,0,0,0,0,0,0,0.0634025609630876,0,0.0991642468586605,0,0,0,0.0391624974788671,0,0,0,0,0,0.0925950608019034,0,0.0602771884408766,0,0,0,-1.73472347597681e-18,0.00868234359601958,0,0,0.0364590387512882,0,0,0,0,0.00897997522655778,0,0
X000301.SZ,0,0,0,-0.0343633161943815,0,0,0,0,0,0,0,-0.00183720366178831,0.0588421398698609,0,0,0,0,0.032746462306659,0,0,0,0,0,0,0,0,0,0.433087833397557,0,0,0,-0.0770865077431708,0,0.016143834049261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743752702735515,0,3.46944695195361e-18,0,-0.0362278623109224,0,0,0,0,0.121310143928198,0,0
X601898.SH,0,0,0,0,0,0.30163518549474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27641566587051,0,0,0,0,0.129523964332642,0,0,0,0,0,0,0,0,0,0,0,0.0476721358811485,0,0,0,0,0,0,0,0,0,0.0399946407896895,0,0
X600111.SH,0,0,0,0,0,0,0.247716390963531,0,0,0,0.161605433347065,-0.11454806571972,0,0,0,0.0329747673395728,0,0,0,0,0,0,0,0,0.121633198182672,0,0,0.152015318170637,0,0,0,0,0,1.73472347597681e-18,0,0.257934591928664,0,0.0412548942227609,0,0,0,0,0.263340423021791,0,0,0.0951894701195751,0,0,0,0,0,0,0,0,0,0,0.0389360217491118,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0201542728514799,0,-0.206022208018668,0,0,0,0,0,0,0.163934375819724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176903737255094,0,0,0,0,0.856484152687479,0,0,-0.0126807283447155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104207330975643,0,0,0.288559162544331,0,0,0,0,0,0,0.115812378692305,0,0,0,0,0.10990254280118,0,0,0,0,0.0469434369422373,0,0,0.0258265326750802,0,0,0,-0.132286316808508,0,0,0,0,0,0,0.096552438586769,0,0,0,-0.0483090587004961,0,0,0,0,-0.0316883238302579,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0974095809982882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173238238301264,0,0,0.878297548061704,0,0,-0.02117050328896,0,-0.144777391811114,0,0,0,0,0,0,-0.0763781390785143,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0150780931819931,0,0
X000708.SZ,0,0,0,0,0,0,-0.0304725299275545,0,0,0,0.0615157980515551,0,0,0,0,0,0,-0.106099328117511,0,0,0,0,-0.0310144006144748,0,0.154163817202208,0,0,0.051853468004873,0,0,0,0,0,0,0,0,0,0,-0.0603791593832561,0,0,0,0,0,0,0.0676546282053614,0,0,0.0734101723635895,0,0,0,0.0503799901163145,0,0,0,0.0212000032694323,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.198517492484779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044814288108992,0,0,0,0,0.0631773980024677,-0.0138196843114679,0.068291861516728,0,0,0,-0.00229274216349132,0,0,0,0,0,0.340463146836275,0,-0.0819304472593105,0,0,0,0,0,0,0,0,0.0295961676074752,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0.0557229337057625,0,0,0.0560875478640162,0.00844176605101211,0,0,0,0,0,0,0,0,0,0.0121770485041652,0.0770112296330463,0,0,0,0,0,0,0.202048715658629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479958488961042,0,0,0.0158018864427093,0,0,0,0,-0.0164925602681219,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0196235296029403,0,0,0,0,0,0,0,0.241160403195381,0,0,-0.00847214663757489,0,0,0,0,0,0,0,0,0.0581679331684408,0,-0.0343762190823419,0,0,0,0,0,0,0.0223064045183905,0.0899792301709277,0,0,0,0,0,0.0230840555196819,0,0,0,0,0,0,0,-0.0263493201191297,0,0
X601600.SH,0,0,0,0,0,0,0.0608258632487904,0,0.0887085059077177,0,0,0,0.0860267618989725,0.0251624972707964,0,0,0,0.123107552454732,0,0,0,0,0,0,0.0652809339166622,0,0.110563409563948,0,-3.46944695195361e-18,0.0480022069071953,0,0,0,0,0,0,0,0,0,0,0,0.122173126264285,0,0,0,0,0,0,0.134096814270206,0,0,0,-0.0198676417488286,0,0,0,-0.0235607889761645,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.27424026808581,0,-0.0532531480623828,0,0,0.040717037107166,0,0.0581526016163312,0,-0.0123821646036548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00629105748163738,0,0,0,0,0,0,0,0,0,0,0,-0.116923650109805,0,0,0,0,0.0936372366627241,0.0441806219652966,-0.00701416914836217,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0772605306063896,0.18900926977931,0,0,0.084910801246736,0,0,0.0420989964429315,0,0.294720268638436,0,0,-0.218180868726271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754795548282025,0,0,0,0.0484839133779179,0,-0.00444833969177241,0,0,0.0970223343436801,0,0,0,0,0,-0.163485573392698,0,0,-0.0910620521853087,0,0,0.0257559343544925,0,0,0,0,0.0166434486433911,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0594665759556754,0,0.017555776485558,0,0,0,0,0,0,0,0,0,0,0.00514102494843965,0,0.504746344186975,0,0,0,0.195347453852493,0,0,0,0,0,0.209341457014669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143460891922187,0,0,0,0.00581149672579987,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124006554421834,0,0,0,0.0706747163812053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059848523573432,0,0.0783606530038529,0.0582078194750937,0,0,0.106214212417063,0,0,0,0,0,0,0,0,0.235874016695104,0,0,0,0,0,0,-0.0414237328469255,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.183929430656703,0,0,0,0,0,0.0754798942126984,0,0,0,0,0,-0.0107264967469213,0,0,0,0,0,0,0,0.203369014473574,0,0,0.0111268796512181,0,0,0,0,0,0,0,0.0321709924680358,0,0,0,0,0.0878268638544371,0,0,0,-0.046013000136206,-0.0181824015326065,0,0,0,0,0,0
X600362.SH,0,0,0,0,-1.0842021724855e-19,0,0.00716954045027401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798787709581599,0,0,0,0.0693461058671853,0,0,0.0734370241106748,0.0807028249847617,0,0,0,0,0.0126432041469821,0,0,0,0,0,0,0,0.307396034543912,0,0,0,0,0,0,0.0267729787587296,0,0,0.00719583405062517,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.131154387942719,0,0.144028722618733,0,0.305549194452648,0,-0.000324244087428326,0,0.0499373591438802,-0.228970077927468,0,0,0,0,0,0,0,0,0,0.0639232301285879,0,0,0,0,0,0,0,0,0,0,0,0,0.0182930823935803,0,0,0,0,0,0,0,0,0,0,0.0784914085523844,0,0,0,-0.00239641008612534,0,0,0,0,0.0682648532574175,0,0
X600348.SH,0,0,0,0,-0.164994276971399,0.0449674700948527,0,0,0,0,0.0529414999180557,0,-0.00338883348677808,0,0,0,0,0,0,0,0,0,0,-0.0138240488235515,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,-0.128232344302042,0.550802350949187,0.582810715695383,0,0,0,-0.0326201761741211,0,0,0.145658562708241,0,0,0,0,0,0,0,0,0,0,0.059615773305727,0,0
X000983.SZ,0,0,0,0,0,0.0149566030553947,0,0,0,0,0,0.410560918918494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737689208329506,0,0,0.0303445832480488,0.038159982120538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018944583014943,0,0
X601991.SH,0,0,0,0,0,0,-0.0510125494904569,0,0,0,0,0,0,0.0520207295273715,0,0.0598371494614722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405529754292513,0,0,0,0,0.0957422602355195,0,0,0,0,0.383191447350211,0,0,0,0,0,0,0,0,0,0,0,-0.0192292098686237,0,0,0,0,0.0402050125939267,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,-0.00302011478271724,-6.93889390390723e-18,0,0.0082330555060493,0,0.474653502376053,0,0.0374868479112945,0,0,0,0,0,0.114731509351278,0,0.399135268842543,0,0,-0.0180114406408724,0,0,0,0,0,0,0,-0.0179430751727894,0,0,0,0,0,0,0,0,0,0.0806536734017737,0,-0.0826002024090657,0,0,0,-0.048227565858802,0,0,0,0,0,0
X600803.SH,0.0956605238563147,0,0,0,0,0.0380543293965583,0,0,0,0,0,0.0235136046358649,0.133790405858659,0,0,0.00720735617658711,0,0,0,0.174843858300178,0,0,0,-0.0195773453006984,0,0,0,-0.0256020820249824,0.0310467456009715,0.0418010153904786,0,0,0,0.0253191472711336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110408282728039,0,0,0,0.00504493042912475,0,0,0,0,0,0,0
