,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600362.SH,X600176.SH,X600426.SH,X000301.SZ,X600011.SH,X601898.SH,X601600.SH,X600886.SH,X600111.SH,X600010.SH,X600188.SH,X600352.SH,X600219.SH,X600486.SH,X600801.SH,X601991.SH,X002080.SZ,X600795.SH,X600489.SH,X002353.SZ,X600688.SH,X600803.SH,X601168.SH,X300037.SZ,X600399.SH,X600027.SH,X601992.SH,X600299.SH,X600157.SH,X000932.SZ,X000898.SZ,X002409.SZ,X300073.SZ,X000027.SZ,X002497.SZ,X600516.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,-0.00868676060793778,0,0.00413924515341109,0,0,0,0,0,0,0,0.106109478747167,0,0,0.00486948383369872,0,0,0,0,0,0,0.0733578987838286,0,0,0,0,0,0,0,0,0,0,0,0.0184827092258089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00383338934328853,0,0,0,0.000122699803616404,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,-0.0414605520045259,0,-0.0271899267683619,0,0.015511423020354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121894381602113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792995487136611,0,0,0,0,0,0.0109211638883356,0,2.71050543121376e-20,0,0,0,0,-0.0112535925286932,0,0
X601088.SH,0,0,0,0,0,0,0.0132368265561011,0,0,0,0,0,0,0.107803770629971,0,0,0,0,0.115169601914153,0,0,0,0,0.317670582560212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102490723641881,0,0,0,0,-0.00757785164921415,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.158448745900719,0,0,0,0,0,0,0.029653874236063,0,0,0,0,0,0,0,0,0,0,0.0820437644716566,0,0,0.0308970725226264,0,0,0,0,0,0.0195887741420199,0,0,0,0,0,0,0,0.0431116090350398,0.0413803372679945,0,0,0,0,0,0,0.0338836227841611,0.0009715108476799,0,0,0,0.00885076843970697,0,0
X600585.SH,0,0,0,0,0,0.0509713851787224,0,0,0,-0.0808914158757847,0,0,0,0,-0.007323840009819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018254743103434,0,0,0.100159114572869,-0.0258076327468672,0,0,0,0,0,0,0,0,0,0,0,0,0.0309526702711951,0,0.00234702516470989,0,0,0,0,0.00487817356744508,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0549391183803298,0,0,0,0.334547975205259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279721431168318,0,0,0,0,0,0,0,0,0,0,0.340695034940719,0,0,0,0,0,0,0,0,-0.00558013789160661,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0848493112519325,0,0,0,0,0,0.200809090127747,0,-0.0827247707943265,0,0,0,0,0,0,0,0,0,0.0563172773004117,0,0,0,0.0138862218874284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232564778908384,0,0.0407810875437968,0,-0.0544125664212453,0,0.0591539204678504,0,0.0276343821739677,0,0,0,0,0.00106751445610226,0,0
X600660.SH,0,0,0,0,0,0.113496665099321,-0.153809453181286,0,0,0,0,-0.0147576931046077,0,0.034321972569373,0,0,0,0,0,0,0,0,0,0,0.0319650396053012,0,0,0,0,0,0,0,0,0,0,0,0.077840752804812,0,0,0,0,0,0,0,-0.055613476881309,0,0,0,0,0,0,0.00165779947757017,0,0,0,0,0.0154254679424228,0,0
X000708.SZ,0,0,0.0638314772270385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976349214577876,0,0,0,0,0,0,0,0,0,0.0371642200818755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116422440756206,0,0,0,0,-0.00318423468291568,0,0
X002271.SZ,0,0,0,0,0,0,0,0.119675896097584,0,0,0,0,0,-0.0467643350859902,0.107887893162779,0,0,0,0,0,0,0,0,0,0,0,0.147279704077013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227438454872351,0,0,0,0,0.0343132133794738,0,0
X600547.SH,0,0,0,0,0,0,0.0388608990208005,-0.0115811992586563,0.0115056498025323,0,0,-0.0422402333303233,0,-8.67361737988404e-19,-0.060615263161163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661699107677312,0,0,0,0.0101726406212774,0.0383613519544225,0.0225213781319742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473969177130517,0,0,0,0,0.0066093050450942,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403716803899142,0,0,0,0,0,0,0,0,0,0,-0.0706879265049704,0,0,0,0,0,-0.0519620451545862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418565694138528,0,-0.722643588066054,0,0.0130120831796929,-0.0546723130903718,0,0,0,0.0171193317706789,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0908185467462466,0,0,0.0357085134875578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182317078969716,0,0.268839247218941,-0.0313462568070184,0,0,0,0,0,0,0.17446195811572,0,0,-0.101356645889541,0,-0.033829317243972,0,0,0,0.0299256407020165,0,0,0,0,0.0172702031331808,0,0
