,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600660.SH,X002271.SZ,X600111.SH,X000301.SZ,X002466.SZ,X000708.SZ,X601600.SH,X600010.SH,X601898.SH,X600547.SH,X600362.SH,X600426.SH,X600188.SH,X000786.SZ,X600886.SH,X600176.SH,X600011.SH,X300037.SZ,X000408.SZ,X002080.SZ,X600803.SH,X600219.SH,X601991.SH,X000932.SZ,X600795.SH,X000027.SZ,X000898.SZ,X600489.SH,X000825.SZ,X600352.SH,X002353.SZ,X002409.SZ,X600688.SH,X000807.SZ,X000959.SZ,X600549.SH,X600399.SH,X000830.SZ,X600315.SH,X600801.SH,X600486.SH,X300073.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451372151960818,0,0,0,0.0917790275609999,0,0,0,0,0,0,0,0,0,0,0,0,0.0157689418049164,0,0,0.0150067999169287,0,0,-0.0626051998041394,0.168235279184832,0.0111598712974061,0.0494931388750259,0,0,0,-0.0145192414040934,0,0,-0.0434047849943119,0,0,0.0188816393576739,-0.0307257682669761,0,0,0,0.0556403546339805,0,0
X600028.SH,0.228065220014539,0,0,0,0,0,0.0420827179099292,0,0,0,0,-0.0433583213259845,0,0,0,0,0,0,0,0.0455438751232339,0,0,0,0,0,0,0,0,0,0,0.0489196647880354,0,0,0,0,0,0,0,0,0.119905590710286,0,0.0184559519518313,0,-0.0449551561182187,0.00743696086722092,0,0,0,0,0,0,0,0.0378180934395571,0,0,0,-0.00583912193185628,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.104018426522851,0,0,0,0,0,0,0,0,0.216885307761431,0,0.0605667471494944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245942845726985,0,0,0.00749477474376291,0.272859333056063,0,0,0.0328258425105687,0,0,0,-0.0694019745476435,-0.00293157742343324,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567421063152446,0,0,0,0,0.0160774609354848,0.226482113406794,0,0,0,0,0,0,0,0,0,0,0.0220329771211055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405695045368994,0,0,0,0,0,0.00870675145309354,0.0175893098331293,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.435006932794437,0,0,0,0,0,0,0.181909990388691,0,0,0,0,0,0.0859395415325699,0,0,0,0,0,0,0,0,0,0,-0.107109971151458,0,0,0,0,0.148208095229146,0,0,0,0.0167318944024335,0,0,0,0.344270978316426,0,0,0,0,0,0,0,-0.00430554212388854,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0497153619124654,-0.0213022322031357,0,0,0,0.00194317630420255,0,0,0,0.0283671418732926,0.00198694307610233,0,0.0213458320633469,0,0,0,0,0,0,0,0,0,0,-0.0337240611853727,0,0,0,0,0,0,0,0,0,0,0,0,0.564423707656485,0,0,0,0,0,0.0377201772578332,0,0,0,0.00536577658004434,0,0
X600019.SH,0,0,0,0,0,0,0,0.107805194799719,0,0,-0.0500162555349689,0,0.0157643120084572,0,0,0,0,0,0,0,0.0298812973299202,0,0,0,0,0,0,0,0,0,0.201719978237104,0,0,0.152390822561171,0,0.0501654697949721,0,0,0,0,0.0734937895198237,0,0.0860242035246806,0.0188066101862971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0220926824728558,0,0,0.098574630758207,0,0,-0.162503503381181,0,0,0,0,0,0,0.161613947406271,0,0.0309228623765463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376278440716095,0,-0.0378680760700912,0,0,0,0,0.28783711361249,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0339717750187063,0,0,0,0,0,0,0,0,-0.0177228891074568,0,0,0,-0.0346175556660868,0.0854559918631866,0,0,0,0,0,0,0,0,0.0977116584749793,0,0,0,0,-0.0320802638266999,0,0,0,0,0,0,0,-0.0396557342800436,0,0,0,0,0.0584653832134599,0,0,0,0.107842521171429,0,0,0,0,-0.00695920458926694,0,0,0,0.0588076798717042,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120585160827957,0,0,0,0,0,0,0,0,0,0.113818879026478,0,0,0,0,0,0,0,0,0,0,0.123459812088538,0,0,0,0,0,0,0.24917661046893,0,0,0,0,0,0,0,0,-0.0400165601076914,0,0,0,0,0,0,0
X000301.SZ,0,0,0.00914021322802038,0,0.118814546036157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465409055132944,0,0.20565852745878,0,0,0,0,0,0,0,0,0,0,-0.0601525040306922,0,0,0,0,0.118621681917602,0,0,0,0,0,0.104940609634156,0,0,0,0,0,0,0,0.0131378512081563,0,0,0,0.046030822402545,0,0
X002466.SZ,0,0,0,0,0.353761866884021,0,0,0,0,0,0,0,0,0,-0.129167735535348,0,-0.0919094765835805,0.162795903606074,-0.056279912670563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.0112955872535005,0,0.261003972506726,0,0,-0.171960432077552,0.0377454259680878,0,0,0,0.096464750134171,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0800146898815238,0,0,-0.0348625992193021,0.0197451754934692,0,0.0768550096527601,0,0,0,0,0,0,0,0,0,0,-0.0611767458391309,-0.0460634417529091,0,0,0,0,0.188147231520385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105231629787069,-0.0274514529937734,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.0814892573838778,0.00582695144145479,0.172746428816274,0,0,0,0,0.189669014942836,0,0,0,0,0,0,-0.0306654081438106,0,0,0,0,0,0,0,0,0.047647392666489,0,0.0831898982436287,0,0.00838760047852207,0,0,0.466887786921274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.00640102240674524,0,0,0.0823123993467587,0,0,0,0,0,0,0,0,0,0.0543402556394679,0,0,0,0,0.0269909516251249,0,0,0,0.0791443135596521,0,0.0580037798912717,0,0.126680062843525,0.125886204551596,0,0.00460069753346531,0,0,0,0,0.00863111107955799,0.234668201674103,0,0,0,0,0,0,0,0,0,0,-0.0118147960819406,0,0,0,0,0,0
X601898.SH,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388169337154443,0,0,0,0,0,0,0,0,0,0,0,0,-0.132998700998634,0,0,0,0,0,0,0,0.296062521794502,0,0,0,0,0,0,0,0,0.272144305119921,0,0,-0.0298792027485289,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0123285509788704,0,0,0,-1.73472347597681e-18,0,0,0,0.0410347600881323,0,0,0,0,0,0,0,0.0776324450747217,0,0,0,0,0,0,0,0.00544956131694314,0,0.0761387689062576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344193491509506,0,0,-0.0200675565442342,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0152108324527249,0,0,0,0,0,0,0.0346059510441708,0,0.134975525643575,0,0,0,0,0.135163603768981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331756824085631,0,0,0,0,0,0.347487326179984,0,0,0.01079666164225,0,0,0,0,0,0,0,0,-0.108550453495679,0,0,0,-0.0713412157084058,0,0
X600426.SH,0,0,0.0820399704708173,0,0,0,0,0,0.0374265041498547,0,0.0466861151815328,0,0.0932117987970624,0,0,0,0,0.103134524335014,0,0.0630622610302752,0.0511953656528261,0,0.0527816913190486,0,0,0,0,0,0,0,0,0,0,0.130411671343884,0,-0.0461713245244866,0,0,0,0,0,0,0,0.0487726972919327,0,0,0,0,0,0,0,0,0.0392364852643782,0,0,0,-0.0892999735803235,0,0
X600188.SH,0,0,0,0,-0.0899601915022342,0,0,0,0,0,0.00452359976373839,0,0,0,0.0394095163446581,0.353253206632015,0,0.210854815200006,0,0,0,0,0.0107797073174947,0,-0.277045542140702,0,0,0,0,0,0.0321302991477415,0,0,0,0,0,0,0.0664931406910756,0,0,0,0.141821707277382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0.0545509797602149,0,0,0.150965547914423,0,0,0,0,0,0,0.231731381707947,0.0264042578407138,0,0,0,0,0.0235560569752264,0,0,0,0.270641993094507,0,-1.73472347597681e-18,0,0,0.0819748944322511,0,0,0,0,0,0,0,0,0,-0.0589080440454878,0,0,0,-0.00711780492188181,0,0,0,0.0456505473831528,0,0,0,0,0,-0.0997436099941883,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205835398573829,0.0476339256836993,0,0,0,0,0.0256678634736139,0.0344152899002486,0,0.106319019727186,0,0,0,0,0,0,0,0,0,0.0947271491471455,0,0.00995262029509057,0,0,0,0,0,0,0,0,0,0,0,0,0.00295478969678086,-0.164274291646955,0,0,0.00707271400377013,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0423237833493171,0,0.0848083152659097,0,0,0,0.195339255505353,0,0,0,0,0.0118800408685284,0,0,0,0,0.0496409418166367,0,0,0,0,0,0.202155692392625,0,0,0,0.0684906246148994,0,0,0,0,0,0,0,0,0,0,0,0.120083230241329,0,0,0,0,0.133919561969514,0,0,0,0,-0.0803366680283019,0,0,0,0,0,0
