,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600547.SH,X600299.SH,X600623.SH,X600660.SH,X601158.SH,X600352.SH,X600489.SH,X000709.SZ,X000792.SZ,X600583.SH,X002466.SZ,X600309.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X002075.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X002470.SZ,X600021.SH,X300072.SZ,X600022.SH,X600176.SH,X601699.SH,X600612.SH,X600578.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232573240594587,0,0,0,0.936756907548319,0,0,0,0,-0.0258367830202151,0,0,0,0.0102274186821432,0,0,0,-0.0186731355049446,0.151049156606262,0,0,0,0,0,0,0,0,-0.0308278247560138,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594472529921938,0,0,0.41665447904907,0,0,0.101577595215677,0,0.0393612276777767,0,0,0,0,0,0,0,0,0,0.15704286002007,0.149827993489416,0,0,0,0,0,0,0,0,0,0,0.00350135889065038,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.236043630381357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533727229575158,0,0,-0.020412510516715,0,0,0.0802447172931164,0,-0.0594150378502598,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0601407502566871,0,0,0,0,0,0,0.0821186857014831,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00665155988122502,0,0.0298363503005821,0,0.0897108008221831,0,0,0,0,0,0,0,0,0,0.0261794663047784,0.0212144547616493,0,0.026970249402282,0,0,0.126777436060925,0.0292785652589134,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728184642380172,0,0,0.0343003341813344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375382796475979,0.101312026824294,0.0307602171841524,0.136916952953202,0,0.151761528048528,0,0,0,0,0,0.270671621606659,0,0,-0.00975330784637852,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125049290344553,0,0.113850273543411,0,0,0,0,0,0,0.0088842375030977,0,0,0,0,0,0,0,0,0.146699776407696,0,0,0,0.00882395422054062,0.306277658939766,0,0,0,0,0.165206122951022,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424700035347042,0.562414171740455,0,0,0,0,0.0583253821026191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125115055167325,0,0,0,0,0,0,0,0,0,0,0,0,-0.000392095964906946,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100400208365851,0,0,0,0,0,0,0,0,0,0.0482171957149,0,0.438169163378846,0,0,0,0,0,0.0212565093421485,0.0872498941635572,0.100851115903112,0,0,0,0,0.140488382918393,0,0.0272319033248481,0,0,0,0,0.0342483957458039,-0.0191598469051213,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457832541700684,0,0,0,0,0,0.0975848170831638,0.054270498228347,0,0,0,0,0,0,0,0.0882027345082985,0.0840848142756315,0,0,0,0,0,0,0.0475575599178549,0.0341271043767551,0.0699855175741395,0,0,0,0,0,0,0,0,0,0.349130235769984,0,0.0259420807945079,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.208339831717797,0,0,0,0,0,0,0,0,0,0,0,0,0.0242925594950663,0,0,0,0.104735722324611,0,0,0.099266576698781,0,0,0,0,0,0,0.14105987862516,0,0.0968194510292822,0,0,0.0201619753200075,0,0.0152058030961875,0,0,0,0.0261611297058305,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.113071096184642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148078110285635,-0.296414912807961,-0.063528234567183,0.0960537487866645,0,0,0,0,0,0.213378978344886,0,0,0,0,0,0,0,1.07171693717994,0,0,-0.225386499767519,0.164287907297251,0,0,0.239034507811166,0,0,0,0,0,0,0,0,-0.128262036081457,0.179372930956478,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.131001244918456,0,0.0580993737590439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943418624656451,0,0,0.0146330407843558,0.111680791896886,0.042719945393174,0,0,0,0,0.0579403743507737,0,0,0,0.0508104763873328,0,0,0,0,0,0,0,0,0.0994469747376197,0,0.13858695036558,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.184187840225937,0,0,0,0,0,0.00230797876414399,0,0,0,0,0,0,0,0,0,0,0,0,0.573626284777079,0,0,0,0,0,0,0,0,0,0,0.102568852035731,0,0.101381825623298,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0378338075016526,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0315916956342347,0.019471387011282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585638863576043,0,0.0512967572623929,0.00591799703334876,0,0,0,0,0,0,0.0604833128895911,0.0563112507351866,0.241109389365989,0,0,0.000520544043326208,0,0,0.168340262911511,0,0.111660798057085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0762634772952302,0.0116726620956689,0,0,0,0,0.0177944635828811,0,0.367757550768092,0.00815249160283639,0,0.0141193536452187,0.0514905950946075,0,0,0,0.162699558560893,0.0923432160597378,0,0,0,0.0831942739833517,0,0,-0.00731107160715278,0,0,0,0,0,0
X000629.SZ,0,0,0.0357110891403104,0,0.174891640513719,0,0,0.037278863903902,0.314981580167526,0,0,0,0,0,0,0,0,0,0.0951174832450173,0.0922730280553486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891993330467865,0.0382913831063972,0,0.0873684255719453,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.302038679412171,0,0,0,0.0401455275382655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241371395928956,0,0,0,0,0.0644075858488024,0,0,0,0,0,0,0,0,0,0.0749464994831465,0,0,0,0,0,0,0,0,0,0.0729404557916878,0,0,-0.00660233812936884,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301217134623651,0,0,0,0,0,0.226639818758081,0,0,0,0.0301533716257931,0,0,0,0,0,0.0201952877452987,0,0,0,0,0,0,0,0.0178205567193684,0,0,0,0,0,0,0.259184012649095,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,-0.560353651696967,0,0,0.436406613459105,0,0,0,0,0,0,0,0,0.101594706688444,0,0,0,0,0,0,-0.506910282775367,0,0,0,0,0,0.385098606680312,-0.0785060205222183,0,0,0,0,0,0,0,0,0,0.373274636474127,0,-0.556458368321549,0,0.316718746083608,0,0,0,0,0,0.218602042353827,0,0,0.0560521710911294,-0.177031732688115,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.808195828229537,0,0,0,0,0,0,0,0.0214570900262944,0,0,0,0,0.0523588435566783,0.0262489722925689,0,0,0,0,0,0,0.0558503425590905,0,0,0,0.0825788879955669,0,0,0,0,0,0,0.0209241651539597,0,0,0.156605922693857,0,0,0,0,0,0,0,0,0,0,0,0.0146049154744749,0.151365902619069,0.0638719151402689,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.106815251905754,0,0,0,0,0.492145524974082,0,0,0,0,0.119983373483191,0,-0.00277566991417733,0,0,0,0,0,0,0,0.0156447433335628,0,0.0180020055952669,0,0,0,0,0,0,0,0,0.16409863231829,0,0.0990021803879553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0721847171765905,0,0.108815155565639,0.0739307418420145,0,0,0,0,0,0,0,0,0,0.0600795869852094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919754267732483,0,0,0.00130502652347714,0.0155305870740539,0.0546264020762507,0,0,0,0,0.151502122719008,0,0.424430375578165,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237207085104236,0,0.135015466846002,0.0573070767161116,0,0.0703476776505915,0,0,0,0.0989420771091888,0,0,0,0,0,0,0.0631070099936068,0,0,0.0398707360718056,0,0,0,0,0,0,0,0.0662796012125194,0,0,0,0.115582947622888,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050469032198796,0,0,0,1.73472347597681e-18,0,0.0960359256994254,0,0,0.257497104340889,0.0790557267655362,0,0,0.0932570286736171,0,0,0,0,0.0110049834033392,0,0,0,0,0.0543153632884245,0,0.0245325979750132,0,0,0,0,0,0,0,0,0,0.212581012906786,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553454988255228,0.0789465883110494,0,0.388618974941842,0,0,0,0,0,0,0,0,0,0,0.0368520461009734,0,0.109890481520884,-0.030364569532051,-0.0323010183765014,0.0230425504406537,0,0,0,0,0,0.243635539989995,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0.115769753927658,0,0,0,0,0,0,0,0,0,0.129857438888607,0.0751556070115109,0,0,0,0,0,0,0,0,0,0,0,0.315653097709302,0,0,0.131947332622524,0,0.0306076571082016,0.00338779424831669,0,0,0,0,0,0,0,0,0,0,0,0.10006841339932,0,0.00709057868894554,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23821772361218,0,-6.93889390390723e-18,0,0,0.017450389118698,0,0,0.231134494068691,0,0,0,0,0.0658718129207518,0,0,0,0,0,0,0,0,0,0.0661633209059746,0,0.0874879933706275,0,0.077409443528494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265315470988123,0,0,0,0,0,0,0,-0.0378877215063058,0,0,0,0,0.216503477002831,0,0,0,0,0.0698249495235771,0,0,0,0,0,0,0,0,0.313253591198317,0,0,0,0,0,0,0,0,0,0,-0.0290996333395682,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295481645050579,0,0,0,0,0,0.0391280535635803,0,0,0.0247415181590581,0,0,0,0,0,0,0,0.283182976752439,0,-0.0415375686376034,0.134539426247006,0,0,0.0364985952206263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,-0.0268349602861175,0,0,0,-0.093247094592697,0,0,0,0,0,0,0,0.219600320642157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568381061520467,0,0,0,0.225958682992849,-0.214986436945586,0,0,0,0,0.234844358639013,0,0,0,-0.118239465767605,-0.0162040390213343,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186819695245871,0.0109607587763994,0,0,0,0,0,0.0364348154006526,0.183204087702817,0.0396463060047941,0,0,0.154712054430933,0,0.00769955486388915,0,0,0,0,0,0,0.108108069961653,0.136118024829643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158372154699427,0,0,0,0,0,-0.175363194486883,0.117375366790028,0,0,0,0,0,-0.0134858147845813,0,-0.0404886000660675,0,0,0,0,0,0,0,0.0285887903446818,-0.0432087669522329,0,-0.115702862979375,0,0,0,0,0,0,0,0,0,0,-0.0200051947674141,-0.0163556063689827,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.468511208905367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277158116482092,0,0,0,0,0,0,0,0,-0.154162759994663,0,0,0,0,0.684654001986441,0,0,0.0543932877145415,0,0,0,0,0,0,0,0,0.000613051153056852,0,0,0,0,0,0.578939723903889,0,0.429481816225506,0,0,1.48922390725261,0
TED,0,0,0,0,0,0,-0.0589195599291903,0,-0.0188192751824105,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,1.15669848992466,0,0,-0.32797055684695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178825042417222,0.176836381544732,0,0,0,0,0,3.3830647470074,0
RealEstate_excess,0,0,0,0,0,-0.0422172969837267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266029312952426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316891855161149,0,-0.0168035406421877,0,0,0,0,0,-0.00943271467291967,0,0,0,0,-0.0239988065099155,0,0,0.171246692127938,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430067835325325,0,0,0,0,0,0,0,0.0222236936485132,0,0,0,0.100484316707413,0,0,0,0.00532321444762015,0,0,0,0,-0.112376286462149,0,0,0,0,0.0543671768684698,0,0,0,-0.186097809283676,0,0,-0.085054316820744,0,0,0,0,0.0370676443725876,-0.0254520042187027,0.77457333812009,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00252461485730249,0,0,0,0,0,0,0,0,0,0.00309344498709757,0,0.00296105837655847,0,0,0,0,0,0,0,0.00167028792514385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365645095371522,0,0,0,0,0,0.0198318279690673,0,0,0,0,0,0.0335476354002828,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225863480562158,0,0,0,0,0,0,0,0,0,0.0149178050039216,0,0,0,-0.00724900246351665,-0.0139386116399838,0,0,0,0,-0.00971053586237459,0,0.000531915683254758,-0.0248469658655275,0,0,0,0,0.150918317392505,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179475466195508,-1.73472347597681e-18,0.014012463420464,0,0,0.0137261419413822,0,-0.00955773463821971,0,0,0.0235352690859352,0,0,0,0,0,0,0,-0.0268561864570165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855611902524315,0.0574403548239434,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00272931587048491,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142608366576249,-0.00135595414117022,-0.00322556385228153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124220632331496,0,-0.00121361990785988,0,0,0,0,0,0,0,-0.0044234311379061,0,0,0,0.000677973773034138,-0.000168247782226724,0,0,0,0,0,0
