,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X600027.SH,X600688.SH,X601992.SH,X600583.SH,X600309.SH,X000709.SZ,X600352.SH,X601158.SH,X000792.SZ,X000898.SZ,X600157.SH,X600660.SH,X000027.SZ,X600547.SH,X000629.SZ,X600489.SH,X000539.SZ,X600008.SH,X002353.SZ,X600021.SH,X600808.SH,X000825.SZ,X000831.SZ,X600549.SH,X000630.SZ,X600219.SH,X002470.SZ,X000060.SZ,X600578.SH,X600307.SH,X000959.SZ,X601699.SH,X600315.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.436451082928882,0,0,0,0,0,0,0,0,0,0.0703387466141267,0,0.202345229796871,0,0,0,0,0,0.0567467649740985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317650613180325,0,0,0,0,0,0
X600028.SH,0.550101713855073,0,0,0,0,0,0,0,0,0,0,0,0,0.0297983075950547,0,0,0,0,0.0508213862673023,0,0.0236815929885899,0,0,0,0,0,0,0.0621981012973915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770675347470993,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0406662583823886,0,0,0,0.464519381598502,0,0,0,0.248078042124638,0,0,0,0,0,0,0,0.0100072884427821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569338118618368,0,0.0225885584536584,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285982318689251,0.113673036236702,0.0227651506198009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240392391667803,0,0,0,0,0,0,0.0311505581173789,0,0.122663485575426,0,0.121788722937467,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0778935597964555,0,0,2.16840434497101e-19,0.310499643331018,0.0214992450890646,0,0.0139521436735132,0,0.231705741511105,0,0,0.00108826362943735,0,-5.42101086242752e-20,0,0,0,0.146232879604416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141676034990929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513333299984606,0,0.210895108666874,0.0527577981564707,0,0,0,0.168018512775498,0,0,0,0.174714296167422,0,0,0,0,0,0,0.0632545899768985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252336304884995,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.382906501321234,0,0,0,0,0,0,0.10979490936744,0.0709366526810424,0,0,0,0,0,0,0,0,0,0,0.0799018907907815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490702321834098,0,0.127518330136607,0,0,0,0,0,0,0,0,0.044949976793601,0,0,0.0354668759490492,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.018306877079087,0.046366594378007,0,0.0171284564317727,0.0989818013091048,3.46944695195361e-18,0,0,0,0,0,0,0,0.044595259891624,0,0,0,0,0,0,0,0,0,0,0.210789286152125,0,0,0,0,0,0.0163761872987571,0,0,0,0,0,0,0,0,0,0.0362891289440602,0,0,0.121658215192974,0,0,0.00806606317604606,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.21952902195331,0,0.0287733937742907,0.0212448910771573,0,0,0.134115723523105,0,0.0724126813074984,0,0,0,0,0.0399141934128505,0,0,0,0,0,0,0.0525563942494767,0,0.219889618823856,0,0,0.00663383526641934,0,0,0,0,0,0,0,0.0275550535937814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.18083841961678,0.121614750511373,0,0,0,0,0.156973943744113,0,0.115354932338147,0,0,0.0761285006942993,0,0,-0.0498880674006869,0,0,0,0,0,0.0790595552686461,0,0.000408465332683894,0,0,0,0,0.184476554017589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
