,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X600795.SH,X601898.SH,X601991.SH,X600027.SH,X601600.SH,X600688.SH,X002075.SZ,X600111.SH,X600157.SH,X600362.SH,X600583.SH,X600188.SH,X601158.SH,X600309.SH,X601992.SH,X000539.SZ,X000898.SZ,X000709.SZ,X000027.SZ,X600352.SH,X000883.SZ,X600660.SH,X600021.SH,X000792.SZ,X002470.SZ,X600022.SH,X000629.SZ,X600863.SH,X600098.SH,X600578.SH,X600489.SH,X600307.SH,X601918.SH,X600612.SH,X600808.SH,X600623.SH,X600547.SH,X000825.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.758348147721606,0.0837895660582195,0,0,0,0,0,0,0,0,0,-0.0404623974460628,0,0,0,0,0,0,0,0,0,-0.0795597307342865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401615409500411,0,0,0,0,0,0,0,0,-0.00867435645121133,0,0.0454844000853744,0,0,0,0
X600028.SH,0.417253699506624,0,0.216095008362612,0,0,0,0.0130329345454457,0.064368171374098,0,0,0,0,0,0,0,0,0,0,0.0337554827122416,0,0.0257093866001583,0,0,0,0,0,0,0,0,0,0.0825982466329726,0,0,0,0,0,0,0,0,0,0.040981286381196,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.12258887567421,0.305168854883697,0,0.0933277420557952,0,0,0,0,0,0,0,0,0,0,0,0,0.0520283617080476,0,0,0,0,0,0,0,0,0,0,0,0,0.118818978233173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503245517112293,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.625198672392227,0.110138062524472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.00146893834603362,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719423851158987,0,0.117072390109046,0,0,0.0584582387766802,0,0,0,0,0,0,0,0.0972564485607903,0,0,0,0,0,0,0,0.0181715599596268,0,0,0,0.158931899261236,0,0,0,0,0,-0.00163210111362136,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0.0208046048996092,0,0,0,0,0,0.115327614116618,0,0,0,0,0,0,0,0.0258726893755241,0,0,-8.67361737988404e-19,0,-6.93889390390723e-18,0.156491438596943,0.0405839690141934,0,0,0,0,0,0,0.268252181354097,0.024423995212178,0,0.0350311500835183,0,0,0,0,0.0430514091379589,0,0,0,0,0,0,0,0,0,0,-0.0168046098965529,0,0,0,0,0,0,0
X600019.SH,0,0,0.328240209993588,0.0328343245408548,0,0,0,0,0,0.0475690095025589,0,0,0,0.0338294608936086,0,0,0,0,0.0768705143627648,0,0,0,0,0,0.211137494137729,0,0.0416857610759132,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0085899332610663,0,0,0,0,0,0,0,-0.0178373033461361,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0763895444125165,-1.73472347597681e-18,0.168928025696713,0,0,0,0,0.010372420914322,0.00867293062903388,0,0,0,0.0878392144234963,0,0,0,0.0778876806652755,0,0,0,0,0,0,0,0,0.156662682607612,0,0.249688112044047,0,0,0,0,0,0.0121349829093259,0.0164512079731532,0,0,0,-0.00678800123186942,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.171960243677391,0,0,0,0,0,0,0,0.0180143375767968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937151649145535,0,0,0.18063917942456,0,0,0.272713099472012,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.182597376754481,0.0423158964024538,0,0,0.0204953049502475,0,0,0,0.175944854869283,0,0,0,0,0,0,0,0.274989336816041,-4.33680868994202e-19,0,0.0361225647516126,0,0,0,0,0,0.016963481274821,0,0,0,0,0,0,0,0,0.0630665610660058,0.0491462051964284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0152485451578428,0,0,0,0,0,0,0.208601699031338,0,0,0.0403553040496181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422664523377357,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605206498479415,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0954408991597425,0,0.0444439253890911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959217759664614,0,0,0,0,0,0,0,0,0,0,0.140936241439408,0,0,0.0169879910374862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.246996008791426,0,0,0,0,-0.198333088503719,0,0.179039219048208,0,0,0,0,0,0,0,0.263668809878768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183362217889724,0,0,0.125826125032507,0,0,0,0,0.0156294190714776,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0457057772199473,0,0,0,0,0.0418791903663531,0,0,0,0,0,0,0,0.195895388315346,0.103219863067155,0,0,0,0,0,0,0,0,0,0,0,0.221264859095674,0,0,0,0,0,0,0,0,0.0285822578132862,0,0,0,0.115331977524244,0,0,0,0,-0.0125506316332951,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.000813521015568332,0,0,0,0,0,0,0,0,0,0,0.0322167629424403,0,0,0,0,0,0.183782869149567,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0474217155875846,0.164525756613664,0.0498754659099805,0,0,0,0,0.127445927375718,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.00859770563633745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120703090047985,0,0,0,0,0,0,0.0400012340329577,0,0.0127375437865691,0,0,0,0,0,0,0,0.282194491777951,0.00545192773963918,0,0,0,-0.000250307110000575,-0.00175575849934648,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.466101084522032,0.0922073430459879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162170960225598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
