,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600886.SH,X600795.SH,X600585.SH,X601600.SH,X600688.SH,X601991.SH,X000709.SZ,X600027.SH,X600157.SH,X600583.SH,X600362.SH,X002075.SZ,X600111.SH,X600188.SH,X601992.SH,X000539.SZ,X000027.SZ,X601158.SH,X600021.SH,X600309.SH,X002353.SZ,X000898.SZ,X000883.SZ,X600352.SH,X601918.SH,X002470.SZ,X000878.SZ,X600863.SH,X600307.SH,X600808.SH,X000629.SZ,X600660.SH,X000792.SZ,X600098.SH,X000060.SZ,X600578.SH,X000825.SZ,X600489.SH,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.71946935126459,0.104027549530575,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0418297689417349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391452750873714,-0.00333176001087836,0,0,0,0,0,0
X600028.SH,0.196186762396919,0,0.0837156561630073,0,0,0.207692774424182,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0239144057089769,0,0,0,0.00100243216168252,0,0,0.0638560036292916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0.201962501791836,0,0.0263071868197905,0.156144358551,0,0.177887180102255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103496116923788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131444843938379,0.00072157708792625,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.106137557118835,0,0,0,0,0,0.217038920402024,0,0.202439210222156,0,0,0,0,0,0,0,0,0,0.00855064879915229,0,0.0345160405596973,0,0,0,0,0.0172837498802465,0,0,0,0,0.0212537313659205,0,0,0,0,0,0.208569252057924,0,0,0,0,0,-0.00626249497676152,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686063081380525,0,0,0,0,0.18257825386588,0,0,0,0,0,0,0,0,0,0,0.270565567920677,0,0,0,0,0.187834665652864,0,0,0,0.00465459267851988,0,0,0.00834318905670511,0,0,0,0,0,0,0
X600019.SH,0,0,0.043857797842593,0.159176124738928,0,0,0,0,0,0,0,0,0,0,0.19142882163364,0,0.0113925259027172,0,0,0,0,0,0,0,0,0.0482131490535977,0,0,0.29955209573253,0,0,0.00752784718270409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.203390990461498,0,0,0,0,0,0.237270457750513,0,0,0,0.228075890969089,0,0,0,0,0,0,0,0,0,0,0.112177325322077,0,0,0,0,0,0,0,0,0,0.121221147658252,0.135523676625336,0,0,0,0,0,0.00161261244608146,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.111966019239898,0,0,0,0,0.0701838460458732,0,0,0.19169219919509,0,0,0,0,0,0,0,0,0.0995348441523086,0,0,0.106817033632037,0,0,0,-0.0383619260626539,0,0,0,0,0,0,0,0,0,0,0,0.00991701007305257,0,0,0,0,0,0,0,-0.0346100464813638,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.102955791053223,0.00138039620286084,0,0,0.0151118656123443,0,0.0168752762652489,0,0,0,0,0,0,0,0,0.12523074276735,0,0,0,0,0,0.00640497594250922,0,0,0.231275244699187,0,0,0,0,0,0,0,0.240556659197985,0,0,0.0449638541000547,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600585.SH,0.00750290055106745,0.0662761385613997,0.105150283964888,0.0229174346720919,0,0.103406770987008,0,0,0,0,0.145229685785558,0,0.0201995814443243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282499581143513,0,0,0,0,0,0,0,0,0,-0.0100942017161004,-0.00828541478240518,0,0,0,0,0,0
