,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600111.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X601158.SH,X000898.SZ,X600583.SH,X000709.SZ,X000792.SZ,X000883.SZ,X002353.SZ,X000539.SZ,X000027.SZ,X000825.SZ,X600489.SH,X000629.SZ,X600547.SH,X000630.SZ,X600549.SH,X600808.SH,X600352.SH,X600660.SH,X000831.SZ,X601699.SH,X600578.SH,X600008.SH,X000959.SZ,X000983.SZ,X002470.SZ,X600098.SH,X600315.SH,X600307.SH,X000937.SZ,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.568384005101834,0.00480820940244524,0,0,0,0,0,0,0,0,0,0,0,0.0464386344815866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219415130209085,0,0,0,-0.0372575039406866,0,0,0,0,0,0,0
X600028.SH,0.597157887355374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698466331915883,0,0,0.224683665027018,0,0,0,0,0,0,-0.042645535077483,0.0445494988963308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204538454090138,0,-0.00910763838346849,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.193585591668112,0,0,0,0,0,0,0,0.100669312333082,0,0,0,0.0295102263931018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341923999120602,0,0,0.00147287791238982,0,0.108304229991868,0,0.0150886693869204,0,0,0.073149380458531,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600011.SH,0.0351259530269067,0,0,0,0,0.213257507763872,0,0,0,0,0,0.0694152456360318,0,0,0.00667317708649899,0.260090284647938,0,0.142652107889784,0,0,-0.0198585098111426,0,0,0,-0.0485830372859889,0,0,0,-0.0514753328797058,0,0,0,0,0,0,0,0,0.0858071578521366,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.013570807416391,0,0,0,0,0,0
X600585.SH,0,0,0.0417858882098075,0,0,0,0,0,0.179930199036006,0.0545178617440304,0,0,0,0.0719205687244205,0,0,0,0,0,0,0,0,0,0,0,0.000748422118476243,0,0,-0.0175754410257553,0,0,0,0,0,0,0,0.0452280495012431,0.116772502298463,0,0,0,0,0.0182602995811008,0,0,0,0,0,0.0605367857008169,0,0,-0.0202237903654698,0,0,0,0,-0.118156522666328,0,0
X600019.SH,0,0.00649760695050493,0,0.168659353467286,0,0,0,0,0,0,0,0,0,0,0.115625211737578,0,0,0,0,0,0.291085524658665,0,0.243067979773817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185846806821312,0,0,0,0,0,0,0,-0.0103397365683905,0,0,0,0,0,0,0
X601898.SH,0,0,0.0531253092294631,0,0,0,0,0,0.319964368024954,0.0453271308920279,0,0,0,0,0.0576521971495808,0,-0.0237784509096193,0,0.0957239999046551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657114056770359,0.0932307030547417,0,0,0,0.14219629890634,0,0,0,0,0,0,0,0,-0.0192047862234636,-0.021624822852908,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0274868905796575,0,0,0,0,0,0,0,0,0,0.00541390058788606,0,0,0,0,0,0,0,0,0,0,0,0.151800337934089,0,0,0,0,0,0.0136658592816029,0,0.0336631628805263,0.100824779074222,0,0,0,0,0,0,0,0,0,0,0,0.00555415075140797,-0.0155956183856744,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0279687886308915,0,0,0,0.251121777881768,0,0,0,0,0.00710378523777561,0,0.0462558071776148,0,0.0986130518720983,0,0,0,0,0,0,0,0.143930457488584,0,0,0,0.0259140315392416,0,0,0,0,0.103791644598757,0,0,0.0879960792503984,0,0,0,0,0,0,0,0,0.0151336379575038,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.113656012613517,0,0.114348937051974,0,0,0,0,0,0,0.158110650227261,0,0,0,0,0.133286320711078,0,0.127730659182717,0,0,0,0,0,0,0,0,0,0,0,0.0401453948171881,0,0,0,0,0,0,0.164268793035555,0,0,0,0,0,0.166180064074888,0,0,0,0,0,0,0,0,0,0,0
