,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X300072.SZ,X600362.SH,X600660.SH,X600795.SH,X601992.SH,X600547.SH,X002466.SZ,X601991.SH,X600516.SH,X000898.SZ,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X002460.SZ,X600157.SH,X000553.SZ,X000792.SZ,X600352.SH,X600027.SH,X601699.SH,X002271.SZ,X600808.SH,X600489.SH,X000959.SZ,X000825.SZ,X000983.SZ,X600219.SH,X600299.SH,X002110.SZ,X000408.SZ,X600583.SH,X601158.SH,X002092.SZ,X000830.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0.175936590335413,0.312821726053877,0,0,-0.124339000540311,0,0,0,0,0,0,0,0,0,0,-0.0205039141242342,0,0,0,0,0,0,0,0,0.123126657463486,0,0,0,0,-0.0680824782133189,0,0,0.0240075236474568,0.0336498795069222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167228584146957,0,0.0320239876449372,0,0,0,0,0
X300072.SZ,0,0,0,-0.00142459491554655,0,0,0.0946106267816136,0,0,0,0,0,0,0,0,0,0,-0.0368768438972593,0,0,0,0,0,0.144297398107811,0,0,0,0,0,-0.00899390209456451,0,0,0,0,0,0,0,0,0,0,0,0.0712828173508003,0,0,0,0,0.0839003785524218,0,0,-0.0200530561328634,0.0434080317043559,0,0,0,0,0,0
X600362.SH,0,0,0,0.252843252695114,0,0,0,0,0.109480569067221,0,0,0,0,0,0,0,0,0,0,0.06440299228596,0,0.304575099511728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091099495314889,0,0,0,0,0,0,0,0,0,0,0,-0.00648954083556919,-0.0388572400565719,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0804297188071987,0,0,0,0,-0.0411253757038087,0,0,0,0,0,0,0.0714000860555731,0,0,0,0.205068395766223,0,0,-0.0167344353326917,0,0,0,0,0,0,0.244820841784764,0,0,0,0,0,0,0,0.0163001347202124,0,0,0,0,0,0,0,0,-0.0270276627250704,-0.0495623597927177,0,0,0,0,0
X600795.SH,0,0,0,0.0750977097191708,0,0,0,0,0.0592648294807287,0,0,0,0,0,0,0.0413683698873094,0.0973593900038194,0,0,0,0,0,0,0,0,0,0.11575709447043,0,0,0.0327312279309544,0,0,0,0,0,0,0,0,0,0,0,0.00391848364722648,0,0,0,0.0506762318264575,8.67361737988404e-19,0,0,0.00612719940259006,0.0196152683404305,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.00803638366539048,0,0,0,0,0,0,0,0.036847199279998,0,0,0,0,0,0,0,0,0,-0.00934426564811169,0,0.0960373103301387,0,-0.114291825128993,0,0.0926117761032586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.00457625075466026,-0.209702638847776,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0315646738869308,0,0,0,0,0.0489830683114098,0,0,0,0.0981142275393258,0,0,0,0,-0.0950103156993346,0,0,0,-0.000177596349297619,0,0,0,0,0,0,0,0,0,0,0.577906891868814,0,-1.73472347597681e-18,0.00856060179475498,0,0,0,0,0,0,-0.0580420978046736,-0.020901554594718,0,0,0.0134036299429071,-0.0196807600584781,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644488371630998,0,0,0,0,0,0,0.648632633482892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257499840108926,0,0,0,0,0.0275230120217497,0,0,-0.0334981284856233,0.0568282749384196,0,0,0,0,0,0
X601991.SH,0,0,0.0306117184053583,0,0,0,0,0,0,0,0,0,0,0,0,0.120814072260785,0.0276198426678965,0.0472423978444786,0,0,0,0,0,0,0.00980862031605032,0,0.108546772721391,0,0.0294002375053576,-0.078289363270971,0,0,0,0,0,0,0,0.0279241227697802,0,0,0,0.0626314976299354,0,0,0,0,0,0,0,-0.0132913326025619,0.0227243780963625,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.139568999012372,0,0,0,0,0,0,0,0,0,0.350266906301087,0,0,0,0,0,0,0,0,0,0,0,0.0862662286969775,0,0,0.454414419777259,0,0,0.342280428112045,0,0.142810393518863,0.16434527621992,0,0,0,0.0184511214142052,0,0,-0.0476388571277523,0.0398402886743925,0,0,0,0,0,0
X000898.SZ,0,0,0,0.218191574757541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981230841886167,0,0.111778322598884,0,0,0,0,0,0,0,0,0,0,0,0,0.168568401661095,0,0,0.247959040022253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035441125349397,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0229866614532778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121253673934721,0,0,0.225234855542922,0,0,0,0,0,0,0,0.267354029022759,0,0,0,0.0856156221722991,0,0,0,0.130780281945186,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.214485979402645,0,0,0,0,0,-0.0552885793334176,0,0,0,0,0.0186063807177199,0,0,0,0,0,0,-0.0091939956312455,0,0,0,0,-0.000972293198060229,0,0,0,0,0,0,0,0,0,0,0,0.0383063374498623,-0.0250552403929416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.117212531066479,0.0357897220418578,0,0,0,0,0,0,0,0,0.0910086672575449,0,0,0,0.00677299556448892,0,0,0,0,0,0,0.473475275014354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112298283700531,0,0,0,0,0.0346974888282091,0,0,-0.0400442473321175,-0.0217365487125112,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.175372966661959,0,0.0941017064067748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448041706247626,0,0,-0.0318413818069586,0,0,0,0.116553306485765,0,0,0.212823843024472,0,0,0,0.161428722756153,0,0,0,0,0,0,0,0,0.0821261846102698,0,0,-0.0269016068437854,0.016180455531115,0,0,0,0,0,0
X000709.SZ,0,0,0,3.46944695195361e-18,0,0,0,0,0.045033505487646,0,0,0,0,0,0,0,0,0,0,0,0.104640487699673,0.0652086880780458,0,0,0,0,0,0,0,0,0,0,0.0343310500415945,0,0.12230321715245,0,0.14772752939653,0.0231518672674617,0,0,0,0,0.0449004256633304,0,0,0,0,0,0,-0.0016812832024211,0.00414735467327403,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70286999825382,0,0,0,0.174616798563427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023374877440452,0,0,0,0,0,0,0,0,0.0457572102119561,0,0,0,-0.0487048096997278,0,0,0,0,0,0
X600157.SH,0.00971369113808326,0,0,0,-0.00476250496235596,0,0,0,-0.00396496182911728,0,0,0.0392357078098868,0,0,0,0,-0.0244067851139497,0,0,0.00581961527481816,0,0.0264102565818192,0,-0.00425620898709207,0,0,0,0,0,0.016276837304583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109792478422291,0.0174453378337706,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329879397811335,0,0.0324304901179932,0,0.123736317366015,0.036233778693193,0,0,0,0,0.206070499084345,0,0,0,0,0,0,0,0,0,0,0.165405092791323,0,0,0,0,0,0.119177447982995,0,0,0.0191372760693068,-0.01785542470138,0,0,0,0,0,0
X000792.SZ,0,0,-0.100224188759077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653390947202657,0,0.726756133672942,0,0,0,0,0,0,0,0,0,0,-0.105322133435016,0.10407131647369,0,0,0,0,0,0,0,0,0,0.109833003234497,0,0.245009638798644,0,0,0,4.33680868994202e-19,-0.0230820268630008,0,0,0,0,0,0
X600352.SH,0,0,-0.120260012681003,0,0.0625457872741689,0,0,0,0.144312735693661,0,0,0,0,0,0,0,-0.13025004080979,0.0971964907195418,0,0,0,0,0,0,0.0134919078567277,0,0,0,0,0,0,0,-0.0757138299055185,0,0,0,0,0,0,0,0.045081595718119,0.00735523490354172,0,0,0,0.279187670717751,0.0428673581261322,0,0,0.043560522379148,-0.057381082536724,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0302445313029121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288790737977824,0,0,0.0183546562135335,0,0,-0.0197633502848093,0,0,0.0320377738683248,0,0,0,0,0.0709637290642506,0.0738857280023847,0,0,0.00532335351172049,0,0,0,0,0,0,0,0.00284911493521958,-0.00325484381204327,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.236686150236225,0,0.0640731513361994,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289667419487715,0,0,0.0198718804896449,0,0,0,-0.0323169684813382,0,0,0,0,0,0,0,0.52397115346695,0,0,0.131294263007144,0,0,0,0,0,0,0,-0.00444293336841869,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207530207582254,0,0.057810657453068,0,0,0,0.0586264220415268,0.0953843058788418,0,0,0,0,-0.0604791329315146,0.0500123341889885,0,0,0,0,0,0,0,0,0,0,0.0485848908038155,0,0,0,0.0742375970468439,0,0,0,-0.0422739986557678,0.0139909900094623,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0810081385239993,0,0,0,0,0,0,0,0,0,0,0,0.127209511622861,0.119764255555467,0,0,0,0,0,0,0,0,0,0,0.0666116083345318,0,0,0,0,0.194786069649611,0,0,0,0.0910197160670249,0,0,0,0,0,0,0,0,0.0113777129336144,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0806938727709827,0,0,0,0.120139309293454,0,0,0,0.254997093745514,0,0,0,0,0,0,0,0.00566282100198134,0,0,0,0.00546320992586698,0.0282039589681542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563316565303729,0.0229059383053096,0,0,-0.000558152020027311,-0.00870557306223246,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.101164709051173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584546792593437,0,0.602192271100772,0,0,0,0,0,0,0.0527446642366689,0,0.0574586213947427,0,0,0,0,0,0,0.00633146977412787,0.0556458040301811,0,0,0,0,0,0,-0.0467694260415933,0.0526189101566108,0.0421659458150112,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0897303161478013,0,0,0,0,0,0,0,0,0,0,0,0.073296514164005,0.106295761938416,0,0,0.0536107916918078,0,0,0,0.0320989007369042,0,0,0,0,0,0.246749398889778,0,0,0,0,0,0,0,0,0,0,0,0.0175303122618132,0,0,-0.0161400722956995,0.0170890062616152,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.234537961440598,0,0,0,0,0,0,0,-0.0312883039972396,0,0,0,0,0,-0.0697961523414362,0,0,0,0,0,0.0640262745569836,0,0,0.443914232585661,0,0,0,0.0108378674595757,0.0424157779933819,0,0,0,0,0,0.0800834864671023,0,0,0.0425134575834292,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0.0657175366618268,0.106673983040149,0,0,-0.0656242656423902,0,0.0180906844590159,0,0,0,0,0,0,0,0,0,0,0.0648060974002135,0,0,0,0,-0.0142577083033823,0,0,0,0,0.123221391193082,-0.100784536118303,0,0,0,0,0,0,0,0,0,0,0.0313070993086817,0,0,0,0,-0.0189918964684704,0,0,0,-0.00987955939421974,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617231480127771,0,-8.67361737988404e-19,0,0.0387388222189993,0,0,0.0161227111209609,0,0,0,0.329182522647286,0,0,0,0,0,-0.0107392776917039,0,0,-0.0353441375016686,0,0,0,0,0,0.0283725401964921,0,0,0,0,-0.418371733814635,0.00973228300919148,-0.00428077771942976,0,0,0,0,0,0
X002110.SZ,0,0,0,0.366856462949838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807569664899656,0,0,0,0,0.138331021561654,0,0.478044661121954,0,0,-0.273808994152398,0,0,0.00143668330148552,0,0.128926042894628,0,0,0,0,0,0.174780456043988,0,0,-0.102836836187236,0,0,0,0,0,0.0396538158073356,-0.056553946775994,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0377907978068932,0,0,0,0,0,0,0,0,0,0,0.0748270102951172,0,0,0,0.0275253860932649,0.0577833826989852,0,0,0,0,0.291331182972415,0,0,0,0.0105968312121958,0,0,0,0,0,0,0,0.135159538134575,0,0,0,0,0,0,0,0,-0.000932074457603507,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0501666289792524,0,0,0,0,0,0,0,0,0,0,0.0441399668703783,0,0,0,0,0,0.0395529366738914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144010581119971,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,-0.00574948873590451,0,0,0,0,0,0,0,0,-0.0129904779580702,0,0,0.0333524532440378,0,0,0,0,0,0,0,0.0299992110847433,-0.0209650719587591,0,0,0,0,0,0,0.11491590714732,0.130301217485413,0,0,0,0.0214403257838075,0,0,0,0.0376246941576946,0,0,0,0,0.00851202803123187,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355312512136828,0,0,0.113532682495634,0,0,0,0,0,0.126075750172569,0,0,0,0.0685746675151987,0,0,0.0355207850970238,0,0,0,0,0,0,0,0,0,0,0,-0.0122440583819425,0.0270401965171016,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812791035791565,0,0,0,0,0,0,0,0,0.180196180727895,0.189579366464022,0,0,-0.0777438455625666,0.254186649076414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419170116438494,0.00591996140895474,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0218204390809144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208817651218388,0,0,0,0,0,0,0.0879159288365515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379784066221428,0.108858775382631,0,0,0,0,0,0,0.00795253357443879,0.00565633017297647,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275354922388564,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565720234881689,0,0,0,0,0,0,0,0,-0.00374181100678138,-0.0317372187720805,0,0,0,0.00820410076569698,0,0,0.00348783108941726,-0.068114615743684,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.457332270850623,0,0,0,-0.68721180863121,0,0,0,0,0,0,0,0,0,0,-0.00314570204707348,0,0,0,0,0,-0.336988190173874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47666105862305,0,0,0,8.36390942633322,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981732512703892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337939339870073,-0.0769076539842162,0,0,0,-0.0185078172551723,0,0,0.439702260952508,0,0,0,0,-2.0489376188018,0,0
RealEstate_excess,0,0,0,0.186595215676599,0,0,0,0,-0.0708050782279398,0,0,0,0,0,0,0,0,0,0,0.156832289730152,0,0,0,0,0,0,-0.0515328821109374,0,0,0,-0.105899294614143,0,-0.0142791802450122,0,0,0,0,0,0,0,0,0,-0.174108562757139,0,0,0,0,0,0,-0.0182689409684985,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138900524477059,0,-0.0326333491653494,0,0,0,-0.065283980107794,0,0,0,0,-1.0842021724855e-19,0,0.00245017450890284,0,0,0,0,0,0,0,0,0,-0.0543732473716741,0,0,0,0,0,0,0,0,0.00518828188956274,0.00541057966674941,0,0,0,0,0,0
MKvol,0,0,0,0.000587136811763052,0,0,0,0,0,0,0,0,0.000747971984662873,0,0,0,0,-3.18120310617108e-05,0,0.00103389704532245,0,0,0,0.0011074776895392,0.00132708029075872,0,-0.00125508460812913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250303563870843,0,0,0,0,0,0,0,-0.00187165074027021,0.00467893435019846,0,0,0,-0.0100373778301921,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447220684496811,-0.0656389346661791,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730081190598923,0,-0.00199447069854482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197305263788698,0.0407652101722945,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0106842681523754,0,0,0,0,0,0,0,0,0,0,0,0,-0.00340437075123508,0.00248318728115033,0,0,0,0,0.00743901606323556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641896882665215,-0.0299926958955967,0,0,0,0,0,0
