,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X601600.SH,X600547.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X600339.SH,X000709.SZ,X601158.SH,X000959.SZ,X600583.SH,X000792.SZ,X002466.SZ,X000630.SZ,X000408.SZ,X600098.SH,X600219.SH,X600352.SH,X000883.SZ,X000539.SZ,X000723.SZ,X600021.SH,X000027.SZ,X000825.SZ,X601699.SH,X000983.SZ,X002092.SZ,X600623.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.363186152066231,0.0299724749484648,0.0162201704427856,0,0,0,0,0,0.0172268084631556,0,0,0,0,0,0,0,0,0,0,0,0.028946150038644,0,0,0.0598546659058774,0,0,0,0,0,0.0138779473563128,0,0,0,0,0,0,0,0,0,0,0,0,0.0231369440343981,0,0,0,0.107628262810751,0,0,-0.00322534338325189,0,0,0,0,0,0,0
X600028.SH,0.762717218515199,0,0,0,0,0.142590069027126,0,0,0,0,0.0368026803911367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204107484555161,0,-0.034165624774906,0.0426756262382216,-0.0195679137724796,0.0236500735805343,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00549189808012593,0,0.125765988050631,0,0,0,0,0,0,0,0,0,0,0,0,0.0608789686810406,0,0,0,0.0871462290106869,0,0,0,0,0,0,0,0,0.0377295505804756,0,0,0,0,0,0,0,0,0,0,0.0332057106096581,0,0,0,0.0694410167445061,0,-0.0407727827878822,0.0279915826592183,0,0,0,0,0,0
X600019.SH,0,0,0.0432746556679377,0,0,0.0333873603951599,0,0,0,0,-0.059337821436614,0,0.0892324814433302,0,0,0,0,0,0,0,0,0,0,0,0.143720181421709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109065227076568,0.101333456721864,0,0,0,0,0,-0.135263266014399,0,0,-0.030705277839209,0.0318561894680209,0,0,0,-0.109455494819728,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0371737304076233,0.301312314225491,0,0,0,0,0,0,0.0327347881608842,0,0,0,0,0,0,0,0,-0.0789690390443394,0,0,0,0,0,-0.0627258405762058,0,0,0.0110544642230543,0,0,0,0,0.00530935218184296,0,0,0,0,0.0676645564951097,0,0,0,-0.00601627072668367,0.00964099347313742,0,0,0,-0.0957658872849177,0,0
X600585.SH,0,0.0722616733335552,0,0.0342310827372497,0,0,0,0,0,0,0,0,-0.0523777874946404,0,0,0,0,0,0,0,0.0902362260799949,0,0,-0.0508288958851226,0.1629063166235,0,0,0,0,0,0.102161851383331,0,0,0,-0.0137832394881017,0,0,0,0,0,0,0,0,0,0,0,0.0198961061587755,0,0,-0.126569283211186,-0.0118946786348345,0.0155534777684342,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0742131186719077,0,0,0.0119553637500753,0.0187078193816845,0,0,0,0,0,0,0,0,0,0,0.197723515147179,0,0,0,0,0,0,0,0,0,0,0.0422672375404706,0,0,0,0,0,0,0,0,0,0,0,0.101545026833751,0.0646618775472992,0,-0.0200836667531675,0.00438642533635831,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0476990862616473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00445981170143508,0,0,0,0.198052317914513,0.0474523602077534,0.0247415293246409,0,0.124453423442353,-0.0474166949207602,-0.0208760555195827,0,0,0,0,0,0,0
X600688.SH,0,0.287455885235311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419404295997498,0,0.0112712075121831,0,0.154313344240453,0,0.0698393322132583,0,0,0,0,0,0,0,0,0,0,0.0904748109737544,0,0,0,0,0.0787213130336606,0,0,0,0.00346534708161608,-0.000648985359348627,0,0,0,0,0,0
X601600.SH,0,-0.0882729924254795,0,0,0,0,0,0,0,0,0,0,0.16671160350959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293087993940098,0,0,0.235094021804052,0,0,0,-0.0013590612683806,0,0,0,0.0251498231292682,0,0,0,0,-0.0605363873319455,-0.031250240410736,0.0292845490095735,0,0,0,0,0,0
