,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X600886.SH,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X601991.SH,X600352.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X002075.SZ,X600489.SH,X000401.SZ,X000723.SZ,X600426.SH,X600126.SH,X601158.SH,X600219.SH,X000898.SZ,X002466.SZ,X000932.SZ,X000883.SZ,X002353.SZ,X000553.SZ,X600486.SH,X600516.SH,X600529.SH,X600583.SH,X600315.SH,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0950683634501054,0,0,0,0,0.209576483000503,0,0,0,0,0,0.0131618384025969,0.0302647294732477,0,0,0,0,0,0,0,0,0,0.0472345531614929,0,0,0,0,0,0,0,0,0.0336308402678242,0,0,0,0.0103660460541677,0,0,0,0.0722369752449152,0,0,0,0,0.0059820367366929,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0162442489258235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313960655079383,0,0.0411049339481377,0.0276742293291505,0,0,0,0,0,0,0,0,0,0.0379163369289709,0,0,0,0.104322611152063,0,0,0,0.0499033431922105,0,0,0,0.0107546482347548,0.000375540863560848,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0343531019875586,0,0,0,0,0,0,0.420275232121664,0,0,0,0,0,0,0,0,0.0833869098181978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220527255668298,0,0,0,0,0.0373437734164837,0,0,0,0,0,0,0.00887922396489937,0.00862082894559419,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.019719950016814,0,0,0,0,0,0,0,0,0,0.309401361914878,0,0,0,0,0.115946560738161,0,0,0,0,0,0,0,0,0,0,0,0,0.0069497529154839,0,0,0,0,0,0,0,0,0,0,0,0.00253867680857289,0.00588874262339471,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0259828957813045,0.0114486415884094,0,0,0,0,0,0,0,0,0.0328771362538632,0,0,0,0,0,0,0,0.102822878291705,0,0,0,0,0.0513268018260859,0,0,0,0,0,0.0655090938178728,0,0,0.113254384171186,0,0,0,0,0.0557985409197902,0,0,0,0.0318118694530007,0.0171841348260895,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429289099317836,0,0,0,0.0207881117447719,0,0,0,0,0,0,0,0.135031488072417,0,0,0,0,0,0,0,0.037555558352917,0.0363563089233477,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209597004275816,0,0,0,0.0793948967809165,0.0402750941352401,0.120204108097646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408715046493614,-1.73472347597681e-18,0,0,0.00483995333531402,0.00645603178310444,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.132629422855519,0,0.103588145442214,0,0,0,0,0,0,0,0.0469041015170811,0,0,0,0.0585995994392439,0,0,0,0,0,0,2.71050543121376e-20,0.0792693117462476,0,0,0,0.0482219551363388,0,0.211868570856556,0,0,0,0,0,0,0,0,0,0.0710688849902689,0,0,0,0.00575335820841025,-0.0335084708713087,0,0,0,0,0,0
X600011.SH,0,0,0,0.0914674244512266,0,0,0.0114290295106319,0,0,0,0,0,0,0,0,0,0,0,0.0655793551256716,0,0,0,0,0,0,0.443556406618305,0,0,0.15128736372323,0,0,0,0.0377972080482553,0,0,0,0,0,0,0,0,0,-0.01093540656159,0.0408218250007333,0,0,0,0,0.0479139977278254,0,0,-1.35525271560688e-20,0.00525635548967816,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.173727194184095,0,0,0.0158833018632902,0,0,0,0,0,0,0,0,0,0.0570155606381278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405891796387321,0,0,0,0,0,0,0,0,0,0,0.274465107069697,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0798513748153586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126949640166199,0,0,0.0960996785588354,0,0,0,0,0,0.250400128128898,0,0,0.14353194244753,0,0.087211010098979,0,0.312409435215408,0,0,0,0,0,-0.0161068939091995,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.033077249359164,0,0,0,0,0,0,0,0,0,0.0873560496641345,0,0,0,0,0,0,0,0,0,0.0291750247230488,0,0.329194176263736,0,0,0.0227348157771852,0,0,0,0.00521955396466986,0,0,0,0,0,0.117754523373273,0,0,0,0,0,0.0178340510942426,0.0104054822989508,0,0,0,0,0,0
X600886.SH,0,0,0,0.282353889825291,0.0823396379863531,0.0541361263071991,0,0,0,0,0.0641500459261936,0,0,0,0,0,0,0,0,0,0,0,0.0820573965947328,0,0,0.0443859449043519,0,0.00271957847947319,0,0,0.0377361747183372,0,0,0,0,-0.0443642163494648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018800603177251,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118273501056066,0,0.0547086900567774,0,0,0,0,0.120904292507797,0,0.118272606606102,0.0605872427190142,0.0843327646731426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111548453241404,0,0.052170980839357,0,0.038633963985589,0,0,0,0.0040428108715984,-0.00414865948028624,0,0,0,0,0,0
