,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X601898.SH,X000792.SZ,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X600795.SH,X000301.SZ,X600547.SH,X600886.SH,X000877.SZ,X601600.SH,X002271.SZ,X601991.SH,X600426.SH,X600362.SH,X600027.SH,X600803.SH,X000983.SZ,X600176.SH,X601699.SH,X600160.SH,X600348.SH,X000408.SZ,X000629.SZ,X000723.SZ,X600378.SH,X600995.SH,X600219.SH,X600096.SH,X600489.SH,X000786.SZ,X600157.SH,X002353.SZ,X000933.SZ,X600399.SH,X600985.SH,X600688.SH,X000807.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600019.SH,0.00870518455889657,0,0,0,0,0,0,0,0,0,0,0.131930938965941,0,0,0,0,0,0,0,0,0,0.166829060357025,0,0,0,0,0,0.00870204519270878,0,0.0719279796119319,0.012998686187403,0,0,0,0,0,0,-0.0919109356331106,0.0331445474467236,0,0,0,0,0,0,0,0,0,0,0,0,0.00163878566473173,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374784467027234,0,0,0.194534770664946,0,0,0,0,0.120525095302752,0,0,0.0595251349784865,0,0,0,0,0,0,0,0,0,-0.243597079288052,0,0,0,0,0,0,0.0238022207394634,-0.000654809636325012,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.191481338313954,0.0544938132298232,0,0,0.130435746792597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162618274496886,-0.0212609997695042,0.0612063602823805,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.187792792453082,0,0,0.0227166747082378,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0773338341571207,0,0.0205485440657029,0,0,0,0.0531278473225362,0,0,0,0,0,0,0,0,0,0,0.0788550592927425,0,0,0,0,-0.054792912354612,0,0.0157362710363124,0,0,0,0,-0.017116074154129,0.175674099037629,0,0.00601792398450396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186217181759515,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0520182541812958,0.205350037745955,0,0,0,0.0202963321019678,0,0,0,0,0,0,0.0182819643061422,0,0,0,0,0,0,0,0,-0.022990615096748,0,0,0,0,0.0758931533300016,0,0,0,0.0494647082597826,0.308846597356141,0,0,0.0303706533124626,0,0,0,0,0,0,-0.0118664554112302,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.163453888806793,0.100056978252989,0,0,-0.0333344697322848,0,0,0,0,0.0696614640377458,0.034344461869226,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.0466087484211977,0,0,0,0,0,0,-0.0385461491811362,0,0.0649009615534671,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.000663778839781014,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.204549539726398,0,0,0,0,0,0,0,0,0,0,0,0.192219522115718,0,0,0.081158540606748,0,0,0,0,0,0,0,0.0800494287323029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044477241222586,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.334045756638047,0,0,0,0,0,0,0,0,0,-0.108819844909774,0,0.424593142248698,0,0.284091424439601,0,0,0,0,0,0.018613435330451,0,0,0,0,0,0,0,0.302547248256412,0,0,0,0,0,0,0,0,0,0,0,0.065255402797285,0,0.241085279126869,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463277955044195,0,0,0,0,0.132332578780188,0,0,0,0.0752936724146521,0,0.0340016259390007,0,0,0,0,0,0,0,0,0,-0.00400081962756173,0,0,0.377069308435756,0,0,0,0,0,0,0,0,0,0,-0.0408067718645439,0.0358948598078076,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.131902600100118,0,0,0,0,0.0911265284744847,-0.0474951992776381,0,0,0,0,0,0,0,0,0.0525210491396137,0,3.46944695195361e-18,0,0,0,0.00155627773252695,0,0,0,0,0,0.0374703085276602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488430929547355,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0809667557328773,0,0,0,0.0792306413851576,0,0.0709757356396088,0,0,0,0,0,0,0,0,0,0,0.0822044623461667,0,0,0,0,0,0,0,0,-0.0152432923317533,0,0,0.229605739446113,0,0,0,0,0,0.200349102492483,0,0,0,0,0,0,0,0,0,0.037142531664395,0.00255717000482211,0,0.220976719212306,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.118127370357007,0,0.16293062892823,0,0.0706422065539435,0,0,0,0,-0.0172581115334951,0,0,0.00298538905760448,0,0,0,0,0.36650318332941,0,0,0,0,0,0,0,0,0,0.0305006476898719,0,0,0.0286303675127199,0,0,0,0,0,0,0,0,0,0.2672114686542,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.228174950908565,0,0,0,0,0,0,0,-0.0995373046802079,0,0,0,-0.042165897185761,0,-0.190383613165969,0,0,0,0,0,0,0,0,0.0821225027691489,-0.0242825918888231,0,0,0,0,0,0,0,0,0,0.203827960512057,0,0,0,0.547702408249602,0,0,0.105031808894131,-0.085850554002923,0.132567271936263,-0.0825031300969631,-0.105005191438125,0,0,0,0.0373728649571466,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.013973727200991,0,0,0,0,0.43555659803446,0,0,0,0,0.1183277317892,-0.00719803794448628,0,0,0.11247356453631,0,0,0,0,0,0.115066359152385,0,0,0,0,0,0.143158191029868,0,0,0,0,0,0,0.024472032556243,0,0,0,0,0,0,0.0965082940404861,0,0,0,0,0.18053434612453,-0.0908658996274829,0,0,0,0,0,0
X600426.SH,0,0,0,0.295084830149246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449683354883344,0,0,0,0,0,0,0,0,0,0,0,0.109029473523884,0.0733352956327771,0,0,0,-0.0088274306956153,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0231060828821211,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.00943511821673818,0,0.0186018535217854,0,0,0,0,0,0,0,0,0,0,0,0,0.0222165724117485,0,0,0,0,0,0,0.0424990028301295,0,0,0,0,0,0,0,0,0,0.0740217092903754,0.0874657677390968,0,0,0,0,0,0,0,0,0.172392220219906,0,0,0,0.00366216093440468,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.142260710346129,0,0,0,-0.185352554596932,0.630686138567006,0,0,0,0,0,0.0207773032170029,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.00164668755734748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193057289449034,8.67361737988404e-19,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.14219515614355,0,0.18894345652859,0,0.0664611148300182,0,0,0.201426385476625,0,-0.248589574368365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842227070184919,0,0,0,-0.111815945103743,0,0,-0.00295145449302718,0,0,0,-0.0511983764580997,0,0,-0.0435718111259284,0,0,0,0,0,0,0,0.0265732201483808,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.305078676055088,0,0,0,0.379904504517195,0,0,0,0,0,0,0,0,0.0314713149008756,0,0,0,0,0,-0.157703781391899,0,0,0,0,0,0,0.207370390972046,0,0.0239495730768921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21233591679068,0,0,0,0,0,-0.00513140640126853,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.154881420593208,0.0635326745157344,0,0,0,0,0,0,0,0.220634436889715,0,0,0,0.178417222369479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254335785664842,0,0,0,0,0,0,0,0,0,0.0272998272278605,0.00114546795872294,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0312681227988279,0,0.0161639522031185,0,0.0120184120569948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920845437526696,0,0,0,0,0.12601747652572,0.360563977032623,0,0,0,0.0717651549768912,0,0,0,0,0,0,0,0,0,0,0.195147801772071,0.132772848647558,0,0,0,0,0.0081839377993802,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.00987809193610504,0,0,0,0,0,0,-0.116633436130992,0,0.113635835927403,0,0.132441491034046,0,0,0.0311341327225005,0,0.312724925556111,0,0,0,0,-0.00646578419823842,0.0626944929060251,0,0,0,0,0,0,0.0189554773046275,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.310792942315791,0,0.0263721657465598,0,0,0,0,0,0,0,0,0,0,0,-0.143061914010972,-0.118662838178826,-0.311346432585131,0,0,0,0,0,0,0,0.0319873522984032,0,0,0.38440558286336,0,0.0813419769347178,0,0,0.0465907552825691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150253537173433,-0.0420803564080263,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.541541166829743,0,0,0,0,0,0,0,0,0,0,-0.0678639222360676,0,0,0,0,0,0,0,0,0.00381796552481013,0,0,0,-0.0757143438546836,0,-0.0262781560519277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458321626056112,-0.0192406801967358,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.148146172383235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123417383529728,0,0,0,0,0.151376337683448,0.0190698902726043,0,0,0.505826255384541,0,0.011479843236954,0,0,0,0,0,0,0.0680703214263019,0.168887549840851,0,0,0,0,0,0,-0.0244297080696363,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0256430146431019,0,0,0,0,0,0,0,0.108555941592882,0,0,0,0,0,0,0,0,0,0,0.150734044810339,0,0,0,0,0.118324765098124,0,0,0,0,0,0.107999482712394,0,0,0.0643691049905032,0,0,0,0,0,0.149117034834593,0,0,0,0,0.124603864365409,0,0,0.0113323559056558,-0.0225473621208834,0,0,0,0,0,0
X600378.SH,0,0,0,0.174490085097091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461160142397447,0,0,0,0,0,0,0,0,0.0797200049107601,-0.0144927114884697,-0.0937707695994386,0,0,0.146914253004435,0.16684218436918,0,0.0112759722396566,0,0,0.0502517407869641,0,0,0,-0.0110357946333538,0,0,0,0,0,0,0,0,0,-0.0784575164795585,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602435490975617,0,0,0,0,0,0.0375150643240092,0,0,0,0.310264041031069,0,-0.0395646464158374,0,0,0.394385757576796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232257975091621,-0.0269726218574709,0,0,0.141121233717973,0.476347893292341,0,0.0829182051826545,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0248139166772269,0,0,0,0,0,0,0,0.220621331618994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063421013258827,0,0,0,0,0.126288088472121,0.0217534425006157,0,0,0,0.163025630327912,0,0,0.110440502726772,0.266650040775891,0,0,0,-0.0235976671219081,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.180699268055722,0.213160584651824,0,0,0,0,0,0.0603840484577368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864963389400011,0,0,0.0349206654384666,0,0,0,-6.93889390390723e-18,0,0.00220088883001453,0,0,0,0,0,0,0,0,0,0,0.13682540190452,0,0,0.0594876021814144,0,0,0,0,0,0,0
X600489.SH,0,0,0,0.00505839593114352,0,0,0,0,0,0,0.0256891634165564,0.0143132039639805,0,0,0,0,0,0.0261752785088858,0.73713915284173,0,0,0.0161422961124475,0,0,0.00646755122881566,0,0,0,0,0,0.00105490121747184,0,0,0,0,0,0,0,0,0,0,0,0,0.0235749704084851,0,0,0,0,0,0.0780675498656374,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.317856867667773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195835275146533,0,0,0,0.031738656073147,0,0.028897508973309,0.151521026456341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206721078268834,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0171409054235322,0,0,0.108993526046147,0,0,0,0,0.0397762561723269,0,0,0,0.0855238028565485,0,0,0,0,0,0,0.0405488700776888,0,0,0,0,0,0,0.021288805965183,0,0,0,0,0,0,0,0,0,0,0.10753342935582,0,0,0.100936765278755,0,0,0,0.0215840561200672,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.0311473052948187,0,0,0,0,0,0.0690457290408947,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08965557983304,0.0389680883102789,0,0,0.261089234011032,0,0,0,0.0463024827447037,0,0,0,0,0,0,0,0,0,0.128516056504873,0.105624444309945,0,0,0,0,0,0,0.0648625399707442,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.142263761650087,0,0,0,0,0,0,0,0,0,0,0,-0.172731424168943,0.10193566663592,0,0,0,0,0.00884490936681017,0,0,0,0,-1.73472347597681e-18,0.0632200866061701,0,0.0984684775228135,0,0,0,0.0279670591300438,0,0,0.155917473116287,0.0873727776460022,0,0,0,0,0.457848638167855,0,0.174456854133741,0,0,0.143882718556129,0,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814736808301673,0,0,0,0,0,0,0,0,0,0,0.150469578944908,0.270051848222535,0,0.129753029451856,0.141979604030169,0.0229778222815341,0.093126276482674,0.185737433160136,0,0,0,0,0,-0.259468068766225,0,0,0,6.93889390390723e-18,-0.163710471554574,0.0935965046794777,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0178971039579737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326898759275524,0,0,0.108795488388406,0.122798363265154,0.248399807501664,0,0,0,0,0,0,0.0709318951023727,0,0,0,0,0,0,0,0,0.0551283418922209,0,0,0,0.0213300365753939,0,0,0.0458993201960926,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00580835652920286,0,0,0,0,0,0,0.0486790700319247,0,0,0,0.0177595646267968,0,0,0,0,0,0,0.0199915323402269,0,0,0,0.0562907694886884,0,0.0302432282988427,0,0.161876496608581,0,0,0,0,0,0.0597873683481618,0,0,0.0234019907409845,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00941726069222754,0.130445938832886,0,0,0,0,0,0,0,0.493767465213727,0,0,0,0,0,0,0.0237759508210224,0,-1.73472347597681e-18,0,0.0655717507003767,0,0,0.117761570130327,0,0,0.202232349256651,0,0,0,0,0,0.0227070393113763,0,0,0,0,0,0,0,0.00839888113063754,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.135646547273817,0,0.0738879397317653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211522510152691,0,0,0.0147085190703158,0,0.314211006483826,0,0,0,0,0,0,0,0,0.148028896776586,0,0,-0.00803195532490523,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.176363763070498,0,0.041789327953702,0,0,0,0,0,0,0,0,0,0,0,0.0305610807602688,0,0,0.0109634619309108,-0.0364407980727989,0,0,-0.0879029048980638,0,-0.0878798186001269,0,0,0,0,0.0815841293357611,0,-0.0161482704508613,0,0,0,0,0,-0.0382666523516587,0,0,0,-0.0740461362139741,0,-0.0723460818025054,-0.0358716735190964,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937060910217373,0,-0.186128256173952,0,0,0,0,0,-0.280130462675978,0.466953889504252,0,0,0,0,0,-0.0733035129547649,-0.181072544402809,0,0.197684451663424,0.0584199476964465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584740413965239,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0439009498887034,0,0,0,0,0,0.254859034576028,0,0,0,0,0,0,0,0,0.0490086800313015,0,0,0.0989997102339476,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.311796476668629,0.0408019791069724,0,0,0,0.573858413229244,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0190408270339512,0,0,0,0,0.0232949086462205,0.0218586484675337,0,0,0,0,-0.0522542307587545,0,0,0,0,0,0,0,0,0,0,0,0.0156432079557199,0,0,-0.0464218475937091,0,0,0,0,0,-0.0451395006370442,-0.00621537965272768,-5.42101086242752e-20,-0.086510548074371,0,0,0,0,-0.0853041457174399,0.0366663717739589,0,0,0,0,0,0
MKreturn,0,0,0,-0.0348318463633839,0,-0.0315321094234325,0,0,0,0,0,0,-0.0649148112954152,0,0,0,0,0.116161400643046,0,0,0.134796015001439,0,0,0,-0.0424036165300985,0,-0.0193266118689008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00158077453881969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000953065357384665,0,0,0,0,0,0,0,0,0,0,0,0,0.000833333544764408,0,0.000231231267060374,0,0,0.000739514068243484,0,0,0.0031499764638344,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.028485753263615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375274479595061,0,0,0.00856963318957527,-0.0637061396423044,0,0,-0.0012904628875614,0,0,0,0,0,0,0,0,0,0,-0.0242303801742842,0,0,0,0,0,0,0.065946783654275,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00204772969469184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127717090955241,-0.0233646924645624,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00123968587149234,0,0,0,0,2.64697796016969e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134495578029308,0,0,0,0,0,0.000171103146028971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313821997350227,0,0,0.00141122078004568,-0.00744604428759871,0,0,0,0,0,0
