,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600309.SH,X600688.SH,X600795.SH,X601992.SH,X300072.SZ,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X002466.SZ,X600886.SH,X600547.SH,X600027.SH,X000709.SZ,X600157.SH,X000898.SZ,X600111.SH,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X000723.SZ,X600299.SH,X002271.SZ,X000883.SZ,X600008.SH,X600219.SH,X600176.SH,X600352.SH,X000630.SZ,X600808.SH,X000792.SZ,X000786.SZ,X600578.SH,X000408.SZ,X000983.SZ,X600583.SH,X000539.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.00500972543103312,0,0.252866982204428,0,-0.0229810928873277,0,0,0,0,-0.0449915609307673,0,0,0,0,0,0,-0.0430528061274868,0,0,0,0,0,0,0,0.0219939195474999,0,0,0,0,0,0,-0.0265760301267684,0,0,0,0,0,-0.0436367390937081,0,-0.0199525538643924,0.0244900614527531,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0248851222827833,0,0,0,0.000859878600404842,0,0,0,0,0,0,0,0,0,0,0,-0.142399693104432,0,0,0,0,0,0,-0.0364968201723724,0,0,0,0,0,0,0,0,0,0.0779622324939996,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348420240553903,0.0154251305291399,-0.0383009621135323,0,0,0,0,0
X601088.SH,0,0,0,0.0338602318107838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366747796731745,0,-0.0108792074927545,0,0.0046372344819983,0,0,0,0,0,0.0139100448883785,0,0,0,0,-0.0210041617540021,0,0,0,0,0,0,0.00420384283710902,0,0,0,0,-0.0190121582120453,0,0,-0.011608288032103,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039459792663308,0,0.0313714909495022,0,0,0,0,0,0,0,0,0.197550058655431,0,-0.0597931034330005,0.0212932429497851,0,0,0,0,0,0.0135573599661162,0,0,0,0,0,0,0.188878546494165,0,0,0,0,0,0,0,0,0,-0.0138772255808092,0.00797577313229149,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204741831527209,-0.0292535276442505,-0.0900584734870463,0,0.0613860607932384,0.104964215359665,0,0,0,0,0.367363641357299,0,0.0122346182293889,0,0,0,0,0,0,0,0,-0.0389528521770697,0,0,0,0,0,0,0,0,0.0778728558553639,0,0,0,0,0,0,-0.0178130238586032,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965025960414435,0,0,0,-2.16840434497101e-19,0.32594585127005,0.0300113678262924,0,0,0,0,0.0951463774553123,0,0,0.0653093894083247,0,0,0,0,0.0220242060045196,0,0,0,0,-0.153632619002862,0,0.0589199756759318,0.0117506472721788,0,-0.0634300147777867,0,0,0,0,0.00486651838696609,0.044549689206058,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0116564119759429,0,-0.0646889264966386,0,0,0,-0.00321381076549196,0,0,0,0.0699467049816521,0,0.197891501412846,0,0,0,0,0,0,0,0,0,0,0.0718350829015085,0,0,0,0,0,0,0,-0.0584946840579472,0,0.0802068819287609,0.0684705629788356,0,0,0,-0.00127259157877505,-0.0390411342849903,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297878342270524,0,0.150585389513083,0,0,0.0245320541724619,0,0,0.0217268748935134,0,0,0,0,0,0,0,0,0,0.0347029135727579,0,0,0,0.00549067499319263,0.17336797357025,0.0242607193116442,0,0,0,-0.00300990901273135,-0.0171222650867008,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.114746126000155,0.157748914217345,0,0.143067509484917,0.274430594963463,0,0,0,0.00872826899728039,0,0,0.0859752552438904,0,0,0,0,0,0,0,0,0,0,0.0741696128012579,0,0.0741266059410014,0,0,0,0,0,0,0,0.0053189178480368,0,0,0,0.150074118862633,0,0,-0.0253868647861575,0,0,0,0,0,0,0
X600688.SH,0,0.257132444874947,0,0,0.074523131074377,0,0.0048316998098319,0,0,0,0,-5.42101086242752e-20,-0.0011183359371453,0.0282238868678673,0.0095438448061396,-0.0221889855803055,-0.0370774564316675,0,-0.0147015592726533,0,-0.0639474750184443,0,0,0,0,0,0.0219677471807943,0.0196089644381913,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108930694958919,0,0,0,0,-0.0464536432425002,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.012231909877855,0,0,0,0,0,0,0,0,0.0519733440118542,0,0.0669331625869716,0,0,0,0,-0.0360231816971477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398072939573089,0,0.0135362505474638,0,0,0,0,-0.0185017405302261,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13321947220716,0,0,0,0.751630876326087,0,0,0,0.143300415790999,0,0,0,0,0,0,0,0,0.231798577054053,0,0,0,0,0,0,0,0,0,0,0.0454393315225357,0,0,0,-0.043567267177454,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.336526970992469,-0.184309422342699,0,0,0.59108224192513,0,0,0,0,0,0,0,0,0,0,0,-0.246978735557936,0,-0.0355265717640918,0,0,0,0,0,-0.19249857467825,0,0,0,0,0,0,0.256360497625575,0,0,0,0,0,0,0,0,-0.319900162957466,0,0,0,0,0,-0.0441634467210443,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.0929580786281635,0,0,0.0721078684167466,0,0,0,0,0.073384388730086,0,0,0,0,0,0,0,0,0,0.16765911847687,0,0,0,0,0,0.107905335488148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249360353018258,0.0452319087094706,0,0,0,-0.0151882083132817,-0.0215551490879368,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.15855309870342,0,0,0,0,0,0,0,0.0127528967208345,0,0,0,0,0,0,0,0,0,-0.0323447293650364,0,-0.0546342153885696,0,0,0,0,0,0,0,0,0.127455687130654,0,0,0,0.060322270323892,0,0,-1.8073953295872e-05,0,0,0,0.241105651528895,0,0,0,0,0,0.0183497533028096,-0.0115916397334775,0,0,0,-0.125395951367366,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139928482070315,0,0,0,0,-0.0245566224686365,0,0,0,0,0,0,0,0.0613386911298145,0,0,0,0,0,0,0,0.0134183021489561,0,0.135465530314226,0,0,0,0,-0.00546585050841102,-0.0495083297734275,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209591691970347,0,0,0,0,0,0,0.0183218029165683,0,0,0.00355736644174482,0,0,-0.112685850626367,0,0,0,0,0,0,0,0,0.0926807548170225,0.090792061608945,0,0.0917775251568634,0,0.0409125591733592,0,0,-0.0085469043197164,-0.0279891475200483,0,0,0,0,0,0
