,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600795.SH,X601600.SH,X600547.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000723.SZ,X000408.SZ,X600352.SH,X600583.SH,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X600021.SH,X000630.SZ,X600126.SH,X600098.SH,X000012.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0441666981336165,0,0,0.024175209512591,0,0,-0.00579881298520689,0.0260633201145225,0,0,0,0,0.0401115790771781,0,0,0,0.0157776687630623,0,0,0.00142794763403111,0.00660648502890683,0,0,0,0,0.0314215320961554,0,0,0,0,0,0,0,0,0.0520979649470883,0,0,0,0,0,0,-0.00335065311573457,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0713595936578792,0,0.0289666816968525,0,0,0,0,0,0.029665986433696,0,0,0,0,0,0,0,0,-0.0179213039723017,0,0,0,0.0411259194091593,0,0,0,0,0,0,0,0,0,0,0.0001956130578998,0.0348508088631092,0.0121926729119411,0,0,-0.0183878985881313,0,0,0,0,0,0,0.0730981596588374,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.149049347517568,0.051723092139739,0,0,-0.0022929579967951,0.0978380729123315,0.034071766944164,0,0,0,0,0,-1.73472347597681e-18,0,0.119683073745986,0,0,0,0,0,0,-0.0169932275662288,0,0,0,0,0,0,0,0,0.05769703248684,0,-0.0171147077683149,0,0,0,-0.0464529919929263,0,0,0,0,0,0,0,0.0173840698073743,0.0739124345642591,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0744449295034851,0.0883768501712311,0,0,0.0128100534191605,0,0,0.207030879338529,0,0,0,0,-0.0255777866709355,-0.199872647733366,0,0,-0.0192070818651805,0,0,0,0,0,0.247990977781994,0,0,-0.0501536230846703,0.00811056811825522,0.0322550722673638,0,0,-0.158992127077824,0,0.0423473482575193,0,0.0146196918255173,0,0,0,0,0.0254290300949021,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0850387417354133,0,0.0496365830648704,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0376355066607229,0.12314978707908,0,0,0,0,0,0,0,0,0.0109152427431846,0,0,0,0,0,0,0,0,0,0,0.0621660125193991,0.0398881299127997,0,0,0,0,0,0,0.0111603329009865,0,0.10128470760767,0.0307158215213295,0,0,-0.0163808653256611,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0976574059762463,0,0,0,0,0,0,-0.0210178599190716,0.136670137602219,0.0616257854293681,0,0,0,0,0,0,0,0,0,0.171139292924284,0,0,0,0,-0.0898450031132556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029523341357896,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0258280966722251,0.182495680651,0.113138412026803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792450249378897,0,0,0,0,-0.0133393369918442,0,0,0,0.0582189586080764,0,0.0952239886632411,0.214982679996182,0,0.0153162143185333,-0.00521071141325512,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0434670288634878,0,0,0,0,0.0750176642482038,0,0,0,0,0.147053293316101,0,0,0,0,-0.0566463354015065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442974820404087,0,0,0,-0.00792236646796865,0,0.150805240440574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00143986862899685,0.00205249488336695,0,0,0,0.0410958460355736,0,0.0867887579557345,0,0,0,0,0,0,0,0,0,0.00703611992116516,0,0,0,0,0.0325601456403495,0,0,0.0161707825254118,0.0274857039784554,0,0,0,0.0129570207520703,0,0,0,-0.0269548520729947,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898909098198306,0,0,0,0.154804881002274,0,0,0,0.136075618287499,0,0,0,0.00630606366911037,0.0959682108684372,0,0,0,0.00467613594180751,0,0,0,0,0,0,0.0609303274372172,0,0,0,0,0,0,0,0,0,0,0.167489361727313,0.0310830990319212,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108806582151957,0,0.534748974313664,0,0.274808592868638,0,0,-0.00416678596852814,0,0,0,0,-0.138874123441365,0,0,0,0,0,0,0,0,0,-0.0988477739561041,0.0466226108619498,0,0,-0.167798334246402,0,0,0,0,0.0251613389780026,0.0525992185830762,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0869669374181492,0,0,0,0,0,-0.0232750211026006,0,-0.0913119071879088,0,0,0,0,0,0,0,0,0,0,0.037711370541833,0,0,0,0,0,0,0,-0.0186076321397806,0,0,-0.0199078114381933,0,0.00219839284793138,0.708008895423002,0,0,0,0,-0.16987039696091,0,0,0,0,0,0.332646074577576,0,0,0.0108550259307715,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0413844019677706,0,0,0,0,0,0,0,0,0,0,0,0.36241335358107,0,0,0.079642922721847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412972393738994,0,0,0,-0.39957172305757,0,0,0,0,-0.408513966549961,0.250367506435605,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033269479007298,0,0,0,0,0,0.00806237533776916,0,0,0,0,0.0287262879982607,0,0,0,0,0,0.192836063899437,0,0,0.0374022011727081,0.00987114923157435,0,0,0,0.0342907460270789,0,0,0,0,0,0.0542123091718725,0,0,-0.00991971177351434,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0643280128109818,0,0,-0.0389442606901817,0.16558735022201,0,0,0,0,0,0.107900213765225,0,0,0,0,0,0,0,0.00574561125326727,0.0732846493687504,0,0,0.0600722332010227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654708301086236,0.0645217687337175,0.00709671572538062,0.00432249025154753,0,0,0.0311318031296507,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0722897973576472,0,0,0,0,0,-0.0498495567229604,0,0.0059153174683001,0,0,0,0,0,0.396216509202644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561872458678607,0,0,0.00360776527867344,0,0.0417609394618582,0,0,0,0,0.0301871572406305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.13083378833908,0.141002501427083,0,0,0,0.0818495054485813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463974415590721,0,0,0,0,0.0431940916790461,0,0,0,0,0,0.517655784854875,-0.00835115345551296,0,0,0.197889020831394,0,0.0416401362775646,-0.0208848814699773,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466049304385524,0,0.00615513289688618,0,0,0,0,0,0,0,0,0,0,0.212341816741763,0.177911898874157,0,0.149088631928284,0,0,0,0,0,0,0,0,0,0.145713202888524,0,0,0,0,0,0,0,0,0,0.240761616920758,0,0,0.00712654817880845,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0106715607911285,0,0,0,0.22188349283598,0,0,0,0,0.0428891796207255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410175899514458,0.0652360915783728,0,0,0,0,0.0932432396086509,0,0,0.0117137677299753,0,0,0,0,0,-0.0594299543952241,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.213476500340877,0,0,0,0,0,0,0.0882209794730038,0,0,0,0,0,0,0,0,0,-0.0455543444130213,0,0.0183412548236366,0.0954819309348701,0,0,0,0.051834996498262,0.0229620571179983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984258233450278,0,0.0261555043030254,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0508287316051363,0.0012904974284539,0,0,0,0,0.0681236231664853,0,0,0,0,0.122691259704761,0,0,0,0.0659361592543262,0,0.408971603380207,0,0,0,0,0,0,0,0,0,0,0.128909736956299,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0474251044401097,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.199816697348618,0,0,0,0.642371431530273,0,-0.00751314132977379,0,0,0,0.350293666415086,0,0,0,0,0,0,-0.0213471285303293,0,0,0,0.0232303696622587,0,0,0,0,-0.0175082400392951,0,0,0,0,0,0.0205657850638451,0,0,0,0,0,0,0.0381732318208667,0,0,6.93889390390723e-18,0,0.010286941909654,0.0437109873494467,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.260498526175646,0,0,0,0,0,0,0,0.0112777160992755,0,0,0,0,0,0,0,0.123251919910687,-0.0108626124976655,0,0,0,0,0,0,0.154096989029038,0,0,0,0,0,0.0874507816044436,0,0,0,0,0,0,0.207515283208733,0,0,0,0.0723871242707972,0,0,0,0,0,-0.0288283742692046,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.415858357724746,0,0,0,0,0,0,0,0.0269891386275645,0,0,0,0,0,0.250405005246287,-0.082020538422918,0,0,0.03058791652838,0,0,0,0,0,0,0.125680282449362,0.29588629391051,0,0,0,-0.247323380923564,-0.162349906373371,0,0,0,0,0,0.0389803342057777,0,0,0,0,0,0,0.0423487798548034,0.0606752803343039,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0807817303734336,0.0128050843868658,0,0,0,0,0.00505319579986641,0,0,0,-0.0438848364905911,0,0.0849874004111467,0,0,0,0,0,0,0,0,0.135284496601265,0,0,0,0,0.0459917307614067,0,0,0,0,0,0,0,0,0,0.234957003115328,0.0693222298757295,0,-0.00836815299864622,0.082601979634035,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0901758958949316,0,0,0,0,0,0.0554821936991629,0,0,0,0,0,0,0.045495841891055,0,0,0,0,0,0.114341750255511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449517238157739,0,0,0,-0.0311449761313125,0,0,0,0.0368362996532608,0.0899718893225637,0,0.226197870207075,0,0.0505420395520506,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.102121090465606,0,0,0,0,0,0,0,0,0.111918384946263,0,0,0,0,0,0.489709699286462,0,0.0948315199340045,0.109012717948524,0,0,0,0,0,0,0,0.178573470053992,0,0,0,0.121500100126162,0.168267976609556,0,0,0,0,0,0.173775772365489,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779872847460298,0,0,0,-0.254909066686944,0,0.409940695033436,0,0,0,0,0,0,0,0.231152049785293,0,0.438227792347781,0,0,0.184909503199646,-0.186598110539373,0,0,0,0.138083438759922,0.0467812197232825,0.0478585545828318,0,0,0,0,0,0,0.128636208949668,0,0,0.0461344345177098,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741274399909318,0,0.196723574884094,0,0,0,0.135175222585908,0.0160646383771268,0,0,0,0,0,0,0,0,0.0604409865553109,0,0.0520010861044933,0,0,0.0859234690854612,0.0189205570936276,0,0,-0.0213200735406748,0,0.0789499665447459,0,0,-0.00685878410088005,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.186889590684201,0,0,0,0,0,0,0,0.0238665318237987,0,0,0,0,0,0,0,0,0,0,0.34316935201372,0,0,0,0,0,0.180986162799491,0.0244500143721065,0,0,0,0,0,0,0,0,-0.0273550001441944,0.109462180688033,-0.0215572481295357,0,-0.0221100274231918,-0.10705085134588,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.198843892586796,0,0.00180947302448591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457264850173208,0.0121521190279729,0,0.172875408362227,0,0,0.074204054422755,-0.0736654673456628,0,0,0.103311609577081,0.170593363867371,0,0,0,0,0,0,0,0.00519544972897076,0,0,0,0,0,0,0.0153421159678398,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129309162986544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215907360430062,-0.0443754875920419,-0.0555893494939261,0,0,0,0,0,0,0,0.0202334770877377,0,0.140964439418141,0,0,0,0,0,0,0.0711727981065996,-0.345137445356199,0,0.171441999565145,0,-0.0438676052816351,0,0,0,0,0,0,0
X000408.SZ,0,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0355087502503014,0,0,0,0,0,0,0,0,0,0,-0.120825111960479,0,0.256473108292185,0,0.209052323953226,0,0,0,0,0,0,0,-0.0984147770471687,0,-0.00721948544431673,0,-0.0055369563694996,0,0,0,0,-0.0701648483198534,0,0,0,0,0.0439502395049757,0,0,0,0.278355374597124,0,0,0,0,0
X600352.SH,0,0,0,0.0247489420733019,0,0,0,0,0,0,0,0,0.0835734969373428,0,0,0,0.335141405237574,0,0.0103603774341063,0.169690935920159,0,0.0765127765400236,0.0175129646721195,0,0.0984664320372567,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0446941703155003,0,0,0.166538152718756,0,0,0,0,0,0,0.0198910341116255,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0253468303992766,0,0,0,0,0.0332403582397419,0.0313766687602102,0,0,0,0,0.011477924792457,0,0,0,-0.0205736017384381,0,0,0,0,0,0.112230239357356,0.161879316300845,0,0,0,0,0,0,0,0.0479131726978706,0,0.140201662269081,0,0,0.0910753263251946,0,0,0,0,0,0,0,0,0.0225287130365963,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835500555431162,0.021625511511565,0,0.0945974209871485,0.00231203728153401,0,0,0,0,0.0367456156513064,0,0,0,0,0,0,0,0,0.0538213310694029,0.00313399258973483,0,0.0320143306544196,0,0,0,0,0,0,0,0.0342637079078437,0,-0.0204350905516722,0,0,0,0,0,0,0
X000959.SZ,0,0,0.157323639330648,0,0,0,0,0.237547425590888,0,0,0,0,0.0938366184848108,-0.0373906395888164,0,0,0,0,0,0,0,-0.22616561985654,0,0,-0.111656236247611,0,0,0,0,0,0.213018955142671,0,0,0,0,0.079878752243493,0,0,0,0,0,0,0,0,0,0.0873808858070524,0,0,0,0.138482477760737,0,-0.0147157933736263,-0.016965016232106,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.709294533969236,-0.0241978418446837,0,0,0,0,0,0,0,0,0,0,-0.0737340936731882,0,0,0.143737331418126,0.073046897943021,0,0,0,0,0,0,0,0,0.0101042881187086,0,0,0,0,0,0,0,0,0.124283959039733,0,0,0,0,-0.0431614864897392,0.0238424307952392,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322332020537363,0,0.0271632394739444,0,0.0997763466446955,0,0,0.129538904637039,0.0949518236027205,0.217832942222351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288307132621878,0,0,0.0147325165727344,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357068999691475,0.110044789678259,0.0157827866351542,0.0012297792362975,0.00175186353051802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037695639754381,0,0.104174134219317,0,0.061760346352073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297116658594818,0,0,0,0.120255773496552,0,0,0,0,0,0,0.0115262190594513,0,0,0.0314867010907541,0,0.0248444791854816,0,0,0,0,0,0,0,0,0.0527939111015947,0,0,0,0,0.0243032990781494,0,0,0,0,0,0.0554767948533308,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393758826384018,0,0,0,0,0.284476050065745,0,0,0,0,0.212983630915697,0,0,0.0448860900389977,0.169855113246205,0,0,0,0,-0.0371365094576641,0,0,0,0,-0.0302958086437975,0,0,0,0,0,0,0,0,-0.0436825867292586,0,0,0,0,0,0,0,0,0,0,0,0
