,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X601600.SH,X600688.SH,X600188.SH,X600795.SH,X002466.SZ,X601992.SH,X600362.SH,X600660.SH,X601991.SH,X600547.SH,X300072.SZ,X600886.SH,X600111.SH,X000709.SZ,X600157.SH,X002460.SZ,X600027.SH,X000898.SZ,X600516.SH,X000959.SZ,X600339.SH,X600489.SH,X600808.SH,X601158.SH,X600352.SH,X002092.SZ,X002271.SZ,X000983.SZ,X600219.SH,X000630.SZ,X000883.SZ,X600176.SH,X000723.SZ,X600299.SH,X600578.SH,X601699.SH,X000792.SZ,X600549.SH,X000408.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0245376486041276,0,0,0,0,0,0,0,0.0632899480540389,0,-0.0480453659879599,0,0,0,0,0.0148304400204592,0.0624394154236715,0,0,0,0,0,0,0,0,0,0,0,-0.0452584208313981,0,0,0,0,-0.0368079216810181,0,0,0,0,0,0,0,0,0,0,0,0.0269476979523543,0,0,0,-0.00938535253210737,-0.0031333739961625,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.17495165287129,0,0,0,0,0,0,0.0395945244976727,0,0,0,0,0,0,-0.116287068582823,-0.0783747748774565,0,0,0,0,0,0,0,0,0,-0.0368422451805325,-0.104877453039269,0,0,0,0,0.00106246540784475,0,0,0,0,0.0110370294265518,-0.05394773921813,0,0,0,0,0,0,0,0,0,0,-0.113309927348964,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014416169267167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00764546995697863,0,0,0,0,0.096432276036686,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0518129328524415,0,0,0,0,-0.00467037145057361,0,0,0.0635789530389083,0,0,0,0,0,0.0498136620713696,0,0,0,0.265922898612667,0,0,0,0,0.343006882875322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122513982551591,0.0282008662450241,0,0,0,0,0,0
X600585.SH,0,0,0,0.187071328242792,0,0,0,0.188731839925251,0,0,0,-0.119797689373457,0,0,0,0,0.19021714131666,-0.103535274399959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524911099087402,0,0.0789217069436559,0,0,0.140143580802363,0,0,0,0.0940501814941364,0,0,0,0,0,-0.0296270605981427,0,0,0,0.00509539167392321,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10811353198519,0.128031900621304,0,0,0,0,0,0,0,0,0,0,0,0.0156450691622796,0,0.0424027651815765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078116856285483,0.00148116440295871,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39873706147959,0.011967984205241,-0.0277738126173559,0,0,0,0,0.039729813586323,0.230344371514379,0,0,0,0.0973088055359912,0,-0.128222028192908,0,0,0,0,0,0,0,0,0.133066289050476,0,0,0,0,0,0,-0.0334334435303479,0,0,0.0220263854560347,0,0,0,0,0.0890844298622929,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.337517359168186,0,0.0460273277818898,0,0,0.131932868948934,0,0,0.188161956158471,0,-0.0724347061128052,0,0,0,0,0,0.0193972184456039,0,-0.00786829781487785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702937981216127,-0.0595351600325724,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0772116198788211,0,0,0.0322106968571999,0,0,0,0,0,0,0,0,0,0,0,0.213862275721708,0,0,0,0,0.0842637121381979,0,0,0,0,0.219625621874917,0,0,0,0.0441290625930131,0,0,0,0,0,0,-0.0487508889793052,0,0,-0.00818793840453899,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.076725891568711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656061945359641,0,0,0.0650808217328407,0,0.0273234362340256,0.196293763238203,0.0118736700617778,0,0,0,0,0,0,0.178219162144076,0,0,0,0,0,0,0,0.0954447603670525,0,0.03541539160662,0,0,0,-0.00784954374451558,-0.0169843673922995,0,0,0,0,0,0
