,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X002466.SZ,X600027.SH,X600111.SH,X600623.SH,X600188.SH,X600362.SH,X600547.SH,X600157.SH,X600886.SH,X601992.SH,X600299.SH,X600660.SH,X000792.SZ,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000883.SZ,X000709.SZ,X300072.SZ,X600352.SH,X000898.SZ,X000539.SZ,X002460.SZ,X000723.SZ,X002407.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002470.SZ,X002075.SZ,X600021.SH,X000012.SZ,X000983.SZ,X600098.SH,X600176.SH,X000629.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0522415417370755,0,0,0,0,0,0.062064590425039,0,0,0,0,0,0,0.0196866272210144,0,0,0,0,0,0,0,0,0,0,0.221759661051774,0,0,0.0748242889350683,0,0,0,0,0,0,0,0,0,0,0,0,0.0269967385949008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.128543095202445,0,0,0,0,0,0,0,0,0,0,-0.00532530033241395,0,0,0,0,0,0,0.0586024293732327,0,0,0.248417155211111,0,0,0,0,0,0,0,-0.0156277073742286,0,0,0.0159494003194849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.111885256596755,0,0.114210632298608,0,0,0,0,0,0.00874380897925729,0.0140215000042374,0,0,0,0,0,0,0,0,0,0.0368675009414219,0,0,0,0,0,0,0.0238720404098751,0,0,0,0.136371286820901,0,0,0.0254013507072016,0,0,0,0,0,0,0,0,0.0543189915084891,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0306525340021112,0.0135411082165547,0,0,0,0,0,0.290902944278062,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0521991114303681,0.0410948290290403,0,0,0.105216356918134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330931720469919,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332132423181206,0,0,0,0,0,0,0,0,0,0,0,0,0.0171087957548569,0,0,0.0219420479143197,0,0,0,0,0,0.112484626619466,0,0,0.0980524061799218,0,0,0,0,0.0196832738324389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0454509971590577,0,0,0,0,0,0,-3.46944695195361e-18,0.0444618758661259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234732801307201,0,0,0,0,0,0.113958686735805,0,0,0,0,0.0755237745140294,0,0,0,0.0322143916802183,0,0,-0.000776246931370044,0,0,0,0,0,0,0
X600585.SH,0,0,0.104275064668567,0,0,0,0,0,0,0,0,0,0,0,0.115939584831346,0.0117612634658196,0,0,0,0,0,0.198656561701575,0,0,-0.0262497608665341,0,0,0,0,0,0.212418260868835,0,0,0,0,0.0327223773979149,0,0,0,0.112512835298618,0,0,0,0,0,0,0,0,0,0,0,-0.0751862135210496,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167120316111802,0,0,0.0505044467673321,0,0,0,0,0,0,0,0,0,0,0,0.139465088801199,0,0,0,0,0,0,0,0,0,0,0.0711418870552613,0,0,0,0,0,0.290440865399788,0,0,-0.0370942179252603,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.00504510657190331,0,0,0,0,0,0,0,0,0,0,0,0.00380710227204661,0,0,0.0836250321771063,0,0.117751883911365,0,0,0,0,0,0,0,0.106590764940777,0,0,0,0.0662713684008382,0,0,0.0328052698735089,0,0,0,0,0,0.0939834419729834,0,0,0.152458735305637,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0463907094443055,0,0,0,0,0,0,0.0754570941634023,0,0.110262123875617,0,0,0,0,0,0,0,0.0938988092265143,0,0,0,0,0,0,0,0.050822766289168,0,0,0,0.173060619276589,0,0,0.143709630580494,0,0,0,0,0,0,0,0,0,0,0,-0.00688393751475268,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0309421844890249,0,0,0,0,0,0,0,0.02019964914833,0,0,0,0,0,0,0,0.0473249196411532,0,0.0454353509534266,0,0,0,0.0582828054121396,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0166423228275802,0.0242544574583383,0.0352452909420072,0,0,0.00161305252151602,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136434611993364,0.147610021669364,0,0.0534151977773016,0,0,0,0.141967832010879,0,0,0,0,0,0,0,0,0.0454581991607103,0,0,0,0,-2.16840434497101e-19,0,0,0.0424301612498575,0.114937609549054,0,0,0.0201422702195451,0,-0.0116498773016835,-0.0169569403877327,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.107382844303272,0,0,0,0,0,0,0,0.0488185500317831,0,0,-0.074253356510405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653446238809252,0,0.137829084949715,0,0,0,0,0,0,0,-0.0285715749909777,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.051660012394859,0,0,0,0,0,0.0213404136729828,0,0,0,0,0,0,0,0,0,0.0419654169482236,0,0.138376165537301,0,0,0,0.0829803420434303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038742731552671,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.604820867996597,0,0,0,0,0,0,0,0,0,0,0.0146747133376785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112626823654668,0,0,0,0,0,0,0.275210885023164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798019927577511,0,0,0,0,0,0,0,0,0,0.371289385759818,0,0,0,0,0,0,0.182795962034485,0,0,0,0.0503124046457686,0,0,0,1.73472347597681e-18,0,0,0.0555102607826358,0.0664846900234615,0.0384285323362314,0,0,0,-0.0136903626332815,0,0,0,0,0,0.1576885508784,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315450417830676,0,0,0.0308264684386721,0.0297860217031107,0,0,0,0.0876311389118244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481848203002126,0,0.144576631940846,0,0,0,0,0,0.546303187674169,0,0,0,0,0,-0.00515455756617847,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.175516994868078,0,0,0,0,0,0,0,0,0.0126105463184879,0,0,0,0,0,0,0,0,0.0684119107119413,0,0.109351939458599,0,0,0,0,0,0,0,0,0.0332590389109702,0,0,0,0,0,0.0438975087181093,0,0.0945252594148362,0,0,0,0,0,0,-0.0789304388468156,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886718927462778,0,0,0,0,0,0,0,0.0070164992609067,0,0,0,0.0158692414953606,0,0,0.0873058536102794,0,-0.0223549788741203,0,0,0,0,0,0,0,0.0852789430272819,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0688349698611571,0,0,0,0.0152730321796176,0,0,0,0,0,0,0,0,0,0.0641073411365978,0,0.154190518633079,0,0,0,0,0.0410521801969915,0,0,0.122203284105059,0,0,0,0.0123601674808756,0.0152929593959994,0,-3.46944695195361e-18,0.0198353606292156,0,0.0121308785370067,0,0.149132164972334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527720929520229,0,0,0,0,0,0,0,0,0,0,0,0,0.234296554005896,0,0,0,0.031509240561175,0,0,0.0226669629402296,0,0,0.0878561746820926,0,0,0,0,0,-4.33680868994202e-19,0,0.0164891975055461,0.0951495029075147,0,0.138353328201036,0,0.0174568785634112,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.303221927231948,0.0295447288442699,0,0,0,0,0.0580471405069216,0,0,0,0,0,0,0.0313389721617142,0,0,8.67361737988404e-19,0,0,0,0,0,0.305665640523267,0,0,0,0.0575769059349053,0,0,0,-0.0734885408709203,0,0,-0.0856435831345948,0,0,0,0,0,0.154100982989269,0,0,0,0,0,0,0.018970606135093,0,0,0,0,0,0
