,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X002271.SZ,X600010.SH,X600547.SH,X600886.SH,X600795.SH,X601600.SH,X000877.SZ,X600426.SH,X600027.SH,X600362.SH,X600176.SH,X601991.SH,X600803.SH,X601699.SH,X600995.SH,X000786.SZ,X000983.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600489.SH,X000723.SZ,X600219.SH,X002080.SZ,X600096.SH,X000807.SZ,X600378.SH,X300037.SZ,X600348.SH,X600688.SH,X600157.SH,X000831.SZ,X000933.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0649571306369455,0.314544003388694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818017257363013,0,0,0,0,0,0,0,0,0,0,0.0270137475183971,0,0,0,0,0.0308573628258074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377865047300883,0,0,0,0.00721298757114732,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.480502421048986,0,0,0,0,0,0.037874178008778,0,0,0,0,0,0,0.00108295683667466,0,0,0.0427807233244994,0,0,0,0,0,0.0777926790829952,0,0,0,0,0.00634419705816041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509072395742487,0,0,0,0,0,0.00459422359862038,0.00682143583509288,0,0,0,0,0,0
X600028.SH,0.329675691726584,0,0,0,0.043709115591005,0,0,0,0,0,0,0,0.0338163080140472,0,0,0,0.0380091496271411,0,0,0,0,0,0,0,0,0,0,0.0815087116566939,0,0,0,0,0.0217983540090328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666179505081107,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.236534878734675,0.0876186790396037,0,0,0,0,0.189144320274254,0,0,0,0,0.0024101408005409,0.0615357111414543,0,0,-0.0655933545029038,0,0,0,0.197984911741189,0,-0.167920020492948,-0.13764811946597,0,0,0,0,0,0,0,0,0,0,0.00375260603415128,0,0,0,0,0,0.00961145353255913,0.00237678315630743,0,0,0,0,0,0
X600188.SH,0,0.434877876592315,0,0,0,0,0,0,0,0,0,0,0.00460939939813754,0,0,0,-0.0723955734333718,0,0,0,0,0,0,0,0,0,0,0.0672217101541609,0.0802974096741388,0,0,-0.0151753395257629,0.220682993777891,0,0,0,0,0,0,0,0,0,0,0,0.00131121983196001,0,0,0,0.261751744077804,0,0,0.0120697732617026,0.0319489936291611,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220059240649759,0,0.0680935336915805,0,0,0,0,0.13378174719859,0,0,0,0,0.105025185508297,0,0,0,0.290887190078522,0,0,0,0,0,0,0,0.0970652420010122,-0.0171962490388923,0,0,0,0,0,0,0,0.108953361970554,0,0.0174026329205524,0.00235490310745959,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.592635748268653,0,0.018596004262731,0,0,0,0,0,0,0,0,0,0,0.0147994516826926,0,0,0,0.00549448475814222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430136788969477,0,0,0.120192105043998,0.0484332424651159,0,0,0,0,0,0,0.00702968203383839,-0.0129608014188973,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.448084038398124,0,0,0.117260271721525,0,0,0,0,0,0,0.0631029327751894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291591860830489,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.10650022755837,0,-0.0995600838492761,0,0,0.0406393534670855,0.0784552743452167,0.0228218747509962,0,0,0,0,0,0,0,0,0.142225660764462,0,0,0,0,0,0.0021038641499101,0,0,0,0.145521496709147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131398100614574,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.24273183017375,0.1033583517489,0,0,0,0,0,0.116502573125859,0,0,0,-0.00221701194800601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739207011920867,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.179970973431926,0.0321229451294525,0,0,0.0101147218828232,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,-0.175411120228121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112833962807443,0,0,0,0.467579369440524,0,0,0.332856076373529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27336430510174,0,0,0,0,-0.0228627453833542,-0.0424344534230108,0.209012068719139,0,-0.00699311735260546,0.0324955598439667,0,0,0,0,0,0
X601898.SH,0,0,0,0.0370252950469617,0.161557028790178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990400462606236,0.168625324774709,0,0,0.22024088844009,0,0.0222998094598737,0,0,0,0,0,0,0,0,0,0.0994903622357354,0,0,-0.0390396159282604,0,0,0,-0.0108748116666624,0.0015070057250308,0,0,0,0,0,0
X000301.SZ,0,0,0,0.13828232328581,0,0,0,0,0,0,0,0,0,0,0,0.229209318399114,0,0,0,0,0,0,0,0.318626011823424,0,0,0,0,0,0,0,0,0.186228159899245,0,0,0,0,0,0,0,0.294757455456238,0,0.000781488957063425,0.0420131394805255,0,0,0,0,0,0,-0.0586067884251674,0.0318392095006036,0.0359355858213011,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.155067846369851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857951973621831,0,0.0489024012895787,0,0.105149018885264,0,0.0712875581487823,0,0,0,0.240288931625712,0,0,0,0.00199014024771552,0.0356594667072156,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.160313018628749,0,0,0,0,0,0,0,0.126444653754117,0,0,0,0,0,0,0,0,0.0311695021516182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287667918141352,0,0,0,0.0424621855298785,0,0,0,-0.00328859604487015,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.349226625126606,0,0.0663000474051525,0,0,0,0,0.0361076041429245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430212436375117,0,0,0.00586373971534035,0,0.0338327380310062,0.0544608516244498,0,0,0,0,0,0,0.0242231112698843,0,0,0,0,0,0,0,0,-0.0335251176475403,0,0,0,0,0,0,0
