,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600111.SH,X600547.SH,X600157.SH,X600362.SH,X600886.SH,X600188.SH,X601992.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000883.SZ,X000709.SZ,X300072.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002460.SZ,X000723.SZ,X002407.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002470.SZ,X600021.SH,X600098.SH,X002075.SZ,X600176.SH,X000012.SZ,X000983.SZ,X000060.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0490536440721473,0,0,0,0,0,0,0,0.00841995836201268,0,0,0,0,0,0,0,0,0,0.191969890215477,0,0,0.0854828902247976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024342976685893,0,0,0,0,0,0.0122835466405594,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.101150096949766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554453071807093,0,0,0.290804514905007,0,0,0,0,0,0,0,-0.0428997092052965,0,0,0.0249112708918702,0,0,0,0,0,0,0,0,0,0,0,0.00153591713134344,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0957032959420078,0,0.209872132412181,0,0,0,0,0.0186205300763231,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0870063932686235,0,0,0,0,0,0,0,0,0,0,0.11526924251469,0,0,0.0226863938741907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.091298911890973,0.0188635703821424,0,0,0,0,0.0538208492331743,0,0.00677953787638741,0,0,0,0,0.010169197267833,0,0,0,0,0.0507156356852304,0,0,0,0.089699047784341,0,0,0,0,0,0,0,0,0,0,0.0309512404367671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0733411688442724,0,0,0,0,0,0,0,0,0.254464522464698,0,0.0612821055391572,0,0,0,0,0,0,0,0,0,0.0402727407904686,0,0,0.0333041503977257,0,0,0,0,0,0.099939416053778,0,0,0.115400039144705,0,0,0,0,0,0,0.0476178115702767,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232828739116793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219100484084796,0,0.107024823516308,0,0,0,0,0.138260595776305,0,0,0,0,0,0,0.0275908362797313,0,0,0,0,-0.0323099974753608,0,0,0,0,0,0,0
X600585.SH,0,0,0.0255964275188733,0,0,0,0,0,0,0,0,0,0,0,0,0.12983835478595,0,0,0,0,0,0.154327229921343,0,0,0,0,0,0,0,0,0.218677836980918,0,0.043961688924858,0,0,0.0270426805985288,0,0,0,0.112739881258554,0,0,0,0,0,0,0,0,0,0,0,-0.0957300925875791,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749488802737542,0,0,0.18252236248896,0,0,0.0423955732364567,0,0,0,0,0,0,0,0.0807960530231243,0,0,0,0,0,0,0,0.0900850303385045,0,0,0,0,0.112170561650483,0.128609210160791,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0465310778417955,0,0,0,0,0,0,0,0,0,0.0136147068433219,0,0,3.46944695195361e-18,0,0,0.106118694727462,0,0,0,0,0,0,0,0,0.0727778640178909,0,0,0,0.16788268244074,0,0,0.0188909848084611,0,0,0,0,0,0.0505432692747592,0,0.194256796750469,0,0,0,-0.00235023136637101,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0687835683337071,0,0,0,0,0,0.012011343523987,0,0.0414432230406314,0,0,0,0,0.039941024914689,0,0,0,0.0483557637378188,0,0,0,0,0,0,0,0.0542916330267837,0,0,0,0.176587572830539,0,0,0.165960060044181,0,0,0,0,0,0,0,0,0.11407949841332,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0660148606964965,0.000997346654953456,0,0,0,0,0,0.0112851628524692,0,0,0,0,0,0,0,0,0,0.0717668687232487,0.0565759149190353,0,0,0,0.0812003225299671,0,0,0,0,0,0,0,0.00457162339844319,0,0,0,0,0,0,0,0,0.0125390999441005,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160567726135874,0.0580977707347958,0,0,0,0.138561303529778,0,0,0,0.00239586840043231,0,0,0,0,0.0401938914375599,0,0,0,0,0,0.0996925087847752,0.00548239743586169,0,0,0.0393702247723292,0,0,0,-0.0121758106276137,-0.0207897917711257,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.055123117725108,0,0,0,0,0,0,0.0122965443336482,0.0164598030336343,0,0,0,0,0,0,0,0,0.0638862889271638,0.0916330712374487,0,0,0,0.0547048770417311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720537404407676,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431684111890622,0,0,0,0,0,0,0,0,0.172742937404114,0.00148906176709321,0,0,0,0,0,0.315944249968924,0,0,0,0,0,0,0,0.0661943306161305,0,0,0.115331131229674,-6.93889390390723e-18,0.0155521773271721,0.12390432691826,0.0675350352262337,0,0,0,0,0,-0.0198418032119872,0,0.313665248479136,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0791113361721465,0,0,0,0,0,0.0456237808948429,0,0,-0.0614053640225946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620938849145336,0,0.166876551352841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.364565290463676,0,0.0780788139856938,0,0,0,0,0,0,0.0249794462205563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344761870550648,0,0,0,0,0,0.14381418274945,0.292691352420546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837988002677039,0,0,0,0,0,0,0,0,0,0,0,0.0306609695406227,0,0,0,0,0.103705690609884,0,-0.0523428201268067,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.143250381762313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507265705562938,0.111060941933461,0,0,0,0,0,0,0,0.140078412452391,0,0,0,1.35525271560688e-20,0.0349354487429473,0,0,0,0,0,7.63252414631281e-06,0.0150229650901888,0,0.174770104159319,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0372677521081435,0,0,0,0,0,0.176669900928259,0,0,0.0975168233133312,0,0,0,0.0943578649297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692024133558894,0,0,0,0,0,0,0,0.0334830405267278,0,0,0,0.223339204548491,0,0,-0.0269168877751075,-0.00497780753491029,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.157699217824595,0.0120705327982668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207726231373645,0,0,0,0.0407449290409233,0,0,0.011928125237983,0,0.00254703881653775,0.0317557680429421,0,0,0,0,0.077929419834699,0,0.0715232359163406,0,0,0,0.116861717027473,0,0.017465025427422,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187362880680237,0,0.0531364862619584,0,0,0,0,0.119111516440319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105450627097995,0,0,0,0,0.000400942016000193,0,0,0.584363010966051,0,0,0,-0.0075463618605141,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.210257949604282,0.0135040278277652,0,0,0,0,0,0,0.0871573491241013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180148548175757,0,0,0,0.0929699027415297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119630450200788,0,0,0,-0.0273486547433701,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0137871352561406,0,0,0,0,0,0,0.0177972068017284,0,0,0,0,0,0,0.0134095571088689,0,0,0,0,0,0,0,0.138426480518673,0,0,0,0,0,0,0.0472508428453794,0.0387842048214511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116976274518618,-0.00574662537159274,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.201612273213574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.437288397846228,0.131192577932242,0,0.137477278151727,0,0,0,0,-0.000568503290719686,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061009133567659,0.0677005762947761,0.120999983058283,0,0,0,0,0,0.0798779415792673,0,0,0,0,0,0,0,0,0,0,0.08263144167263,0,0,0,0.0392080258643736,0,0,0,0,0,0,0,0.0776692089152231,0,0.235679266905301,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189375880666296,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0547782811648142,0,0,0,0.0138750937984996,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0453997624057132,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457261456070367,0,0.00847091297026533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052446827308368,0,0,0,0,0.0621526363148442,0,0,0,0,0,0.255274255630332,0.190310028716036,0.10769050935591,0,0.0555592439516196,0,0,0,0.00537567021716082,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513158996274663,0.0756623635356593,0,0,0.0984847779744799,0,0,0,0,0,0,0,0,0,0.0935680109654519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468260804227914,0,0,0,0,0.0944135914714136,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0516590620738005,0,0,0,0,0,0,0,0.0741989495940313,0,0,0,0,0.123241126965758,0,0,0,0,0.322510010079653,0,0.0190581381556105,0,0.0442876539825232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125904769080173,0,0.144862301189458,0,0,0.00811832167742971,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361226706551925,0,0,0.0239349609380297,0,0,0,0,0,0.0289145098417509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104958635642822,0.0310093271683934,0,0,0,0.290659467878238,0.0263425960826583,0.08642438011502,0.0613194651601393,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.157770939352701,0,0,0,0,0,0,0.0469208830280213,0,0.0260135010041569,0,0.0220608042087785,0,0,0,0,0,0.0339757795208218,0,0,0,0,0,0,0,0,0,0,0.342170858979849,0,0,0,0,0.0775217818300239,0,0,0,0,0,0,0.0470457740460802,0.0763745666864568,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854895429493479,0.0768179640555786,0,0,0.0561735135649286,0,0,0,0,0,0.0175683528173624,0,0,0.46780102324814,0,0,0,0,0,0,0,0,0,0.0656095633488628,0,0,0,0,0,0.064124331551965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0901637970887223,0,0,0,0,0,0.0892166044227958,0.0147511971601366,0.25426542064878,0,0,0,0,0,0,0,0.0498532207662015,0,0,0,0,0,0,0,0,0,0,0,0.0488377906228822,0,0,0,0,0,0,0,0,0.012494900341415,0.173057376514725,0,0.0185796461803008,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143340579855801,0.0923179631429707,0,0,0,0,0,0,0,0.0282801035689814,0,0,0,0.00376047621769453,0,0.0311474356690433,0.0154101915664298,0,0,0,0.232262769406701,0.0448002489478244,0.0805751920201642,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718764363184819,0,0,0.189604862660562,0.127549712455349,0,0,0,0,0,0.0232377627773018,0,0.0977540562731066,0,0,0,0.141834003333932,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00100883002892362,0,0.0700307566841198,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453718144574726,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449075340295738,0,0,0,0,0,0,0.0866170131782935,0,0,0,0,0.0602645444314661,0,0.0540928543065382,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.0869399227698687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665635124731491,0.188938550821406,0,0,0,0,0,0,0,0,0,0.182304243531191,0,0,0,0,0.00411163853335661,0,0,0,0,0,0,0,0.0609307503156553,0,0,0,0,0,0,0,0,0,0,0
