,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X002460.SZ,X000786.SZ,X600688.SH,X600111.SH,X000723.SZ,X600176.SH,X600027.SH,X002271.SZ,X601992.SH,X002353.SZ,X002466.SZ,X600516.SH,X600299.SH,X000898.SZ,X600426.SH,X600583.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000792.SZ,X000825.SZ,X600808.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.00108396753120857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786266817613154,0.131358458963007,-0.00663342778047529,0,0,0.0922266677532056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121585154229204,-0.0218371426789613,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0340668283923774,0,0,0.130300997248842,0,0.229441037312742,0,0,0,0,0,0,0,0,0,0,0.0568977531953845,0.0061924942941268,0.10644948867903,0,0,0,0,0.0942857829819165,0.0488189492217656,0,0,0,0,0,0,0,0,0,0,0,0.0327568638688486,0,0.000508664449654523,0,0,0,0,0.000572312157892281,0.0378205737495494,0,0,0,0.0314502332763099,0,0
X600352.SH,0,0,0,0,0,0,0.0450127215941083,0,0.0361488760667952,0.00599968287690302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307831956123394,0,0,0,0,0,0,0.145043137016141,0,0,0,0,0.119155315004135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185023946572317,-0.0172050709569727,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.0124786423142378,0,0,0,0,-0.144356553742485,0,0,0,0,0,0,0,0.0258829604761553,0,0,0,0.315151996490464,0,0.148955931127192,0.472569946660764,0.263294791027866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370131014503778,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.728523172102566,0,0,0,-0.0584532044173024,-0.153128844242367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451825641750112,-0.0944047604179245,0,0.121638650596336,0.210555186576487,-0.135242055152704,0,0,0,0.056905090967378,0,0,0,0,0,0,0,0,0,0,0.000771084521171106,0,0,0.0445894279529358,0,-0.0031149769894285,-0.0329234161290871,0,0,0,-0.0762269809793732,0,0
X600688.SH,0,0,0,0,0,0,-0.0398654502051245,0.0163259973711209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828472414702877,0.0230173241837302,0,0,0,0,0,0,0,0.128379510384153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451444282519177,0,0
X600111.SH,0,0,0,0,0,0,0.0817789013708852,0,0.0204607264998582,0,0,0,0,0,0,0,0,0,0,0,0.196289780190861,0,0,0,0.174761530961655,0,0,0,0,0,0,0.0467002513870492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126950670977203,0,0,0,0,0.036165085134291,-0.0210370029927791,0,0,0,-0.0552121890058238,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0604312246336067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119533111094046,0,0,0.158727348496931,0,0.482971299973976,0,0,0.0326107592654454,0,0.0854567518452447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158943952160687,0,0,0,0,0.0144216307503335,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.014436806614042,0,0,0,0,0,0,0,0,0,0,0,0.0961366906620586,0,0,0,-0.03436665303648,0,0,0,0,0,0,0.199407272840848,0.170711786747102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330714754558169,0,0.0024301247918119,0.0094109379642428,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.368020891448458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200308134615794,-0.0644620628638409,0,0,0,0.00766339468106977,-0.000162299615099983,0,0,0,0,0,0,0,0,0,0,0.0486111848352647,0,0,0,0,0.0280698381290361,0,0,0,0,0,-0.0167052772571398,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.176279814117873,0,0.0701451021785913,0,0,0,0,0,0,0,0,0,0,0,0,0.0494582245327403,0,0,0,0.0480843679809723,0,0.102205477580014,0,0,0.0902333876039303,0.0169608515682495,0,0.121173096880948,0,0,0.13681687464984,0,0,0,0,0,0,0,0,0,-0.24578648322883,0,0,0,0,0,0,0,-0.0500458005070306,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.02480619546073,0,0,0,0,0.0452017347258764,0,0,0,0.0648659485106621,0.161197472804186,0,0,0,0,0,0,0,0.209099242490822,0,0,0.0390407593813859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667189750802308,0,0,0,0,0,0,0,0,0,0.0121619980340409,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.0850788339895852,0,-0.0849137319282258,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0268809795674069,0.0125887044126793,0,0,0,0,0,0,0,0,0,0.0639807257515328,0.054612278030663,0,0,0,0,0,0,0,0.176233197670905,0,0,0,0,0,0,0.211195735255089,0,0.161354466391873,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.747017243567212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167750475237565,0,0,0,0,0,0.0106879044008472,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0612904334197995,0,0,0.106691315258388,0,0,0,0,0,0,0,0,0,0,0.133361841042941,0,0,0,0.313077232616931,0.00055642275897235,0,0,0,0,0,0,0.0319606569780737,0,0,0,0,0,0,0,0,0,0.0491965144252239,0,0,0,0,0,0,0,0,-0.0290749179369368,-0.0494598043479676,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0323622323896096,0,0,0.0199499387403754,0,0,0,0,-0.174203311972076,0,0,0,0,0,0,0,0,-0.023289610429767,-0.107618631324953,0,0,0,0.175891056928082,0.145494160909553,0,0,0,0,0.291871337744167,0,0,0,-0.254661651577273,0,0,0,0,0,0,0.10151240152534,0.16807017272724,0,0,0,0,0,0,0,0.0281727479346356,-0.0292204515126052,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.060081927785891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510226867086565,0,0,0.106951604477163,0.03085298801026,0,0.0441920097293023,0,0,-0.0120078888607907,0,-0.0160357764631529,0,0,0,0,0,0,0,0,-0.0924935805067482,0,0,0,0,-0.0264003461520886,0,0,0.244837191738514,0,0,-0.0254904886923813,0,0,0,0.00744422802825051,0,0
X600426.SH,0,0,0,1.73472347597681e-18,0,0,-0.0019645718264185,0.00999462450408055,-0.03439489023439,0,0,0,0,0,0,0.0584110500870829,0,0,0,0,0.0067774767930426,0,0,0,0.182829498744302,0.0621150388459165,0.0700109765198098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182955401354385,0,0,0,0,0,0,0,0,0,-0.027193463944038,0.0183168556462363,0,0,0,0.0313921997581297,0,0
X600583.SH,0,0,0,-0.167074017443808,0,0,0,0,0,0,0,-0.116204915606463,0,0,0,0,0,0,0,0,0,0.227675372000829,0,0.0809665852888838,0,0.00712965768233712,0,0.0883327946614877,0,0.0269583316752813,1.73472347597681e-18,0.0219592141098512,0,0,0,0,0,0,0,0,0,0.164274080587361,0,0.300688456879735,0,0,0.0174036653890847,0.00658889815996113,0,0,0,-0.0335407622462735,-0.0279933712474831,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.23662717065596,0,0,-0.00643819005581633,0,0.097124519096407,0,0,0,0,0,0,0,0,0,0.158987694243637,0,0,0.215914869779951,0.105850935150509,0,0.0262690473376235,0,0,0.0679477527598156,0,0.0687380632964395,0,0,-0.0244414930720476,0,0,0,0,0,0.131414594349122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227836934942162,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00104167870287604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614769411277733,0,-0.0652703208325589,0.0435537305407138,-0.136935921225939,0,0,-8.67361737988404e-19,0.284335517753878,-0.0214045004370666,0,0,0,0,0,0,0,0,0,0.0378599270000423,0,0,0,-0.0557600845207335,0,0,0.102664978149296,0,-0.0272143297618824,-0.0324466205446447,0,0,0,-0.0105452134513912,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.00278564710594746,0,0,0.155936628300614,0,0,0,0,0.0299608577281327,0,0,0,0,0,0,0,0,0.00155685142577159,0,0,0,0,0.00326900929407248,0.0967055497897887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473126194781962,0,0
X601158.SH,0,0,0.0175918533096833,0,0,0,0,0,0,0,0,0,0,0.0180300322126127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393639180363038,0.0464350039201321,0.058919002355114,0,0,0,0,0,-0.00900187373211806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146056736707671,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.100898161925587,0,0,0,0,0.00609724362428898,0,0,0.113253917217578,0,0,0,0,0.0387947299600772,0.0163630718192877,0,0,0.0916974136256312,0,0,0.0447274026634605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341485203056484,0,0,0.00981526230796342,0,-0.0108352458396133,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.389041969587902,0,0,0.0204847824829133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933143522018628,0,0,0.0936610568246521,-0.0242186763769022,0,-0.0265757845711377,0,0,0,0,0,0,0,0,0,0,0,-0.0413010797687411,0,0,0,0,0,0,0.0334709938042955,0.0258623001791972,0,0,0,0,0,0
X000027.SZ,0,0,0.12208414466645,0,0,0,0,0,0,0,0.100542296553235,0,0,0.0927373331891323,0,0,0.0127444779113166,0,0,0,0,0,0,0,0,0,0,0,0.235430954754565,0,-0.007860822671087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131209865496694,0,0,0.00899359936256437,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.105814155565063,0,-0.0174870887815717,0.0229067164196718,0,0,0,0,0,0.112182865721152,0,0,0,0,0,0,0,-0.0220438637442856,0,0,0,0,0,0.0301226122490632,0,0,0.281832162415357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508697492273534,-0.00308365293446154,0,0,0,0.00310827718609699,0,0
X000629.SZ,0,0,0.148117553289988,0,0,0,0,0,-0.0344140064516041,0.125903237466598,0,0,0,0,0,-0.100073964983158,0.0816170588163221,0,0.384333831422306,0,0,0,0,0,0,0,0,0,0,-0.0845944705435884,0.0209120490255853,0,0.14086246701436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091080382321384,0,0,-0.0835125151771464,0,-0.0918845549730553,-0.0260567717167738,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110565649948721,0,0,0,0,0.0687505562321758,0,0,0,0,0,0,0,0,0,0,0.0150631016753808,0.110809886183773,0.024785858648739,0,0.0709950325748223,0,0,0,0,0,0,0,0,0,0,0.0711975724011707,0,-0.0293569181351504,0,-0.0158133277507873,0.0107364072040924,0,0,0,-0.0181908894460476,1.0842021724855e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.178191968288697,-0.166718249082447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127842673472592,0,0,0,0,0,0,0,0.0624533854069883,0.0955703708169865,0,0,0,0,0.110730438871847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.50009158877384,-0.000876329205638704,0.0769420752752769,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799123579525641,0,0,0.194559993478037,0,8.67361737988404e-19,0,0,0.0283840651650419,0,0,0.0328548886566054,0,0,0,0.0493938583729782,0,0.267945392872202,0,0,0,0,0,0,0,-0.0329446830244186,0,0,0,0,-0.00438941241563746,0,0,0.00341270482256575,0,0.0184016498769328,-0.0208323856488027,0,0,0,-0.0168658709882769,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.179899122351474,0,0,0,0,0.079707694239747,0,0,0,0,0,0,0.0164808316368399,0.0504885432207484,0,0,0,0,0,0,0.247443790445136,0,0.01600899010138,-0.118255360387954,0,0,0,0,0,0,0,0,0,0.0843485019293021,0,-0.0574606538575002,0,0,0,0,0,-0.021089952469516,0,0,0,0.00906715190028823,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0.0668178814562854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631945645126348,0,0,0.0852254836149993,0,0,-0.0272264784235756,0.0124709704845632,0,0.211847862982519,0,0,0,0,0,0,0,0,0,0,0,0,0.104549284801397,0.0760775726784631,0,0,0,0.00165465322297316,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.11108833951149,0,0,0,0,0,0,0,0,0,0,0,0.073319892506161,0,0,0.00966387528096506,0,0,0,0,0.00612792242070258,0,0,0,0,0.00229576795290865,0,0.0210406593144135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114785997904247,0,0,0,0,-0.0123822980914777,-0.0401724445965539,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111522962053008,0.223092685592214,0,0,0,0,0,0,-0.373926655483967,-0.561730774963871,-0.439842602975789,0,0,0,0,0,0,-0.110460244522395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221144724213421,0,-0.352282860215478,0.261239617354885,0,0,-0.125176992217999,0,0,0,0.0693250323985568,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373997624569331,0,0,-0.247967205544544,0,0,0,-0.184758696909648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998247325107249,0.0632745846737293,0,0,0,0,-1.38907484063176,0,0
RealEstate_excess,0,0,0,0.0313088743586023,0,0,0.0676763125568963,0,0,0,0.0583853018306532,0,0,0,0,0,0,0,0,0,0,0.0750851965583775,0,0,-0.0155924632727994,-0.0225694289249542,0,0,0,-0.076592647952382,0.0108871931057109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449714318620497,0,0,0,0,0,-0.0228522424972848,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0185661211820551,0,0,0,0,0,-0.0262162416011566,0,0,0,0.0393495802150723,0,0,0.0467685300572896,0,0,0,0,0,-0.0101742176282539,0,0,-0.0881907342581263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192296152341079,0.0167072734749153,0,0,0,-0.014447824713633,0,0
MKvol,0,0,0,0,0,0,0,0,0.000726618656118775,0,0,0,0,0,0,0.000384669668983949,0,0,0,0,0,0,0,0,0.000536154348264893,0,0,0,0,-0.000228411540860061,0.000502500427593188,0,0.00137214628476435,0,0,0,0,0,0,0,0,0,0,-0.00176549424682479,0,0,0,0,0,0,0,0.000509959896614961,-0.0039752705590908,0,0,0,0.00402994588859242,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359501407868762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126500272123023,-0.524013111768084,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00482083675785471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810609647556402,0,0,0,0,-0.000355809851704146,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107261971771159,0,0,0,0,0,0
