,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600011.SH,X601898.SH,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000786.SZ,X000983.SZ,X600803.SH,X601699.SH,X600219.SH,X000408.SZ,X000807.SZ,X600096.SH,X600795.SH,X601991.SH,X600801.SH,X002080.SZ,X002353.SZ,X601666.SH,X000630.SZ,X600985.SH,X600489.SH,X000825.SZ,X600688.SH,X300073.SZ,X000932.SZ,X600486.SH,X600141.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,-0.284458257061985,0,0,0,0,0,0.692766715628004,0.114984715175609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630506733043428,0,0.182909714703751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173462485129275,0,0,0.0985660291921273,-0.106946360040275,0,0,0,0.0938176804177814,0,0
X000877.SZ,0,0,0,0,0.400397419645562,0,0,0,0,0,-0.00149372922021951,0,0,0,0,0.321277613213256,0.0259187051547963,0,0,0,0,0.0497826287727424,0,0,0,0,0,-0.0153469816844865,0,0,0,0.058780259247018,0,0,0,0,0.0626822808831853,0,0,0,-0.0469985800467126,0,0,0,0,0,0,0,0,0,0,0,0.0174985022271842,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164467885420633,0,0,0,0,0,0,0,0,0,0,0.236198583776287,0,0.426658254281199,0,0,0,0,0,0,-0.0322194879933204,0,0,0,0,0,0.0745381378056445,0,0.126601328506925,0,0,0,0.052875335444938,0,0,0,0,0,0,0.0159082112262878,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22984842226657,0,0,0,0,0,0,0,0,0,0.142314887606594,0,0,0.428082363936963,0,0,0,0,0,0.190060696808471,0,0,0,0,0,0,0,0,0,0,-0.0417098601635776,0.0537665760391461,0,0,0,0,0,0
X601898.SH,0,0.124465839950117,0,0,0,0.0181369779484664,0,0,0,0,-0.0507514680136884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235971119036564,0,0.1141280048753,0,0,0.0639745247858031,0,0,0,0,0,0,0,0,0.152327217189402,0,0,0,0,0,0,0,0,0,0.000590249884183939,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.109379320184622,0,0.375054737259051,0,0,0,0,0.147973277411747,0.137487324691368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161477630209817,0,0,0.000594549300478454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102437471354095,0,0,0,0,-0.0387411307647655,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0502507764907472,0.0749697765174495,0,0,0.100936634010744,0,0,0,0.163544076269356,0.177777144033757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707755841094085,0,0,0,0,0,0,0.160632771114257,0,0,0,0,-0.0916952910727622,0.0298071182536896,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363496289570879,0,0,0,0,0,0,0,0,0,0.103991201794211,0,0.663070167501623,0,0,0,0,0,0,0,0,0,0,0.0232981600404148,0,0,0,0.0597026809490298,0.0383062174060342,0,0,0,6.10980509353212e-05,0,0,0,-0.0209269635202892,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716963763854492,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0355231589849007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864580776936259,0,0,0,0,0,0,0,0,-0.0216755241629932,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0217462555336976,0,0,0,0,0,0,0,0,0,0.151492158723071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151813859948851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214395263518483,0,0.0738590387590376,0,0,0,-0.024052777635176,0.00535376188702609,0,0,0,0.0422741666449544,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401921245354232,0,0.0884272823769011,0.357120503879313,0,0,0.0358728888186146,0,0,0,0,0,0,0,0,0,0,0,-0.184890720796553,0,0.086070761888468,0,0,0,0.126577163141025,0,-0.0451930712410468,0,0,0,0,0,0.339243398338948,0,0,0,0,0,0,0.019561929359007,0,0,0,-0.0975616882825238,0,0
X600886.SH,0,0,0,0,0,0.0756386209203504,0,0,0,0,0,0,0.156377624566834,0,0,0,0,0,-0.111700828625108,0,0.0148522596860112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128022523253689,0.159834875568557,0,0.0924339513086609,0,0,0,0,0,0,0,0,0,0.00291064173896019,0,0,0.120414535690567,0,0,0,0,0,-0.065242472784924,0,0
X600426.SH,0,0,0,0,0,0.0974984481241517,0,0,0,0,0,0,0,0,0,0,0,0.0879820308051445,0,0,0,0,0,0,0,0.0669036892765292,0,0,0.0498815811922817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989119003433224,0,0,0,0,0,-0.00634185627853117,-0.0254833269801611,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241175739543437,0,0,0,0,0,0,0,0,0.0508808211194065,0.0832628438894302,0,0,0,0.0258461078154339,0,0,0,0,0.00622027299170415,0,0,0,0.259112906675839,0,0,0.0936328037694889,0,0,0,0.132964426412383,0,0,0,-0.0013270707233249,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.130831774001722,0,0,0.0228373681362516,0,0,0.103762197290776,0,0.16900588811762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488557910010526,0,0,0,0.017417095876363,0,0,0,0,0,0.168938128567599,0,0,0,0,0,0.00312332854006332,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400897999414509,0,0,0,0,0,0,0.0919919682140954,0.0274284318806796,0.0993910839136403,0,0,0,0.179127769286302,0,0,0,0,0,0,0.122004097322281,0.0216150851636353,0,0,0,0.0911901388903204,0.189245933198431,0,0,0,0,0,0,0.0407096964651468,0,0,0,-0.132249426508182,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0303777683223689,0,0,0.671317694538028,0.0463785206538574,0,0,0,0,0,0,0,0,0,0,0,0.20933688431751,0,0,0,-0.00453230285040544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107897064416499,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.169228546153705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384005735670295,0,0,0.0177315290869751,0,0,0,0,0,0,0.270828209588763,0,0,0,0,0,0,0,0,0.0923893647811639,0,0,0,0.0309448534426081,0,0,0,0.0795693926402232,0,0
X600803.SH,0,0,0,0,0,0,0,0.0329857823021586,0,0,0,0,0,0,0,0,0,0,0,0.215405274434474,0,0,0,0,0,0,0,0.195566198586911,0,0,0.13833787944796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243158109959963,0,0,0,0,-0.0119046001423233,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590255246007738,0,0.313731731309652,0,0,0,0,0,0,0,0,0,0,0,0.338929254982675,0.0230384224424334,0.0731644650584825,0,0,0,0,0,0,0,0,0,0,-0.0446468854073629,0,0,0,0.0128102659058186,0,0
X600219.SH,0,0,0,0,0,0.0769583039519825,0,0,0,0.0569792674515436,0,0,0,0.059249832417307,0,0,0,0.208796992254933,0.0151072656846174,0,0.0243778593849952,0,0,0,0,0,0,0.0656885100723637,0.0681613648483976,0,0,0.0218981835778252,0,0,0,0,0,0,0,0.0603888795432659,0.161933765405618,0,0,0,0,0,0,0,0,0,0.0890157742490994,-0.0243776391652483,0,0,0,0,-0.0488663771185174,0,0
X000408.SZ,0,0,0,0,0,0,0,0.397639885286541,0,0.0958607380084144,0.227637741838351,0,0,0,0,0,0,0,0.0447273995931344,0,0,0,0,0,0,0.0322994785706996,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0367279870796548,0.0408430053760979,0,0,0,-0.0432900759151956,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693825257986308,0,0,0,0,0,0,0,0,0,0.168780706445204,0,0,0,0,0,0.0393595551208287,0,0,0,0,0,0.201243942301887,0.106733066415415,0,0,0,0,0,0,0,0,0,0,-0.00649044161842751,0,0,0,0,0.0336981040888136,0,0
X600096.SH,0,0,0,0,0,0.108527246037117,0,0,0,0.000874055648430369,0.0977457309747902,0,0,0.124117782054561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832864226702725,0,0.010365559733227,0.0411182781567943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270125670370414,0,0,0.0583460653096507,0,0,0,0,0.144483028183159,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18010475425946,0.0178196384484435,0,0,0,0,0,0,0,0,0,0,0,0.022189773116152,0,0,0.0654493651293826,0,0,-3.46944695195361e-18,0,0,0.433674771216568,0,0,0,0,0,0.0610388935628662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447878153627375,0,0,0,0,0,0,0,0.213805403313458,0,0,0,0,0.0116412268876364,0,0,0.251055240168014,0.0359543565455137,0,0,0,0.248655671702814,0,0,0,0,0,0,0,0,0,0,0,0.0761823544221446,0,0.0827391683252271,0,0,0,8.67361737988404e-19,0,0,0,-0.0258568437146642,0,0
X600801.SH,0,0,0,0,0.700683890053157,0,0,0,0,0,0,0.186235402682692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791829562833115,0,0,0,0,0,0.0610995932617297,0.0437614194095844,0,0,0,0,0,-0.0830597859181347,0,0,0,0,0,0,0.0028305847423417,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0375277359681119,0.017981304223184,0,0.12784438431845,0,0,0,0.0557601004008124,0.0181328832547674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148268128359167,0,0.074957373307694,0,0,0,0,-0.0160830136437514,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,-0.0394913484602865,0,0,0,0,0,0,0.153678850189714,0,0,0,0,0,0,0,0,0,0,0,0,0.119462110754478,-0.0289441998364749,0,0,0,0,0.172262060950769,0,0,0,0.248209492364295,0,0.0627437472227338,0,0,0,0,0,0,0,0,0,0.00440719039370605,0,0,0,0.0942882794978863,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10204946309511,0,0.360658270911066,0,0,0,0,0.267424954353572,0,0,0,0,0,0,0,0,0.142509312126176,0,0,0,-0.159649154024855,0,0,0,0,-0.0493756807272683,-0.0187905508666762,-0.00016763564811934,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242085133305968,0,0,0,0,0,0,0,0,0,0.231644341629354,0,0,0,0,0,0.15896610047243,0,0,0.16471562468924,0.118430515138176,0,0,0.195802938733748,0,0.0528453046768829,0,0,0,0,0,0,0,0,0,0,0,0,0.00573832273082357,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.224975619350471,0,0,0,0,0,0.22072276983314,0,0,0,0,0,0,0,0,0,0,0,0,0.0601049408142766,0,0.0324414155403559,0,0,0,0,0,0,0,0,0,0.221626616595373,0,0,0.0390847855720327,0,0,0,0,0,0,0,0,-0.00674430840927282,0,0,0,0,0,0,0
X600489.SH,0.063052118880777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413910902426617,0,0,0,0,0,0,0,0,0.0541129132508966,0,0,0,0,0.0330244616909764,0,0,0,0.00885713929960285,0,0.0751778337274121,0,0,0.0662837187521501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358093680215954,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778654040675069,0,0,0,0,0,0,0,0,0.0160502824666219,0,0,0,0,0,0.0882292041823959,0.0493486464076773,0,0,0.143873143817255,0,0,0,0,0,0,0,0,0,0.358862308874062,0,0,0,0,-0.00997320839578701,0,0,0,0,0,0,0
X600688.SH,0.0358292132526295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985258079040357,0,0,0.0338328632478194,0,0,0,0,0,0,0,0,0,0,0.223018834565275,0,0,0,0.242181414243067,0,0,0.0150400644592485,0,0,0,0,0,0,0,0,-0.0118806861313222,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,-0.0320189017644225,0.432018557948587,0,0,0,0,0,0,0.0437064354468183,0,0,0,0,0,0,0.135573715758897,0,0,0,0,0,0,0,0,0,0,0,0,0.0644221171665801,0,0,-0.199196190849257,0.0557764570456305,0,-0.0343560991178823,0,0,0,0,0,0,0,0,0,0,0,0,-0.011521109491997,0,0,0,0.0223441804757867,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.00931943802155598,0,0,0,0.0412950938636067,0,0,0,0.0930906091650251,0,0,0,0,0,0,0,0,0,0,0.0103783122934113,0,0.0791031944226785,0,0,0,0,0,0,0.294818874529162,0,0,0,0.0644163223981781,0,0,0,0,0,0,0,0,0,0,-0.0328863001363523,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0629920624720727,0,0,0.0897817574972611,0,0,0,0,0,0,0.158675781130592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202421189239836,0,0,0,0.264185229909521,-0.0330951319222377,0,0,0,0,-0.0151059816163396,0,0
X600141.SH,0,0,0,0,0,0,0,0.0103430035425812,0,0.220735879520284,0.104444065626641,0,0,0,0,0,-0.0506124087772585,0.192290777328807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197157752500481,0,0.290444587603166,0,0,-0.0609346280365987,0,0,-0.11086979516532,0,0,0,0,0,0,0,0,0,0,0,0,0.020987191035539,0,0,0,-0.0190368167404331,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615944059188702,0,0.170038073650215,0,0,0,0,0,0,0,0,0,0.0252922521089305,0,-8.67361737988404e-19,0,0,0,0,0,0.0147843947117908,0.126562928991868,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0788235419311854,0,0,0,0,0,0.0347356962334633,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.069653243201022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349927735272696,0,0,0,0,0,0.238504210511432,0.132279753788412,-0.0143128179204667,0,0,0,0,0,0,0,0.134502586877663,0,0,0,0,-0.0345582092768149,0,0,0,-0.11318699196488,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.113888381417725,0.135440980106458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273200860944777,0,0,0,0,0,0,0.043862293762523,0,0,0,0.0864971824028376,0,0,0,0,0,0,0,0.574216451066907,0,0,0,-0.82384286389697,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237613108355327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924096241865686,0,0,0,0,0.360246752153234,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.111847920511548,0,-0.0388763356472606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057857194570496,0.0426292062189134,0,0,0,0,-0.0708251170927324,0,0,0,0,0,0,0,0,0,0.0483701224707197,-0.0329842290758925,0,0.0739123841108851,0,0.0567608476273074,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0302227561315449,0,0,-0.116308588535182,0,0,0,0,0,-0.0158449444516002,0,0,0,0,0,0,0,0.136128397994109,0,0,0,0,0,0,0,0,0,0,0,0.0152723142280968,0,0,0,0.00852077107887667,0,-0.00879202845168761,0,0.0587212245455238,0,0,0,-0.0182649145662111,0,0.209151118537593,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000789666294690692,0,0,0,0,0,0,0,0,-0.000885346091803971,0,0,0,0,0,0.00472510228253646,-0.00380264578801562,0,0,0,-0.00754530391025931,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0882107348263205,0.066720766084284,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677006141030385,-0.0519870812805101,0,0,0,-0.0168352262734054,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170274945062488,0,0,0,0,0,0.00474108076481215,0,0,0,0,0,0,0,0,0.000798028509797426,0,0,0,0.00328754471124815,-5.42101086242752e-20,0,0,0,0,0,0.00725364843458663,0,0,0,0,0,0,0,0,0,0,0,0.00655696690554272,0.00848541015281106,-1.0842021724855e-19,0,0,0,0.0129918555398775,0,0
