,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X000792.SZ,X600585.SH,X600019.SH,X002466.SZ,X600111.SH,X600010.SH,X000301.SZ,X002271.SZ,X601600.SH,X600660.SH,X000708.SZ,X601898.SH,X600188.SH,X600362.SH,X600011.SH,X600547.SH,X600426.SH,X600176.SH,X600219.SH,X600886.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600803.SH,X000932.SZ,X000959.SZ,X601991.SH,X000825.SZ,X000807.SZ,X600399.SH,X000898.SZ,X000831.SZ,X002080.SZ,X600795.SH,X600516.SH,X002409.SZ,X600808.SH,X601699.SH,X600352.SH,X000983.SZ,X600489.SH,X600549.SH,X600160.SH,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0983897365021278,0,0,0,0,0.015451137597931,0,0,-0.012730811388062,0,0,0,0.0378214624674542,0,0,0,0,0,0,0,0,0,0,0,0.0531120371237205,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0379915408144128,0,0,0,0,-0.00441328124417237,0,0.084035567943845,0,0,0,0,0,0,0,0,0.00271625252940409,0,0,0,0,0,0,0
X600028.SH,0.379034677326679,0,0,0,-0.013305265506927,0,0,0,-0.0357314001705559,0,0,0.0546127288475474,0,0,0,0.00505670318486414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275639653831487,0.0457305898560052,0,0,0,0,0,0,-0.0293147285198488,0,0,0,0.00999404320920688,0,0,0,0,0,0,-0.00296393742715731,0.0224877410434972,0,0,0,-0.0428896435392503,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.040151658056885,0,0,0,0,0.0673183145287676,0,0,0.187333137488549,0.0631743965496925,0,0,0,0,0,0,0.0240703547552884,0,0,0.0463378218725842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523905378179055,0,0,0,0,0.0222126805548109,0,-0.00673831746155965,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.151602190207836,0,0.137223671622912,0.0442958178926628,0,0,0,0,0,0,0,0,0.223429351184594,0,0,0.0200962381360868,0,0,0,0,0,0,0,-0.010411915753407,3.46944695195361e-18,-0.106205733090601,0,0,0,0,0,0.0816095510168504,0,0,0,-0.0550504007681434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.216719523125613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187618663742174,0,0.0801084783637121,0,0,0,0.210310612421816,0,0,0,0,0,0,0.0644366179445706,0,0,0,0,0,0.475940918922893,0,0,0,0,0,-0.00916514184567511,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353990877359121,0.0128310064649656,0,0,0,0,0,0,-0.0226858671191331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030392196110893,0.0507588079112149,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0522868345762223,-0.0318558757801319,0,0,0.0342728695436788,0,0,0,0,0,0,0,0,0,0,0.0551482268989386,0,0,0.0400406564433298,0.00355296388074141,0.233777603089893,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515676927878829,0,0,0,0.00323602886753042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.157019472232781,0,0,0,0,0,0,0,-0.0554972445478601,0,0,0,0,0,0,0,0,0,0,0.0756510253649395,0.00854969997187277,0,0,0,0,0.181756949724839,8.67361737988404e-19,0,0,0,0,0.25290901778574,-0.0052187108527581,0,0,0,0,0,0,0,0,0,-0.0224592054408024,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.208695456429288,0,0,0,0,0.250952032343593,0.069237439499822,0,0,0,0,0,0,-0.0245394186801396,0,0,0,0,0,0,0,0,0.289342762260615,0,0,0,0,0,0,0,0.0777515389679568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416996353940491,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0402411439893004,0,0,0,0.109961659914528,0,0.174829790219552,0,0,0,0,-0.056925411878232,0,-0.0274042548127684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149017639261069,0,0.219478066828205,0,0,0,0,0,0,0,0,0,0.414023298117416,0.043015615025671,0,0,0,0.0363476647132547,0.119831955241557,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.24498804634997,0,0.287761323773322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399347977690226,0,0,0,0,0,0,0,0,0.153987806116097,0,0,0,0,0,0,0,0,0.0551649696261502,0,0.0994958098440763,0,0,0.117626476584913,0,0.0121114181722212,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0583549899305884,0,0,0,0,0,0,0,0,0,0,0,0,-0.162708522943781,0,0,0,0,0,0.167472181145282,0,0,-0.23452205465716,-0.0398455202466821,0,0,0,0,0,0,0.337827420553284,0,0.154811357562539,0,0,0,0,0,0,0,0,0,0,0,0.268563347551822,0,0,0,0.0230206929499428,-0.0077856785393456,0,0,0,0,0,0
X002271.SZ,0,0,0,0.211793659204905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357552496333791,0,0,0,0.111952418537059,0,0,0,0.0415336565552191,0,0,0,0,0,0,-8.67361737988404e-19,-0.0292822029154998,0,-0.0480372111497918,0,0,0,0,0,0,0.0944593093371461,-0.114623071595335,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.191818767732891,0,0.0533594790341333,0,0,0,0,0.0157091283937479,0,0,0,0,0,0,0,0,0,0,-0.0167615914725558,0.0813280821772844,0,0,-3.46944695195361e-18,0,0,0.32820622591841,0,0,0,0,0,0,0,0.136943923190261,0,0,0,0,0,0,0,0,0,0,-0.0139515019485964,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0499450211839658,0,0,0,0,0,0,0,0.136689697186702,0,0,0.0733213000142644,-0.0371090000339468,0,0,0,0,0,0,0,0,0.0798358354413675,0.0311141179327723,0,0,0,0,0,0,0,0,0,-0.0879768720409346,0.150759265804092,0,0,0,0,0,0,0,0,0.18059377793531,0,0,0,0,-0.00697165596427988,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.167986866920189,0.0540389821446087,0,0,0,0,0.142901195802606,0.0109874527563451,0,0,0,0,0,0,0,0,0,0,0,0,0.21189177312843,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0105142419700852,0,0,0,0,0,0,0,0,0,0,0,0.0197362168783758,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281090838038742,0,0,0,0.0526222080622525,0,0,0,0,0,0,0,0,0.038052312160582,0,0,0,0,0,-0.239892480683384,0.255407414605474,0.0392371312717686,0,0.243136561365553,0,0,0,0.202104304430337,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731541896015723,0.115974190405027,0,0,0,0,0,0,0,0,0,0.0410283872114487,0,0,0,0,0.0622279389902447,0.291423645666826,0,0.20246674240516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0578455295815805,0,0,0,0,0.129303957555562,0,0,0,0,0,0,0,0.0933383030647299,0,0.0197975739192617,0,0,0,0,0,0,0,0,0.234958355537731,0.0450198063310271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177853870390696,0,0,0,0.00361526053594151,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0665020162860739,0,0,0,-0.0162695903703224,0,-0.117965173521991,0,0,0,0,-0.0440665509653518,0,0,0,0,0.0805215555574435,0.108204609137334,0.0320049369432601,0,0,-2.16840434497101e-19,0,0,0,0.11435390793505,0,0,-0.00256396993417244,0,0,0,0,0,-0.00113246447869213,0,0,0,0,0,0,0,0,0,0,0.0285515336464106,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306640813341284,0,0,0,0,0.0763599368752153,0,0,0,0,0,0,0.0471307225569931,0,-0.0253090731479489,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0495319538647482,0,0,0.279344999819301,0,-0.0119314803289072,0,0,0,0,-0.00146576584869613,0,0,0,0,0,0
X600426.SH,0,0,0,0.215400881223258,0,-0.234114965649547,0,0,0,0,0,0,0.0236024714082801,0,0,0.181393814181359,0,0,0.19916441936324,-0.0579409655459534,0,0,0,0,0,0,0.052753285010937,0.0315537388896498,0,0,0,0,0,0,0.0857664874807257,0,-0.075815206232665,0,0,0,0,0,0,0,0,0,0.0780761339797531,0,0,0,0,0.000215998527785597,-0.0360264905015591,0,0,0,-0.176141354562119,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0222102301241697,0,0,0,0,0,0,0.0366662715454832,0,-0.0035822306303301,0,0.0902886141746478,0,-6.93889390390723e-18,0,0,0.0847275866706405,0,0,0.152677401013434,0,0,0.117258190191525,0,0,0,0,0,0,0.104887263408211,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00874473454248867,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0653898605711229,0,0,0,0.00054625160333223,0,0,0,0,0.0508071650276429,0,0,0,0,0.181017143008311,0,0,0,0,0,0,0,0.0321459018262227,0,0,0,0.0434638092016804,0,0,0.253186626643416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489416746514345,0.0108538195043777,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.03333575717608,0,0,0.0384513975280033,0,0,0,0,0,0,0,0,0,0,-0.0863973773710055,0.111401653132164,0,0,0.0253209476395126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209461671819323,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0.474894831023449,0,-0.139129461274404,0,0,0,0.0240982381008194,0,0,0,0,0,0,0.00627804927101241,0,0,0,0,0,0,0,0,0,0.016366196743207,0,0,0,-0.00705076935965026,0,0,0.222063428204739,0,0,0,0,0,0.180337303881357,-0.0820144666098467,0,0,0,0,0,0,0,0,0,0,0.0272508460001754,0,0,0,0,0,0,0
X000408.SZ,-0.200630800220805,0,0,0,0,0.00502078158534912,0,0,0.493887759599993,0,0.30149796726898,0,0,0,0,0,0,0.189024641964875,0,0,0,0,0,0.039185732462601,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.148343894626913,0.0600516858119773,-0.307240048716292,-0.178594573319891,0,0,0,0,0,0,0,0,-0.0391936226051513,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.287879425550474,0.19187403216845,0,0,0,0,0.212690335600761,0,0,0,0,-0.230876685196629,0,0,0,0.0748897474314083,0,0,0,0,0,0,0,0,0.0132982362376573,0,0,0,-0.0422665018079187,0,0,0,0,0,0,0,0,0,0,0,0.0758790543612529,-0.0736132753099252,0,0,0,0,-0.0498215337500225,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0541159529126649,-0.0263701400150473,0,0.0342182238171196,0,0,0,0.024998290312578,0,0,0,0,0,0,0,0,0,0,0.0401737723464609,0,0,0,0,0,0,0.0325999026786442,0,0,0.0258586496857721,0,0,0,-0.0285460896343991,-8.67361737988404e-19,0,0,0,0,-0.0767572863241036,0,0,0,0,0.0122554201546029,-0.0378712582584176,0,0,0,0,0,0
