,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600795.SH,X600547.SH,X601600.SH,X002271.SZ,X601991.SH,X600803.SH,X600426.SH,X600027.SH,X600176.SH,X600362.SH,X000983.SZ,X601699.SH,X000723.SZ,X000629.SZ,X600348.SH,X600096.SH,X000408.SZ,X000786.SZ,X600160.SH,X600141.SH,X002353.SZ,X600157.SH,X600219.SH,X002080.SZ,X300073.SZ,X000933.SZ,X600985.SH,X600378.SH,X600801.SH,X600489.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119166589306404,0,0,0,0,0,0,0.102756008923532,0,0,0,0,0,0,0,0.11489001892482,-0.0352249500924575,0,0,0.341796888223415,0,0.0884667715610376,0,0,0,0,0,0,-0.0726720047585002,0,0,0,0,0.105960323390976,0,0.00214872854660358,-0.0557904498725157,0,0,0,0,0,0
X600660.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.112554463601472,0.0264672669536459,0.0297291631085965,0,0,0,0,0,0,0,-0.0946142113701386,0,0,0.0259567179456164,0,0,0,0,0,0,0,0,0,0.0228749010890891,0.131663092682435,0,0,0,0,0,0,0,0,0.0104929623320222,0.177166987313631,0,0,0,0,0,0,0,-0.0269375275906015,-0.0438051017557086,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0321402819518511,0,0,0,0,-0.0561561494630145,0,0,0.0395053244441804,0,0,0,0,0,0.0381927886858332,0.160316548614591,0,0,0,0,0,-0.0924199008260706,0,0,0,0,0,0,0,0,0,0,0.172325189669566,0,0,0,0,0,0.0748966896042131,0,0,0.0364846652079482,0,0,0,0,0,0
X600010.SH,0,0,0,0.126188115990566,0,0,0,0,0,0.0106721913259983,0,0.070160425436953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000407878608496234,0,0,0,0,0.0392755908946701,0,-0.0259103107810135,0,0,0,0,0,0,0,-0.0868954151165447,0.234870101666779,0,0.0367290316625103,0,0,0,0,0.0786522395913492,0,0,-0.0865818574702789,0,0,0,0,0,0
X600886.SH,0,0,0,0.0580791945269286,0,0,0,0,0.25152356132273,0,0,-0.0250444207706403,0,0,0,0,0,0,0,0.0466158842583509,0,0,0.0843927462385362,0,0,0,0.123578219444917,0,0,0,-0.0143686480820835,0,0,0,0,0,0,0,0,0,0,0,-0.00291653229941927,0,0,0,0,0,0,-0.0517866547370593,0,0,0,0,0,0,-0.00877398770095541,0,0
X000877.SZ,0,0,0,0,0,0.0106816001666646,0,0.0143693133599819,0,0,0,-0.0256268945555875,0,0.0601620080971343,0,0.00810323103128566,0,0,0,0.0208815600391558,0,0,0,0.0453272934284614,0,0,0,0,0,0,0,0,0,0.00682804896913558,0,0,0.28854488976554,0.0684061550852929,0,0,0,0,0.0750666485350244,0,-0.0249981580358394,0,0,0,0,0,0,0,-0.00829228104099522,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0756102867407887,0,0,0,0.0542669780081786,0.303572442046504,0,0,0,0,-0.0879810116767397,0,0.197598753167087,0,0,0,0,0,0.0415775326439602,0,0,0.0674269392197505,0,0,0,0,0,0,0,0.0613411970814801,0,0,0,0.128924903655498,0,0,0,0,0,0,0,0,0,0,-0.132464936105963,0,0.0804028441901345,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0103237349578852,0,0,0,0.052103557894853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450401995645866,0.0115531908018991,0,0,0.000968045674533341,0,0,0,-0.0305232331468384,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0453094769698101,0.103787226125846,0,0,0,0.0620320618811579,0,0,0.102538140488734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394822183102567,0.0431504637230611,0,0,0,0,0,0,0,0.102095869170152,0.103218122362062,0,0,0,0,0,0,0,0,0,-0.0306312293921368,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.19299999181247,0,0,0,0,0,0,0,0.200014032143755,0,-0.128668625316763,0,0,0,0,0,0,0,0,0,-0.0699760152392378,0,0,0,0,0,0,0,0.143807937465948,0,0,0.971932799395119,0,0,0,-0.406059261230635,0,-0.0402786803512944,0,0,0,0,0,0,0,0,0,0.0526119304481121,0,0,0,0.0163245473981795,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0766712090894746,0,0,0,0,0,0.0832092722045145,0,0,0.127695973247752,0,0,0,0,0,0,0.206807067562816,0,0,1.0842021724855e-19,0,0,0.0229242459266341,0,0.0117409561859224,0,0,0.0618295067868161,0,0,0,0,0.166332510234391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576716564291434,0,0
X600803.SH,0,0,0,0,0.108417419243086,0,0,0,0,0,0.000197588649557234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793984601538278,0,0,0.134084556312228,0,0.100574538779656,-0.063977211740565,0.0492921166234822,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0199840087359262,0,0,0,0,0,0,0,0,0,0.00355680475677892,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,-0.0358287721110534,0,0.0529699124937695,0,0,0,0.0108751244678057,0,0.227011994780006,-0.0147645482632221,0,0,0.0261751785608704,0,0,0,0.0347883578674007,0.053709860488839,0,0,0,0,0,0,0,-0.0520278358948089,0,0.064286028219172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838443936497807,0,0.00792644113127522,-0.00730014042548048,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0474102293486459,0,0,0,0,0.115077135473156,0.0303001419606878,0,0,0,0,-0.180149803915205,0,0,0.150978028443255,0,0,0,0.215997221838626,0,0,0,0,0,-0.103034287245264,0,0,0.100926463784716,0,-0.0547411093945587,0,0,0,0,0,0,0,0.084013440959541,0,0,0,0,0,0,0,0,0.086573409703714,0.0328320859850229,0,0,0,0,0,0
X600176.SH,0,0,0,0.239642785508551,0,0,0,0,0,0,0,0,0,0,0,0,0.109213632624663,0,0,0,0,0,0,0,0,0,0,0,0,0.0891690895154462,0,0,0,0,0.0306454373890611,0,0.0332522495198018,0.00583398058916353,0,0.12527456341013,0.0535804483940214,0,0,0,0,0,0,0,0,0,0,0,-0.0318001156390348,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0171131305773661,0,0,0,0.0218141880479403,0,0,0,0,0,0.0282084266821267,0,0,0,0,0,0,0,0,0,0,0,0.0735459309050105,0.0163882937973997,0.0945403385144145,0,0,0,0,0,0.103204379960405,0.0118366117731115,0.0521188042616669,0.0342759279864675,0,0,0,0,0.0290273196828684,0,0,-0.0280111534486707,0,0,0,0,0,0
X000983.SZ,0,0.206903115218101,0,0,0.146717563348417,0,0,0,0,0.217311574003559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43007210886012,0,0,0.0129956753495056,0,0,0,0,0,0,0,0,0,-0.0317824650261366,0,0.272084630631773,0,0,0,0,0,0.107951438424881,0.0386337666302792,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.133775697541024,0,0,0.0245425820456495,0,0.129188942105055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297564778960754,0,0,0,0.0758610791549832,0,0,0,0,0.0500256624910444,0,0,0,0,0,0.19132698958418,0,0,0,0,0.0441451032977984,0,0,0,0,0,0,0.0283434345876162,0,0
X000723.SZ,0,0,0,0,0,0.104236031029644,0,0.0666581776815234,0,0,0,0,0,0,0,0,0.0142175804597007,0,0,0,0,0,0,0,0,0,0,0,0,0.184352277724893,0,0,0,0,0,0,0,0.158269444938324,0.0174425421535602,0,0,0,0.105895283662924,0.156483150636103,0.101324305650122,0,0,0,0,0.0389441300833794,0,0,-0.0192535223663542,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.275761343703864,0,0,0.0973576229570547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115023396179366,0,0,0,0,0,0,0,0,0,0,0,0.215816768865463,0,0,1.73472347597681e-18,0.112496192618036,0.0928134190760805,0.146619016628313,0,0,0,0,0,0,0,0,0,0,0,0.0691143640926851,0,0
X600348.SH,0,0,0,0,0.378765781357194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113070362254109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367511001104973,0,0.177365214961461,0,0.00736275850370644,0,0,0,0,0,0,0,0.173843782595719,0,0,0.0213891667632482,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.141110746412019,0,0,0,0,0.0952556880984917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670552724728927,0.00217901497755623,0,0,0,0,0.886083532271408,0.122785123178161,0,0,0,0,0,0,0,0,0,0,0,-0.0273520262584437,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.601896828882762,0,0,0,0,0,-0.00422723773141827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427099408903865,0,0,-0.0129511061239236,0.00821158512924384,0,0,0,0,0,0,0,0,0.110190260662408,0,0,0.00417617078663037,0,0,0,0,0.136449536429473,-0.0390882388005751,0,0,0,0,0,0
X000786.SZ,0,0,0,0.118809514077789,0,0,0,0,0,0.138202875823185,0.039166594329339,0,0,0,0,0,0,0,0,0,0,0,0.401541273546621,0,0,0,0,0,0,0,0,0,0,-0.0190436839182782,0,0,0,-0.0297733264870009,0,0,0,0,0,-0.0597178383039186,0,0,0,0.0904019498866584,0,0,0,-0.0475761782424292,-0.00487339265516455,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.0202818489172632,0,0,0,0,0,0,0,0,0,0,0,0,0.110789843696302,0,0,0,0,0,0,0,0.0530349067469403,0.157624015188613,0,0,0,0,0,0,0,0,0,0.0860777274741779,0,0,0,0,0,0.282053066077992,0,0,0.0836479180071902,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.00681995639502159,0,0,0.142797871185571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049162456654941,0,0,0,0.57103790089478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736943934322195,0,0,-0.00614121484714585,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.141110384427981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412811894307615,0,0,0.0656556750432887,0,0,0,0,0,0,0,0.0504465512176845,0,0,0.14990830291833,0,0,0,0,0.180788994879958,0,0,-0.0390581400070794,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0532930494608382,0.0532617674928391,0,0,0,0,0,0.0331294637289018,0,0,0,0,0,0,0.0434227218959143,0,0,0,0,0,0,0,0.0169884827482337,0,0.0553097939481511,0,0,0,0.0259154809760661,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00922900672589235,0,0,-8.67361737988404e-19,0,0,-0.00152640919239978,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0495251329123978,0,0,0,0,0,0,0,0,0,0,0.0673862122374966,0,0,0,0.0482556282595939,0,0,0,0,0.00951039157036172,0.0295731488280254,0,0,0,0.108617156989506,0.0740192410127937,0,0.197605062781032,0,0,0.0409045614749505,0,0.118334225028357,0,0.000329668046353444,0,0,0,0,0,-0.00567368551579587,0,0,0,-4.33680868994202e-19,0,0
X002080.SZ,0,0,0,0,0,0.0805526407010915,0,0.120803070297079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936850403970741,0,0,0.0833632987109587,0,0,0,0,0.106426923694716,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.246419646119084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.123377328896816,0,0,0.130957877455853,0.277919302410827,0,0,0,0,0,0,0,0,0,0,0,0.079085341403863,0,0,-0.0745352329429067,0,0,0.107182525279593,0,0.132663134922326,0.0686159890202305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582295167381769,0,0,0.0806412824411106,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157258508017527,0,0,0,0,0,0,0.454655048740524,0.110339703714275,0,0,0,0,0,0,0,0,0.0890684626689206,0,0.0308564928289912,0,0,0,0,0,0,0,0,0,0.0143777573706879,0.000970982131042639,0,0,0,0,0,0
X600985.SH,0,0.00710638621594903,0,0,0.0335316198459152,0.0115882100399011,0,0,0,0.318393399123825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879843364620262,0.0838536486642329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231003563146809,0,0,0,0,0,0,0,-0.0225112798135533,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,-0.103416735564532,0,0,0,0,0.212923003723085,0,0,0.138315452052123,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877404958830627,0,0.113750723620925,0,0.0281338029049963,0,0,0.0650428990733614,0,0,0,0,0,0,0,0,0,0,0,0.0638687065696216,0,-0.00736413530332741,-0.0314847171945993,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0920458619933558,0,0.143980592867444,0,0,0,0.0391702821537982,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0502486475968858,0.0131282452143505,0,0,0.339408949956305,0,0.0510721121453132,0,0,0.00417547622805116,0,-0.0545381148501068,0,0,0,0,0,0,0,0,-0.00230463874488763,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0518703474831203,0.0219189135808671,0,0,-1.73472347597681e-18,0,0,0,0,0.544513533994916,0.0555397124477628,0,0,0,0,-0.0134501639293563,0.0135726540313776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287597876314482,0,0.0225385202711276,0,0,0.00766113879775173,0,0,-0.0136401391808724,0,0,0,0.0132847417374601,0,0
X600549.SH,0,0,0,0,0,0.0810118332876118,0,0,0,0,0,0.00165906884266539,0,0.0172218797970325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.213940722246521,0,0,0,0,0,0,0,0,0,0.0801919420693899,0.0532598494412412,0,0.261796377389672,0,0,0,0,0.0118965459103278,0.0701768102886305,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0234410128900477,0,0,0,-0.0571049115047829,0,-0.100120556144869,0,0,0,0,0,0,0,0,0,0,0,-0.03333352314215,0,0,0,0,0,0,0,0,-0.058033905546851,-0.0324293573532817,-0.0166169332190882,-0.174439884014815,0,0,0,0.0936249119958103,0,0,0.0657537277850444,0,0,0,0,0,0,0,0,-0.141494594345152,-0.0321381133963526,0,0,0,0.0902493411067307,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.129381796849278,0,0,0.114248593607282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178793139204002,0,0,0,0,0,0,0,0.0962289674039927,0,0,0,0,0,0,0,0,0,0,0.108257743813498,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218939178744522,0,0,0,0,1.16555769239982,0,0
RealEstate_excess,0,0,0,0,0,0.00335779992827072,0,0,0,0,0.0323344319304533,0.0523725495483594,0,-0.00605308691312499,0,0,0,0,0,0,0,0,0,-0.110368770529619,0,0,0,0,0,-0.0120119017355819,0,0,0,0.0490566329349929,0,0,0,0,0,0,0,0,0,0,-0.119742110076307,0,0,0,0,0,0,-0.0174066652342438,-0.0223657746122731,0,0,0,0,0,0
MKreturn,0,-0.145037767727851,0,0,-0.000417902158343851,0.0637484812403297,0,0,0,0,0,0,0,-0.114040954772825,-0.00687332563280009,-0.0307900990751214,0,0,0,0.0272583820424557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984520372980402,0,0,0,0,0,0,0,0,0.00683947089404183,-0.016218661967979,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00100014842513901,0,0,0,0,0,0,0,-0.000354213092950357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00521054381456981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00530807204018101,0.00693205391463469,0,0,0,0.0199604574905405,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430644451995551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245918927814354,0.219875834182321,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000792986168373126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402021679598077,0,0,0,0.0161408291912164,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.000723272356767468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000287081656424399,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00740301128543836,0,0,0,0.013966365347068,0,0
