,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600160.SH,X600489.SH,X600803.SH,X000807.SZ,X000708.SZ,X000301.SZ,X002466.SZ,X000408.SZ,X600027.SH,X000786.SZ,X601991.SH,X600219.SH,X600426.SH,X002128.SZ,X600176.SH,X000983.SZ,X000630.SZ,X601168.SH,X000933.SZ,X600096.SH,X002353.SZ,X601699.SH,X600378.SH,X000877.SZ,X600985.SH,X600157.SH,X600299.SH,X600549.SH,X600352.SH,X000883.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.115807626609019,0.410784646128489,0,0,0,0,0,0,0,0,0,0,0,0,0.0484147480026876,0,0,-0.0359442595427495,0,0,0,0.00443797296866026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130215528721813,0,0,0,0,0,0,0,0,0,0,0.0142847749417719,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.55869364073878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240894077176954,0.0810313117964232,0,0,0,0,0,0,0,0,0,0.0144107458717011,0,0,0,0,0,0,0,0,0,0,0,0.0151570538138228,-0.0177836583801996,0,0,0,0,0,0
X600028.SH,0.0360023467434757,0,0,0,0,0.0336465227090789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158200763450734,0.0513420868932465,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.217483221843997,0,0,0,0,0,0,0,0,0,-0.0485748453106514,0.00203658681417722,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873240558197112,0.00535100167348795,0,0,0,0.182615494087181,0,0,0,0,0,0,0,0.0458069244630541,0,0,0,0,0,0,0,0,0,0,0.117556405452164,0,0.0357059557603404,0,0,0,0,0,-0.026690413048136,-0.0254383318453305,0.0218144624964426,0,0,0,1.73472347597681e-18,0,0
X600660.SH,0.0718609773303651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140185490851303,0.132590593118666,0,0,0.197677605059851,0,0.0189713572288828,0,0,0,0,0,0,-0.0866678040411504,0,0,0,0,0,0,0,0,0,0,0,0.153571664852273,0,0,0,0,0,0,0,0,0,0,-0.0136828767407824,0.0114311301813867,0,0.0783763439121091,0,0,0,0
X601898.SH,0,0.297741786094667,0,0,0,0,0.153558971299844,0.502718073453569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168708164233941,0,-0.00681505035639587,0,0,0,0,0,0,0,0,0,0,0,0.0193218229158411,-0.00749749697448421,0,0,0,0,0,0
X600019.SH,-4.33680868994202e-19,0.197045404965782,0,0,0,0,0,0,0.250697216882646,0,0.0894019189185817,0,0,0,0,0,0,0,0,0,0,0,0,0.0764470125938953,0,0,-0.0555953473560174,0.0421837087395536,0.0897097083645154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637385739734273,0,0,0,0,0,0,0,0,0.0393308868458529,-0.018308389931913,0,0,0,-0.0211750586325577,0,0
X600188.SH,0,0,0,0,0,0.0617048247301986,0,0,0,0,0,0,0,0,0,0.00597315180821315,0.135109239368965,0,0,0,0,0,0,0,0,0,0,0.115468515779924,0,0,0,0.0708937336475699,0,0,0,0,0.104650296667549,0,0,0,0.12244683200288,0,0.00946700001129133,0.0966261215248886,0.0470953469837124,0,0,0,0,0,0,0,-0.00229927579524505,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570807239206092,0,-0.100657043729847,0,0,0.336354655195723,0,0,0,0,0,0.00146550433840379,0,0,0,0,0,0,0,0,0.00196187376940419,0,0.00441435698296818,0,0,0,0,0.085992881634867,0.0413156359480239,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.120099794638657,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259332729891593,0,0,0,0,0,0,0,0,0.0452953179342415,0,0,0,0,0,0,0,0,0,0,0.0371924137042052,0,0,0.229607947244231,0.0742953169116707,-0.0359800496154878,0,0,0,0,0,0.0117664463405273,-0.0193386449499307,0.00815252832593318,0,0,0,0,0,0
