,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X000877.SZ,X600010.SH,X002271.SZ,X600660.SH,X600011.SH,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X600219.SH,X600803.SH,X000408.SZ,X002080.SZ,X601991.SH,X600795.SH,X600688.SH,X600801.SH,X600027.SH,X300037.SZ,X600352.SH,X000825.SZ,X002353.SZ,X000807.SZ,X300073.SZ,X600489.SH,X000959.SZ,X600157.SH,X002326.SZ,X000932.SZ,X600516.SH,X600486.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0,0.0342819718321288,0,0,0.156029063398309,0,0,0,0.021847740990484,0,0,0.0144304181265422,0,0,0,0,0,0,0,0,0,-0.00449230895952594,0,0.099056474426435,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0810278854264196,0.073648801006635,0,0,0,0.0184447847693449,0,0,0,0,0,-0.0242554941588645,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.226174713650283,0,0,0,0,0,0.003677760579166,0,0.204743344155264,0.0575203548331871,0.0512971164856525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062678542117589,0,0.0373281048950172,0,0.0202173056846697,0,0,0,-2.16840434497101e-19,1.0842021724855e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076453121384091,0,0,0.101434061126392,0,0,0,0,0,0,-0.0443537666362057,0,0.839010041319567,-0.0328902222087238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706622700108079,0,0,0,-0.0201303520976753,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0815038984797576,0,0,0,0,0,-0.0859535166359982,-0.140624097239922,0,0.0373472984074995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124017929379311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109529908173378,0.0468151243091128,-0.00763435748289733,0,0,0.0603728527953471,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272666483812358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121784018328352,0,0,0,0,0.445582880456058,0,0,0,0,0,0,0,0,0.279989958492541,0,0,0,0,0,0,0.0223516084986977,-0.0344647460529552,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0878148890692866,0,0,0,0.064593042081698,0,0,0,0.0597981185115,0,0.115786338373424,0,0,0,0,0,0,0,0.0195844491494682,0,0,0,0,0,0,0,0.0801627366359372,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0294267972209637,0,0,0,-0.125574890195912,0,0
X600188.SH,0,0,0.242155678933087,0,0,0,0,0,0,0.15591641617905,0,0,0,0,0,0,0,0.232613077518064,0,0.634367020861551,0,0,0,0,0.0725918650226231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834535679128272,0,0,0,0.0433455610361278,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0647113845438707,0.0749218446311835,0,0,0,0.0901653868138264,0,0.0818745353723519,0.0717143575771088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563030919878671,0,0,0,0,0.0760923781773222,0,0,0,0,0,0.00487537508376774,0,0,0,0,0,0,0
X000301.SZ,0,0,-0.2177424217053,0,0,0.0653820981803234,0,0,0,0,0,0.317976213376079,-0.10875755705174,0.284092861712782,0.130071127753639,0,0,0,0,0,0,0,0,0,0,0,0,0.0609556950025449,0,0,0.1349696808841,0,0,0,0.418291945875496,0,0,0,0,0,0,0.0472010933323035,0,0,0,0.227589658304883,0,0,0,-0.485361789686322,0,0.0233712081384726,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28959902318902,0.0208284127541582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723604326556442,0,-0.0303301033749512,0,0,0,0.0882730981894265,0,0,0,0.111675556399674,0,0,0,0.203003285492764,0,0,0,0,-0.126830456362842,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0587586738608635,0,0,-0.0701733158699299,0,0,0,0,0,-0.0019660731899388,0,0,0.0192090713984601,-0.0614059747496428,0.0584790867113492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246992185050633,0,0,0,0,0,-0.00106194192476622,0,0,0,0,-0.040462519953003,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845164466199376,0,0,0.0414113623407399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117866327553781,0,0,0,0,0,0.0498772398744671,0.00742084787062009,0,0,0,0,0,0,0.104635123366732,0,0,-0.0269552405179763,-0.00941704212416687,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0334507225176392,0,0,0,0,0,0.174986988331485,0,0.11094855606356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167139997626092,0.329543813553038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295868337959076,-0.0484557031480988,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.274034834995,0.0943308798300003,0,0,0,0,0,0,0.0476810849469669,0,0.0642472591295702,0,0,0,0,0.0378549339914838,0,0,0,0,0.0458853278049242,0,0,0,0,0,0.177852510956359,0,0,0,0,0.0180830691297576,0,0,0,0,0,0.031774407424469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102130949056593,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424216772407828,0,0,-0.385378235058678,0.320255625137691,0,0,0,0,0,0,0,0,0.427298987086556,0,0,0,-0.319525434169729,0,0.0263859433612398,0,-0.0783005706920036,0,0,0,0,0,0,0,0.303111437612392,0,0,-0.0193926842187004,0,0,0,0,0,0,0.00905947951265919,0,0,0,0,0.0322932975234446,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0364154379796262,0.134619670507513,0,0,0,0,0,0,-0.0172728880478101,0,0,0,0,0,0,0,0.0576060398458855,0,0,0,0,0,0,0,0,0.180236874122444,0,0,0,0,0,0,0.0747846408239816,0,0,0,0,0,0,0.0141058886410882,0,0,0,0,0.0391953966247171,0,0,0,-0.0143031653281798,0,0
X000786.SZ,0,0,0,0,0,0,-0.0123800615396321,0,-0.044279671790559,0,0,0,0.146669877691433,0,0,0,0,0,0,0.242027794593377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574146191676405,0,-0.390894854207634,0,0,0,0,0,0,0,0,-0.0154893959789271,0,0,0,0,0,-0.031766523449584,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807955676385417,0,0,0.178124723118244,0.0552701734974856,0.0434746526436726,0,0,0.0222907697707993,0,0,0,0,0,0,0,0,0,0,0,0,0.0671250791290957,0,0,3.46944695195361e-18,0,0,0,0,0.104146082290052,0,0,0,0.128224735933208,0,0,0,0.0197965021239034,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.0365179556111403,0,0,0.0016466272378193,0,0,-0.0535819289068244,0,0,0,0,0,0,0,0,0,0,0,0,0.0466575067344226,0,0,0,0,0,0.112082470465346,0,0,0,0.0503865889004251,0,0,0,0,0,0,0,0,0.0695667317322366,0,-0.0547384804506089,0,0.174049165243734,0,0,0,0,0.0283313213173951,0,0,0,-0.0276036128425003,0,0
X000408.SZ,0,0,0,0,0,0,0.171030123284527,0,-5.42101086242752e-20,0.407151266858085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810003761659915,0,0,-0.0663589310039968,0,0,0,0,0,0.0312801824136771,0,0.0574570132371467,0,0,0,0,-0.0323432525131404,0,0,0,0.00643354212073224,0,0
X002080.SZ,0,0,0,0,0,0.281959239415648,0,0,0,0,0,0,0,0,0.221960096720891,0,0.0154898690764201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.121687757055936,0,0,0,-0.032534848231707,0,0,0,0,0.0827805543774104,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0243698139703134,0,0,0.186059808795053,0,0,0,0,0,0,0,0.0967592066311714,0,0.11598942112457,0,0,0.0398319826454462,0,0,0,0,0.27358435872815,0,0,0.0244095403123869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117994349084586,0,-0.0231755283024163,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.00549399710420598,0,0,0,0,0.0463508432154081,0,0.012457874291261,0,0.00914564551539111,0,0,0,0.0181792322227853,0,0,0,0,0,0,0,0,0.216299999941149,0,0,0,0.214292330093085,0.0282096962717398,0,0,0,0,0,0,0.0226290692989421,0,0,0,0,0,0.287905196012487,0,-0.00533150538769355,0.00133918743146116,0,0,0,0,0,0
X600688.SH,0,0,0.0703292000265925,0,0,0,0.00271229996048256,0,0,0.107765300572589,0,0,0,0,0,0,0.134615549885303,0,0,0.0768566139096619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251277078461122,0,0.101024612101015,0,0,0,0,0,0,0.064558788189385,0,0,0,0,0.0143861587488893,0,0,0,-0.00848980712046366,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362862782453158,0.0120710331354817,0.112028913946086,0,0,0,0,0,0,0,0.0121745813645482,0,0,0,0,0,0,0,0,0,0,0,-0.0109586199239435,0,0,0,0,0,0,0,0,-0.0120664774234289,0.257023493179069,0,0,0,0,0.0040263750059807,0.016345727848817,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329294942078283,0,0,0,0,0,0,0,0,0,0.0568509657672059,0,0,0,0,0,0,0,0.249375302184746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12537087643486,0,0,0,0.0307524104678535,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.0383180241367676,0,0,0,0,0,0,0,0,-0.0428346927065101,0,0,0,0.119581158068522,0,0,0,0,0,0,-0.109403415445626,-0.244780559720412,0,0,0,0.078214245416583,0,0,0,0,0,0,0,0,-0.270285514403418,0,0,0,0.0983378601959591,0,0.195768298099883,0,0,0,0,0,-0.0716362371962838,0,0,0,0,-0.0366155106179673,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.0257172519816053,0,-0.00980040398498509,0,0,0,0.0506001936847762,0,0,-0.0743462221378975,0.109599905782691,0,0,0,0,0,0,0,0,0,-0.0107952495028285,0,0,0,0.0117796552437559,0,0,0,0,0,0,0,0,0,0,0,-0.0235589998794898,0,0,0,0,0,-0.01255249337363,0,0,0,0,-0.0498209894491679,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277561993176571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796028415226726,0,0,0,0,0,0,0.142499811110248,0,0,0.261596931666912,0,0,0,0,0,0,0,0,0.0221913380462172,0,0,0,-0.0880428750346386,0,0
X002353.SZ,0,0,0,0,0,0,-0.129135609209974,0,0,0,0,-0.0453239494579387,-0.0592212596177848,0,0,0,0.0859142767186316,0,0,0.140340137097666,0,0,0,0,0,0,-0.0965476176665083,0,0,0,0,0,0,0.121139798165132,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.0601012549559729,0.105881762648971,0,0,0,-0.017274153820026,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285942358116794,0.246606169043873,0.0434314887437258,0,0,0,0.090598743367399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223929120750471,0.0386759392315587,0,0,0,0,0,0,0,0,0,0,0,0,0.00502942942476626,0,0,0,-0.0487489648102845,0,0
X300073.SZ,0,0,0,0,0,0.0919282634978604,0,0,0,0.115545061523328,0.0553321514274378,0,0,0,0,0,-0.0597533281200733,0,0,0,0,0,0,0,0.0576794123019564,0,0,0,0,0,0,0,0,0,0,-0.0702033496426317,0.157838185418965,0,0,0,0,0,0,0.0522657843401616,0,0.274709412297332,0,0,0.0347117343313351,0,0,0,0.00225893307170663,0,0,0,-0.0121390082331481,0,0
X600489.SH,0,0,0,0,0,0,-0.0548349595445888,0,0,0,0,0,0,0,-0.0559073875643204,0,0,0.0551290105263692,0,0.0278132936704318,0.00570239670458598,0,0,0,0.0584064784105763,0,0,0,0,0,-0.0091514353113666,0,0,0,0,0,0,0,0,0.0155697127629326,0,0,0,0,0,0,0,0,0,0,0,0,0.0138920657876462,0,0,0,-0.0150600002555977,0,0
X000959.SZ,0,0,0,0,0,0,0,0.0907431182253132,0,0,0,0,0,-0.0500100109356263,0,0,0.0409576052425728,0,0.0642761859529278,0,0,0,0,-0.108791590467151,0,0,0,0.00138111550999814,0,0,0,0,0,0,0,0,0.161151856722464,0,0.533070249978513,0.0851622839762,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124602297136698,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.155996657383968,0,0,0.0504654926183265,0,0.0426035042993949,0,0,0.121673388236535,0,0,0,0,0,0,0,0,0,0,0,0.0436646849240556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180834551260968,0,0,0,-0.00289748859130323,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.403747771251769,0,0,0,0,0,0.160821962873942,0,0,0,0,0,0.0438532960927248,0.225579132260521,0,0,0,0,0,0,0,0,0,0,0.0536702306387515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106688035080258,0.0389602970859425,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0313590435365028,0,0,0,0,0,0,0,0,0.023149464044213,0,0,0.00288015079312304,0,0,0,0,0.00308559177631112,0,0,0,0,0,0,0,0,0,0.129558636693519,0.00822863737470281,0,0,0.317966626170441,0,0,0,0,0.0772207475938306,0,0,0,8.67361737988404e-19,0,0,0,-0.00959995908211337,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.130611013314905,0,0,0,0,0.200401824470043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999776683704409,0.0787817069353406,0,0,0.230364693072367,0,0,0,0,0,0,0,0,0,0,0,0.0543012817299161,0,0,0,0,0,0,0.0333442235898352,0,0,0,-0.0560898486593046,0,0
X600486.SH,0,0,0,0,0,0,0,0,-0.0686119923247548,0,0,0,0.0598603864154474,0,-0.00914110118272778,0,-0.0218455599888504,0,0.0792401997445593,0,0,0,0,0,-0.0234027438571587,0,0,0.00918848864924301,-0.00998966184152719,0.160557783331836,-0.132424124856484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376412872615218,0,0,0,0,0,0.11288864994285,-0.118484284299153,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,-0.0371837035792193,0,-0.0327805640063869,0.141090170285195,0,0,0,0,0,0,0.0096787353238483,0,0,0.180401792453146,0,0,0,0,0,0,-0.038093399311231,0,-0.0089270699710546,0,0.0596574330243196,0.250036248264825,0.109007252619991,0,0,0.0759664010099801,0,0,0,0,0,0,0,0,0,0,0,0,-0.172550212051338,0,-0.0354076732852598,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0333548906196741,0,0,0.0130242140696503,0,0,0.0197563748629538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483276979929581,0,0,0,0,0.0943543929637159,0,0,0,0,0,0,0,0,0,0,0,0,0.0759872516584767,0,0,0.00718835564182538,-0.0824058333876831,0,0,0,0.165968554007865,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231058307546177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116980003470675,0,0,0,0,0,0,0,0,1.29303345624587,0,0,0,1.91692306761755,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232498337905281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195253405310505,0,0,0,0,0,0.56354958120486,0,0,0,0,-0.911763148203979,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0474245538857375,0,0,0,0,0.0173552120419864,0,0.0162937927645291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217821752794248,0,0.00789558118276171,0,0,0,0,0.0795275117968572,0,0.0189196384487302,0,0,0,0,0,-0.00815258819304982,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0315214733619665,0,0,-0.0141469155846282,0,0,5.42101086242752e-20,0,0.0533215157990532,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191609587314794,0,0,0,0.018460755863929,0,0,0,0,0.0238518536945674,0.00555908207939563,0,-0.0081122490399581,0.0880713555080312,0,0,0,0,0,-0.0438501952385217,0,0,0,0,0,0.00176652850548246,0,0,0,0,0.0225464699825626,0,0
MKvol,0,0,0,0,0,0,0,0,0.00114365383409753,0.000209696505077439,0,0,0,0,0,0,0,-0.000221638520393052,0,-0.00184995547195866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000498327366511823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392261908777924,-0.000640884520092381,0,0,0,0.00898862994010765,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0272999193356822,0,0,0,0,0,0.139068939867818,-0.152439990424835,0,0,0,0,0,0,0,0,0,0,0,-0.15671504437463,0,0,0,0,0,0,0,0,0,0,0,0,-0.218513309508595,0,0,0,0,0,0,0,0,0,0,0.454628752365076,-0.724735460557034,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00824838475785767,0,0,0,-0.00440075177566436,0,-0.00425277550395354,0,-0.0087342216183479,0.00379306930908002,0,0,-0.00828879562820816,0,0,0,0,-0.0017077818374927,0,0,0,0,0.0153947002055404,-0.0131613047078102,0,0,0,0,0.0078224034574867,0,0,0,0,0,0,0.0104855062194647,0,0,0,0,0,0,0,0,0,0.00778087002699686,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00282510917728608,0,0,0,0,0,0.00524960038849484,0,0.0323056920127419,0,-0.0409991097554654,0,0,0,0,-0.00473127112803206,0,0,0,0.00513053349975115,0,0,0,0,0.0139966007430296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420791120074304,0.0526266694038952,0,0,0,-0.0187999070148212,0,0
