,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601600.SH,X601898.SH,X600795.SH,X600623.SH,X601991.SH,X600027.SH,X600188.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X600547.SH,X600886.SH,X002466.SZ,X600299.SH,X600309.SH,X600660.SH,X000709.SZ,X000792.SZ,X600489.SH,X601158.SH,X600352.SH,X000898.SZ,X600583.SH,X300072.SZ,X000539.SZ,X000883.SZ,X000723.SZ,X000027.SZ,X000983.SZ,X000630.SZ,X000629.SZ,X600549.SH,X000060.SZ,X002470.SZ,X000959.SZ,X600022.SH,X600021.SH,X002075.SZ,X601699.SH,X600176.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0507958178349963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203568371702404,0,0,0.00536903548953861,0,0,0.0390275936541898,0.013685483212933,0.0399233724775482,0,0,0,0,0,0,0,0.0898765738031159,0,0,0,0,0,0,0.00615967282567022,0,0,0,0,0.00286698155729639,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.137631567055443,0,0,0,0,0,0,0,0.0367351532364997,0,0,0,0,0,0,0,0.0493554601272712,0,0,0,0,0,0.0134288252388454,0,0.130610138088011,0,0,0,0,0,0.0175404563612802,0,0,0.0550780702418079,0,0,0,0,0,0,0.0173190409094887,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0624736313490019,0,0,0.128764908877427,0,0,0,0,0,0,0,0,0,0,0,0.00132161498146446,0,0,0,0,0,0,0,0.0521417920529004,0,0.095188685145619,0,0,0,0.0647273074353173,0,6.93889390390723e-18,0,0.107541143598631,0,0,0,0,0,0,0,0.0427057160278306,0,0.0320521381507217,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.036741181581154,0.00242510392477552,0,0,0,0,0,0.247865532144814,0,0,0,0,0,0,0,0,0,0,0,0,0.0692638681408748,0,0,0.00239027976366174,0,0.113042607188452,0,0,0,0,0.0137487411461905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240228113540518,0,0,0,0,0,0.0307534100181892,0,0,0,0.16231018190473,0,0,0,0,0.123165861580698,0,0,0,0,0.0546761782079907,0,0,0.152318582449486,0.0591677997779781,0,0,0,0,0,0,0.0619927635192359,0,0,0,0,0.00799755422202543,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.00586816945907062,0,0.387543166041768,0,0,0,0,0,0,0.0340560708229071,0,0,0,0,0,0,0.0301243845751701,0,0,0.0129391378673516,0,0,0.0300157429272441,0.079861225056805,0,0,0,0,0,0,0.153871447643446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542549167532781,0,0,0,0,0,0,0
X600585.SH,0,0,0.071898201118688,0,0,0,0,0,0,0,0,0.0343271963760601,0,0,0,0,0,0,0.14458588020609,0,0,0.0186564303738153,0,0,0,0,0,0,0,0.0700973590383563,0,0.203753532692922,0,0,0,0,0,0,0,0.03174752971712,0,0.0565267725203995,0,0.0875904040186851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699738602017186,0,0.105172609798624,0,0,0,0,0,0.0599528389420774,0,0,0,0,0,0.266867356285904,0,0,0,0,0,0,0,0,0,0,0.210997423162439,0,0.105188357743462,0,0,0,0,0,0.00806429603362464,0,0,0,-0.0441946557404245,0.0687425263275163,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179015932119074,0,0,0,0,0,0,0.0627827697388433,0,0,0,0,0,0.0910587846253285,0.0437035691118883,0,0,0,0.0640609855946737,0.121289664408046,0,0,0.100533666524874,0.0240597844951145,0,0,0,0,0,0.0331620098377489,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313808910947485,0,0,0,0,0,0.0679757732201178,0,0,0,0.0593636945230731,0,0,0.125199437273132,0.146188521145798,0,0,0,0,0.0306454668619515,0,0.0814077229693874,0,0.157683513527965,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0215315338657812,0,0.00817359425127715,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782598898312766,0,0,0,0,0,0,0,0.0862479278181025,0,0.238663944937599,0,0,0,0.053659945050023,0,0,0,0.125018206379833,0.0109314672409118,0,0,0,0,0,0,0,0,0,0,0.0141474540626718,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119882627677431,0,0,0,0,0.41706321703332,0,0.195964623487391,0,0,0.0246301491173015,0,0,0,0,0,0.0705684455928241,0,0,0,0,0,0,0,0,0,0,0,0,0.16984197034462,0.0409592728157296,0,0.291466652991266,0,0,-0.0207187199955533,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610955627596855,0,0,0,0,0,0,0,0,0,0.0697293977836445,0,0,0.0518761058758751,0,0.122723210859133,0,0,0,0,0.268042159193674,0,0,0.0542688207377792,0,0,0,0,0,0.0891030280057736,0.0228985290316096,0,0,0,0,0.00658935601737058,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460227419186994,0,0.0235800996955955,0,0,0.165338665141316,0,0,0.0445715119212336,0,0.106189710463978,0,0,0,0,0.032191867674523,0,0,0,0.036394116256201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
