,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X002460.SZ,X600803.SH,X600027.SH,X000786.SZ,X002466.SZ,X600160.SH,X000301.SZ,X601991.SH,X000807.SZ,X600219.SH,X600426.SH,X000983.SZ,X601699.SH,X600985.SH,X000630.SZ,X000408.SZ,X002128.SZ,X000933.SZ,X600096.SH,X601168.SH,X600176.SH,X000877.SZ,X002271.SZ,X600995.SH,X000883.SZ,X600352.SH,X002353.SZ,X600378.SH,X000027.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.217709422581408,0,0,0,0,0.117396463063054,0,0,0,0,0,0,0.330846712772606,0,0,0.303455650305663,0,0,0,0,0,0,0,0,0,0,0,0.100687605996791,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571718091398303,0,0,0,0.127241108364404,0,0,0,0,-0.00327906157345258,0,0,0,0,0,0,0
X601088.SH,0,0,0.11627419396211,0,0.227320534011089,0,0,0,0.0614061701200915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515047023870938,0,0,0,0,0,0,0,0,0.189999027259308,0,0,0,0,0,0,0,0,-0.0376369485467255,0,0,0,0,0,0,0,0,0,-0.0414260852884609,0,0,0,0,0,0
X600028.SH,0.420184473607588,0.0453663743033847,0,0,0.240685532286652,0.0779151741147107,0,0,0,0,0,0,0,-0.00947009899897841,0.0647131388914706,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0995425418873461,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313430008338398,0,-0.0919027887503336,0,0.102926874380301,0,0,0,0,0,0,0,0,0,0,0.000812491898456343,0.0671337324045707,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173818767160503,0.185046340314727,0,0.105161332023664,0,0,0,0,0,0,0.390460730118737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602242002426727,0,0,0,0,-0.0875865278875591,0,0,0,0,0,0,0
X601898.SH,0.0925439923247185,0.268752912013824,0.235175430079939,0,0,0.0674115786860863,0,0,0,0,0,0,0,0,0,0,0,0.0954528319173676,0,0,0,0.00750798915019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123470023548227,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571128208422703,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.185228787091851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149678470606293,0,0,0,0,0,0,0,0.409540580378493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270478586847639,0,0.0294699518716482,0,4.33680868994202e-19,0,0.116984997446481,0,0,0,0,0
X600660.SH,0,0,0,0.13532043979431,0,0,0,0.17240536600433,-0.0560248502985448,0,0,0,0,0,0,0,0,0,0.0232057170178849,0,0,0,0,0.306945773675067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131167507413193,-0.118037493342771,0,-0.500733694976389,0.220749443879543,0,0,0,-0.04682160668402,0,0,0,0.00354688216683974,-0.00863856726708737,-0.0258065526646625,-0.0384632478445041,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452165154541837,0,0,0,0,0,0,0.367292126677573,0,0,0,0,0,0,0.111815315538709,0.172128551591528,0,0.406868498993706,0,0,0,0,0,0,0,0,0,0,0,-0.0126762874987537,-0.0056136377191568,0,-0.0441250089869601,0,0,0,0
X600019.SH,0,0,0.35560336421661,0,0,0,0,0,0,0,0,0,0,0.0326093104147954,0,0,0,0.122373093516968,0,0.11209293120591,0,0,0,0,0,0,0.123077562404027,0,0,0.0572083298594144,0,0,0,0,0,0,0,0,0,0,0,0.0252004742662575,0,0,0,0,0,0,0,0.127245633552115,0,-0.0271252997760413,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0975886714600025,0,0,0,0.0325883003544869,0,0,0,0,0.129414570017445,0,0,0,0,0,0,0,0,0,0.150218011234919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894800871383665,0,0.19113132092348,0,0,0,0,0,0,0,0.311214622603424,-0.0112477848554392,0.0557993782030011,0.000922208747934316,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0903075455911396,0,0.0234864384508655,0.0230290624457567,0,0,0,0,0,0,-0.0697874220265478,0,0,0,0.801340526540246,0,0,0,0.0169055759074869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.119381767370136,0,0,-0.0359889265899737,0.00727645378858201,0,0,0,0,0,0
X600886.SH,0.0418717182379668,0.0909398628974841,0,0,0,0,0,0.0603097824355419,0,0,0,0,0,0,0.0794227265577671,0,0,0,0,0,-0.136921639230065,0.0750713253221235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574191268051174,0,0,0,0,-0.147008917878576,0,0,0,0,0,0,0,0,0,0.0880236613130329,0.180404870780523,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.116118068670185,0,0,0.0575080229866071,0,0,0,0,0.32257902553791,0,0,0,0,0.136256352156053,-0.0295551142873502,0,0.143102437063649,0,0,0,0,0,0,0,0.0790049808515429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10342107278369,0,0,-0.0258213421540489,-0.0280393079647153,0,0,0,0,0,0
X000792.SZ,0,0,0,0.152370006466686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177852776720563,0.229898641457297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856600547279722,0,0,0.0755022578455,0,0,0,0,0,0,0.135336441972291,0,0,0,0,0,0.0156680292507355,0.000944192565323141,0,0,0,0,0,0
X600795.SH,0.00759210120675897,0,0.313454623416287,0,0,0,0,0,0,0,0,0.20032064111325,0.171399060213591,0,0,0,0,0,0,0,0,0,0.0424199653489822,0,0,-0.0216261686504915,0,0,0,0,-0.0181474098194963,0,0,0,0,0,0,0,0,0,0,0,-0.0522505773238285,0,0.1626344523489,0,0,0,0,0,0,-0.000439479470007728,0,0,0,0,0,0,0
