,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X600489.SH,X002353.SZ,X600808.SH,X000831.SZ,X000629.SZ,X600578.SH,X600352.SH,X000630.SZ,X000825.SZ,X600547.SH,X000027.SZ,X600549.SH,X601699.SH,X600008.SH,X000983.SZ,X600307.SH,X600863.SH,X600660.SH,X600315.SH,X000959.SZ,X000937.SZ,X600098.SH,X002470.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.273290080711535,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.034592083274348,0,0,0,0,0,0.0645278948858617,0,0.282127523682867,0,0,0,0,0,0,0,0,0.00401287255452874,0,0.0437374161343875,0,0,0,0,0,0,0,0,0,0.0202860265124968,-0.0423487879342209,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.342151136963852,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0359351997205637,0,0,0,0,0,0,0.0457718534710427,0,0,0,0,0,0,0,-0.0108738271861212,0,0,0,0,0,0,0,0.00692166921209709,0.000620285836373156,0,-0.0317808353608244,4.33680868994202e-19,0,0.0304913594130656,0,0,-0.0279687416869235,-0.0266844728071505,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458364229721597,0,0,0,0.243800727655985,0,0.0150345715689859,0,0,0,0,0.0459151914825182,0,0,0.0883407959933266,0,0,0,0,0,0,0,0.0653855335165935,0,0,0,0,0,0.063222190609075,0,0,0,0,0,0,-0.0817728057545249,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.0677072707708674,0,0,0,0.361010731983759,0,0,0,0.0649648523156925,0,0,0,0,0,0,0,0.0899088650829241,0,0.118680508347719,0,0,0.0171318136211977,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0116915769752823,0,-4.33680868994202e-19,-0.000526619309774372,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221810553046016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037873256977735,0.057943648398391,0,0,0.0385246909355561,0,0,0,0,0,0.224772836132758,0,0,0,0,0,0.111926866375437,0,0.0599295657100863,0,0,-0.0406658390521249,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801105416076267,0,0,0,0,0,0.0339815529070809,0,0,0,0,0,0,0,0.0282110716501293,0,0,0,0.249293110087123,0,0,0,0,0.0443520729396475,0,0,0,0,0.0400852152478098,0,0,0,0.0178047115877425,0,0,0,0,0,0,-0.000336387129301072,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0692379394287117,0,0,0.0639974006164803,0,0.0196315756679601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309593609603009,0,0,0.087695379121129,0,0,0,0,0,0,0.551611867655988,0.0139910951269789,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.00646814892764614,0,0,0,0,0,0
X600307.SH,-0.160426041758025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386127852802863,0.286982829854543,0,0.422804164659508,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.024461920616544,0,0,0,0,0,0.0811098968715798,0,0,0,0,0,0.00621883062705238,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.233909663742407,0,0,0,0,0,0,0,0,0,0,0.0541273973422995,0,0,0,0,0,0,0,0.0028620080632521,0,0.0443052846258836,0,0.0458005299988871,0.203824056060152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695425008360677,0,0,-0.0223581635361697,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0737653868269235,0,0,0,0,0.1239226745543,0,0,0,0,0,0,0,0,0.11059488094828,0.0207225364017491,0,0,0,0,0,0.0539337302736568,0.137703860934119,0,0,0.0394566749270573,0,0.0809001546726364,0,0,0,0,0,0,-0.0491098428017225,0,-0.0836493090164157,0,0,0.198485117950177,0,0,0,0,0,0,-0.0189139283021694,-0.00785255507724721,0,0,0,0,0,0
X600315.SH,-0.0273341434878207,0,0,0,0,0,0,0,0,0,0,0.0693805969426123,0,0,0,0,-0.0439078561841156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601932435238315,0,0,0,0,0,0.246387388249071,0,0,0,0,0,0,0,0.0199915093906173,-0.0335471368551826,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.183594091492054,0,0,0,0,0,0,0,0,0,0,0,0.106920042531081,0.0403663413095419,0,0,0,0.117742284560828,0,0,0,0,0,0,0,0,0,0,0,0,0.0938292388009754,0,0.218211655831358,0,0,0,0,0,0,0,0,0,0.0366783442893801,-0.0389927018655343,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159451490610432,0,0,0,0,0,0,0.000910747954535808,0,0.0298857494659177,0,0,0,0,0,0.0297891496296201,0,0,0,0,0,0,0,0,0,0.371914473628392,0,0.13904901112552,0,0,0,0,0,0,0,0,0,0,0,-0.0090043954306944,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0872824995957389,0.076929289424201,0,0.133741979893803,0,0.00617950231671906,0,0,0,0,0,0,0.0834622139350769,0,0,0,-0.0704714508273832,0,0,0,0,0,0
X002470.SZ,-0.0608043277101246,0,0,0,0,0,0,0,0,0,0,0.00168366532946779,0,0,0,0.15770911763499,0,0,0,0.00425579140056451,0,0,0,0,0,0,0.169638021044199,0.00142818254980061,0.0707606850445016,0.0429756241853984,0,0,0,0,0.0641706715183741,0,0,0,0,0,0,0,0,0,0,0.0418585574701155,0,0,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113515848290316,0,0,0,0,0,0,0,0,0.0103002132525247,0,0,0,0,0,0,0,0,0,0.320891328615563,0,0.0882386083265968,0,0,0,0,0,0,0,0,0,0,-0.0209557587709997,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.00813240405933236,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,-0.0590617132016067,0,0,0,0,0,0,0.14746528336733,0,0,0.0251708489130418,0,0,0.0961399490127232,-0.0393982871081643,0,0,0,0.031735419663782,0,0,-0.00693498107603099,0,0,0,-0.0427063256921695,0,0,0,0,0,0.0184222946026407,-0.00850627100290874,-0.088503595167439,0,0,0,0,0
Slope,0,0,0,0,-0.615529659149353,0,-0.0530848757436565,0,0,0,3.46944695195361e-18,2.77555756156289e-17,0,0,0,0,0,0,0,0.701342801897615,0,0,0,0,0,0,-0.138697092751788,0,0,0,0,0,0.922759150930103,0,0,0,0,0,-0.162170477716683,0,0,0.351057947614024,0,0,0,0,0,0,-0.346409171254612,0,0,0,-0.298985659763394,0,0,0,1.89551961906524,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.090435694244634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.511980975994391,0,0,0,-0.599430957581267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327950152075939,0,0,0,0,0.610765079102938,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00845515471155936,0,0,0,0,-0.235519531275543,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.192178396848206,0,0,0,0,0,0,0,0.0656946198592159,0,0,0,0,-0.00688301940916345,0.0754229424018401,0,0,0,0,0,0,0.196185088882312,0,0,-0.0562185610585056,0,0,0,0,0,0,0,-0.0998354185355919,0,-0.11302791581255,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971378780793914,0,0,0,0,0,0,0,0,0,-0.0488017327305951,0,-0.113039773434801,0,-0.0623536305557059,0.0465839943773692,0,0.0494289726775428,0,0,0,0,0,0,0,0,-0.0793194486258234,0,0.0199614361603889,0,0,-0.0614998818813269,0,0,0,0,0,-0.0268578669375732,0.0335368454203769,0.0252639798657638,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000136088319029044,0,0,0,0,0.00314629742188129,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0998785221891697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821904250744322,0,0,0,0,0,0,0,0,0,0,0.0488130124072228,0,0,-0.0695817938224883,0,0,-0.0525408857335155,0.0701525954753732,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483834410456223,0,0.00290796202647234,0,0,0,-0.00348864947447733,0,0,0,-0.00287166707311909,-0.00607224299054611,-0.00129910245078837,0,0,0,0,-0.000718077861597583,-0.00120443279664579,0,0,0,-0.00322690201613719,0,0
CarbonVol_Hubei,0,0,0,0,-0.000600573498640839,0,0,0,0,0,0,0,0,-0.00736252273805516,0,0,0,0,0,0,0,-0.00855461334814274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00504000719930787,0,0.00292389055844757,0,0,0,0,0,0,0,0.00648852491427165,0,0,0,0,0,-0.00509282142965788,-0.00520388128441593,0,0,0,-0.303640395576525,0,0
