,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X000301.SZ,X600111.SH,X601600.SH,X600660.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X000807.SZ,X000629.SZ,X000408.SZ,X600489.SH,X600219.SH,X600378.SH,X600096.SH,X000933.SZ,X000932.SZ,X000723.SZ,X002080.SZ,X600141.SH,X600688.SH,X000831.SZ,X600348.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600160.SH,0,-0.0648999443887348,0,0,0,0,-0.0569137786005795,0,0,0.293779207132874,0,0,0,0.0515130268719072,0,-0.0989023930771627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186774079735756,0.360864428043358,0,0.0670400848916386,0,0,0,0,0.222511980003288,0,0,0,0,0,0,0,0,0,0,-0.059696175319415,0.0537238803994304,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0676806978770293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256561980678151,0,0,0,0,0,0,0,0,0,-0.0149867905738692,0.0122733482851841,0,0,0,0,0.118054754384425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204696684483658,-0.00789016899538004,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134281110440706,0,0,0,0,0,0,0,0,0,0,-0.0303982474113372,0,0.0460147423633416,0,0.142079389474626,0.0521041791372509,0,0,0.0343276920231248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014950671981564,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0376515612486292,0,0,0,0,0,0.0610889446587496,0,0.137079344161062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959143391926099,0,0,0,0,0,0,0,0,0,0,0,0.31488295092078,0,0,0,0,0,0,0,0.331219525784092,-0.011341581390072,0.0238029121971058,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379473142362414,0,0,0,0,0,0.0412217311430157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166572100821684,0,0.0380610757997624,0,0.0712023670494848,0,0,0,-0.0118029648964293,0.0414294188346813,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.094324122162642,0,0.116828236736393,0,0,0,0.0610693184685605,0,0,0,0,0,0,0,0,0,0.0306594634531312,0,0,0.0643786450210296,0,0.0259889514973724,0,0,0,-0.0155512500949898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802154081663192,0,0,0,0,0.038536619399205,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151985683860741,0,0.0336279002658204,0,0,0,0.458879481118005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622587446870663,0.0394992670236244,0,0,0,0,0,0,0.092335820236034,0,0,0,0,0,0,0,0,0,0.00567771452424662,-0.0110832106164424,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237983085393202,0.0982341703765184,0,0,0,0,0.034243190667602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173261252605838,0.045533098651628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147999748084321,0,0,0,0,0,0
X600378.SH,0,0,0,-0.121471406677913,0,0,0,0,0.0809142581213039,0,0,0,0,0.0569494020031712,0,0,0,0,0,0.0318244801431393,0.161093638580685,0,0,0,0,0,-0.287932166725921,0,-0.048588275997441,0.0694318906186882,0,0,0,0,0,0,0,0,0,0,0.157377391007344,0,0,0,0,0,0,-0.148294113473709,-0.0768276154136655,0,0.268913811464529,0.0371901352048089,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500326587505883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289661927593549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620227494212316,0,0,0.226069023166951,0,0,0.0644742580758279,-0.0449992142044454,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.186934479211677,0,0,0,0,0,0,0,0.0468797039399437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509049558611087,0.0581776494907071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601507662184936,0.0308564348536678,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.183787915312305,0,0,-0.132689099171138,0,0,0,0,0,0.0202026132783647,0,0,0.00310461730464581,0,0.0656284403381636,0,0,0,0,0,0,0,0,0,0.162989414957762,-0.06496014626585,0,0,0,0,0,0,0,-0.00116648826482752,0,0,0,0,0,0,0,0.0644534235107162,0,0,0,0,0.0166684013571199,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11391498616931,0.0975955013747723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.124082426332189,0,0,0,-0.0065608405408654,0,0,0,0,0,0,0,0.000877917088569282,0,0,0,0,0.0372046394460363,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875281406730758,0,0,0.0579452373056845,0,0,0,0,0,0,-0.18333197214099,0,0.294955333830173,0,0,0,0,0,0,0.0100552969720633,0.0275767657732444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291239703513192,-0.0195356056051998,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0222335997930443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165593246004378,0,0,0,0,0,0.557943368522559,0.0495494063225197,0,0,0,0,0,0,0,0,0,0,0.0344203951702172,0,0,0,0,0,0
X600688.SH,0.06695318105807,0,0,0,0,0,0.0221857217768474,0,0.0934388029086929,0,0,0.0505733629026861,0,0,0,0,-0.137707566576762,0,0,0.000934914294419001,0.10294000131837,0,0,0,0.163217709171364,0,0,0,0,0,0.054744781365662,0,0.0493366889690358,0,0,0.0286855062675207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222131017290739,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.0181967137830172,0,0,0,0,0,0,0,0,0,0,0.560601917119795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081111602386804,0,0,0,-0.0613989873977885,0,0,0.201260725658194,0,0,0,0.0430123510487936,0,0,0,0,0,0,0,0,0,0.167254245271323,0,0.00515259336575777,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.074029052688935,0,0,0,0,0,0.0588179266749949,0,0,0,0,0,0.0553670098287876,0,0,0,0,0,0,0,0,0,0.14280999978568,0,0,0,0,0.0374535489723564,0.125441043814054,0,0,0,0,0,0,0,0,0,0,0.00964344225985791,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0364379267719398,0,0,0,0,0,0,0,0,0,0,0,0.211073672642528,0,0,0.249360964315822,0,0,0,-0.0754867570694594,0,0.0433220629404343,0.221675779368639,0,0,0,0,0,0.0924724217086732,0,0,0,0,0,0,0,-0.179350522214075,0,0,0,0,0,0,0,-0.067414305363411,0,0,0.0543349535649683,0.0691958966792214,-0.0861808776776778,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.396779105567096,-0.0724654005974519,0,0,0,0,-0.0844746442997363,0,0,0,0,0,0,0,0.366154613363151,0,0,0,0,0,-0.00743362307383526,0,0,0,0,0.152719704154536,0,0.0604619951059325,0,0,0,0,-4.33680868994202e-19,-0.024124955522593,0,0,0,0.171487812045075,0,0.0902548809264636,-0.0782476121661232,0,0,0,0,0,0
Slope,0,0,0,0,0.165569686931506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112833434375792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.853610619218769,0,0,-0.156378436355415,0.562281934378724,0,0,0,0,0,0,0,0,0,0.295637791138069,0,0.832699013727347,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.30074788061187,0,0,0,0,0,0,-0.568206399192369,0,0,0,0,0,0,0,0,0,0.0357525466299871,0,0,0,0,0,0.183359039253737,0,0,0,0.660099117407537,1.38467674331553,0,0,0,-0.60878013016936,0,0,0,0,0,0,0,0,-0.357951995931855,0,1.12230353875896,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0988721767910107,0,-0.00690190491735902,-0.0217732059263075,0,0,0,-0.156236179797254,0,0,0,0,0,0,0,0.039518254763877,0,0,0.00803411556898142,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.036999808443744,-0.0779185432389585,0,0,0,0,0,0.0468027327242171,0,0,0,0.0630037151322151,0.0230628849900448,-0.00904324481086811,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.137680683834301,0,0,0,0,-0.0175321495414862,0,0,0,0,0,0,-0.00899158240773179,0,0,0,0,0,0,0,0,0,0,0.0451909140044398,-0.112843836874223,0.0312126068854028,0,0,0,0,0,0,0,0,0,0.0157233070554083,0,0,0,0,0,0,0.0168558742097687,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00359545247857541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154689730668211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288392266331028,-0.00307600697423701,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0284254592258119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903851305169092,0,0,0,0,0,0.00812183693805256,0,0,0.00230731470687868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230490638228957,-0.0157261253640446,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00580366984980487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318789600564283,-0.0324391365524003,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00606836199141629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723315719269809,0,0,0,0,0,0,0,0,-0.00655429320263295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129245065636991,-0.00869908995481828,0.0119549143807743,0,0,0,0,0,0
