,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600362.SH,X600688.SH,X300072.SZ,X600795.SH,X601992.SH,X002460.SZ,X600516.SH,X000898.SZ,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X000792.SZ,X000553.SZ,X600027.SH,X002271.SZ,X000830.SZ,X600299.SH,X000408.SZ,X600808.SH,X002110.SZ,X600219.SH,X000932.SZ,X601158.SH,X000959.SZ,X600489.SH,X000883.SZ,X600426.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.414891060384162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170835970896448,0,0,0,0,0.00820821520690201,0,0,0,0,0.0435002803007567,0,0,0.00528544431026975,0.0691107405061858,0,0,0,0,0,0,0,0,0,0.00753025943450254,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00235086092029187,0,0,0,0,0,0,0
X600028.SH,0.395130766309551,0,0.0184640269007564,0,0,0,0,0,0,0,0,0,0,0.0965130235152118,0,0,0,0,0,0,0,0,0.140937426859261,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0088185200791516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159742618099685,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.262771010341681,0.207703080326134,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515998273818334,0,0,0,0,0.0470599987677625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836046698610226,0,0,0,0,0,0,0
X600019.SH,0,0,0.0875749288816706,0,0.145394848443304,0,0,0,0,0.33579715519835,0,-0.00145799487029986,0,0.0125385190005083,0,0,0,0,-0.0494297808372539,0,0.203547568753747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051100490172007,0,0,0,0,0,0,0,0.0168797538282699,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.377202152769783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255663517441736,0.120406735975882,0,0,0,0,-0.0802921704604708,0,0,0,0,0,0,0,0,0,0.0581168764183643,0,0,0,0,0,0,0,0.00801213321211427,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.042510612645731,0,0,0,0.124040295868627,0,0,0,0,0,0,0.00615104761138905,0,0,0.182584169872264,0,0,0,0,0.0340774680857463,0,0,0,0.0511576395643611,0,0,0.00105955993120086,0,0,0,0,0,0,0,0.0626662499201514,0,0,0,0,0,0.00258755624290512,0,0,0,0,0,0,0
X600309.SH,0,0,0.00960391840656998,0,0.00398314928367144,0,0,0,2.16840434497101e-19,0,0,0.0139931914534395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288694168545411,0,0,0,0,-0.00768948836021079,0,0,0,0,0,0,0,-0.0439349448821788,0,0,0,0,0,0,0,0,0,-0.0177556187474701,0.023940379115676,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0518488859946784,0,0,0,0,0,0,0.0200371842662892,0,0,0,0,0,0,0.188244617358906,0,0.0207934785361895,0,0,0,0,0,0,0,0,0.0400306312777891,0,0,0,0.0668009865530997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121779940865229,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0352093474303493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330774939770164,0,0,0,0,0,0,0.0194479819009531,0,0,0,0,0.509667451908778,0,0,0,0,0.108334810014628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105638374333567,0,0,0,0,0,0
