,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600660.SH,X600011.SH,X002460.SZ,X600886.SH,X600801.SH,X601600.SH,X601898.SH,X600489.SH,X600010.SH,X600362.SH,X000786.SZ,X600111.SH,X600352.SH,X600176.SH,X601991.SH,X600188.SH,X600426.SH,X600299.SH,X600795.SH,X600688.SH,X002466.SZ,X002080.SZ,X600027.SH,X600529.SH,X601992.SH,X002353.SZ,X600612.SH,X002409.SZ,X600219.SH,X600315.SH,X600486.SH,X000301.SZ,X600516.SH,X000932.SZ,X600126.SH,X000027.SZ,X000723.SZ,X002075.SZ,X601158.SH,X000898.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0290098484767125,0,0,0.0385041165014514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00873042265391986,0,0.125352928441094,0,0,0,0,0,0,0,0,0,0,0.12392194532298,0,0,0,0,0,0.00193994839776057,-0.00334329403482103,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.00742070805039296,0,0,0,0,0,0,0.0425019835557524,0,-0.00742369443160395,0,0,0,0,0,0,0,0,0,0.0191227184536425,0,0,0,0.145558338778288,0,0,0,0,0,0,0.0393745044111948,0,0,0,0,0,0,0,0,0,0.00171597579355878,0.00619686820355466,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225210660501785,0,0,0,0,0,0.016489799896222,0,0,0.112043764624985,0,0.0398223935381748,0.0773885669227156,0,0,0,0.0190320503557912,0.0260215118802885,0,0,0,0,0,0,0,0,0,0,0,0.206603463975163,0,0,0,0,0,0,0,-0.0125679992339807,-0.0089257958312164,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0710041542328548,0,0,0,0.104990701133262,0,0,0,0,0,0,0,0,0,0,0,0,0.0717363729459845,0,0.198682347097143,0,0,0,0,-0.00139659688543594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071675676649522,0,0,0,0,0.00894724137734276,0.00837039044358866,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0856211661267339,0,0,0.081139223974617,0,0,0,0,0,0,0.0371607532118024,0,0,0,0,0,0,0.245938891411704,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.034747493104291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215844049903326,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0451765754422499,0,0,0,0,0,0,0,0.727535680793819,0,0,0,0,0.0249003229062233,0,0,0,0,0.0297439370903335,0,0,0,0,0,0.0131742869427354,0,-0.0737072707542685,0.0919270665185929,0,0,0,0,0,0,0,-0.0373931072184832,0,0,0,0,0,0,-0.0229608397329613,-0.00840953154935118,-0.0195871993091736,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276109602227435,0,0,0,0,0,0,0,0.0307243528762872,0,0.118213812634919,0,0,0,0,0,0,0,0,0,0.0793304220673494,0,0.0418245192063913,0,0,0,0,0,0.12429678406643,0,0,0.053578881286071,0,0,0,0,0,0,-0.000207404576237648,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453280029727752,0.0578068199518072,0,0,0,0,0,0,0.0793883879589816,0,0.0337847557452248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178671540740973,0,0,0,0.151438808146477,0,0,0,0,0,-0.0100413730501744,-0.00901392513927681,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0325632794977387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232114446778874,0,0,0,0,0,0,0,0,0,0.090507025173617,0,0,0,0,0,0,0.0972007125818082,0,0.0985395121357946,0,0,0.119707101480031,0,0.0810613401174278,0,0,0.0627039333742876,0,0,0,0,-0.0138074784939124,-0.0214418691647416,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.115448756010456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182429883254039,0,0,0,0.01618309086223,0,0,0,0,0.177830140553332,0,0.101311402419364,0,0.00741639911405765,0,0,0,0,0,0,0,0.0217301022932827,0,0,0,0,0.00748031284793191,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0287293210367264,0,0,0,0,0,0,0,0.0719993615133607,0,0,0,0,0.118643760231284,0,0,0,0,0.0276081187697742,0,0.127046981767695,0.00702538981096516,0,0,0,0,0,0,0,0,0,0,-0.0157238784782214,0,0,0,0,0,0,-0.0370114307265906,0.00505282376185115,0.00887485868875161,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0667146526774501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308822945203629,0.0378435366155004,0,0.0803531100356957,0,0.0647042884058075,0,0.0985455013408919,0,0.189868413580526,0,0,0,0,0,0,0,0,0,0,0,0,0.00264950149282798,-0.00503290815258821,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0262584627478177,0,0,0,0,0,0,0,0,0.122887868619042,0,0,0,0.0326723326624662,0,0,0,0,0,0,-0.00931016666259759,0,0.0402274325696801,0,0,0.0264625488305418,0,0,0,0,0,0,0,0.0893052441375664,0,0,0,0,0,0,0,0,0.00422058950266437,0,0,0,0,0,0,0
X600801.SH,0,0,0.229346581398179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0322129558602551,0.0263922932838889,0.164317646384765,0,0,0,0,0,0,0.053453974037051,0.0513153487880037,0,0.0363561282850304,0,0,0,0,0,0,0,0,0,0,0,0,0.170119410908841,0.109180935668462,0,0,0.0427410230181583,0,-0.0226277195681453,0.0162757192150172,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0777991008642891,0,0,0,0.0211202554455222,0,0,0,0,0.0172328652800059,0,0.201543686795776,0,0,0,0,0,0.210808014797592,0,0.0213833691469842,0,0,0,0,0,0,0,0.0943370883162845,0,0,0,0,0,0,0.09374447905075,0,0,0,0,0,0,0,0,0,0.013859546260199,-0.00462764414678281,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0314999195048021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501355743299345,0.101016942782864,0,0,0,0,0,0,0,0,0.0157752710806441,0,0,0,0,0,0,0,0.010452745745714,0,0,0,0,0,0.049273652640646,0,0,-0.00272509629793208,0.000475465342619606,0,0,0,0,0,0
