,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X600426.SH,X000877.SZ,X002271.SZ,X600362.SH,X600795.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600489.SH,X600027.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X002080.SZ,X000629.SZ,X600612.SH,X600688.SH,X300037.SZ,X002353.SZ,X600096.SH,X000539.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.673371127535409,0,0,0,0,0,0,0.175985005873984,0,0,0,0,0,0,0,0,0,0,0.0488408959334922,0,0,0,0,0,0,0,0,0,0.0726144476936272,0,0,0,0,0,0.124974915087032,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612231076836127,0,0,-0.00401006928766079,-0.000629803063541226,0,0,0,0,0,0
X600028.SH,0.545331919684648,0,0,0,0,0,0,0,0,0,0.0147220802058612,0,0,0,0,0,0,0,0,0,0,0,0,0.019241146270201,0,0,0,0,0.0369159671092911,0,0,0,0,0.105304261229278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134964935739426,0,0,0,0,0.0184707500768813,0,0,0,0,0,0
X601088.SH,0.0197722739137242,0,0,0,0.188401816044937,0,0,0,0.155804673174896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567962592243891,0,0.0564756248269165,0,0,0,0,0,0,0,0,0,0,0.0136391871952193,0,0,0,0,0,0.0858642529406705,0,0,0,0,0,0,0,0,-0.00105242319291638,0,0,0,0,0,0,0
X600309.SH,0.134768911689472,0,0,0,0,0,0,0,0,0,0.0698075456896653,0,0,0,0.0464356114872932,0,0,0,0,0,0,0,0.115813999392162,0,0.0478502816057386,0,0,0,0,0,0.00777926237829503,0,0,0,0.135320057848726,0,0,0.0130257362851369,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0792048356101117,0,0,-0.0137346179921221,0.0344240453202808,-0.0182551047823369,0,0,0,0,0,0
X600188.SH,0,0,0.497785033273343,0,0,0,0,0,0,0,0.0845143479511894,0,0,0,0,0,0,0,0,0,0.189570108173641,0,-0.0654045992451693,0,0,0.351446447053215,0.0464876030068993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192777990228432,0,0,0.0624272574105274,0,0,0,0,0.0336635491343991,-0.0361791618651431,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126281069044114,0,0,0,0,0,0,0,0.00825611051011937,0.106573614164913,0,0,0,0,0,0,0,-0.169429692588462,0,0,0,0,-0.0088103304230088,0,0,0,0,0,0.259676366706621,0,0,0,-0.00386120201315613,0.147867034431006,0,0,0.243668623272807,0,-0.00607552315632577,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413129104425259,0,0,0,0,0,0.0926203438033876,0,0,0.149425548080121,0,-0.0252984693245419,0,0,0,0.347382633492254,0,0,0,0,0,0,0,0,0,0,-0.17091723550545,0,0,0,0.108449620068875,0,-0.0084101721228087,0.0414984236605219,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0938157851373222,0,-0.0686971285156115,0,0,0,0,0,0,0,0,0.287731443296328,0,0,0,0,0,0,-0.250734191522772,0,0,0,0,0,0,0,0.36287580355867,-0.000630324846158059,0,0,0,0.0522148417022147,0,0,0,0,0,-0.0915668124497048,0,0,0,0.0223896491970844,0,0,0.307269523203587,0,0,0.0101406222531471,-3.46944695195361e-18,0,0,0,0,0,0
X601898.SH,0.0617727630969637,0,0,0,0,0,0,0,0,0.026347290179664,0,0,-0.0197537502409317,0,0,0,0,0,0,0,0,0,0,0,0,0.164116783110822,0.133388452427117,0,0.135807321217138,0,0,0,0,0,0,0,0.159564302870442,0,0,0,0.0934809726380301,0,0.128926791604986,0,0,-0.0983659420026755,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.082533194573632,0,0,0,0,-0.0499817144159109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296667842083395,0.405954749868298,0,0,0,0,0,0,0,0,0,0,0,-0.0870373186570965,0,0.0996261395391695,0,0,0.0340769577471247,0,0,0,0.0366166145575564,-0.00677484884640017,0,0,0,0,0,0,0
X601600.SH,0.0475056184030663,0,0,0,0,0.128285951317493,0,0,0,0,0,0,0,0,0,0,0.157445525655824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281065637088251,0.494893806868499,0.0265157060390319,0,0,0,0,0,0.0243511781449042,0,0,0,0,0,0,0,0,0,0,0,0,0.00436373798228955,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.10370957559241,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168155419401443,0,0,0,0,0,0.00901522935621114,0,0,0,0,0,0,0,0.0193870994534887,0,0,0,0.0549928620512085,0,0,0,0,0.149115193760425,0,0,0,0.0321616847897405,0,0.151751638959241,0,0,-0.190069461849194,0,-0.110538036898686,-0.00121795483093943,0.00650355830932571,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0185600079185419,0,0,0,0,0,0.218144674305313,0.130614151810398,0,3.46944695195361e-18,0.0971377846623103,0,0.107125254369721,0,0,0,0,0,0.0418580314659478,0,0,0.0195700898524103,0,0.03445128977879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105403893310074,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729332337822023,0,0,0,0,0,0,0,0.0967503985736678,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456929022795471,0,0.0115595457685447,0,0,0,0,0,0.0903805845279328,0,0,0,0,0,0,0,0,0.0138071306969126,-0.0505776997744994,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0619528311467558,0,0,0,0,0,0,0,0,0.790053485274881,0,0,0,0,0,0.0300636733251048,0,0,0.026339805713016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120826769840454,0,0,0,0,0,-0.00195574370349209,-0.0107221093365453,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.192331457366643,0,0,0,0,0,0,-0.155731741722461,0,0,0,0,0,-0.00263077518413227,0,0,0,0,0.0291372854232944,0,0.013141175411912,0.359529610709342,0.136086647141764,0,0,0,0.0768015095481331,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263846146850912,0,0,0,0,0.00676034956613984,0.0206533573577404,0.0131642203971179,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.165038654831574,0,0,0,0.104816904203949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578754039097933,0,0,0,0,0,0,0,0,0,0.63411158885311,0,0,0,0,0,0.0636837978962694,0,0,0,-0.0203589069240404,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.017993414661643,0,0,0,0,0,0,0,0,0,0.160760135219786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03447718685366,0,0,0,0,0,0,0.242695469832376,0,0,0,0.111433601772984,0,0,0.064255843388525,0,0.00440466719085866,-0.00809272435893511,0,0,0,0,0,0
X000301.SZ,0.0280828448938283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721318977213103,0,0,0,0,0.109689648102388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183322676778139,0,0,0,0,-0.00546587081750245,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.00822492968603225,0,0.211455290599867,0,0,0,0,0,0,0,0.0355100912526586,0,0.0632305359260681,0,0,0,0,0,0.137717781239241,0,0,0,0,0,0,0,0,0,0,0,0.150935067092111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424286768204895,0,0,-0.00446011595123542,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.375347049088661,0,0,0,-0.0365516318947166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113056124807378,0,0,0,0,0,0,-0.0577225078467879,0,0,0,0,0,0,0,0.0189257997163063,0,0,0,0.0385200890744627,0.0738857535669502,0,0,0.0950275491056992,2.16840434497101e-19,0,0.141066127146823,-0.108897578247381,0,0,0.0021601341649099,0,0,0,0,0,0
