,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X000877.SZ,X600011.SH,X002271.SZ,X600010.SH,X600660.SH,X600188.SH,X000708.SZ,X601600.SH,X000301.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X000723.SZ,X600176.SH,X600426.SH,X000408.SZ,X000786.SZ,X600219.SH,X600803.SH,X002080.SZ,X601991.SH,X600795.SH,X600027.SH,X600688.SH,X600399.SH,X600801.SH,X300037.SZ,X300073.SZ,X002326.SZ,X600352.SH,X000825.SZ,X002353.SZ,X600489.SH,X600157.SH,X600516.SH,X000959.SZ,X600486.SH,X000807.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0.287297064958169,0,0,0,0,0,0,0.123379117416617,0,0.0415110906193081,0.0671079040746391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529401103449345,0,0,0,0.0579057299939805,0.123519177398803,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0.00607293713566615,0,0,0.0980779947556809,0,0,0,0,-0.0201412183681858,-0.113391676714298,-0.194653513780042,0,0.0804103521582068,0,0,0.0171761975716144,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305397456274949,0,0,0,0,0,0,0,0,0.0190138810541999,0.0580336350073754,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0476025608976317,0,-0.0508900852703826,0,0,0.0558696677550828,0,0,0,0.00494552875342525,0,0
X600188.SH,0,0,0.40854192167513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261813870529618,0.0820340523618059,0,0.555035799130895,0,0,0,0,0,0,0,0,0.108739650060313,0,0,0,0,0.0745892354568517,0,0.0443045848674484,0,0,0,0,0,0,0,0,0.0302228249346054,0,0,0,0,0,0,0.0536380694344778,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0285451402851316,0,0,0,0.123468712621291,0,0,0.0518774138880923,0,0,0.134960099860198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133893991716432,0,0,0,0,0.0200882042294907,0,0,0,0,0.0423549169687713,0,0,0,0,0,0.0269943244849981,0,0,0,-0.0131307517292678,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0187985571878389,0,0,0,0.0475461928781477,0.0990299850266539,0,0.0903654724526002,0,0,0.0481226580383408,0,0.0477677679196188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859834996132484,0,0,0,0,0,0,0,0,0.433638186598087,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,-0.171769592903225,0,0,0,0.112773650045035,0,0,0,0,0,-0.079582884808685,0.322416068358644,0.0639832378564589,-0.0539890811057393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236429244200638,0.0226536259881127,0,0,0,0,0.316154089561993,0,0,0.174992706982106,0,0,0,0,0,0,0,0,0,-0.186219965299378,0,0.0310038264805023,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0625644855675083,0,0,-0.0811545470737386,0,0,0,0,0,0,0,0,0.0566897125962119,-0.0658592166794303,0,0.0197062576565148,0,0,0,0,0,0,0.0137023281362386,0.0270120498164135,0,0,0,0.0349331962964364,0,0,0.023536459383263,0,0,0,0.0152667464277604,0,0.0491021596706151,0,0,0,0,0,0,0,0,0,-0.00867100587377416,0,0,0,0,-0.028192106346415,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317340862084886,0,0.0450741760689257,0,0,0,0,0,0,0,0,0,0,0,0,0.00911648974639821,2.16840434497101e-19,0,-0.0870329074126729,0.0223361239955681,0,0,0,0,0,0,0,0.069801422642495,0,0.332406330863931,0.161290026218362,0,0,0,0,0,0,-0.095506109804393,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868891547121645,0,0,0.00805856923817265,0,0.0253854151777164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138459421073743,0,0,0,0,0,0,0.0177009530427851,0.0420716902433344,0,0,0.0805788733926275,0,0,0,0,-0.0199464406502233,-0.0113155642615974,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.134905920578981,0,0,0,0.0109723802206549,0,0,0,0,0,0,0,0.0616920556583811,0,0,0,-0.0693916798890604,0,0,0,0.275296925658481,0.39673365007555,0,0,0,0,0,0,0,0,0,0,0,0,0.123967116855137,0,0,0,0,0,0.00228920734131303,-0.0218092852355935,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252549368306179,-0.310791688984367,0,0.0888217619864303,0,0,0,0,0,0.0222068944876721,0.221685361066604,-0.421603588010538,0,0,0,2.16840434497101e-19,0.217175929935726,-0.0644220292807057,0,0,0,0,0,0.245099653102535,0,0,0,0,0,-0.0834885918678055,0.0699933935632381,0,0,0,0,-0.0116965268518368,0,0.0418305843736375,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.114199086431183,0,0,0,0.00258490770914992,0,0,0,0,0.0729500635357041,0,0,0,0,0,0,0,0,0,0.146387142406215,0,0,0,0,0,0,0,0.0433820802790021,0,0,0,0,0,0,0,0,0,0,0,0,-0.000194758295249537,0,0,0,0,-0.0556044855647818,0,0
X600426.SH,0,0,0,0,0,0,0,0.155396529222258,0.0606894278218934,0.137902482692711,-0.0196216593969193,0,0,0,0,-0.0132637227498784,0,0,0.0775391486760867,0,0,0,0,0.0762228751865028,0,0,0,0.0792553126700979,0,0,0,0,0,0,0.0286097253456503,0,0,0,0,0,0,0.00678651697043541,0,0,0,0,0,0,0.114443527050975,0,0,0,0.00256496049865183,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.189131134736678,0,0,0.449405022822252,0,0,0,0,0,0,0,0,-0.0436391095932164,0,0,0,0,-0.0528686410098658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629484058878259,0,0,0,0,-0.125250206674779,0,0,0.113580526821971,0,0,-0.0271342380251317,0,0,-0.0149162345440865,-0.00416725174745704,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0446904082877564,0,0,0,0.202363766224943,0,0,0,0,0,0,0,0.243813855331122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413639159601606,0,-0.348204176267037,0,-0.0357525010741844,0,0,0,0,0,0,0,0,0,0,0,-0.031936394891098,0.0045748528559285,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.00438887387051017,0,0.0238643534055833,0,0,0,0,0,0.175947611381338,0.0915395353133944,0,0,0,0,0,0,0.00974676010765053,0,0,0,0,0,0,0.0463860982554212,0.101546708602279,0.0442862916250415,0,0,0,0,0,0,0.0580400352603733,0,0,0,0.10060680194963,0.0552641072239321,0,0,0,0,0.0129294870057701,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.078681553651116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146907478657569,0,-0.0104902289112529,0,0,0,0.150634696784416,0,0,0.00628554519762564,0.0982002506470702,0,0,0,0,0,0,0.0731584583754837,0,0,0,0,0,0,0,0,0,-0.0131520653053472,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0985919624561552,0,0.158980989180856,-1.73472347597681e-18,0,0,0,0,0.213704166699346,0,0,0,0.0271034257415359,0,0,0.32996626868343,0,0,0,0,0,0,0,0,0,0,0.18602285502009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304663586604039,0,0,0,0,0,0.010865539201972,0,0,0,-0.0924563444377769,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.175450085952921,0,0.0406813353933001,0,0,0,0,0,0,0,0,0.0678038834100999,0.119312675317852,0,0,0,0,0,0,0,0,0.305844662892334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315126240282965,-0.08934425192762,-0.00624540049089833,-0.0249361809569798,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0311171107170312,0,0,0,0.0506935647928594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203112449254931,0,0.250619792639382,0,0,0,0,0.0378753157807008,0,0,0,0,0,0,0,0.0432234004747092,0,0,0.0525455208936789,0,-0.0251631027985954,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.348051650291275,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.00743669241341757,0,0,0,0.0122233129395283,0,0.376784738244871,0,0,0,0,0,0,0,0,0,-0.00276956896776752,0,0,0.155734293398077,0,0,0,0,0.189490660983178,0.0334434118648521,0,0,0,0,0.00363155659040729,0,0
X600688.SH,0,0,0.1046824040936,0,0,0,0.0548816928743724,0,0,0.0489372824474708,0,0,0,0,0,0.11540159374316,0,0,0,0,0.064093564970958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280956263791435,0,0,0,0.0724509088130678,0,0,0,0,0,0.00715267612903064,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0.0331100525357222,0,0,0.0533142909149233,0,0,0,0,0,0,0,0,0.0558663393720628,0,0,0,0,-0.0284375254543734,0,0,0.0607276832529653,0,0,0,0,0,0,0,0,0,0,0.192123596475283,0,0.0168572384187636,0,0,0,0,0,0,-0.136263884875053,0,0,0,0,-0.0306650078083676,-0.0259383227135758,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.139075128886393,0,0,0,0,0,0,0.0376387537090567,0,0,0,0.110917925227806,0,0,0.00993712624780966,0,0,0,0,0.0319254387412263,0,0,-0.0282447012197031,0.0036917409003184,0,0,0,0,0,0,0,0,0,-0.00628980807442693,0,0,0,0.153793485530153,0.0210642048176453,0,0,0,0,0,0,0,0,0.00800089859559033,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.0598970743037901,0,0,0,0,0,-0.0361690746004309,0,0,0,0,0,0,0.107680031907994,0,0,0,0,0,0,-0.0998487884915353,0.0204367689576977,-0.283678860934888,0,0,0.0499684651895487,0,0,0.0921357903844918,0,0,0,0,0,0.190804917791724,0,0,-0.229631552313196,0,0,0,0,0,0,0,0,-0.0543811028022415,0,0,0,0,-0.0139456668512396,0,0
X300073.SZ,0,0,0,0,0,0.0602571804482491,0,0,0,0.122779145677777,0,0,0,0,0,-0.0142362998508158,0,-0.00548961625026987,0.0474455869706785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286650946482332,0,0,0,0.193077248893391,0,0.238732390681316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.352539887720409,0,0,0.27679143532519,0,0,0,0,0.237730675988856,0,0,0,0,0.16332685556152,0,0,0,0,-0.0614089868534341,-0.0538654021598716,0,0,0,0,0,0,-0.0818526290770145,0,0,0,0,0,0.209393901268721,0,0,0,0.244680250516826,0,0,-0.137025161212534,0,0,0,0,0,0,0,0.0734607419016191,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,-0.0234214517449352,0,0,0,0,0,0,0,0,0,0.073545986877425,0,-0.0645823385949055,0,0.0825623450248024,0,0,0,0,0,-0.0153494448996693,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365657593835189,0,0,0,0,0,0,0.00887998761673556,0,0,0,0,-0.027818281579504,0,0,0,0,-0.004340194844374,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175527850872579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235979054168872,0,0.00600753491887658,0,0,0,0.0293634651431555,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.18890161557171,0,0,0,0,-0.0623862644579736,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823795813339138,0,0,0,0,0,0,0,0,0,0,0,-0.0891559399562715,0,0,0,0,0,0,0.112819216750289,0,0,0,0,0.106471876657863,0,0,0,0,0,0,0,0,0.106446674292832,0,0,-0.0544932665779857,0.0180351941526917,0,0,0,-0.0103924534660364,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,-0.044146841935182,0.00224923490548402,0,0,0.0188373029164193,0,0,0,0,0,0,0,0.0390250479811044,0,0,-0.0303139418990913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616823544978509,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0.0039567079037028,0,0,0,-0.0275082018928842,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0504784311739487,0,0.156046410517132,0,0.0425934777755825,0,0,0,0,0.121693062548071,0,0,0,0,0,0,0,0,0,0,0.043630756595992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180560416766411,0,0,0,0,0,-0.0028981036009552,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0716649250707642,0,0,0,0,0,0,0.273102549194511,-0.0831281208574889,0,0.00618358303774144,0,0,0,0.00535848752694454,0,0,0,0,0,0.190003471540716,0,0,0,0.0227896031637172,0,0,0,0.233340379478376,0,0,0,0,0.0827770609351726,0,0.0878620323573942,0,0,0,0,0,0,0,0,0,0,0.0300431973998647,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.342953919685236,0,0,0,0,0,0.0944894271482184,0,0.0225938428331682,0,0,0,0,0.0330333255131272,0,0,0,-0.137749583214181,0,0,-0.0227668268660627,0,0,0,0,0,0,0,-0.0222552874632819,0,0.128589706092658,0,0,0,0.376537209348228,0.0622366591065453,0,0,0,0,0,0,0,0,0.00271850754423159,0.00429941322812517,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,-0.0323194075913446,0,0,0,0.0557775602127198,-0.0209887925634969,0,0,0,0,0.075731005503254,0,0,0,0,0,0,0,0.123717305794816,0,0,-0.0700441264330606,-0.0390454631902062,0,0,0,0,0.0520341047423769,0,0,0,0,0,0,0,0,0,0,-0.0327669999287307,0,0,0,0,0.0577890654539675,-0.0278821722917447,0,0,0,0.0560480608858839,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319602050088132,0.0553853413372102,0,0,0,0.116367703224147,0.0647860690356798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551746007456032,0,0.0663656254028918,0.0760749057226935,0,0,0,0.0403296292014458,0,0,0,0,-0.00412012813246424,0,0,0,0,-0.0490524250403778,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0556559798745094,0,0,0,0.0265800479270996,0,0,0,0.0159985689481619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23399403673504,0.132439014943116,0.180103929767692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626291166195743,0,0,0,0,0,-0.0557562511785697,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215274848673863,0,0,0,0,0,0,0,0,0,0,0,0.0471213630026157,0,0,0,0.0675052402628689,0,0,0.10787955925967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107043252559567,0,0,0,0.0225506728091595,-0.179782954988022,0,0,0,0.0735047265518433,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.241624422360355,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961118744319993,-0.23877480099616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24055937705738,0,0,0,1.71695707442834,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444971768828376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204552126340461,0,0,0,0,0,0,0,0,0,0,0,0,0.57658978937164,0,0,0,0,-0.909701151063049,0,0
RealEstate_excess,0,0,0,0,0,-0.0102084433374199,0,0,0,0,0,0,0.0435998980474174,0,0,0,0,0.0191058794398401,0,0,0.0236553567984319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157168660059381,0,0.0244668332559141,0,0,0,0,0,0,0.0744761395138758,0,0,0,0,-0.0107338801755239,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0343105596048139,0,0,0,0,0,0,-0.00604459692466809,0,0.0799894253405587,0,0,0,0,0,0.0421864724570088,0,0,0,0,0,0,-0.0191081235308378,0,0,0,0,0,0.0225150839503199,0,0,0,0,0,-0.0450919762074473,0,-0.0350874089436091,0.0651993659899448,0,0,0,0,0,0,0,0,0.00604832337612212,0,0,0,0,0.0167925393365658,0,0
MKvol,0,0,0,0,0,0,0,0,0.00110034312286154,0,0,0,0,0,0,0,0,0,0,0,-0.00203977634678484,0,0,0,0,0,0,0,0,0,0,0,0,-0.000827307629957166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426501731213925,-0.0011632703874938,0,0,0,0.00849924491302171,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0464506347189561,0,0,0.0638347797260477,0,0,0,0,-0.24308141885045,0,0,0,0,0,0,-0.110061417653314,0,0,0,0,-0.00670700935260637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460502598749414,-0.648569710674165,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0152747252709086,0,0.000975796735110374,0,0,-0.00956115203970604,-0.0112523897143504,0,0,0,0.00738290627697857,0,-0.0027389248774901,0,0,0,0,0,0,0,-0.00858694629015734,0,0,0.0102619270989577,0,0,0,0,0,0,0.00317220584735385,0,0.00561248129289882,0,0,0,0,0,0,0,0,0,0,0,0,0.00770829932261729,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000573566224061519,0,0,0,0,0,0.00623197628719133,0,0.0144834229679467,0.0191074627292943,0,-0.0505199309840848,0,0,0,0,0,0,0,0,0,0.00146747964166519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296728738215512,-0.0392743787506663,0.0476857328585169,0,0,0,-0.0283137884320716,0,0
