,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X000301.SZ,X600362.SH,X002466.SZ,X000786.SZ,X600111.SH,X600010.SH,X600886.SH,X600011.SH,X600176.SH,X600188.SH,X600426.SH,X000027.SZ,X601991.SH,X600795.SH,X600803.SH,X600801.SH,X600489.SH,X600219.SH,X600352.SH,X000932.SZ,X000807.SZ,X000898.SZ,X600688.SH,X600315.SH,X000825.SZ,X002353.SZ,X600157.SH,X000408.SZ,X000959.SZ,X002080.SZ,X600486.SH,X600027.SH,X000966.SZ,X000883.SZ,X300037.SZ,X600516.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399335711489164,0.296850632564432,0,-0.0863766014110532,0,0,0,0,0,0.12857053338829,0,0,0.101403947604023,0,0,0.0226978050754104,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0148991226651638,0,-0.0723719064156461,0,0,0,0,0,0.00830908730804955,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063730686571059,0,0,0.0639968450463394,0,0,0,0,0,0,0.0757150656079708,0,0,0,0,0,0,0,0,0,0.0619679208113184,0,0,0,0,0,0.0350723452642787,0,0.021533076404669,0,0,0,0,0,0,0,0,0,-0.0264117671617807,0,0,0,0.00187529520063381,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981826972972021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118362260259148,0,0.105415108282312,0.359879634417954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213250897625359,0,0
X000301.SZ,0,0,0,0,0,0,0.0260196931093976,0,0.158001016169363,0,0,0,0,0,0,0.051282748977547,0,0,0.0108873839069041,0,0,0.216645987862169,0,0.0485658791074329,-0.0961653548145737,0,0,0,0,0,0,0,0,0.138942756228381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255925244063964,0,0,0,0,0,0,0,-0.0198180998290425,0,0
X600362.SH,0,0,0,0,0,0,0.170264750349461,0,0,0,0,0,0.114536363447159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221238711957428,0,0,0,0,0,0,0,0,0.133004215173048,0,0,0,0,0,0,0,0,-0.08457195602708,0,0,0,0,-0.00313973593427108,0,0
X002466.SZ,0,0,0,0,0,0,0.40245100053911,0,0.00439660024192273,0,0,0,0,0.0841760929948981,0,0,0,0,0,0,0,0,-0.00660961443502865,0,0,0,0,0,0,0,0.239335940383406,0,0,0,0,0,0,0,0,0,-0.0692141149592601,0,0,0,0,-0.0580286736786827,0,0,0.0774750808855831,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.376161359441405,0,0,3.46944695195361e-18,0,0,0,0,0,0.0449662394556376,0,0,0,0,0,0,0,0,0,0,0,-0.0152926088483802,0,0,0.0936667288227856,0,0,0,0,0,0,0,0,0,0,0.0114107131371384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966257077454964,0,0,0,-0.011948275448656,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.321238419179775,0.114673338086102,0,0,0,0,0,0,0,0.180245962804466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0186381909921983,0,0,0,0,0,0,0,0,0,0,0,-0.0148872366690556,0,0,0,-0.0604917666450253,0,0
X600010.SH,0,0,0,0,0,0,0.27458474414764,0,0,0.103640839690734,0.0938481875966195,0.038339946366049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17787578136122,0,0,0,0,0,0,0.114861613757001,0,0,0,0.0184388893518166,0.0501646062209209,0,0.0281320653170499,0,0,0,0,0,0,0,-0.0307434926563005,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156645159720638,0.0354246221179405,0,0,0.00514427420324688,0.0683976224369997,0,0.103858065816169,0,0,0,0,0,0,0,-8.67361737988404e-19,0.139989374242234,0,0,0,0,0,0,0,0,0,0,0,0,0.0548639134444993,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05626070249518,0.131629140797023,0,0,0,0,0,0,0.0606917533998899,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0380897754775401,0,0.0658296970628791,0,0,0,0.0107580944800667,0,0,0,-0.0284143151697006,0,0
X600176.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0226002392932917,0,0.0572498974895263,0,0,0,0,0,0,0,0.185222168146804,-0.04104117805312,0,0,0,0,0,0,0,0.0519485070060906,0.0436454884030643,0,0,0,0,0,0,0,0,0.456957895055186,0.0989709917211255,0,-0.00589516682451058,0,0,0.166683785346739,0,0,0,0,0,0,0,-0.0152953874744415,0,0
X600188.SH,0,0,0,0,0,0,1.73472347597681e-18,0,-0.212002630165983,0,0.417117689238102,0,0,0,0.092254699517004,0,0,0,0.203483682766537,0,0,0,0,-0.0731228595108263,-0.0491831881391855,0.145738984815536,0,0,0,0,0,0,0.047535840326965,0,0,0,0,0,0,0,0,0.190040434396683,0,0,0,0,-0.127724430311101,0,0.154849880192854,0,0,-0.0721365051105935,0,0,0,0,0.00305770645633735,0,0
X600426.SH,0,0,0,0.175040596571667,0,0,0,0.0237244005524473,0,0.0847279954817008,0,0,0,0.084567718716704,0.173708742111232,0,0,0.0939293237407924,0,0,0,0.0738179118687294,0,0,-0.0212319239963705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871140514419528,0,0,0,0,-0.0263741868760745,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,-0.105387801347718,0,0,0,-0.131811782212182,0,0,0.112461956419964,0.034072531077406,0,0,0,0,0,0,0.281701968275938,0,0,0,0,0,0,0.236702866868712,0,0,0,0,0,0,0,0,0,0,0,0,0.298983743824467,0.181290112036311,0,0,0,0,0,0.156223997853915,0,0,0,-0.052933227775663,0,0
X601991.SH,0,0,0,0,0,0,-0.0318017955551428,0,-0.0257647749667135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297859381585925,0,0.214986881210445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095609011331561,0,0.0156339579265162,0,0,0.133036951256993,0,0,0.0245787332661863,0,0,0,0,-0.0317065738983435,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154515076727304,0,0,0,0,0.122347998259582,0,0,0,0,0,0,0,0.0998719524370812,0,0,0,0,0,0,0,0,0,0,0,-0.00590336488571783,0.0820000469732522,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.142448256773363,0,0.0409643573339308,0,0,0,0,0,0.0111507019987487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867154285834607,0,0,0,0,0.105506489874948,0,0,0,0.325355949089265,0,0,-0.013008393235346,0,0,0,0,0,0,-0.0142340573796976,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404446982982587,0,0,0.0304454233493643,0,0,0,0,0,0.0324579568673754,0,0,0,0,0,0,0,0.0760570422490401,0.127631700893531,0,0,0,0,0,0,0.153938744923624,0,-0.00926797043560627,0,0,0.0131252829301469,0,0,0,0,0,0,0,0,0,0,-0.00536421338655274,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769084559430022,0.0749217870608067,0,0,0,0,0,0.000810619570014129,0,0,0,0,0,0,0,0.0306803487932402,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0328961268148592,0,0,0,0,0,0,0,0.0992877427429877,0,0,0,-0.107448175529119,0,0,0,0.0163622896442399,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0852601595851039,0,0,0,0,0,0,0,0,0,-0.0592141853098683,0.171883281230593,0,0,0,0,0,0,0,0,0,0.486069304018553,0,0,0,0,0,0.137048208135251,0,0,0,0.059829776054031,0,0,0,0,0,0,0,0,-0.0285034636477697,0,0,0,-0.0260066230716087,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133036779256481,0,0,0,0,0,0.13010247889694,0,0,0,-0.0864485724020611,0,0,0,0,0,0,0,0.102076590270327,0,0,0,0,0.023544573913648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346613145930322,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0718320999960963,0,0,0,0,0,0,0,0,0,0.165776160265182,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.524032002068137,0,0,0,0,0,0.0640987792108406,0,0,0,0,0,4.33680868994202e-19,0,0.0964518046357195,0,0,0,0,0,0,0,0.00673229395001307,0,0
X000807.SZ,0,0,0,0,0,0.121376387232514,0,0,0,0,0,0,0.719955151652062,0.158558670218038,0.0705619289730868,0,0,0,0,0,0,0.050065988402711,0,0,0,0,0,0,0,0,0.127826449719288,0,0.0567598381913226,0,0,0,0,0.069698226881652,0,0,0,0,0,0,0,0,0,0,0.0200577681981948,0,0,0,0,0,0,0,-0.00640703316985162,0,0
X000898.SZ,0,0,0,0,0,0.214144202336474,0,0,0,0,0,0,0,0,0.139013859127435,0,0,0,0.0911455080112767,0,0,0,0.0276087633446788,0,0,0,0,0,0,0,0,0,0.241467783411237,0,0,0,0,0.0955479647117101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711537261750465,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0580153967386678,0,0.0343362896471379,0,0.030908125851288,0,0,0.00471871292023406,0,0,0,0,0,0.0358400474650834,0,0,0,0,0,0,0,0,0,0,0.0098315151231864,0,0,0,0.0348599536168909,0,0,0,0,0,0,0,0,0,0.139060170089691,0,0,0,-0.00938608167899682,0,0,0,-0.0126986560085656,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854678819901591,0,-0.130827416316125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124663285402832,0,-0.0121752057206867,0,0,0,0,0,-0.0288093116438764,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.240540475508944,-0.112383333743993,0,0,0,0.1626799302504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022057992846523,0.31932906243261,0,0,0,0,0,0,0.0617494848141902,0,0,0,0,0,0,0.228283051968872,0,0,0.0221648119763002,0,0,0,0,-0.0310467150369444,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16869177343212,0.14109146924699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155365075581346,0,0,0,0,0,0,0.298329728828377,0.310516591076928,0,-0.0176622877596924,0,0,0,0,0,0,0,0,0,0,-0.0553607660679502,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583365080635622,0,0.00418744861252938,0,0,0,0,0,0.0576262611689348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694818489655561,0,0,-0.0107297883885544,0,0,0,0,0.041455489274129,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0466132535105252,-0.0195625443168827,0,0,0,0,-0.102800229806909,0,0.151454787147247,0,0,0,0,0,0,0.0440740225389322,0,0.0274112575433175,0,0,0,0,0,0,0,0.232014213712452,0,0,0,0,0,0,0,0,0.201500875792373,0,0,0,0,0,0.145761197869179,0,0,0,0,0,0,0,0,-0.00509092299057592,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210109047827327,0,0,0,0,0,0,0,0,0,0.0612079376177086,0.0457423856761933,0.145260736586081,0,0,0.0151765026476138,0,0,0,0,0,0,0,0.0224028315704854,0,0,0,0,0,0,0,0,0,0,-0.00858907316124989,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.155928340868722,0,0,0,0,0,0,0.114149999041502,0,0,0,0,0.197752771487238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979718136341599,0,0,-0.0146273277798532,0,0,0,0,0,-0.00383853217205486,0,0,0,-0.0291794016250672,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.198343438349291,0,0,0,0,0,0,0,0.0534761297537878,0,0,0,0,0.395497662768888,0,0,-0.0358542671588204,0,0,0,0,0,0,0,0,0,0,0,0,-0.125768297935233,0,0,0,0,0,0,0,0,-0.0656321437530937,0,-0.0949899117288828,0,0,0,0,0,0,0,0.0121023379819438,0,0
X600027.SH,0,0,0,0,0,0.0300072915935863,0,0,0,0,0,0,0,0.0310317029033667,0,0,0,0,0,0.0499888394474213,0.314088101549275,0,0,0,0.0406428059541614,0,0,0,0,0,0,0,0,0.0253931371398259,0,0,0,0.0248297007073742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000935022044331692,0,0
X000966.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206989583749603,0,0,0,0,0,0.746493183167843,0,0,0,0,0,0,0,0.257264454853213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355722437566559,0,0,0.0844072616247599,0,0,0,0,0.0266889197423398,0,0
X000883.SZ,0,0,0,-0.0764350487523903,0,0,0,0,0,0,0,0,0,0,-0.0580124288362795,0,-0.0361737606765618,0,0.0814527121229805,0,0,0,0,0,0.38778336637263,0,0.912821102327855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159857478659535,0,0,0,-4.33680868994202e-19,0,0,0,-0.039106113790343,0,0
X300037.SZ,0,0,0,0.24657906687637,0,0,0.0115578028803495,0,0.0491011562549623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111633204671731,0,0,0,0,0,0,0,0,0,-0.0877179984711456,-0.126918402355154,0,0,-0.0655499239911801,0,0,0,0,0,0.10378983149532,0,0,0,0,0.020519899377863,0,0,0,0,0,0,0,-0.00618133047795565,0,0
X600516.SH,0,0,0,0,0,0,0,0.258015569618117,0,0,0,0,0,0,0,0.07744773947052,0,0.24366487165441,0,0,0.211841458435568,0.167749997635772,0.198069782547233,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-6.7762635780344e-21,0,0,0,0.126068490752347,0,0,0,0,0.0605915597747538,0,0,0,0,0.0651615246485884,0,0,0,0,-0.0453003017167993,0,0
X600299.SH,0,0,0,0.129161409034527,0,0,0,0,0,0,0,0,0,0,0,0.000856574948799785,0,0,0,0,0,0.0438656509909603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465887905537459,-0.0744375627396747,0.0121886919601203,0,0,0,0,0,0,-0.0347662562148662,0,0.0431338698122962,0,0,0,0,0,0,0,0,-0.0315906664536222,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.030882643937935,0,-0.00873312886913751,0,0,0,-0.100911617908087,0,0,0,0,0,0,0,0,0,-0.00255820715097257,0,0,0,0,-0.0796682767344974,0,0,0,0,0,0,0,0,0,0,0,0,0.054869448042679,0,0,0.0215563301751898,0,0,0,0,0,-0.0452831889632137,-0.0199890687773496,0,0,0,0.00713936055259742,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.00094322196654778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085703081487035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869396305572612,0,0,0,0.744111361021215,0,0,0,-0.116953593027871,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316545450989581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61753670467896,0,0,0,0,0.117461543074268,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817146036572315,0,0,0,-0.0591823392956333,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212732725725631,-0.0281136958868513,0,-0.0118744252504853,0,0,0,0.0331912405210635,0,0,0.0977699838203547,0,-5.42101086242752e-20,0,0.0479739285816898,0,0,0,0,0,0,0,0,0.0121380529186379,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351954353651076,0,0,0,0,0,0,0,0,0,-0.00453073441749772,0,0,0,0,0,0,0,0.00581753093544523,0,0,0.0263039185768601,0,0,0,-0.0128446521891618,0,0,0,-0.0236019854170115,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.0015912430135092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411937533311434,0,0,0,0,0,0,0,0,0,0,0,0,0.000258747218967199,0,0,0,0,0,0,0,-0.00190614089449079,0,0,0,-0.00586477224343449,0,0,0,0.000728477612407465,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164818036977974,0,-0.0181309607867658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14097439842289,1.3347999694902,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000983430477203795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000528287357691149,0,0,-0.00133551038425468,0,0,0,-0.00213465882466812,0,0,0,0.00365047492802227,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225679523004561,0,0,0,0,0,-0.00683427715507775,0,0,0,0.00293781517253449,0,0,0,0,0,0,0,-0.00566592356556263,0,0,-0.0141417780733846,0,0,0.00938266167658443,-0.0354034526762128,0,0,0,-0.0230194197688219,0,0
