,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600309.SH,X600111.SH,X601992.SH,X600886.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X601158.SH,X000723.SZ,X600299.SH,X000792.SZ,X002075.SZ,X000709.SZ,X000898.SZ,X000408.SZ,X600583.SH,X000959.SZ,X000883.SZ,X000983.SZ,X600352.SH,X600758.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X000630.SZ,X600021.SH,X600126.SH,X601699.SH,X002470.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.00389393834347712,0,0,0.0183925550733126,0,0,0,0.0016419945131241,0,0,0,0.0278386254499306,0,0,0,0,0,0.00240783244264521,0,0,0,0,0.023317939864542,0,0,0.05199181474582,0,0,0,0,0,0,0,0.00315795787603071,0.0544395935143564,0,0,0,0,0,0,0,0.0488045812675602,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0725430619651004,0,0,0,0.0198714562756901,0,0,0.0612496885089256,0,0,0,0,-0.0200831388946943,0,0,0,0,0,0,0,-0.0292516101731994,0,0,0,0,0,0,0,0,0,0,0.0731260631925482,0,0.0156232121478637,0.033094821428875,0,0,0,0,0,-0.00336551379791182,0,0,0.0332441666626539,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0883132603418434,0,0,0,0.0381632718144607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189401556805853,0,0.0627633392054716,0,0.0417090081023796,0,0,0,0,0,0,0.0613413422715791,0,0,0,0,0.0382811923651075,0.0191945253704328,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.068516976060745,0,0,0.0505511006342437,0,0,0.093076961178203,0,0,0,0,0.0635543587773935,0,0,0,0,0,0,-0.0543287754450162,0,-0.0363262201637091,0,0,0,0,-0.029724300884715,0,0,0,0,0,0,0,0,0,0,0.0412295124645709,0,0,0,0,-0.0268840783726109,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0498913553166615,0,0,0.0199085631034237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27546834323512,0,0,0,0,0,0,0,0.061081217440764,0,0,0.0322987717971018,0,0,0,0,0,0,0.00406213257096177,0,0,0,-0.00658455634859167,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034961497733927,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.19144861924566,0,0,0.0390197373590991,0,0,0,0,0,0,0.066215701140987,0,0.170423227934211,0,0,0,0,0,0,0,-0.199638695009333,0,0,0,0,0,0,0,0.0551484843971641,0,0,0,0,0,0,0,0,0,0,0,0,0.0844724035949542,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492298821828039,0,0,0,0,0,0,0,0,0,0.062566168613906,0.0155406311647503,0,0,0,0,0,0,0,0,0,0,0,0,0.0382427501736991,0,0,-0.0365598800810338,0,0,0,0,0,0.102799829828965,0.264733700780926,0,0.144494574647435,0,0.000857770625489531,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175292876001678,-0.0456804154273647,0,0,0,0,0.945153499809119,0,0,0,0,0,0,0,0,0,-0.0278723560682272,0,0,0,3.46944695195361e-18,-8.67361737988404e-19,0.0470622259689137,0,0,0,0,0,-0.368504606382934,-0.0369447189568314,-0.00950089073496532,0,0,0,0,0.0477353237041288,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382336680387029,0,0,0,0,0,0,0,0,0,0.0317823953270395,0,0,0,0,0,0,0,0.0277657162381913,0,0,0,0,0,0.0959832769233444,0,0,0,0,0,0,0,0,0.0935814594617747,0.147146307616334,0.116486975586516,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497592363553209,0,0,0,0,0,0.0103121169459119,0,0,0,0,0.0285393935632152,0,0.0715843478846706,0,0,0,0.0523771617700771,0,0.0917601541049077,0,0,0,0,0.620437085352109,0,0,0.0927941863877868,0,0,0,0,0,0,0,-0.0763433471047003,0.113435373649524,0,0.0370030197486924,0.029868676362213,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764210388903601,0,0,0,0.0703551831032902,0,0,0,0.147821797632478,0,0,0,0,0.0552217475633432,0,0,0.0405621346301963,0,0,0,0,0,0.0163385647479111,0,0,0.00393811507485799,-0.0102829614987802,0,0,0,0.000207781384472069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189976597545458,0,0,0,0.196180591672494,0,0.0168234933274082,0,0,0,0,0.0214290551673196,0,0.0576551708798713,0,0,0.0163553104588284,0,0,0,0,0,0,0,0,0.00701331225388749,0,0.0118872609340335,0,0,0,0,0,0.0152695104954438,0,0.106852401012931,0.143871204664783,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.317519087679258,0.071512286820296,-0.0523516951318723,0,-0.124696746072712,0,0,0,0,0,0,0,0,0,0,0,0.395475991414845,0,0,0.199949043828065,0,0,0,0,0,0,-0.0994976629514629,0,0,0,0,0,0,0,0,0,0,0,0,0.237990835152496,-0.226458271551928,0,0,0,0.318273375759773,-0.535476878534208,0.363428248773059,-0.306445557168495,0.617707521084659,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377863766346207,0,0.0407309925184305,0,0,0,0,0,0.0922073023804923,0.026293521352098,0,0,0,0,0,0,0,0.128562855820057,0,0,0.00263599497435171,0,2.16840434497101e-19,0.0277027730934292,0,0,0,0,0,0.0100756313383582,0,0,0,0,-0.0125829916356608,-0.0130208649034053,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.12336071513051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108093120691048,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.20104611291807,0,0,0,0.00920919172337161,0.00719430137630963,0,0,0,0,0,0
X600027.SH,0,0,0,0.149195014994361,0,0,0,0,-0.00593391676536484,0,0,0,0,0.00577502645045453,0,0,0,0,0,0,0,0.431645863543283,0,0,0.0415664457270836,0,2.16840434497101e-19,-0.00575956540105864,0,0,0,-0.0214919445435308,0,0,0,0,0,0,0.0458920940739509,0,0.00955274862171247,0,0,0,0,0.0179171770014295,-0.0147616961756269,0,0,0,0,0,0.000264304426682872,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.117224352354713,0,0,0.0853395913447326,0,0,0,0,0,0,0,0,0,0.0525816998837934,0,0,0,0,0,0,0,0,0.114480120213731,0,0,0,0,0,0,0,0,0,0.0108255664586115,0.112126436654897,0,0,0,0.4772205893726,0,0,0,0,0,0,0.0199103230895111,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851911555638887,0,0,0,0,0,0,0,0,0.164243050054456,0,0.0147090047792948,0,0.143470229056601,0,0,0.033263581542609,0,0,-0.123894455806215,0,0,0,0,0,0,0.0853224340244471,0.145712306821586,0,0,0,0,0,0,0.0660944944027518,0.00291217680872413,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0852614196769425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114108767378241,0.0354010598529664,0,0,0.200386713046033,0,0,0,0,0,0.00499929066942932,0,0,0,0.00951541346042602,0.191872880119337,0,0,0,0,0,0,0,0,0.307177876282241,0,0.0616804453732662,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0221454861993738,0,0,0,0,0,0,0.187103800618587,0,0,0,0,0,0,0.0226681401790478,0,0.0968130959694549,0,0,0,0,0,0,0,0,-0.071812155243826,0,0,0,0,0,0,0,0,0,0,0,0.10069875570745,0,0,0,0.033975872955148,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286122410830964,0,0.0645696311498238,0,0,0,0,0,0,0,0,0,0,0,-0.00271311243100434,0,0,0,0,0.0302712303498789,0,0,0,0,0,0,0,0,0,0,0.00677361273638916,0.207635514406081,0.0232501062829922,0,0,0,-0.055697586790003,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0779835143003987,0,0,0,0,0,0,0,0,0,0,0,0.271726504526356,0,0,0,0,0,0,0,0,0,0,0,-0.0135965347153176,0,0,0,0.0406057570075299,0,0,0,0,0.00213236642678624,0.0196227613709383,0,0,0.112797429508419,0,0,0,0,0,0,0,0,-0.02040425115565,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.693389791697013,0,0,0,0,-0.0475774227311608,0,0,0,0.30248464391178,0,0,0,0,0,0,0,0,0,0,0,0,0.0160666460803598,0,0,0,0,0,0,0,0,0,0.0121775356313173,0,0,0,0,0,0,0,0,0,0,0,0.0641937917153745,0,0,0,0,0,0
