,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X002466.SZ,X600795.SH,X601699.SH,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600362.SH,X000301.SZ,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X601991.SH,X600985.SH,X000408.SZ,X000786.SZ,X000933.SZ,X002271.SZ,X000807.SZ,X000630.SZ,X600176.SH,X601168.SH,X002128.SZ,X000932.SZ,X600612.SH,X600348.SH,X600219.SH,X600096.SH,X601666.SH,X600995.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213023193860261,0.0904829785458174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194251903788826,0,0,0,0,0,0,0.00680367502439101,0,0,0,0.0720570011715136,0,0.00618547361153274,-0.00793818426733776,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.139818705246348,0,0,0.0154488585003158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953757802155884,0.188217516870425,0,0.134146029286101,0,0,0,0,0,0,0,0,0,0,0,-0.00124949272840955,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0792139826478465,0,0,0,0,0,-0.028586494328535,0,0,0,0,0,0,-0.12052988085814,0,0.160216182431196,0,0,0,0,0,0,0,0,0,-0.0272306331867501,0,0,0,0,0,0,0,0.0734078707708443,0,0,0,0,0.020235963767069,0,0,0,0,0,-0.014916976195075,0,0.147343248528432,0,-0.044143651255534,0.0591286280469306,0,0,0,0,0,0
X000983.SZ,0,0.344102255661537,0,0,0.183299111802278,0.0957178505394185,0,0,0,0,0,0,0,0,0,0,0.0875608429321929,0,0,0,-0.0436978351845822,0,0,0,0,0,0,0,0,0,0,0.21123251120244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274403048517487,0,0,0,0,0,-0.0145546957951193,0,0,0,0,0,0
X600027.SH,0,0,0.148558423821327,0,0,0.0386550121431027,0,0.556704661996104,0,0,0,0,0,0,0,0.17144026441733,0,0.0268446098003952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526538514631281,0,0,0,0,0,0,0,0,0,-0.0854688131056819,0,0,0,-0.0157064466904871,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129039869773971,0,0,0.0187235027172801,0,0,0,-0.0739193880324406,0,0,0,0.253680864744091,0,0,0,0,0,0,0,0,0,0,0.071581251522126,0,0,0,0,0,0.115101713130713,0,-0.0595607041735065,0,0,0,0.00917739665407001,-0.0147042351619384,0,0,0,0,0,0
X600426.SH,0,0,0,0.250718624736213,0,0,0,0,0,0,0,0,0.0757167490364198,0,0,0,0,0.0451440053722652,0,0,0.0455136072362198,0,0,0,0,0,0,0,0.0204822647201756,0.221041765539325,0,0,0,0,0,0,0,0,0,0.00683746958389136,0,0,0,0,0,0,0,0,0,0,0,0,0.0106078210584312,0,0,0,0,0,0
X600803.SH,0.0502478536846404,0,0,0,0,0.053709186277843,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0102420452878515,0,0,0,0.0687447239115833,0,0,0,0,0,0,0,0,0,0,0,0.0205826532505457,0,0,0,0,0.0840124228761937,0,0,0,0,0,0,0,0.135162854052134,0,0,0.0247703270913444,0,0,0,0,0,0
X600160.SH,0,0,0,0.0179715462869945,0,0,0,-0.0979717264526436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134225336574021,0,0,0.0244848019613254,0,0,0,0,0,0,0.16333381854387,0,0,0,0.181637973704405,0,0,0,-3.46944695195361e-18,0,-0.028880221504336,0.00781715771660166,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.466883831457014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106139140602385,0,0,0,0,0,0,0,0,0.153143117343515,0,0.148901387843414,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.222474776334283,0,0,0,0,0,0,0.0352575867471078,0,0,0,0,0,0,0,0,0,0.0421530072318306,0,0,0,0,0,0,0,0,0,0.00418079746783445,0,0.198970172007981,0,0,0,0,0.088061234842371,0,0.0428421531740709,0,0,0,0,0.0229920120414578,0.180178216545731,-0.0848600113564602,-0.0122457320657365,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.0255798118193053,0,0,0,0,0,0,0,0,0,0,0.0930296074840533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714995533330061,0,0,0,0,0,-0.00334545960284412,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166763313396289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247372302865332,0.0574634367697487,0,0,0,0.0803669246847126,0,0,0,0.00607422381631467,0,0.188758588455551,0,0,0,0,0,-0.00190430588475046,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0529830174139416,0,0.178336185631377,0,0,0,0,0,-0.333355345684511,0,0,0,0,0,0.102689301050013,0,0,0,0,0,0.169577835331337,0,0,0,0,0,-0.0786226861912789,0,0,0,0,0.319888933451684,0,0,0,0,-0.0784927050532285,0,0.225207991834829,0,0,0,0,0,0,0,0,0,0,0.00734279921703009,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00118490984311271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644024300683927,0.113756159946297,0,0,0,0,0.214395436710983,0,0,0.122958928566803,0,0,0,0,0,0,0,0.0938911877404872,0,0.2228029387754,-0.0597168623982932,0,-0.00161968740175737,0,0,0,0,0,0
X002271.SZ,0,0,0,0.00909253316210892,0,-0.228022815792617,0,0,0,0,0,0,0,0,0,0,0,0.00306101051717452,0,0,0.38372729862618,0,0,0,0,0,0,0,0,0,0,-0.0569343885443832,0,0.0563279981881804,0,0,0.14424830261055,0,0.126292300127783,0,0,0,0,0,0,0,0,0,0,0.113062421236456,0,-0.0291897014288915,0.0210596190374243,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.519744204241604,0,0,0.0947483461839361,0,0,0,0,0,0,0,0,-0.0451127552933939,0,0,0,0,0,0,0,0,0,0,0.00412880469074372,0.116877118301363,0,0,0,0,0,0,0,0.214398212878454,0,0,0,0.0881599138378804,0,0.0262322157016696,-0.205516355287807,0,0.0166569307682039,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0464114612082768,0,0.375853787134925,0,0,0,0,0,0.0633852384637889,0,0,0,0.341602600830022,0,0,0.00931357147487425,0,0,0,0,0,0,0,0,0.105505728034041,0,-0.102750408709447,0.0354257082031677,0,0,0.0152206020645968,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139548061662927,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266855363495061,0,0,0,0,0,0.105239923503571,0,0,0,0.140160899252048,0,0,0.12300995857277,0,0.234473150870454,0.0257785746624104,0,0,0,0,0,0,0,0,0,0,0,0,0.0339621967828712,0,0.0110475420575844,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.441766308465093,0.0872626628475137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310612784288017,0,0,0,0,0,0.202328117819274,0,0,0,0,0.116579647403146,0,0,0.0883435540102318,0,0.0178894587855952,0,0.0602715910969394,0,-0.0545902398628082,0.0356318976443947,-0.0442373308899985,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0558410401622242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173420817985283,0.0539501660385158,0,0,0.0879753004345915,0,0,0,0,0.0455355376490775,0,0,0,0.0833470893887228,0,0.0281287317050507,0,0,0,0,0,0,-0.00546986041727426,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121209491148383,0,0.0617721345400994,0.0981147494838168,0,0.158708941316421,0,0,0.0568174820062605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101850723716537,0,-0.00256457161263667,0.00850093754275755,0,0,0,0,0,0
X600612.SH,-0.127858295520487,0,-0.164061137063382,0,0,0,0,0,0,0,0,0,0.106620489516245,0,0,0,0,0,0.0911531897875115,0,0,0,0,0,0,0,0,0.120537529835099,0,0,0,0,0,0,0,0.0542837557313022,0,0,0,0,0,0,0,0.292162696422314,0,0,0,0.074604451403633,0,0.121664754250269,0.113288389851023,0.00778005006074564,-0.0149818893477744,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.140124763437962,0,0,0,0,0,0,0,0,0,0,0,0.0455495202439195,0,0,0,0,0,0,0.0426617928117727,0,0,0,0,0,0,0,0.0885554854680226,0,0,0.0347357742574775,0,0,0,0,0.042295204019893,0,0,0,0,0,0,0,0,0,0.137938519881554,0,-0.013887606993607,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711072146188784,0,0,0,0,0,0.00248208739099357,0.228602780349814,0,0,0,0,0,0,0,0,0.042947198226398,0,0,0,0,0.0633310894298304,0.101544950018541,0,0,0,0,0,0,0.081774557876282,0,0,0,0,0,0,0,0.00851049355591891,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331236480373273,0,0,0,0,0,0,0,0.0780684945794313,0,0.00916862904218384,0,0.200360426197959,0,0.185063639538392,0,0,0,0,0.0587415762661017,3.46944695195361e-18,0.027481818013809,0,0,0,0,0,0,0,0,0,0.0151188639174398,0,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265541228284395,0,0,0,0,0,0,0,0,0,0.0587057543029471,0,0,0,0,0.356042504286724,0,0,0.0404514435979261,0,0,0,0,0.0445627236626503,0,0,0,0.154991726632316,0,0,0,0,0,0,0,-0.0107584742013671,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0225931176673887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130658312853199,0,0,0,0,0.0725390064786115,0,0,0,0,0,0.0608309921813467,0.171111284114546,0,0,0.0471572814170363,0,0,0,0,0,0,-0.0252724262580441,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0419505545065609,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0500612879025842,0,0.0109125380528656,0,0,0.0271931316450107,0,0,0,0.0667906256053304,0,0,0,0,0,0,0,0,0,0,0.0296640388100513,-0.0506943172730165,0.336607367909617,0,0.0652844857823717,0,0,-0.00258770553142108,0,0,0,0,0,0
X002353.SZ,0,0,0,0.243219364148639,0,0,0,0,0,0,0,0,0,0,0.0349721951021415,0,0,0,0,0,0.191683706983783,0,0,0,0,0,0,0.21755791543278,0,0,0,0,0,0,0,0.148449994378955,0,0,0,0,0,0,0,0,0,0,0.416147812742872,0,0,0,0,-0.112587266278369,0.0864443296596942,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210221137419964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400583341955095,-0.088219888369633,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.819425881069014,0,0,0,0,0,0,0,0,0,0,0,0,0.499181593786931,0,1.05137215581184,0,0,0,0,0,0
TED,0,0.443896097321334,0,0,0,0,0,0,1.23962448871807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114048729327061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849607466336964,0.895705388176692,0,0,0,0,-0.322661806414493,-0.298928910008482,0,0,-0.139978426264023,1.0272003223119,0,0,0,0,0,0,0
RealEstate_excess,0.295815829947593,0,0,0,0,0.143342899402671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430344599108443,0,0,0,0,0,0,0,0,0,-0.163627057175681,-0.0764100958342486,0,0,-0.100846226952416,0,0,-0.00932595640838739,0,0.607725106202617,0,0,0,0
MKreturn,0.296043665285923,-0.219512477384005,0,-0.146275863892585,0,0,0,0,0,0,0,0,0,0,-0.00768402102101543,0,-0.0417442997706907,0,0,0,0,0,0,-0.0270246133193884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903184540824562,0,0,0,0,0,0,-0.0657033951964346,0,-0.00414489825904705,0.205203376218232,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270417779916542,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000243064503718748,0,0,0,0,0.00164898721895726,-0.000701742044896154,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423537026402908,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000967394734458004,0,0,0,-0.00523506319123262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285341330811969,0.000287235400382228,0,0,0,0,0,0
