,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600886.SH,X600011.SH,X600585.SH,X600547.SH,X601600.SH,X600660.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X600803.SH,X600027.SH,X601991.SH,X002460.SZ,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X002466.SZ,X601699.SH,X000786.SZ,X600219.SH,X600176.SH,X002128.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000877.SZ,X601168.SH,X000933.SZ,X000408.SZ,X000883.SZ,X600096.SH,X000027.SZ,X002353.SZ,X000932.SZ,X600995.SH,X002271.SZ,X600378.SH,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589086728230408,0.109065364703818,0,0,0,0,0,0,0,0,0.104719141928873,0,0,0,0,-0.102063915859743,0,0,0,0,0,0,0,0.0187937471748186,0,0,0,0,0,0,0,0,-0.0710540505188832,0,0,0.0603818256236489,-0.0490152273928144,0,0,0,0,0.0307583441592892,0,0
X601600.SH,0.0387717300926262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419678071461737,0,0,0,0,0,0.0246037550258788,0,0.169802013816179,0.0994960165491713,0.197681739834253,0,0,0.196837800318678,0.203479151842109,0.0439402363616613,0.200978112116846,0,0,0,0,0,0,0.030596285252621,0,0,0,0.0444794313869635,0,0,0,0.0136710661337242,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00210517523551319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154540465694548,0,0.248242051342149,0,0,0,-0.110395722120261,-0.0120014943978822,0,0,0.00431769700675623,0,0.116636501225131,0,0,0,0,-0.0794176465682483,0,0,0,0,-0.0116697482512806,-0.0610083026472668,0,0,-0.0143862247058181,0,0
X600795.SH,0.0376857309526614,0,0,0,0,0,0,0.0391000589392115,0.0680995704683707,0,0,0,0,0,0,0,0,0,0,0,0,0.209392174584657,0,0,0,0,0,0,0,0,0,0,-0.00749819643566693,0,0,0,0,0,0,0,0,0.306237717886951,-0.0631558866387386,0,0,0,0,-0.0136463939026814,0,0.0966691010435766,0,0,0,0,0,0,1.73472347597681e-18,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835776186813865,0,0,0,0,0,0,0,0.266726572125477,0,0.0310016645017745,0,0,0,0,0,0,0,0,0,0,0.00432472367693884,0,0.0597145079493903,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458803425654318,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.070903623832884,0,0,0,0.766916825131142,0,-0.0695664642993124,0,0,0,0,0.0775387152834255,0,0,0,0,0,0,0,-0.0906453760060748,0,0,0,0,0,0,0,0,0,0.0787068727435132,0,0,0,0,0,0,0,0,0,0,0,0.0133855965809869,-0.0713202143022431,0,0,-0.0234256352275085,0,0,0,0,-0.0427372206367446,0,0
X600362.SH,0,0,0,0,0,0,0.00571745386662833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853095306785649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494524455014543,0,0,0.22665753136775,0.0325815687694283,0,0,0,0,0,0,0,0,0.0580000198503788,0,0,0,0,-0.0184557740481381,0,0,0.0108032548156749,0,0
X600010.SH,0,0,-0.0286855369440027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069987092399352,0,-0.0187388153453765,0,0,0,0,0,0,0,0,0,0.0382272003876843,0,0,0,0,0,0.0265959939971009,0,0,0,0,0,0,0,0,0,0.0638975891062453,0,0,0,-0.0174440697915557,0,0,0,0,0.0240834221042252,0,0
X000708.SZ,0,0,0,0,0,0,0.019817489416944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396357537625354,0,0,0,0,0,0,0,0.00576700437764981,0,0.0525938164506832,0.0648930931807157,0,0,0.0551511923071969,0,0,0.21733523119529,0,0.0703222410185132,0.0620052111295104,0,0,0.107771396660443,0,0,-0.021820099672439,0,0,0,0,0.0425570472716961,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0993505637260786,0,0,0,0,0,0.0488151722567688,0,0,0,0,0,0,0.260027821576375,0,0,0,0,0,0,0,0,0.0700522135609252,0,0,0,0,0,0,0,0,0,0.0203962344736312,0,0,0.0302114700141918,0.110236909520275,0,0.101778912012237,0,0,-0.0186079522658482,0,0,0,0,0.0234608409795268,0,0
X600803.SH,0,0,0.120930017156722,0,0,0,0,0,0,0,0,0,-0.0778000910417116,0,0,0,0,0,0,0,0,0.142859391452359,0,0,0,0,0,0,0,0,0,0.0275002210936748,0,0,0,0,0,0,0,0.141408841831626,0,0,0,0,0,0,0,0,-0.0357867215886433,0,0,0.0614394746400359,0,0,0,0,-0.0377809944971346,0,0
X600027.SH,0,0,0,-0.10110970122599,0.0570608038436513,0,0,0,0.817471917039522,0,0,0,0.0505922142566295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101281129200489,0,0,0.0838082689917844,0.0113974706965374,0,0,-0.103697929030268,0,0,0,0,0,0,-0.0645936584678255,0,0,0,-0.00935767263741666,0,0,0,0,0.0333190097996504,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.091263751348984,0,0,0.114679674045184,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.123890067346045,0,0,0,0,0,0,0,0,-0.0197876367839058,0,0,0,0,0,0,0,0,0,0,0.129404463705013,0,0,0,0,0.230872315385414,-0.0109339151177309,0,0,0,0,0,0,0,0,0.00824722933646455,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0084255525113898,0,0,0,0,0,0,0.114138900726938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878303951392559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560636630343607,0,0,0,-0.0414449991893694,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809583286146859,0,0,0,0,0,0,0,0,0,0,0.301567660715475,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.080757684486291,0,0,0,0,0,0,0.0494953953561844,0.137185715170822,0,0,-0.0584315188802246,0,0,0,0,0,0,0,0.00232321871999752,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370047664461267,0,0.215959187268772,0,0,0,0,0,0.00072053709987048,0,0,0,0,0.0786175441599027,0,0,0.0804975051835235,0.131657532725594,0,0,-0.152701996401625,0,0,0,0,-0.0474147874861125,0,0
X600426.SH,0,0,0,0.0483582160516856,0,0,0,0,0.0705102352199531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526209631148505,0,0,0,0,0,0,0,0,0,0.398345104777664,0,0,0,0,0,0,0.0759963961832387,0,0,0,0,0,0,-0.0115986602436151,0,0
X000983.SZ,0,0,0,0,0.0311221523830415,0,0,0,0,0,0.0211559362739004,0.0376021664141186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277077501707675,0,0,0,0,0,0,0.126953529110712,0,0,0,0.0530335998530478,0,0,0,0,0,0,0,-0.0275919455503494,0,0,0,0,-0.0500626968590456,0,0,-0.0217260235531414,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.033575425694134,0,0,0,0,0,0,0,0,0,0,0.661954034661244,0,0,0,0,0,0,0,0,0.0168638417291757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181375018203669,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0580272880782022,0,0.0806959207102269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914343363006341,0,0,0,0,0,0,0,0,0.401640988925263,0,0,0.0319521544955108,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722968385648432,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.337008156350703,0,0,-0.104093384962509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2621307418593,0,0,0,0,0,-0.050463425362302,0,0,0,0,0,0.0505552526126194,0,0,0,0,0,-0.0625893960207173,-0.104622383258549,0,-0.152643440959431,0,0,-0.000976510501602908,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327560225908688,0,0,0,0.509595246102943,0.0310789853497206,0,0,0.00449577373918098,0,0,0,0,0.073622039332855,0,0,0,0,0,0,0,0,-0.0110992118257288,0,0
X600176.SH,0,0,0,0,0,0,0.0757182381608822,0,0,0,0,-0.14680684678919,0,0,0,0,0,0,0,0.148414078931808,0,0,-0.0454983494215722,0,0,0,0.422670897582891,0,0,0,0,0,0,-0.154861787723028,0,0,0.204315937588324,0,-0.174237104104644,0,1.38777878078145e-17,0,0.215860255765057,0,0,0,0,0.158588922753286,0,0,-0.349020920192647,0,0.0181524284173563,-0.0242666728466289,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104528373476302,0,0.21967270721557,0,0,0,0,0,0,0,0.160280126285693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830979014627988,0.291540513208661,0.0842527059369984,0,0,0,0,0,0.0302907548456144,0,0,0,0,-0.0781791125073364,0,0,0,-0.0067592929212023,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.217369282083353,0,0,0,0,0.216354738058546,0,0,0,0,0,0.110463274486162,0,0,0,0.0871961595358649,0,0,0,-0.0342705328086027,0,0,0,0,0.00899412217341352,0,0.0745967231342534,0.00124097549395901,0.261100466491911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0522426079342211,0,0,0,0,0.00929702181811963,0.456917279484946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2111665299125,0.0770509921668687,0,0.012321654725501,0,0,0.0472478631283393,0,0,0.0202857711632787,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.103036110377558,0,0.0874423686598604,0,0,0,0,0.049506585055762,0,0,0,0,0,0,0,0,0,0.0949814131238987,0,0,0,0,0,0,0,0.330756617195044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852920767568503,0,0,0,-0.00684152993165272,-0.0203775568777605,0,0,0,0,0,0
X000877.SZ,0,0,0,0.144977642467883,0,0,-0.0564891554867864,0,0,0,0,0,-0.313343148970083,0,0.111943113547392,0.0494667979418764,0,0,0,0,0,0,0,0,0.104627446799608,0,0,0,0,0,0,0,0,0,0,0,-0.0491728899732517,0,0,0,0,0,0,0,0,0.467035381330729,0,0,0.12156165389648,0,0,0,0,0,0,0,0.00604617770261905,0,0
X601168.SH,0.0562840232154371,0,0,0,0,0.0552949832802111,0,0,0,0,0,0.232552095000114,0,0,0,0,0.537658911163833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690051450397991,-0.190708778705682,0,0,0.165730368428443,0,0,0,0,0.108405399096669,0,0,0,0,0,0,0,0,0.0994603366728109,0.0475381091301841,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.312733896752586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666348919913282,0,0,0,0.0720279833946899,0,0,0,0.0186791586998409,0.119879107219705,0,0,0,0,0,0,0.0890978536071532,0,0,0.082713813700117,0,0,0,0,0,0,0,0,0,0,0,-0.0427334081045724,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0394614214885554,0,0,0,0,0,0,0,0.128085448324693,0,0,0,0,0,0.022999491607034,0,0,0,0,0,0,0,0.0219984437148616,0,0,0,0,0.211716800098815,0,0,0,0,0,0.14527793591055,0,0,0,0.0113834392086738,0,0,-0.0128726170219124,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.138522188189448,0.271754201480728,0,0,0.322069628408688,0,0.0678494127701661,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0129059234128588,0,-4.33680868994202e-19,0.0117188419784143,0,0,0,0,0,0,0,0,0,0,0,-0.0691538278643534,0,0,-0.0594778959425038,0,0,0,0,0.00533286975370699,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.0832689094419974,0.134493361439686,0,0,0,0.0907326356083731,0,0,0.187527404917823,0,0,0,0,0.210120068302276,0,0,0,0,0,0.0188143018839667,0,0.0724609196637215,0.145665030926461,0,0,0,0,0.0533720035637457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052363393671775,0,0
X000027.SZ,0.0483631044058145,0,0,0,0,0,0.0308476079152808,0,0,0,0,0.104850822330085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130761678684781,0,0.024496534925847,0,0,0,0,0,0,0,0.278219377270294,0,0,0,0,0,0.052638926826338,-0.102242095007544,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0.0653805530661219,0,0,-0.118336018754185,0,0,0,0,0.0279325761519868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308729596398561,0,0.167876534157613,0,0.162829470431639,0,0,0,0,0,0,0,0,0.326906750548732,0.279943445632905,0,0,0,0,0,0,-0.00803526549154593,0.00789269512762841,0,0,0,-0.0221257002355109,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201377161883285,0,0,0,0,0,0,0,0,0,0,0,0,0.0932353558306304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139746359167725,0.0459508926129534,0,0,0,0.00437728963506316,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.217713390331223,0,0,0,0,0,0,0,0,0,0,0,0,0.0643296240780779,0,0,0,0.0963688560531988,0,0,0,0,0,0,0,0.0801959802521395,0.0141830971611034,0.0537193821111506,0,-0.0132200156021436,0,0,0,0,0.0634285576682062,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146689465462684,0,0,0,0,0.0624017211916282,0,0,0,0.278289475515248,0,0,0.0405895228478431,0,0,0.064111460338808,0,0,0,0,0,0,0,0,0,0,0,0,0.00775536341675102,0,0,0,0,0.107844442638378,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00702033862903976,0,0,-0.0447843840925745,0,0,0,0.0754722514631756,0,0,0,0,0,0,0,-0.255404165614865,0,0,-0.0318512201649123,0,0,-0.0601000251676946,0.100786935275904,0,0,0,0,0.0424252254836739,0,0,0,0,0,0,0,0,0,0,0,0.0518830847240805,-0.194207943598744,-0.312225690664783,0,0,0.000588909281372731,0,0
X600483.SH,0,0,0,-0.113383346862895,0,0,0,0,0.238415245662904,0,0,0,0,0.0695141019705483,0,0,0,0,0,0,0,0,0.0759731151271482,0,0,0,0,0,0,0,0,0,0,0.0316581510831359,0,0,0,0,0.178648830469849,0,0,0,0,0,0,0,0.262337037837725,0,-0.0523269472325048,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
Change_TY3M,0,0,0,0,0,0.0688441840706934,0,0,0,0,0,0,0,0,-0.0104770062195182,0,0,0,0,0,0,0,-0.231864887999651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464168758999534,0,0.110639268075586,0,0,0,0,0,0,0,0,0.00580418751233702,-0.0599235875863287,0,0,0,-0.116696228050086,0.291346442082529,0,0,0,0,0
Slope,0,0,0,0,0,0.0306022607083299,-0.0572606222363016,0,0,0,-0.0271495734921422,0,0,0,0,0,0,0,0,-0.230994101681723,0,0,0,0,0.0373533236758488,-0.487062447790886,0,0,0,0,0,0,0.174254834928356,0,0,0,0,0,0,0,-0.0177117519712601,0,0,0,0,0,0,0,0,0,0.121320542136611,0,0.990493209236305,0,0,0,0.0118928679415939,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006924847924979,0,-0.119598657036247,0,0,0,0,-0.0156525873036599,0.0753839631157303,0,0,0,0,0,0.479105045932981,0,-0.0254958372631641,0,0,-0.0358836280667688,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450266306879263,0,0,0,-0.0434086806214878,0,0,0,0,0,0,0,0,-0.0196943010599342,0,0,-0.0729573879354641,-0.189945607530754,0,0,0,0,0,0,0,0,0,-0.097141422926133,0,0,-0.0442255125500834,-2.16840434497101e-19,0,0,0,-0.0600800993090958,0,0
MKreturn,0,0,0,0,-0.00335996796891955,0,0,0,0,0,0,0,0,-0.0821002923372455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305787679390905,0,0,0,0,0,-0.0171632598817692,0,0,0,0,0,0,0,0,0,0,-0.0910704692604115,0,0,-0.0112427039034071,0,0,-0.0298870324891975,0,0.0446576441775677,0,0,0.00229316488650641,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332865107431692,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209535409920476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103331025609208,0,0,0,0,-0.000249391195494756,-0.00359180693684498,-0.00162693016429512,0,0,0,0,0,0,0,0,0,0,0,0.00519043300543383,0,0,0,0,0.00216044158859923,0.0209946677146721,0,0,0,0,-0.0016166066269533,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130192923976707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162255577734915,0,0.00812230888800218,0,0,0,0,0,0,0,0,-0.015824257569346,0,0,-0.0429533801504746,-0.0159656681244131,0,0,0,0,0,0
