,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X600688.SH,X601991.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X600547.SH,X300072.SZ,X601992.SH,X002460.SZ,X600111.SH,X600516.SH,X000898.SZ,X600886.SH,X000786.SZ,X600176.SH,X000792.SZ,X000553.SZ,X000709.SZ,X600352.SH,X000825.SZ,X600027.SH,X600299.SH,X002271.SZ,X000408.SZ,X601699.SH,X601158.SH,X600489.SH,X600219.SH,X600808.SH,X000883.SZ,X000630.SZ,X600583.SH,X600426.SH,X600157.SH,X002470.SZ,X600315.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130399736019716,0,0.00565532634377815,0,0,0.111309852545409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341909771016883,0,0,0,0,0,0,0.0227546098089688,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723095682381802,0.284769440567102,0,0,0,0,0,0.454632433813128,0,0,0,0,0.142046616730395,0.239009285051334,0,0,0,0.190524423923212,0,0,0,0,0,0.0232150753556635,0,0,0,0,0,-0.0149888045645294,0.08821334949554,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121283888280459,0.0797758781542266,0.24076426639915,0.0886561280550786,0,0,0,0.0987381115424935,0.164474987290974,0,0,0,0,0,0,0,0,-0.0963237604193621,0,0,0,0,0,0,0,0,0,0,0.0394722899692682,0,0,0.0496500683110156,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.093222879164428,0,0,0,0,0,0,0,0,0,0,0,0,0.00549637805319277,0,0,0,0,0.0423423416335928,0,0,0,0.0365171758571454,0,0,0,0,0,0,0,0.0385789824137086,0.232984411685655,0,0,0,0,0,0,0,0.0411999694482373,0,-0.00471052558585352,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0849178732069842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051300869777371,0,0,0.1443130827165,0.0154342678710362,0,0,0,0.0740208759709341,0,0.196596120946497,0,0,0,0,0,0,0,0,0,0,0,0,0.0857113256896534,0,0,0,0.0258367679547993,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.325920060637339,0,0,0,0,0,0,0,0,0.048799447436638,0.114972821511498,0.0904496435975096,0,0,0.135023376694426,0,0.121625256369002,0,0,0,0,0,0,0,0,0,0,0.241445501849911,0,0,0,0.00798885619386573,0,0,0,0.0244890795414694,0,0,0,0,0,-0.0209225069030337,-0.0364457243288486,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.267336809289699,0,0,0.192530663010954,0,0,0,0,0,0,0,0,0,-0.0218854883681196,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.116187423402099,0,0,0,0,0,0,0,0,0,0.00927447221253288,0,0,0,0,0,0,0,0,0,-0.00791728732362928,-0.0252376115293645,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.144861379910261,0,0,0,0,0,0.031062809651252,0,0.15433907214897,0.0579081450814209,0,0,0,0.098420925413548,0,0.00311343118237689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637125792442424,0,0,0,-0.0166599553217341,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0502301535415414,0,0,0.0746613029918469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241320113180047,0.193512737436186,0.0536671155715602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480767483549717,0,-0.0749328865653112,0,0.00691683423450355,0,0.00761220723603959,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0602177875035261,0,0,0,0,0,0,0.0705779573539018,0.115901435162278,0.0197703748251005,0.0997840503970834,0,0,0,0.150426931546406,0.124654686909899,0,0.0336457655138189,0,0,0,0,0,-0.06323907420076,0,0,0,0,0,0,0,0.0213619050957259,0,0,0,0,0,0.0160809072128827,0,0,0,0,0,0,0
X601699.SH,0,0,0.221513179969696,0,0,0,0,0,0.319467210745968,0,0,0,0,0.229226723561513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226177203189794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116588168949245,-0.0334492651602391,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0227729194440833,0,0,0,0,0,0,0,0.0687281735351984,0.014197956142756,0,0,0.0451375910053709,0.00660265101642885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173528771506943,0,0,0,0,0.0520372410112702,0,0.0121068628019185,0,0,0,-0.0151552065681824,-0.00441475219602168,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0585500337268303,0,0,0,0,0,0,0,0.718631262966265,0,0,0,0,0.0650650181030047,0,0,0,0,0.00760444951300839,0,0,0,0,0,0.0346540762784467,0,0,0,0,0,0.0214745829006527,0,0,0,0.0368890954159003,0,0,0,0,0,0,-0.00272953552537861,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146065774082733,0,0,0,0,0,0,0.121032940311686,0.0693833252294085,0.0795936480401027,0,0,0,0.114060245623542,0,0,0.0142384332111062,0.0150534407377286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269745716200032,0,0,0,0,0.00309452426693467,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0730844585499823,0,0,0,0,0,0,0,0,0.0720801805103632,0,0,0,0.285180687522801,0,0,0,0,0,0,0,0.0881732144446652,0,0,0,0,0,0,0,0,0,0,0,0.21649567177523,-2.16840434497101e-19,0,0,0,0.181673560253371,0,0.00442963826077314,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481754726450659,0,0.00137025470756303,0,0,0,0,0,0,0,0.16595159775339,0.00316520080984226,0,0,0,0,0,0,0,0,0.0867460165267139,0,0,0,0,0,0.0911224887964247,0,0.0078393989870743,0,0.00718570025874948,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106969264653347,0,0,0,0,0,0,0.0819754052170218,0.0384096308486062,0,0,0,0,0.0163466692189493,0,0,0,0.0144216136006812,0,0.0087766424965771,0,0,0,0,0,0.139254046617328,0,0,0,0.12028424704257,0,0,0,0,0,0,0.00815944326596677,0.000152467199080734,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.00865114875811282,0.078877476194556,0,0,0,0.152436503005322,0,0,0,0,0.163806104409892,0,0.167956055569433,0,0,0,0,0.120301439068925,0.0503925079579658,0,0,0.0896291013964324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881680089437965,0.0181150453504922,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355511960182287,0,0,0,0,0,0,0,0.456113391936695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417773933551634,0.0161852632314888,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175149312293834,0,0,0,0,0,0.107280901776549,0,0,0,0.0288010741006663,0,-0.0096344122092784,-0.248392000177733,0,0,0,0,0,0,0,0,0,0.0624375229269473,0,0,0,0.0361289750552257,0,-0.324854669334424,0.123680922891117,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.280185603495937,0,0,0,0,0,0,0,0,0.180455770907174,0.0240946335764982,3.46944695195361e-18,-0.0552750109276834,0,0.0259584983436928,0,0,0.156303070436802,0,0,0,0,0.105361353403755,0.236483822285054,0,0,0,0,0,0,0.0369084742735086,0,0,0,0,0,0,0,0,0,0,0,0,0.0557928257594272,-0.326948189779363,0,0,0,0,0
X600315.SH,0,0,0,-0.0646804240824375,0,0,0,0,0,0,0,0,0,0,0.0510392229234535,0,0,0,0.0545680016560051,0,0,0,0,0,0,0,0.12087832126938,0,0,0.0115702797553666,0,0,0.13143279865341,0,0,0,0,0,0,0,0,0,0,0,0,0.0837445645016662,0,0,0,-0.0621947738198924,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.225818272197508,0,0,0,0.202981786748705,0,0,0,0,-0.0286260586839972,0,0,0,0,0.0780630291610734,0.0528540489965348,0,0.0716294788735072,0,0,0.0828579998993397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427795735165059,0,0,0,0,0,0,0,0,0,0.0348501565744309,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.113980279575656,8.67361737988404e-19,-0.0469162620779642,0,0,0,0,0,0,0,-0.0617835042020142,0,0,-0.0990117493886299,0.0405796112790624,0,0,0.0472495983244562,0,-0.03065011210915,0,0,0,0,0,0,0,0,0,0,0,0,-0.049592997798734,0,0,0,0,0,0,0.0893719369297583,0,0,-0.0787965604585539,-0.0399052836484447,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.323682496467183,0.11268997073117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927257390620698,0,0,0,-0.400099059865571,0.0288770685543448,0,0,0,0.118503396640902,0,0,-0.213589696579306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164338059527298,0,0,0.482876661376137,0,0,0,0,0,0
TED,-0.0696006288834954,0,0,0,0,0,0,0,0,-0.0308055204295164,0,0,0,0.141962677602114,0,0,0.102548050690545,-0.0845256334567754,0,0,0,0,-0.596175942877624,0,0,0,0,0,0,0,0,0,0,0.0914711481390537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328286654334132,0,0.15565816866891,0,0,0,0,0,0,2.57742841096607
RealEstate_excess,0,0,0,0,0,0,-0.0744630449338469,-0.0985390926259002,0,0,0,0,-0.040517228025769,0,0,0,0,0.0860530681964497,0,0,0,0,-0.0433131619140596,0,0,0,0,0,0,0,0,-0.0908091684354718,0,0.0481467971471314,0,0,0,0,0,0,0,0,0,0.0492928642979249,0,-0.0220303302784716,0,0,0,0.0302769431823749,0.0238983140538969,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0111347422986527,0,0.0489441351669487,0,-0.22940732291224,0,0,0,0,0.134490324622452,0,0,0,0,0,0,0,0,0,0.01289045809275,0,0,0,0,-0.0360464972268991,0,0,0,0,0,0,0,0,0,0,0,0.0133767525771182,0,0,0,0,0,-0.0422711109964949,0.248761026065119,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00771696117007722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000656536029975463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808635242477167,0.0122291156299542,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0394814865574361,0,0,0,0,0,0,0,0,0,0,0.0176649257541884,0,-0.00261689253346356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032706826315124,0,0,0,-0.00126741814890697,0.0242861518760799,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00875643010512117,0,0,0,0,-0.00590312720985728,0,0,0,0.0121160224447964,0,-0.00287811852105424,0.0105053681519456,0,0,0,0,0,0,0,0,0,-0.0111302331631658,0.0135818824449868,0,0,0,0,0,0,0,0,0,0,0,-0.014223492093422,0,0,0,0.000165287038805663,0,0.0143358860448849,-0.00795229878808801,0.00665214049349134,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0145482843104059,0,0,0,0,0,0,0,0,0,-0.021978589897113,0,0,-0.00411442328373595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023590931677505,0.0457435413489326,0,0,0,0,0,0
