,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X002271.SZ,X600660.SH,X600111.SH,X000301.SZ,X002466.SZ,X000708.SZ,X600010.SH,X601600.SH,X601898.SH,X600362.SH,X600547.SH,X600426.SH,X600188.SH,X000786.SZ,X600886.SH,X600176.SH,X600011.SH,X300037.SZ,X600219.SH,X600803.SH,X000408.SZ,X002080.SZ,X601991.SH,X000027.SZ,X000932.SZ,X600795.SH,X000825.SZ,X000898.SZ,X600489.SH,X600688.SH,X600352.SH,X002353.SZ,X000807.SZ,X002409.SZ,X000830.SZ,X000959.SZ,X600399.SH,X600549.SH,X600315.SH,X300073.SZ,X000012.SZ,X601699.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138885146888717,0,0,0,0,0,0,0,0,0,0,0.0198102153442261,0,0,-8.67361737988404e-19,0,0,0.099940597519469,0,0,0,-0.0526818482321565,0,0.0428462859335017,0,0,-0.0607516945967635,-0.0441978594623814,0,0.0257895237077666,0,0,0,-0.0336158893572388,0,0,0,0,0,0
X600028.SH,0.151107092354892,0,0,0,0,0,0.0414775112150778,0,0,0,0,-0.0503515730767736,0,0,0,0,0,0,0,0.0599280387593643,0,0,0,0,0,0,0,0,0,0,0,0.0611951637891883,0,0,0,0,0.0844173738553671,0,0,6.7762635780344e-21,0,0,0.0248692971990584,-0.040065906581285,0,0,0,0,0.00147330105508739,0,0,0,0.0431522897923928,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0609169320911752,0,0.13224098727097,0,0,0,0,0,0,0,0,0.195234028021447,0,0.0932990248667485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214815753714504,0.290265698836159,0,0,0,0,0,0,0,0,0,-0.0593575391567696,-0.000582360852591561,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00855156973880057,0,0.0566070021611461,0,0,0,0,0.209242759685641,0,0,0,0,-0.0344615527920113,0,0,0.00818377008518423,0,0,0,0.0308032161032494,0,0,0,0,0,0,0,0.0168527236059387,0,0.0607769331188506,0,0,0,-0.0670966084057484,0,0,0,0,0,0.0188088518081954,0.0114963908417886,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.452985316759439,0,0,0,0,0,0,0.150523977962534,0,0,0,0.019523101305744,0,0.125507500516798,0,0,0,0,0,0,0,0,-0.140034716435827,0,0,0,0,0,0.150563505864861,0,0,0,0,0,0,0.330603164446468,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0384433258780298,-0.0259576277356321,0,0,0,0.0404261921992199,0,0,0,0.00109926033261933,0,0,0.00903327099688533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140299900772113,0,0,0,0,0,0,0.0180570195107257,0,0.466264098578696,0,-0.015847026437384,0.0435453076174744,0,0,0,0.00966670198289311,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0752586739267382,0,-0.0519904403879191,0,0,0,0,0,0,0,0,0,0.0460203709028995,0,0,0,0,0,0,0,0,0,0,0.195488726852915,0,0.0456202788498661,0.162928595680512,0,0,0,0,0.0680737436218155,0,0,0,0.0103862700406885,0.10679788858175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0.117750809425354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253808477398975,0,0,0.0458638506141468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312856816347653,0,0,0,-0.142113863459172,0,0,0,-0.00576792934047772,0,0,0,0,0.0597735521562203,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672132843112233,0,-0.0416066185195559,0,0,0,0,0,0,0,0,0.0576472763164382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701958547553258,-0.0676520083343068,0.0679951060954645,0,0.252907338940999,0,0.00732952617137129,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129753997025571,0,0,0.0565269742125398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685694561185501,0,0,0,0,0,0,0,0,0,0,0.0257986492445243,0,0,0,0.0408035973880615,0,0,-0.101071002825609,0,0,0,0,-0.0380687749929571,0,0
