,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X601898.SH,X600010.SH,X600801.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X002466.SZ,X000786.SZ,X600795.SH,X600111.SH,X600027.SH,X600126.SH,X600299.SH,X601992.SH,X600176.SH,X600315.SH,X600426.SH,X002075.SZ,X002353.SZ,X600529.SH,X000959.SZ,X000723.SZ,X600486.SH,X600612.SH,X600516.SH,X600219.SH,X002080.SZ,X000898.SZ,X000932.SZ,X601158.SH,X000301.SZ,X000883.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110011153462154,0,0,0,0,0,0,0,0,0.0374767322347208,0,0,0,-2.71050543121376e-20,0,0,0.0688946598566929,0,0,0.00812215066294606,0,0,0,0,0,0,0,0,0,0.00216004783862695,-0.01249136827898,0,0,0,0,0,0
X600028.SH,0,0,0,0.0146615278826235,0,0,0,0,0,0,0,0,0,0,0,0.0392577019339937,0,0,0,0,0,0,0,0.00699577906764153,0,0,0,0.0925642665060454,0,0,0,0.0380197134153615,0,0,-0.00675758359194111,0.0651374213789094,0,0,0.0274460262800095,0,0,0.0701330972090709,0,0,0,0,0,0,0,0,-0.000177063765717314,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0345117203967098,0,0,0,0,0,0,0.476379628744084,0,0,0,0,0,0,0,0.038261180074676,0,0,0,0,0.0254501080306151,0,0,0,0,0,0,0,0.0722374614876157,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592769231639753,-0.0101650118566289,0.00901314541642164,0,0,0,0,0,0
X601088.SH,0,0,0.18263846759062,0,0,0,0,0,0,0.00990320351447723,0,0,0.102967145902,0,0,0,0,0.0687107135334594,0,0,0,0,0,0,0.0827995771568889,0,0,0.225979093714555,0,0,0,0,0,0,-0.0494195300490639,0.0312879553190377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115316355486528,0.0241531744943906,-0.0243550610228343,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0960647404836985,0,0,0,0.0976383275997272,0,0,0,0,0.0354332189865639,0,0,0,0,0,0.0583238355662813,0.0629569300643508,0,0,0,0,0,0,0.0259965502506191,0,0.175388296053361,0,0,0,0,0,0,0,-0.0198305758382313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562395269002777,0,0,0.108450532329058,0.0257103336149625,0,0,0,0,0,0,0,0,0,0.0206153615977432,-0.00106325663129139,0,0,0,0,0.209643520763493,-0.102106542106455,0,0,0,0,0,0,0,0,0,0.00206561850063376,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.187186157855604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108670326663298,0.00339687666034409,0.0892736712921702,0,0,0,0,0,0,0.018746448920512,0,0,-0.0107606480516762,0.00945577852815612,0,0,0,0.0237635367822732,0,0,0,0,0,0,0,0,0,0,0,0.00808912719084798,-0.0125876814847734,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321831140620187,0.0438014680276428,0.196885278323941,0,0,-0.165364034115825,0,0,0,0.158987855903768,0,0,0.0094149877517788,0,0.036503398893022,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00770864608523702,-0.0107288095472413,-0.00331953239713363,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0504555988679273,0,0,0.0432264268645389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185874802137095,0,0,0,0,0,0,0,0,0.0965942777496171,0,0.0796399199166451,0,0,0,0,0,0,0,0,0.250003154958293,0,0,0,0,0,0,0,0,-0.0192689872424611,0,0,0,0,0,0
X600011.SH,0,0,0,0.320035204277275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13488996411399,-0.0114051656385487,0.154322862615066,0,0,0.0412098396292956,0,0,0,0.00956195973774506,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174512022432398,0.00750228838942945,-0.00952116321403407,0,0,0,0,0,0
