,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600111.SH,X600176.SH,X000709.SZ,X002460.SZ,X600352.SH,X000629.SZ,X600489.SH,X600808.SH,X000786.SZ,X600219.SH,X000825.SZ,X601158.SH,X600299.SH,X600801.SH,X002271.SZ,X000553.SZ,X000883.SZ,X600157.SH,X600583.SH,X002110.SZ,X002470.SZ,X600985.SH,X000027.SZ,X601699.SH,X000630.SZ,X600339.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.112471663679315,0,0,0.0695384868080633,0,0,0,0,0.0689076933071024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0199341104268888,0,0,0.0563280487657318,0,0,0,0,0,0,0,0.0226579490328539,0,0,0,0.0130155932259321,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484373643996116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173455461778825,0,0,-0.0304060906423042,0,0,0.0514134020854349,0,0,0,0,0.191678771640345,0,0,0.0295025100197436,0.073499821781231,0,0,0,4.33680868994202e-19,0,0
X601088.SH,0,0,0,0,0,0.138618320251794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925109464898329,0,0,0,0,0,0,0,0,0,0,0,0,0.119724883681745,0,0,0.0469629081966922,0,0,0,-0.0485267514238227,0,0,0,0,0,0,0.000983233531884752,0.0108747595840122,0,0,0,0.0623434546061483,0,0
X600585.SH,0,0.10600969077697,0,0,0,0,-0.041651319240979,0,0,0,0,0,0,0,0,0,0,0,0,0.0142911009183346,0,0,0,0,0,0,0,0,0,0,0,0.190679522867421,0,0,0,0,0.381190850612162,0,0,0,0.0329641633533301,0,0,0,0,0,0,0,0,0,0,0.00427319651988146,0.000531423545680464,0,0,0,0.0295937267784164,0,0
X600019.SH,0,0,0,0,0,0.0518853918156197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15601533900047,0,0,0.0798626459477248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121065988014052,0,0.277758442198804,0,0,0,0,0,0,0,0,0.00627646667074916,0.0100409188803455,0,0,0,0.0306730954406562,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206786388114581,0,0,0,0,0,0,0,0,0,0.373018908075221,0.155030626760421,0,0,0,0,0.219906555168475,0,0,0,0,0,0.0233200996349159,0.155291822778902,0,0,0,0,0,0,0,-0.00760717293288954,0.00785702421513119,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218610047305422,0,0.610476278595838,0,0,0,-0.122973588287608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365615285358492,0,0,0.0975727461490537,0,0,0,0,-0.113753897492889,0,0,0.00157667868439345,-4.33680868994202e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802882704144704,0,0.0212700018113036,0.255818062458717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19178252032782,0,0,0,0,0.0547476247676277,0,0,0,0,0,0.0499400215662364,0,0,0.0104573905832497,0.00604853130118721,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0821629814260514,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545420908982185,0,3.46944695195361e-18,0,-0.0368386841946673,0.0311167032299541,0,0,0,0,0.0961730460711595,0.817237104538876,0,0,0,0,0,0,0,0,0.15597931572863,0,0,0,0,-0.147253141180874,0,0,0,0,0,0.0387756217056919,0,-0.0314720096119952,0.0200634949628299,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.00212063561739996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277643246811635,0,0.00898695952732943,0,0,0,0,0,0,0,0,0.030347518830367,0,0,0,0,0.157621217285164,0,0,0,0,0,0,0,0,-0.0171438310574085,-0.0122966495083102,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0252253140188341,0,0.0136525032953017,0,0,0,0,0,0,0,0,0,0,0,0.202346767709704,0.125094029840467,0,0,0,0.0484500283899077,0,0,0.0158361989244287,0,0,0,0.0891763930393416,0,0.0202436900953721,0,0,0,0,0,0,0,0,0,0.0143505972494632,0,0,0,-0.00789358688377918,0.0299764109100721,0,0,0,0,0,0
X601991.SH,0.0613998928818598,0,0,0,0,0,0,0,0,0,0.0251380898697283,0,0,0,0,0,0,0,0.0396564330048061,0,0.0595360975968137,0,0,0.104291554130366,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526534402241066,0,0,0.0751362968286161,0,-0.0470210834718181,0,0.00221398235073979,0,0,0,0,-0.00869958345530367,0,0
X600660.SH,0,0.116358727302426,0,0,0,0.0802158944391902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125094305013689,0,0,0,0,0,0,0,0,0,0.255205082797126,0,0,-0.00493863507037126,0,0,0,0,0,0,0,0,0,0,-0.000123533005189154,-0.0208077856998388,0,0,0,-0.0203368648120956,0,0
X600688.SH,0,0,0,0,0.101063859585145,0,0.0426406321339734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384561252814377,0,0,0.00316958020216341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376877886558199,0,0,0.121989953306852,0,0,0,0,0.014787966690296,0,0,0,0.0351594724309793,0,0,0,0.0757458342712706,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895424504423745,0.0265611189274302,0.0630166068506558,0.21577551573034,0,-0.0224285891783138,0,0,0,0.126835234790466,0,0,0,0,0,0,0,0,0,0,-0.159957311013036,0,0,0.283026089497179,0,0,0,0,0,0,0,0,0,0.019576455740194,-0.0558974641175431,0,0,0,-0.0766375565345862,0,0
X600362.SH,0,0,0,0,0,0.00529875307807339,0,0,0.00227492525061736,0,0,0,0,0,0,0,0,0,0,0,0.0582090655141393,0,0.0335733206595328,0.206959392364386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296694982107916,0,0.0761294691799297,0,0,0,0,0,0.131492048004257,0,0,-0.00152128166230864,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.153707417871791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532273312694261,0,0,0,0,0,0,0,0,0,0,0.0232686503651643,0,0,0.0102937659506745,0.16641254436472,0,0,0,0,0,0,0,0,0.000353476956143366,0,0.00776774800557617,0,0,0,-0.00750092614108627,0,0
