,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600027.SH,X600188.SH,X600583.SH,X000883.SZ,X601158.SH,X000027.SZ,X601992.SH,X000709.SZ,X000539.SZ,X600021.SH,X600352.SH,X600309.SH,X000898.SZ,X600307.SH,X000060.SZ,X000792.SZ,X000629.SZ,X600098.SH,X600808.SH,X000825.SZ,X600489.SH,X600008.SH,X600863.SH,X002075.SZ,X002470.SZ,X600547.SH,X600660.SH,X600578.SH,X002353.SZ,X600219.SH,X000831.SZ,X600549.SH,X601699.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600309.SH,0.00683575907601287,0,0,0,0,0,-0.0141992063707899,0.0582014373877335,0,0,0,0,0,0,0,0,0,0,0.140676495749476,0,0,0.114607139607388,0,0,0,0,0,0,0,0,0.0886714594596781,0,0,0.0356667589076026,0,0,0,0.0506995295007903,0.0538700973317334,0,0.141811280168063,0,0,0,0.0675441440944993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.226228885551572,0,0,0,0,0,0,0,0,0,0.0782335677816139,0,0,0,0,0,0,0,0.2400782887135,0,0,0,0,0,0,0.0847097727917,0,0,0,0,0.170388307322455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116948463212612,0,-0.000623792307601057,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254381875360512,0,-0.00832023307570694,0,0,3.46944695195361e-18,0,0.0373513669100129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211620738330026,0,0,0.0238589694924386,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.117118892435167,0,0,0.016787773822468,0,0,0,0,0,0,0,0.0582867159507495,0.165637876686971,0,0,0,0,0,0,0,0.17441793807582,0.114130669850687,0,0,0,0,0.00897080315479017,0,0,1.38777878078145e-17,0,0.0904480841688244,0,0,0,0,0,-0.00992552017472984,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.026829075682067,0,0,0,0,0,0,0,0,0,0.189920764600854,0,0,0,0,0,0,0,0.0576451083727116,0,0,0.11436456888862,0.0408133069008294,0.0088042392297,0,0,0,0,0.106227428991589,0,0.0824926751414431,0,0.0803513429584673,0,0,0,0,0,0,0.00870089599533624,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0919484787709707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235331569635565,0,0,0,0,0,0,0,0,0,0,0,0.0200517867650024,0,0,0,0,0,0,0,0.0263499681081707,0,0,0,0,0,0.376918790526672,0,-1.0842021724855e-19,0.0219511817090268,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0840451816552947,0.059437538917874,0,0,0,0.0400408642853316,0,0,0,0,0,0,0,0,0,0.0186280626463095,0,0,0,0,0,0,0.00626581337148585,0,0,0,0,0,0,0,0,0,0,0.117164704264506,0,0.144384829975183,0,0,0,0,0,0.0267221749381041,0.0234378728400071,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.122471332106517,0,0,0,0.082589035979162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193168085533836,0,0,0,0,0,0.340908868380852,0,0,0.00814311279458919,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262469974722634,0,0.0767281967847931,0.0639782717051589,0,0,0,0,0.144711314368047,0,0,0,0.00834886996982558,0,0.061895288878159,0,0.221306744612505,0,0,0,0.0301854187462269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249329211960164,0.0958792671564404,0,-0.00964323494469837,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630527354625243,0.0316494826662391,0,0,0,0,0,0,0,0,0,0,0,0.0684900244989227,0,0,0.0286457606265847,0.570193041115584,0,0,0,0,0,0,0,0,0,-0.00261882806492649,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0733722093173817,0,0,0,0,0,0,0,0.208092054078642,0,0,0,0.276026484590868,0,0.00194780956144281,0,0,0,0.0454121385622606,0,0,0,0,0,0,0,0,0.00500040131416912,0.112435519954423,0,0,0.0239687002223877,0,0,0,0,0,0,0,-0.00567910879605168,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.169946611137912,0,0,0,0,0,0,0,0.373003584976466,0,0.054847948230039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264719756581037,0,0,0,0.238045951785147,0,0,0,0,0,0,0,0.00581885625808075,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179089547920065,0,0,0.1922676341866,0,0,0,0.0394173955848492,0,0,0,0,0,0,0,0,0.107301480947232,0,0.139418221614982,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.00728752657165235,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.00403067684662183,-0.0784480336271905,0,0,0,0,0,0,0,0,0,0.217512279715874,0,0,0,0,0,0.154658194907546,0,0.223010324275324,0,0,0.0801758155599018,0,0,0,0,0,0,0.102739874937665,0,0.111698963136212,0,0,0,0,0,0,0,0,0,0,0,0.00468200452586085,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297499042277603,0,0,0,0,0,0,0,0,0,0,0.911781726596669,0.0286618034265642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000825622177174188,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0635724952097842,0,0,0,0,0,0.0603713868282027,0,0,0,0.082169462988468,0,0.164427741860406,0,0.113348399195392,0,0,0,0,0,0,0,0,0,0,0.05086300575147,0,0,0.0605309601798973,0,0,0,0,0,0,0,0,0,0,-0.000855311061827945,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.0384257300576898,0,0,0,0,0,0,0,0,0,0,0.0320288536639309,0.473085989794198,0,0,0,0,0,0,0,0,0.0388624457726144,0,0,0,0,0,0,0,0,0.128973507961548,0,0,0.0360033569876541,0.0486908721639774,0,0,0,0,0,0,0,0,0,0,0.094468141659225,0,0.00396579003003083,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315764358002527,0,0,0,0,0,0.0731704073355362,0,0,0,0,0,0,0,0.0442205633408215,0,0,0,0.0362322553138229,0,0.0817727729645133,0,0,0,0,0,0,0,0.065517620752637,0,0,0.0525002906039485,0,0,0,0,0,0,0,0.00892490263353136,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0654972430277473,0,0,0,0,0,0,0,0.116263663830665,0,0,0.0563381308755588,0,0,0,0.110923055118375,0,0,0,0,0,0,0,0.0534770560218753,0,0.0569337361463354,0.00891383914362892,0,0.0746098253093381,0,0,0,0,0,0,0,0,0,0,0,0,0.099519096569898,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0302928837101523,0,0,0,0,0,0.0740788381436759,0,0.028786493295115,0,0,0,0,0.00641140741723878,0,0.00407318514588143,0,0,0.0434890564485329,0,0.000868914647845737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473523775657554,0,0,0,0,0,0,0
X600549.SH,0,0,0,0.0514862028790967,0,0,0,0,0,0.225911179043511,0,0,0,0.0757867148965274,0,0,0,0,0,0,0,0,0,0.0617071585687144,0,0.00220878005237796,0,0,0,0,0.0025764256973243,0,0,0,0,0.00511295648160564,0,0.0733204849125079,0,0.110367832748407,0,0,0,0,0,0,0.302194351123628,0,0,0.0434078911633718,0,0.00986760132403048,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290182730768239,0.012360080669595,0,0,0,0.0373130195141339,0,0,0,0,0,0,0,0.100137341785735,0,0,0,0,0.122715027358572,0,0,0,0.0137662773131092,0,0,0,0,0,0.123985581552219,0,0,0,0,0,0,-0.00127307023649453,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0.0349526020992411,0,0,0,0,0,0.12026765426345,0,0,0,0,0,0,0,0,0,0,0,0.357782909580287,0,0.0489974704800875,0,0,0,0,0.0158166189550551,0,0,0,0.00673147285041493,0,0,0,0,0,0,0,0,0.250442613072117,0,0,0,0,0,0,0,0,0.000127749433362717,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0383609905331151,-0.0598041653487543,0,0,0,0,0,0,-0.0801620915528865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156545550471246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378077915473738,-0.0323782671461007,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.222544732556874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03608323093089,0,0,0,0,-0.277291578611189,0,0.40162933398415,0,0,0,0,0,0,0,0,-2.62440871331494,0,-1.17598869537933,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.179643802696006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50955583330705,0,0,0,0,0,0,0,1.54943643867831,0,0,0,0,0,0,0.130002496391835,0,0,0,0,0,0,0,0,0,0,0,-0.59868776278172,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255282634568995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182336150760606,0,0,0,0,0,0,0,0,0,0,0,0,0.0344462613965161,0,-0.0362454083298355,-0.0243351981622076,0,0,0,0,0,0
MKreturn,0,0,0,-0.143596941595873,0,0,0,0,0.299027532242161,0,0,0,0.127635115013902,0,-0.0844624518322892,0,0,0,0,0,0,0,0.0977972962065171,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.248661394191006,-0.00807326497099333,0.143089373720297,0,0,0,0,-0.01158751893203,0,0,0,0,0,0,0,0,0,0,0.0362841122747898,0.0639805930207935,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032679188279692,0,0,0,0,0,0,-0.00138729856625522,0.009299162447142,0,0,0,0,-0.00748430327991356,0,0,0,0.00216672468881126,0,0,0,0,0.00417509182590551,0.00511303053974706,-0.00149342048829213,0.000723750082714547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932684831861447,0.00710021910691855,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00847364873744871,-0.00543632681900015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180367491886755,5.42101086242752e-20,-0.00661772574782995,0,0,0,0,0,0,0,0,0,0.00157603794371615,-0.00414805803598965,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.0228256465037014,0,0,0,0,0,0,0,0,0,0,0,-0.0032837201046519,0,0,0,-0.00300587473899617,0,0,0,0,0,0,0,0,-0.00358749940424325,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00545053445061332,0,0,0,0.0160441249613858,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465331540576157,0,0,0,0,0,0,0,0,0,0,0,0,-0.000822120651571858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175641607516413,-0.00123677468135215,0,0,0,0,0,0
