,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X002075.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X600309.SH,X000878.SZ,X601992.SH,X000898.SZ,X600021.SH,X000027.SZ,X600352.SH,X000539.SZ,X600022.SH,X000883.SZ,X000629.SZ,X600660.SH,X601918.SH,X000792.SZ,X600307.SH,X600160.SH,X002470.SZ,X600547.SH,X600863.SH,X600489.SH,X600098.SH,X600808.SH,X600578.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.772766590471521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165093543108469,0,0,0,0,0,0,0,0,0,0,0,0,0.0436927617122624,-0.0577083317464762,0,0,0,0,0,0
X600028.SH,0.187575036422482,0,0.0247806051711316,0.0637756812651101,0,0,0.131286788681118,0.0787856028700604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969672774382135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064959864043051,0,0,0,0,0.0299934653881977,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.227446485566319,0,0,0.0417582148467491,0.141435220789212,0,0,0.0744276098939625,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126662538448718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.15872108086057,0,0,0.107606864441979,0,0.102165412245861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388589658904416,0,0,0,-0.00411123204568037,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949402202904319,-6.93889390390723e-18,0.151065432917045,0,0.0640052946193647,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.19874288543674,0,0.182158996394193,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00365145386926166,0,0,-0.0368348679389066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206872197480369,-0.0417207846001545,0.0320708062700796,0,0,0,0,0,0
X600585.SH,0,0,0.0012224219123627,0,0,0,0,0.153202777497701,0,0,0,0,0,0,0,0,0,0.169814058976522,0,0,0,0,0,0,0,0,0,0.0199577110656052,0,0,0,0,0,0.285004281280671,0,0,0,0,0,0,0,0,0,0,0.0462384638930538,0,0,-0.00326984042025008,0,0,0,0,0,0,0
X600019.SH,0,0,0.0536783673468209,0.123917475308205,0,0,0,0,0.0377596173628631,0,0,0,0,0.0147505625554909,0,0,0,0,0,0,0.0748213127884519,0,0,0,0.207677670737512,0.239928231809542,0,0,0,0,0,0,0,0,0.0313054380709725,0,0,0,0,0,0.0502531306258116,0,0.00215214904241431,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147259435742872,0.0296063013539169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132590161192013,0,0,0,0,0,0.127276679430291,0,0,0,0,0.0292561102589307,0,0.00875837311558562,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.125376988677422,0,0.178753812370437,0,0,0.12131532913094,0,0,0,0,0.0185928613954156,0,0,0,0,0,0.106905845646669,0,0.0554186552013615,0,0,0,0,0,0,0,0,0,0,0.014256610453517,0,0.0115781927900744,0.170738322024947,0,0,0,0.0194458540565386,0,0,-0.0044420953892425,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0621685239786268,0,0,0,0.000559811416568483,0.224410424473305,0,0,0,0,0,0,0.0867314898524531,0,0,0,0,0.0358668127313383,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0993257393681546,0,0,0,0.0613381601366972,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0198585739311556,0,0,0,0,0.178991459607191,0,0,0,0,0.128502268471231,0,0,0,0,0,0.230085225527347,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0218550774069612,0,0,0,0,0,0.00534036011144579,0,0.0191141390305041,0,0.13991128776443,0,0,0,-0.000798182850935386,0,0,0,0,0,0
X600688.SH,0,0,-0.0719759938253892,0,0,0,-0.0187181875679575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403677701437323,0,0,0,0,0,0,0.0484877606464857,0,0,0,0,0,0,0.277557220899191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0291859684496366,0,0,0,0,0,0,0.0405069946813431,0.223645228581962,0.0229945958549208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103077413465746,0.0347437051895687,0,0,0,0,0.313989978866823,0,0,0,0.0424734098249232,0,0,0,-0.0246774123675122,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262004897883365,0,0.0176223389286596,0,0,0,0,0,0,0.0877835773003587,0,0.146061706444833,0,0,0,0,0,0,0,0,0.0894528716381936,0,0.0277270972610873,0,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.00372390117374132,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169021929832902,0,0,0,0,0,0,0,0,0,0,0,0,0.00188389177077531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370690497980704,0.0201646080633402,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0884930656403519,0,0,0,0,0,0,0,0,0,0,0,0,0.0246737197778183,0,0,0,0,0,0.107441217145535,0,0,0.0426399507205809,0,0,0,0.0622200795135403,0,0.109758072004532,0,0,0,0,0,0.139719520785924,0,0,0,0,0,-0.00246834453353688,0,0,0,0,0,0
X600111.SH,0,0,0.147601761595254,0,0.0209777427418161,0,0,0,0.0201826091000778,0,0,0,0,0,0,0,0,0,0.182660057587844,0,0.101719292037191,0,0,0,0,0,0.171999892928576,0,0,0,0.0436571842715158,0.0221244777384086,0,0,0,0,0.0109539423073077,0,0,0,0.0341814973622783,0,0,0,0,0,0,0,-0.0169389314488473,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0858848461007563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475542027806881,0,0.0756761849297115,0,0.17711005048266,0.0589516910034607,0,0,0.0995663984482797,0,0,0,0,0.0252559977431058,0,0,0,0.146613826510171,0,0,0,0,-0.0327797957744481,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.288748500967505,0,0,0.0119879960714697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164799465864372,0,0,0,0,0,0,0.0473823747816542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230086066518742,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.038325173913651,0,0.458688181783753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519472259022424,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0766644500769939,0,0,0,0,0.00035707275949377,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0144387903673957,0,0,0,0,0.137586389214705,0,0.130187313456989,0.155226133023508,0.020089680215028,0,0.00844572307735226,0,0.0881484559059651,0,0.00645427648038239,0,0.00865606977208853,0,0,0,-1.38777878078145e-17,0.0400077708974816,0,0.0202495449248425,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.225437267431754,0,0,0,0,0.101920724032471,0,0,0,0,0,0,0,0,0,0.111278681117771,0.0295452979311786,0,0,0,0,0,0.0500854273572439,0,0,0.192635325049237,0,0,0,0,0,0,0,0,0,0,0.00934406526362977,0,0,0,0,-3.46944695195361e-18,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.018340944964784,0,0,0,0,0,0,0,0,0,0.0440330812182028,0.0834480976538938,0,0,0,0.0830674180345667,0,0,0.0870816723204158,0,0,0,0,0,0.0433907054024422,0,0,0,0,0,0.317129006914159,0,0.0387117383045072,0.0733096184200288,0,0,0,0,-0.00341868587532417,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.365946031175377,0,0,0.21683615670901,0,0,0,0,0,0,0,0,0.0840868374513286,0,0,0,0,0,0,0,0,0,0,0.0249676110108541,0,0.0860506182246606,0,0,0,0.0120003332731088,0,0,0,0,0,0,0.131167986708002,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261272654582688,0,0,0,0.142867801727506,0,0,0.0549190891783227,0,0,0,0,0,0,0,0.0388392428329934,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106033260063415,0,0,0,0,0,0,0,0.151197273400904,0,0,0,0.0763885917157538,0,0,0,0.00729539325668039,0,-2.16840434497101e-19,0,0,0,0,0,0.00636459756482348,0,0,0,0,0,-0.00107521871894129,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356232547775765,0,0,0,0,0,0.134542992287222,0,0,-8.67361737988404e-19,0,0,0,0.0216703008090417,0,0,0.00380022264857884,0,0,0,0,0,0.0695664467457697,0,0,0.0180786916156256,0,0,0,0,-0.00422394502012853,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0925827235022499,0,0,0,0,0,0,0,0.0186653236351957,0,0,0,0,0,0,0,0.147736858634648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102310682176405,0,0,0,0,0.129318489504799,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368204279600054,0,0,0,0,0,0,0,0,0.392711158443537,0,0,0,0.0603188256006064,0.0955225650550201,0,0,0,0,0,0,0.0334024236574074,0,0,0.0396937016998806,0.0280230664106717,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587675305706756,0,0,0,0,0,0.0208133364533524,0,0.143736288312251,0.0156650519704085,0,0,0,0,0.0323219446286928,0,0.0527820925254033,0,0,0,0,0.0142561368462651,0,0,0.12301071174532,0.13806533009282,0,0,0,0,-0.0200696370242856,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0129209983048276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401278719524882,0,0.184402175789556,0,0,0.132552997227873,0.265194362157504,0,0,0.0090259829509987,0,0,0.00385313551097411,0,0,0,0,0.00166834059247967,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.152886944559504,0,0,0.0534308171293099,0.0799381135654946,0,0,0,0,0,0,0,0,0,0.110770230457552,0,0,0,0,0.0645924817508526,0,0,0.0739071003214734,0,0,0,0,0.130394692222375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552342234203074,0,0,0,-0.00760910626081085,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0.0462939771995502,0,0,0,0.0924240718271021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231717024082884,0,0,0,0,0,0,0,0,0,0,0,0,0.0172101003911453,0,0,0,0,0,0,0,-0.0174695568441277,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940813889001745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132615775936369,0,0,0,0.269850531357161,0,0.100889049274116,0,1.0842021724855e-19,0.2613695826386,0,0,-0.000371864403513369,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873826819507255,0,0,0,0,0,0,0.00668774589699413,0,0,0,0,0,0,0,0.289349269016148,0,0,0,0,0,-0.00245605495948333,0,0,0,0,0,0
X600160.SH,-0.171644205714925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175103029490214,0,0,0,0,-0.0176453349961229,0,0,0,0,0,0,0,0.434823505760317,0,0,0,0,0.0620324872284892,0,0,0.0359483044304939,0,0,0.0635464688704518,0,0.0646317949217516,0,0,0,0,0,0,0,-0.0143693844822464,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499406327309722,0,0.213059787208394,0,0,0,0,0,0.0350297675996541,0,0,0.0452753644582247,0,0.101813780735062,0,0,0.137947130887719,0.00380644615631594,0,0,0,0,0,0,0,0,0.00789087269883365,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265930149331932,0.013486852623558,0,0,0,0,0,0,0,0,0,0.376087000430572,0.0163490137443914,0.0283924451873861,0,0,0,0,-0.0024862264801498,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0207918391822455,0,0,0.20542908953603,0,0,0,0,0,0,0.0514613061722471,0,0,0,0,0,0,0.353406153450296,0,0,0.0289242684018009,0.0640056905850137,0,0,0,0,0,0.000806304673144661,0,0,0,0,0.0344028580591296,0,0,0,0,0,-0.0167394675981455,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.241465603687615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104823804187183,0,0,0,0.117955828317115,0,0,0,0,0,0,0,0,0.161001402683768,0.0127257142774421,0,-1.0842021724855e-19,0,0,0,0,0,-0.00209603977870302,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.0626382349575108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283290355310758,0,0,0,0,0,0,0.117432567369675,0,0.120333515474889,0,0,0,0,0,0,0,0,0.117239693749269,0,-0.00677408392888025,-0.0228014454322495,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0521163260406618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209681100006351,0,0,0.0886400413139402,0,0.139501200349743,0,0.0343729136569095,0,0.129917981721281,0,0.0356033738794799,0,0,0,0.0391238182313786,0.0217940909227537,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.3231246386118,0,0,0,0,0,0,0,0.0301746055025763,0,0,0,0,0,0,0.0218867339641345,0.0461170014561657,0,0,0,0,0,0,0,0.0493731978372784,0,0,0,0.0526306079600649,0,0,0,0,0,0,0,0,0.182629727825862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347056659659268,0,0,0,0,0,0,0,0,0,0.136958219091651,0,0,0,0,0,0.452619606651423,0,0,0,0,0,0,0,0,0,0,-0.0117223861095269,0,-0.00722234845066818,0,0,0,0,0
Change_TY3M,0,0,-0.0280687656048098,0,-0.075707654869346,0,0,0,-0.0116321199377,0,0,0,0,0,0,-0.00335216743842867,0,0,0,0,0,0,0,0,0,0,0,0,0.239770609814482,0.087563444348767,0.155867365610634,0,0,0,-0.0724566088019954,0.0917364764883584,-0.232864669858973,0,0,0,0,-0.176719715576287,0,0,0,0,0,-0.00144003114149107,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354009323386438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726760250149359,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.09712926109548,0,0,0,-0.461350030906931,0,0,0,0,0,0,0,0,0,0,0,-0.00530544329821924,0,0,0,0.0487266410102854,0,0,0,0,0,0.249256593777577,0,0,0,0,0,0,0,0,0.630647406132199,0,0,0,0,2.15794245548694,0,0
RealEstate_excess,0,0,-0.13067797901172,0,-0.0248064041961076,0,0,0,0,0,0,0,0,0,0,0,0.219669409250281,0,0,0,0,0.00993819610743403,0,0,0.0571582844095086,0,-0.0183892629223483,0,0,0,0,0,0,0,0.283328525807311,0,0,0,0,0,0,0,0,0,0,-0.170955388099321,0,0.00171760243401644,-0.0325633742143553,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0252547635099527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992774733156053,0,0,0.248302303324926,0,0,0,-0.139627306431113,0,0,0,0.0991457022586213,0,0.190802070103309,0,0,0,-0.177458552144939,-0.242256818871644,0.253496287516776,0,0.0224727972171831,0,0.050636452898134,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000246727210284549,0,0,0,0,0,0,0,0,0,0,-0.0303673422209824,0.0183772301713857,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323101724797377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272560638559013,0,0,0,0,-0.0987631849674776,0.067759990605361,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895596360515113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096949240959378,-0.00511334898269147,0,0,0,0,0,0,0,0,0,0,0,0.00801137598779557,0,0,0,0,0.0157049753463499,0.0172307865923729,0,0.00976992550101959,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184641767295148,-0.00828092920436585,-0.00709501446833622,0,0,0,0,0,0,0
