,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600489.SH,X601992.SH,X600309.SH,X600623.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000983.SZ,X000898.SZ,X000723.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000630.SZ,X000012.SZ,X601699.SH,X002460.SZ,X000060.SZ,X600021.SH,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293019218936331,0.570397141004207,0,0,0.138412348734389,0,-0.0256852533410905,0,0,0,0,0,0,0,0,-0.112233460807177,0,0,0,0,0,0,0,-0.100228143373501,0,0,0,0,0,0,0,0,0,0.040297579538596,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0431627803780599,0,0.0346702513958729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807668710340357,0.0391572561946553,0,0,0,0.0646961997176062,0,0,0,0.0243707047536616,0.075317507755423,0,0,0,0,0,0,0,0,-0.00139620960717046,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0515827699171798,0,0,0.0232033475852095,0,0,0,0,0.203934366400002,0,0,0,0,0,0.13170094999484,0,0,0.041782621320463,0,0,0,0,0,0,0,0.0201068327560694,0,0,0,0,0,0.0457396479369214,0,0,0,0,0,0.130645596785056,0.0345451773514463,0,0.0675584081658266,0,0,0,-0.0405489357760594,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0180727575562071,0,0,0,0,0,0,0,0.0276382033377099,0,0,0,0,0,0.0602596978678649,0,0,0,0,0,0,0,0,0.0489827606223024,0,0,0,0,0.0224491198429523,0,0,0,0.0895242968374004,0,0,0.0252894219650246,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0514712595690663,0,0.0341292374153314,0,1.73472347597681e-18,0,0.0550772551043112,-0.0455361409067186,0,0,0,0,0,0,0.16796981137739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475736348935133,0,0,0,0.00645546745139248,0,0,0,0,0.00584112537322923,0,0.0575144146830292,0,0,0.0223809070447994,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.171843697964898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038399358221217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232280120608084,0,3.46944695195361e-18,0,0.317511603040937,0,0,0,0.00834518369660804,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0418273313856133,0.0341329346510068,0,0,0.0403403533131587,0,0,0,0,0,0.00100966088092597,0,0,0,0.00711324378196862,0,0,0,0,0.0299602617658995,0,0.0589065118862279,0,0,0.0682125969049241,0,0,0,0,0,0.0165000125843203,0,0,0,0,0,0.0919731532894223,0.226851737876335,0,0.0431211303881336,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0463135090718846,0,0,-0.0558781915184388,0,0,0,0.280996576439828,0,0,0,-0.00745435554944256,0,0,0,-0.0708115511935667,0,0.0366445652272423,0,0,0,0.0494924221921012,0,0,0,0,0,0,0,0,0.019549765581205,0.0493624452313169,0,0,0,0.108391239644722,0,0,0,0.0332364975801017,0,0,0,0,0,0.00335496036951305,0,0,0,0.0532104614798408,0,0
X600111.SH,0,0,0,0,0.569260122384429,0,0,0,0,0,0.0604729565439931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130071894629786,0,0,0.136625841584782,0,0,0,0,0,0,0,0,0,0,0.108779124815388,0,0,0,0,0,0,0,0.0741677725094198,0.21368098082938,0,0,0,-0.00938382109525288,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.174517978646563,0,0,0.630030106794804,0,0,0,0,0.356101010390707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492567474777651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342100630300995,0.0648508725910623,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0758213655260686,-0.047969936025358,0,0,0,0,0,0,0,0,-0.0409173884377124,0,0,0.151808674882893,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0328729219199867,0,0,0,0.114464292105991,0,0,0.111570257602932,0,0,0,0,0,-0.00522930184762144,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983581527817441,0,0,0.0143639894369847,0,0,0,0,0.0182115711721131,0,0.130730439696352,0,0,0,0,0,0.0271645769435755,0,0,0.000266525504656646,0,0,0,0,0,0,0.0890816902422146,0,0,0,0,0,0.0107343498507101,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,-0.0765542355561111,0,0,0,0,0,0,0,0,0,0.0777689600763016,0.148511369202741,0,0,0,0,0,0.124905183803358,0,0.168349205786773,0,0,0.216369532290574,0,0,0,0,0,0.142493120801098,0,0,0.00547852494562924,0,0,0,0,0.104581626878848,0,0,0,0,-0.0945350383373461,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0530081105568109,-0.0195203039733034,0,0.188777753781535,0,0,0.0757637354851545,0,0,0,0.0561361784055939,0,0,0,0,0,0,0,0,0,0.0563880136452834,0,0,0,0,0,0.00261651064457714,0,0,0,0,0,0,0.0082928968702824,0.0495910770733296,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.0242848231594553,0,0,0,0,0,0,0,0.0464145457986,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0667680321460609,0,0,0.0157036518576025,0,0,0,0,0.0891107257531493,-1.73472347597681e-18,0,0,0.356673326893978,0,0,0,0.107889564631245,0,0,0,-0.0630614268993526,0,0.00547172961706973,0.108404737032244,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.100109064176914,0,0,0,0,0,0,0,0,0,-0.0286105081557975,0,0,0,0,0,0,-0.0293972293194898,0,0,0.0219034431595078,0,0.1983840433588,0.175080433217335,0.0124270477671512,0,0,0,0,0,0,0,0,0,0,0.0961305706263638,0,0,0.057329068363876,0,0,0,0.0242204755358855,0.00607646212609727,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.090169112172285,0,0,0,0,0,0,0,0,0.0800813976136222,0,0,0,0,0,0,0,0.064787171891584,0,0,0,0,0.192877593605512,0,0,0,0,0,0,0,0,0,0,0,0,0.044816185377352,0.692285496414255,0,0,0.0781608325392194,0,0,-0.0875406865028405,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367217708059538,0,0,0,0.148570213895932,0,0,0,0,4.33680868994202e-19,0,0,0,0.0543237852525696,0,0,0,0,0,0,0,0,0.116779963072551,0,0.163461389879042,0,0.256880982926945,0,0,0,0,0.0658578165430831,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,-0.010455220913416,0,0,0,0,0,0,0,0.0617813727724571,0,0,0,0.00497358646730837,0.0405304626595439,0.00849938850323241,0,0,0.101159910530042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424327564804005,0.0347957701459173,0,0.0573894682075526,0.0813480744781317,-4.33680868994202e-19,-4.33680868994202e-19,0.210716321433851,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181019698123449,0,0,0,-0.034027702618581,0,0,0.30463099374419,0,0,0,0.60721290481274,0,0,0,0.318349363232793,0,0,0.0600302732468177,0,0,0,-0.190847200168156,0,0,0,0,0,0,0,0,0.0422899945259903,0,-0.67004233864365,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0979408955508384,0,0,0.0544660613689625,0,0,0,0,0,0,-0.0107759509657068,0,0,0.0636862367337577,0,0.0935221986110659,0,0,0,0,0,0,0,0,0.0148360991619599,0,0,0,0,0,0,0,0,0.0482028608260705,0,0,0.170627105295667,0.0281267673826538,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.249351610518738,0,0,0,0,0,0,0,0,0,0,-0.00749328176758221,0,0,0,0,0.0215476138856689,0,0,0,0,0.0164697268865117,0,0,0.0641945299994551,0,0,0,0,0,0,0,0,0.0942595866353284,0,0,0,0.0750613615538125,0.0283968088432042,0,0,0,0,0.0308835469004781,0.00494424915432377,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237912983302929,-0.132960123854343,0.00243008453167005,0,0,0,0,0,0.429383726541265,0,0,0,0,-0.0524669582577636,0,0,0,0,0,0,0,0,0.116971563603868,0,0,0.0452260914415077,0,0,0.217186689754389,0,0,0,0,0,0,0.0247666090675751,0,0.247192549936725,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.558582748802783,0,0,0,0,0,0,0,0,0.0285813948754109,0,0,0,0,0,0,0,0,0.0667658588369042,0,0.118022354917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17650882143373,-0.0177949996788536,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0803226165080015,0,0,0,0,0,0,0,0,0.0462830547302955,0,0,0,0,0,0.026157007584729,0,0,0,0,0,0,0,0.0649176385581107,0.130949569135841,0,0,0,0,0,0,0,0,0.102312349521905,0,0,0,0.0710417627929537,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0201147762082573,0.0589657396877935,0,0,0,0,0,0,0,0.134655800743273,0.0651835477338472,0,0,0,0.0701048021609842,0,0,0,0.0797376627926188,-0.0705846977252089,-0.041997594255085,0,0,0,0,0.190480200294307,0,0,0,0.0365874589364803,0,0,0,-0.0558633037602949,0,0,0,0,0,0,0,0,-0.0358350963948857,-0.0561196777005592,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0247932236199342,0,0,0,0,0,0,0,0.0503450894342618,0,0,0,0,0,0,0,0,0.0036603586970076,0,0,0,0.0417808431355886,0.050119008728971,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0.000498142518727616,0.203556288421534,0,0,-0.0463955839359345,0.0297570107353661,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.130805731194166,-0.0289347199274418,0,0,0,0,0,0,0,0,0,0,0.0643154154254968,0.0549170081104682,0,0.0129343810764162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847189078572729,0,0,0.216399691187348,0.0210604817301594,0,0,0,0.0245778186174521,0.0824176905624875,0.0364921932448625,0,0,-0.0145209032585751,0.0423791695365779,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442171008925733,0,0,0,0.115966221973244,0,0,0,0.0722730253835665,0.156558352609353,0,0,0,0,0,0,0,0,0,0.0667512112933343,0,0,0,0,0,0,0.0305745130528052,0,0.011065900531668,0.144614261388809,0,0.102668947665426,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0254307288205049,0,0,-0.00569415151556319,0,0,0,0,0,0,0,0,0,0.129390523855185,0,0,0,0.0638986650407714,0,0,0,0,0.0409023740606318,0,0,0,0,0,0,0,0,0.0300203657367433,0,0.0405367842450006,0.0366927779458141,0.142755529489833,0,0,0,0,0,0,0,0,-0.00554009873341452,0.0287559201378986,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0481058438998303,0,0,0,0.0744844753858094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512245096239676,0.110998656143361,0,0.0741284729812949,0,0.0153760296265669,0,0,0,0.101469843018865,0,0,0,0.0612420062778742,0.0190482775020824,0,0,0,0.0762402917254904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163010420479491,0.185879085410991,0,0,0.0707466314111521,0.204778743338414,-0.0575995160607164,0,0,0,0,0,0,0,0,0,0,0,0,0.110233075330292,0,0.0270724581968928,0,0.0571224470894952,0,0,0,0,-0.033496556936209,0.171130260342804,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.175238775611688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619637023765422,0,0,0,0,0,0,0.142609746614031,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.11894061949131,0.0897189213897022,0.0845876401926524,0,0,0,0,-0.000798767509349147,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561902040360689,0,0,0.0270683546072988,0,0,0,0,0,0,0,0,0.00415884485495667,0,0,0,0,0.0233996616571694,0,0,0,0,0,0.0545601100779941,0,0,0,0,0,0,0.0431488547698374,0.0164871790758468,0,0,0,0,0.0204298948166134,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0.0397507835461684,0,0,0,0,0,0,0,0,0.100211525137628,0,0,0,0.201237630060812,0,0,0.0040070548336916,0.0133170255396462,0.254858980757762,0,0,0,0,0,0,0,0,0,0,0.0652957182214413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.271114986166604,0.0568272471910281,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.246696346748013,0,0,0,0,0,0,0,0,0.0448156425258151,0,0,0,0,0.147855435540451,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925771517874746,0.638399579961296,0.0417123268504781,0,-0.0181803677196347,0,0,0.0441041303617159,0,0,0,0,0,0.0376868393456144,0,0,0,0,0,0,0,0,0.087270401050799,0,0.381589052263197,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.0872718716639592,0,0,0,0,0,0.32516934605878,0,0,0.0715713789075605,0,0,0,0,0,0,0,0,0.0476682868951209,0,0,0,0,0,0,0,0,0,0,0.120093095320321,0,0,0,0,0,0.127527409181865,0.0974688891949791,0,0,0,0,0,0.00986803218840538,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00735816890201333,0,0,0.0609536762940462,0,0.103294867206515,0,0,0,0,0,0,0,0,0,0,0,0,0.0976661495248998,0.0305472266188146,0,0,0.0827036117558641,0,0,0,0,0.030386506195854,0,0,0,0,0.0239939548593032,0.0586378202345698,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,-0.0182746721432965,0.0619638825074142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345038584700727,0.028828447743467,0,0.0340986354697565,0,0,0.153828885379194,1.73472347597681e-18,0,0,0,0,0.0149416567283182,0,0,0,0,0,0,0,0.248541695605733,0,0,0,0,-0.0201979959772875,0,0,0,0,0.0380549058580022,0,0
Change_TY3M,0,0,0,0,0,0,0,0.011963647331792,0,0.0279277509279855,0,0,0,0,0,0,0,0,-0.0161453946160601,0,0,0,-0.059045049122167,-0.0524357175891725,0,0,0,0,-0.0349318473284305,0.0452136101682408,0,0,0,0,0.0435012381120067,0,0,0,0.0419428199276191,0,0,0,0,0,0,0,-0.0244748830045151,0,0,0,0,0,-0.0109939931529163,-0.0356291488552556,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152698595327468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100114538588795,0,0,-0.164301170668333,0.204289027899142,0,0,-0.398223791859661,0,0,0,0,0,0,0,0.000913258105807321,0,0,0.157127991077872,0,0,0,-2.03652084626246,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266864098505678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119070279268425,0,0,0,0,0,0,0,0.0100392565200754,-0.0938935146317567,0,0,0,0,0.24000832792972,0,0,0,0,0.173644912126488,0,0
RealEstate_excess,0,0,0,0,-0.0536538242017011,0,0,0,0,0,0,0,0,0,-0.0300894843999924,0,0,-0.159928364645164,0,0,0,0,0.0934535925266516,0,0,0.0208440792085584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11730365193847,0,0,0.0290019235880814,0.0436197089460777,0,0.34775407337173,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.166109712334963,0,0,0,0,0,0,0,0,0,0,-0.0406181410330802,0,0,0,0.0530022236252508,-0.0328269579205923,0,0.0572513164287685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057015242489365,0,0,0,4.33680868994202e-19,0.0596743177410842,0,0,0.00111532300436387,0,0,0.0418015303974998,0.254133833828557,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000788565006468475,0,0,0,0,0,0,0,0,0,0,0,0,0.00196276364257195,0,0,0,0,0,-0.000859637779891537,-0.000387070629352063,0,0,0,0,0,0,0,0,0,0,0,0,-0.000328140751934915,0,1.35525271560688e-20,0,0,0,0,0,0,0.00292490252574861,0,0,0,0,-0.0531507627421983,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135984675406314,0,0,0,0.0299897233949331,0,0,0,0.00254073998105083,0,-0.0865248731330817,0.0189721472192465,0,0,0,0,-0.794266510851627,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00414735435633834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401731345792705,0.0125233712787341,-0.00616337863224973,0,0,0,0,0.00423631436614546,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126939094228106,0.0132171823385612,0,0,0,0,0.0119481374761571,0,0,0,0,-0.159048127783557,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00123380148259464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221958741569269,0,0,0,0,0.119927206832277,0,0
