,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X300072.SZ,X600188.SH,X601992.SH,X601991.SH,X600547.SH,X600362.SH,X600886.SH,X002460.SZ,X600111.SH,X600516.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X600027.SH,X600176.SH,X000553.SZ,X000792.SZ,X000408.SZ,X600352.SH,X600339.SH,X600219.SH,X600489.SH,X002271.SZ,X000959.SZ,X000723.SZ,X600808.SH,X601158.SH,X600299.SH,X000883.SZ,X002470.SZ,X000630.SZ,X000983.SZ,X000825.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.359207758807067,0,0,0,0.00296432161060472,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339031361608371,0,0,0.0145488870816285,0,0,0,0,0,0,0,0,0,0.0174922860756772,-0.00426425770122972,0,0,0,0,0,0,0.00258751412184096,0,0,0,0,0,0,0,0,0,0,0,0.00671157949377385,0,0,0,0,0,0
X600028.SH,0.323681492930262,0,0,0,0.124371787870206,0,0,0,0,0,0,0,0,0.00570742514716025,0,0,0,0,0,0,0,0,0.0100825201488287,0.00195136993284929,0.0416616192542777,0,0,0,0,-0.0625281690130035,0,0.0209172978019196,0,0,0,0,0,0.0118214308652472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528228294649289,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0596419589477549,0,0,0,0,0,0,0.652916714574153,0,0,0,0,0,0,0,0,0,0.191605587801449,0,0,0,0,0,0,-0.00968298037257236,0,0,-0.0183134361393916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138764348949328,0.00117507571309757,0.0852429474598697,0,0,-0.00523112650543542,0,0,0,0,0,0
X600019.SH,0,0,0.0258800061529841,0,0,0,0,0,0,0,0,0,0,-0.0144386160922681,0,0,0,0,0,0,0,0,0.0592116761501534,0,0.117173824518571,0,0,0,0,0,0,0,-0.0765035186441024,0,0,0,0,0,0,0,0.0697129817281437,0,0,0,0,0,0.239329213191781,0,0,0,0,-0.0234415119154412,0,0,0,0,0,0
X600585.SH,0,0,0.0915927155180088,0,0,0.111047451102647,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0517404288824243,0,0.021051760767607,0,0,0,0,0.0701996616382729,0,0.10459796629028,0,0.0609629522778524,0,0,0,0,0,-0.0786446604106573,0,-0.140358997638357,0,0,0,0,0,-0.225303184209274,0.231612378695934,0,0,0,0,0,0.100066527700452,-0.307295334168265,0,0,1.73472347597681e-18,0.0208272832397608,3.46944695195361e-18,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260003385244101,0,0,0,0,0,0,0,0.0762569837742898,0,0,0,0,0,0,0,-0.00778840025572708,0,0,0,0,0,0.137468941638149,0,0,0,0,0,0,0,0,0,0,0,0.0768032372552219,0,0,-0.0814703150472743,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0984590203884118,0,0,0,0,0,0,0,0,0,0,0,0.00373258544985012,0,0,0,0,0,0.00570286587624065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223972981665751,0,0,0,0,0,0.101843301505049,0,0,0,-0.0121206142579478,0.00505585762075382,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123864003299234,0,0,0,0,0,0,0,0,0,0.142987897165185,0,-0.131555130654482,0,0,0,0.136192013798293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411547057865961,0,0,0.0086091916150037,0,0,0,0,0,0
X600011.SH,0,0,0.00846547207699911,0,0,0,0,-0.00846509421449188,0,0.209657178725494,0,0,0,0,0,0,0.0581002000863719,0.150155867538556,0,0,0,0,-0.0720645394999854,0,0,0.00800109758453109,0,0,0,0,0,0,0.0218498591463951,0,0,0,0,0.0231385305207647,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0438248811595533,0,0,-0.00462331850481444,0.00809258674246729,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0351256681438964,0,0,0,0,0,0,0,0,0.320971817884832,0.0197693671852642,0,0,0,0,0,0,0,0.0136564539778096,0,0,0,0,0,0,0.0199426938608367,0,0,0,0,0,0,0,0,0.0482222353444409,0,0,0,0,0,0.128093538922521,0,0,0,0.000861328950741638,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0322288990727642,0,0.0724875035973725,-0.185694128815407,0,0,0,-0.0187163566627292,-0.0484717572704554,0.0201108953178431,0,0,0,0,0,0,0,-0.0483276737082531,0.0420621683277397,0,-1.73472347597681e-18,0,0,0,0,0,0.0205010460539164,-0.00456917526520321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088019349937148,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727676873717608,0,0,0,0,0,0,0,0,0,-0.00211986919862573,0,-0.0278682203131476,0,0,0,0,0,0.0824213001111831,-0.10673333486365,0,0,0,0,0,0,0,0.0427026170718647,0,0,0,0,0,0,0,0.0254421480157991,0,0,-0.00300599366284698,0,0,0,0,0,0
X600795.SH,0,0,0,0.103054766518211,0,0,0,-0.0759179757398707,0,0,0,0,0,0,0,0,0,0,0,-0.025184030156882,0,-0.200947674232912,-0.0536051091339045,2.16840434497101e-19,0.320178683620243,0,0,0,0,-0.00833656112216645,0,0,0,0,-0.0461913686972653,0.0871658295246267,0,0,0,0,0,0,0,0,0,0,0.173009454916541,-0.234969917351396,0,0,0.0372162125639929,-0.0281003006105319,0,0,0,0,0,0
X002466.SZ,0,0,-0.144243340826642,0,0,0,0,-0.0634738888539364,0,0,0,0,0,0,0,0,0,0,0.0777769397021138,0,0,0.653855511875521,0.120487104371963,0,0,0,0,0,0,0,0,0,0.0566860030472694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615374308304055,0,0,0,-0.00796609452752777,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425267997416202,0,0.119362508427851,0,0,0,0.0454138104225873,0,-0.0750168563864655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032543045588467,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.28129422064406,0,0,0,0.0110859717418909,0,0,0.000695655501435117,0,0,0.157948534294377,0,0,0.0493099870737773,0,0.0304832712265123,0,0,0,0,0,0,0,0.0308427922922648,0,0,0,0,0,0,-3.46944695195361e-18,0.0116061847759078,0,0,0,0,0,0.256175254472688,0,0,0,0,-0.00441140507419979,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120065717435462,0,0,0,0,0,0,0.0336946165488715,-0.0578535847221635,-0.0237204767364795,0,0,0,0.407483711748326,0,0.0974448625304628,0,0,0,0,0,0,0,0,0,0,0,-0.0177086858300977,0,0,0,0,0,0,0
X601991.SH,0,0,-0.00253124196490218,0,0,0,0,0,0,0,0,0,0,0.0390720842900823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181499749962206,0.0683455746111031,0.0277448634161376,0,0,0.0207496389866023,0,0,0,0,0.103764164299415,0.0203984158821368,0,0,0,0,0,0,0,0.0568519746134701,0,-0.0148297128408158,-4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.043367325369954,0,-0.0142993262306401,0.0231611485217553,0,0,0,0,0,0,0,0,0.0748460404321238,0.0240605776598437,0,0,0,-0.00831276843045129,0,0,0,-0.0572617111001719,0,0,0,0,0,0,0,0,0,0,0.650704925856728,0,0,0.0316211057523168,0,0,0,0,0,0,0,0,0,0,0,-0.00657033818669339,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040833873769016,0,0,0,0,0,0,0.0792849492984692,0,0.0442190733810123,0.0201789986891936,0,0,0,0,0,0.0543451843727296,-4.33680868994202e-19,0,0.0226962273960875,0,0,0,0,0.0163650367175681,0,0,0,0,0,0.463973956371817,0.0792383907547132,0.0797846796637204,0,0,-0.0111813514535137,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0205824973587688,0,0,-0.152233506632357,0,0,0,0,0,0.0120451324449303,0.0100152814786834,0,0.0549074473505456,0,0.127587058170781,0,0,0,0,0,0,-0.038775559340959,0,0,0,0,0.0983540098637158,0,-0.0174487547206879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414315442708112,-0.00908850206454758,0.0103978343170404,0,0,0,0,0,0
