,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X600886.SH,X601898.SH,X000792.SZ,X600010.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600489.SH,X002466.SZ,X000723.SZ,X600176.SH,X600126.SH,X600426.SH,X002075.SZ,X000401.SZ,X000553.SZ,X000898.SZ,X601158.SH,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X600583.SH,X000883.SZ,X600486.SH,X000709.SZ,X000027.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0.00997210012688138,0,0.103393664710468,0,0.247221365533757,0,0,0,0.0420568243175468,0,0,0,0,0,0,0,0,0.0666724773817298,0,0,0,0,0,0,0,0,0,0,0.0171619016094209,0,0,-0.0374683910692303,0,0,0,0,0,0,0,0,0.0191922634848962,0,0,0,0,0,0,0,0,0.017488500838181,0.0020866883148979,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.00175899642198098,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0711672280423268,0.0141490101923408,0.162059041543052,0,0,0,0,0,0.0412716139359086,0,0,0,0,0.0544665734362322,0,0,0,0,0,0,0,0,0.011009129623437,0,0,0.169109270697101,0,0,0,0,0.014014138284113,0,0.00683773050827756,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.158483122182746,0,0.137376119903985,0,0,0,0,0,0,0,0,0,0,0.183663075518896,0,0.204953377049715,0,0,0.226849343581461,0,0,-0.120662356520098,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00867359866367523,0,0,0,0,0,0,0.0269344817512395,-0.0193027606230804,0.000754156843929957,0,0.256448609186358,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.00866130477905496,0,0,0,0,0,0,0,0,0,0,0,0,0.0432599584010639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323559874302093,0,0,0.0828957552695443,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.00400083850325613,0,0,0,0,0,0,0,0,0,0.00936579621961292,0,0,0.0608204531575243,0,0,0,0,0.111368536391469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857577985765594,0,0.0585242484082622,0,0,0,0,0,0,0.0104216723347752,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.238704088690443,0,0,0,0,0,0,0,0.0841504627547856,0.0792121755716475,0.120097447094841,0,0,0,0,0,0,0,0,0,0,0.0167787923826431,0,0,0,0,0,0,0,0,0,0,0,0,0.0129631224305563,0,0,0,0,0,0,0.00301171833093273,-1.0842021724855e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0606766609960201,0,0,0,0,0.132440284812336,0,0,0,0,0,0,0,0,0,0,0,0,0.36981779669599,0,0,0,0,0,0.148462323163342,0,0.0331182976382021,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0698422862193049,0.0366154108182861,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.084027769768311,0,0,0.157263821013531,0,0,0,0,0,0,0,0,0,0,0,0.218557778741655,0,0,0,0.0191070643206764,0.0121654026615236,0,0.075773021781777,0,0,0,0,0,0,0,0,0,0.258354460138894,0,0,0,0,0,0,0,0,0.0619773464399264,0,0,0.00402283986589276,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.234857017970575,0.009773654106379,0.225473017155965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159195744114521,0,0,0,0.0404063212175368,0,0,0,0,0,0,0,0,0.119306773363848,0,0,0,0,0,0.0250156166566093,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0491466409921755,0.0243904426641761,0,0,0,0,0,0,0,0,0,0,0,0.183143953029967,0,0,0,0.0328057496336775,0,0,0,0,0,0.0147808276153378,0,0,0.0205134747607256,0.0345183752221381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371817960183225,0.000251720341974393,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0336494971908477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371713346534665,0.0860147285830158,0,0.0267133078215595,0,0,0,0,0.0548809137625195,0,0.0113169744351449,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0650481193527538,0,0,0,0,0,0,0,0,0,0.027133911681544,0,0,0,0,0,0,0,0.00808929614453302,0,0.00269550549103794,0.00928550542648003,0,0,0.0457426499419766,0,0,0,0,0,0,0.193663092039372,0,0,0.0377888883545975,0,0,0,0,0,0,0.0333093828729669,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0389786387038605,0,0,0,0,0.2493270387017,0,0,0,0,0.152653193093103,0,0,0.0328209255432569,0.00725279768535837,0,0,2.16840434497101e-19,0,0,0,0,0,0.0514385111812466,0,0,0.0323805647775066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012877337449373,0,0,0.157581846732679,0,0,0,0,0,0,0,0,0,0,0,0.0239429512074325,0.260206764842658,0,0,0,0,0,0,0,0.148895599548922,0,0,0,0,0,0,0.0147605013541867,0.0059129684336137,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.206784673762505,0,0.0224421323271904,0,0,0,0,0,0,0,0,0.120767577053166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312120899584719,0.0395782061461402,0,0,0,0,0,0,0.00670446978318824,0.0165938621901257,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.115898042344788,0,0,1.73472347597681e-18,0,0,0.158323935817965,0,0,0,0,0,0,0,0,0,0.374345950420671,0,0,0,0,0,0,0.0634760013133706,0,0,0,0,0.00851263769394288,0,0.134146212776007,0,0,1.38777878078145e-17,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00698411377706332,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167367852477867,0,0,0,0.0284727831388178,0,0,0.0211456295586234,0.0609459386269487,0,0,0,0,0,0.0605266041468131,0,0,0,0.0264007880476155,0,0,0.083548057356927,0,0,0,0,0,0,0.016782278062418,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.439540323742488,0,0.0350610698367894,0,0.0141353817670551,0.0486960587466649,0.0371027062729076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154438756793811,0.0694422800987483,0,0,0,0,0,0.0403958888753971,0,0,0,0,0,0,0,0,0,0,0,0.0425785154474044,0,0.00500461162968188,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.212738141144432,0.062734369132682,0,0,0,0,0.104864738699737,0,0,0,0,0,0,0.231803029533098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965971304230834,0,0,0,0,0,0,0,0,0,0.213902813174765,0.15580006539667,0,0,0,0,0,0,-0.0137647394390626,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.133043477082637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550801496298058,0,0.0941988099201507,0,0,0,0.077788176975303,0.102571751423545,0,0,0,0,0,0.438493092489318,0,0,0,0,0,0,0,0,0,0,-0.0585945183698911,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.138864733426538,0,0,0,0,0,0,0,0,0,0,0,0.032466256438264,0,0,0,0,0,0,0.0442814948543443,0.0263111279199812,0,0,0,0.034857911870321,0,0,0,0,0,0,0,0.139810279941221,0.0720556832709554,0,8.67361737988404e-19,0,0,0,0,0.0441731617109695,0.0160775268190847,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.34103656319806,0,0.0669391001188473,0,0.0841795708551419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755762903049732,0,0,0,0,0.0292573756276599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159682959943772,0,0,0.0334364065513934,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184681218171044,0,0,0,0,0,0,0,0,0,0,0,0,0.251463051867508,0.266060713220222,0,0,0.0397867314498374,0.0425588756080832,0,0,0,0,0,0,0.139889087949306,0.0385815790780414,0,0.0692684100773014,0,0,0,0,0.0262008761831925,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,-0.05537931687054,0,0,0,0,0,0,-0.125601906087397,0.0635189986706012,0,0,0,0,0,0,0,0,0,0,0,0.333433053680441,0,0,0,0,0,0,0,0,0,0,0.388588382709729,0,0,0,0,0,0,0,0,0,0,0.0356782673727697,0,0,0,0,0,0
X000401.SZ,0,0,0,0.0168097101438317,0,-0.0571357796673961,0,0,0,0,0,0.706543547901356,0,0,0,0,0,0,0,0,0.0521818883749052,0,0,0,0,0.154544624970187,0,0.0299530997719702,0,0,0.00997453712429416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241658503225604,0.0114487969855646,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.0601762825573581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.1630968469763,0,0,0.12248009123463,0,0,0,0.122249991803547,0,0,0,0,0,0,0,0,0,0,0.426872773590095,0,0,0,0.24314089288299,0,0.00668300663647912,0,0,0,0,0,0
X000898.SZ,0,0,0.0171133151037047,0,0,0,0,0.0520643990103941,0,0,0.0478066884802913,0.0331871669204008,0,0,0,0,0,0,0,0,0.0297335662316253,0,0,0.131802436188485,0,0,0,0,0,0,0,0.046286849245827,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.111532833757706,0,0,0,0,0,0,0,0,0.0159755876505055,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272172353854581,0,0,0,0,0,0,0,0,0,0.0221614069341764,0,0.0113983333581501,0.0217943526415569,0,0,0,0,0,0.0284830856678926,0.0249198810785868,0.101628985884555,0,0,0,0,0,0,0.00941801478244729,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126714635293475,0,0.119138165541101,0,0,0,0.0985105969417948,0,0.0967472907184263,0.14313495176162,0,0,0,0,0,0,0.000745790938214381,0,0,0,0,0,0.00149481546224239,0.0121609935171383,0,0,0,0,0,0,0,0,0,-0.0189875702657919,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.139430794752997,0,0,0,0,0.065361710000184,0,0,0,0,0,0,0,0,0,0,0,0,0.201609630550308,0,0,0,0,0.229726888019736,0,0,0.142569073225435,0,0,0,0.0544205078963342,0,0.0421839650036975,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139384486965672,-0.0333589476953084,0,0.0881562616549229,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0234095901767483,0.0115052688040476,0,0,0,0,0,0,0,0,0,0,0,0.180619504753191,0,0,0,0,0.120895474575545,0,0,0,0,0,0,0.044798671145074,0.0842272854171152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215646601367815,-0.0138906603376043,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.146538232229798,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119732334663819,0.0391288197021653,0,0.0267635243005935,0.349251302569353,0.0167510413520153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299868441783522,0.0123678069304216,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0416502961266708,0,0.163328481666227,0.0656083719719735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148000531428035,0,0,0,0.00618050867924441,0,0,0.0819728414392072,0.0700365009290283,0,0,0,0,0,0.0818976484322039,0,0.10158697764399,0,0,0.0653497141261973,0,0,0,0,0.034833818669619,-0.00690889099687709,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0426619527856746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102070319441021,0,0,0,0,0,0,0,0,0,0.0276873936322451,0,0,0,0,0,0.18804320676802,0,0.0679234808865934,0,0,0,0,0,0,0.0260759157495175,0.00911840788776073,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0254070761037568,0,0,0.0404056642175872,0.150855457431196,0,0,0,0,0,0,0.0939741007745124,0,0,0,0,0,0,0,0,0,0,0,0.0252951521527234,0,0,0,0,0,0,0.200348458040045,0,0,0,0,0,0.156319832250891,0.295090436374636,0,0,0,0,0,0,0.0184541600928633,-0.0131757675365986,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0172515192258533,0,0,0,0,0,0,0,0.0396960845350894,0,0,0,0.135740466738496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167300238568593,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103966275639601,0,0.0343736429219797,0,0,0.0337791455550392,0,0,0,0,0,0,0,0,0,0,0,0,0.120819305857918,0.0648578929311579,0.00664920226039037,0.027680383275934,0,0,0,0,-1.0842021724855e-19,0,-2.16840434497101e-19,-0.00247768513822316,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.172969067793285,0,0,0,0,0.00356071144888913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226877580996887,0,0,0,0,0.0315145675513871,0.0356732408898278,0,0,0.0329782256205465,0,0,0,0,0,0.0803995662259575,0,0,0,0,0,0,0,0,0,0,0.0189017135397208,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.297413185044343,0,-0.0130427499265855,0,0,0,0,0,0,0,0,0,0,-0.0332524273153387,0,0,0,0,0,0,0,0,0,0,0,0.0948791856490337,0.262614410053223,0,0,0,0,0,0,0,0,0,0,0,0,-0.221907766504376,-0.167625112851617,-0.245557067528945,0,0,0.0573783586820331,0,-0.0841483121582344,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0752050853977028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209359759891063,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778288066813474,0,0,0.163253053229518,0,0,0.365396974106431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307203378116625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75503991966484,-0.267928598305192,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0632227105149774,0,-0.0696872744629037,0,0,-0.0279939996911625,0,0,0,0,0,0,0,-0.0351170052580832,0,0.0457417904744615,0,0,0,0,0,0,0,0,0,0.0463419916346987,0.0424274778273316,0,0.00157093023278857,0,0,0,0.0120044050788304,0,0,0,0,0,0,0,0,0,0,0,0,0.0448376051074717,0.0076768833165105,-0.00232454929210995,0,0.0554381538611717,0,0,0,0
MKreturn,0,0,0,-0.170155272387194,0,0,0,0,0,0,0,0,0,0,0.0430568557608425,0,0,0,0.0875809899536362,0,0,0,0,0,0,0,0,0,0,0,0,0.158325202190962,0,0,0,0,0,0,0,0,0,0.00561517668454952,0,0,-0.107634203623766,0,0,0,0,0,0.0315092387613432,0.0557511013644215,0.0242804510716773,0,0,0,0,0,0
MKvol,0,0,0,0.0255494396226882,0,0,0,0,0,0,-0.0108369951715204,0,0,0,0,0,0,0,0,0,0.00777381275107221,0,0,0,0,0,0,0,0,0,0,0.00838948562272094,0,0,0,0.00899861242878186,0,0,0,0,0,0,0,-0.0135262712974474,0,0,0,0,0,0,-0.0357294940433271,0.00331583879111718,-0.0216543092997814,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.013986555712,0,0,0,-0.0445837035153913,-0.02303614463869,0.0465915047698494,0,0,0.000908324139507454,0,0,0,-0.0123063537427786,0,0.0439258298234544,0,0,0,0,0,0,0,0,0,0,0.00478887553035677,0,0.0145195967045515,0,0,0,0,0,0,0,0,0,-0.0010530382407893,0,0,0,0,0,-0.058676475724324,-0.0771647818987319,-0.00757303986820907,-0.0102317713824538,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00570704475507358,0.00504220766096523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133508498336002,0,0,0,0.00349382682388996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188096257630955,-0.00590567638413439,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402057165252488,-0.00666536766113036,0,0,0,0,0,0
