,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600362.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X000786.SZ,X002271.SZ,X600111.SH,X600027.SH,X601992.SH,X000723.SZ,X002466.SZ,X002460.SZ,X600176.SH,X002353.SZ,X600299.SH,X600516.SH,X000898.SZ,X600583.SH,X600489.SH,X601158.SH,X000883.SZ,X600426.SH,X000709.SZ,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0.170579393231711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870223168714891,0.0181340375930483,0,0.033240053871244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327518019846516,0,0,0,0,0.0713954105085908,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0110460628985863,0,0,0,0,0.0925538385710359,0,0,0,0,0,0,0,0,0.018792855239843,0,0,0.110284390143168,0.136938423410718,-4.33680868994202e-19,0.0301057161034048,0.00614259573241616,0,0,0,0,0,0,0,0,0.0143483838125285,0,-0.0235482815086304,0,0,0.191193192518944,0.0382050740287288,0,0,0,0.0380578741639114,0,0,0.0107316139663927,0.00580283606288358,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.134756881440623,0,0.102121278145646,0.100215150123482,0,0,0,0,0,0,0,0,0,0.199891396077499,0,0,0,0,0,0,0.0512615697303772,0.0508274477975016,0,0,0,0,-0.174640971297346,0,0.0615090004813652,0,0,0,-0.11253000609348,0,0,0,0,0.0329593334784506,0,0,0,0,0,0.236374392269034,0,-0.042676604640485,-0.00866696405402464,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218531560571222,0.0115758373154654,0,0,0,0,0,0,0.0773952459972311,0,0,0,0,0.00362647406378394,0.0383817709254782,0,-0.0495300082676567,0,0,0,0,0,-0.00751954720163632,0,0,0,0,0,0,0,0,0,0,0.0106475894874653,0,0,0,0,0.0222512133987533,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0513209148856183,0,0,0,0,0,0,0,0,0,0,0,0,0.00125641064601321,0.00775067070461459,0,0,0.202606983216626,0.066244893843761,0.0224811130585016,0,0,0,0,0.119741211772459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251859149575403,0.00575556956214895,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0144285392717454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777681086949006,0,0,0.0353023293183407,0,0,0.014810969188343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221093539480465,0,0,0,0,0,0.0400796215302413,0,-0.0081075724367829,0,0,0,0,0.0409385754524601,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0606373128561335,0,0.0831814730391587,0,0,0,0,0,0,0,0,0,0,0,0.0613505727561733,0,0,0,0,0.0803817925404229,0,0.0517254259051303,0.0915709600721557,0.0878159785078847,0.0309548589892213,0,0,0,0,0,0,0,0,0,0,0,0,0.0231731689822679,0,0,0,0,0,0,0,0,0,0,0.0202005309045081,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.000897821530058469,0,0,0,0.0754389298093156,0,0,0,0,0,0,0,0,0,-0.026978593626481,0,0,0,0.0741753238635863,0,0,0.0815783999674976,0.0342130888329806,0,0,0,0.0849740058346419,0,0,0,0,0,0,0,-0.0448484782642226,0,0.00657359262849711,0,0,0,0,0,0,0,-0.035226603071874,0,0,0,-0.0103824010283037,0,0
X600352.SH,0,0,0,0,0,0,0.0241037662000886,0,0,0.0418769315435726,0,0,-0.156204835359352,0,0,0,0,0,0,0,0,0,0.0411992274463261,0,0,0,0.312069473123104,0,0,0.0631937953967435,0.0710766367702245,0,0,0,0,0.134435889110665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196387438349023,0,0,0,-0.0361499286501993,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0952055338937286,0,0.048280060022536,0.155839156538916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757437837711177,0,0,-0.00514557311646496,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166920412413092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856820193687309,0.0445389590853268,0,0.0277698662675715,0,0,0.0358079034872602,0.149848896852193,0,0,0,0,0.0847485296984729,0,0,0,0,0,0.0123796388585827,0,0,0,0,0,0,0.00984487698627252,0.0195581093657725,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0328567745196757,0,0,0,0,0,0,0,0,0,0,0,-0.127253960184836,0,-0.0140313619670839,0.11128715758436,0.0245662389612972,0.168990051786976,0,0,0,0,0.000139135566480441,0,0,0,0,0,0,0,0.0577702557630635,0,0,0,0,0,0,0,0,0,0.00969680098739111,0,0,0,0,0,0
X002271.SZ,0,0,0,0.421813512790757,0,0,0.0458509936995623,0.00469605120658573,0,0,0,0,0,0,0,0,0,0,0,0.167054984840711,0,0,0,0.188005748971618,0.267061758233991,0.16658888323057,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317646313848007,0,0,0,0,0,0.00739681170028427,0.038749332532584,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0278523106202703,0,0.0630325375689788,-0.105324636640646,0,0,0.140294494277202,0,0,0,0,0,0,0,0,0,0.117840303173687,0,0,0,0.175209658950646,0,0.200150951276366,0,0,-0.038014338934938,0,0,0,0,0,0,0,0,-0.0147183774191,0,0,0,0,0,0,0,0,0,0,0,-0.00658330987064148,0,0,0,0.0149185476559357,0,0
X600027.SH,0,0,0,0,0,0,0,0.261251711395655,0,0,0,0,0,0.0437261914807235,0,0,0,0,0,0,0,0,0.0522526155997238,0,0,0,0.213815321894987,-0.106960668306815,0.158552185990493,-0.0930116318118689,0,0,0,0,0,0,0,0,0.0646770702557243,0,0,0,0,0,0,0,0,0,0,0,0,0.0268349261483851,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.13975476326099,0,0,0,0,0,0,0,0,0.193821153278535,0,0,0,0,0,0,0.0644910636012596,0,0,0.0344973823493483,0.0713010845787236,0.0352885287530017,0.0175145271253143,0,0,0,0,0,0,0,0,0,0,0,0.0245028360739128,0,0,0,0.0322928146235744,0,0,0,0,0,0,0,0.0339964045016379,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00532415121462704,0.133989843342682,0,0,0,0,0,0.239610601104766,0,0,0,0,0,0,0,0,0,0,0.162396508434255,0,0.102518816870078,0.558227123092826,0.63063735371463,0,0.26750684807871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718124746440696,0,0,0,0.00906089435658071,0,0
X002466.SZ,0,0,0,0,0.0782573580578069,0,0,0,0,0,0,0,0.140489827427887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104752159842401,0,0.563440367764772,0,0,0,0.103819178390047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117508379005653,0,0,0,-0.0636697396651368,0,0,0,0,-0.0468808488046163,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263843702438424,0,0,0,0,0.0572798952910895,0.345420488833832,0,0,0.096610772436379,0,0.387238666944848,0,0,0,0,0,0,0,-0.0521413029186907,0,0.0705747902748627,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229723354381611,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189120808714922,0.27923398089117,0,0,0,0.0749633758329809,0.0195446845576606,0,0,0,0.0229805401946575,0.0352618726248058,0,0,0,0,0,0,0,0,0,0,0,0.219478451440709,0,0,0,0,0,0,0,0.00190326892801299,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.0804625709063843,0.284350279745156,-0.156600603769576,0,0,0,-0.0897311348685883,0,0,0,0,0,0.276652000860207,0,0,0,-0.0573129999898279,0,0,0,0,0,0,0,0,0,0,0,0.206875367142994,0,0,0,0.153180235767541,0,0,0,0,-0.0388904183991716,0,0,0,0,0,0,0,-0.00478637527492635,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.072277625635297,0,-0.0791848683039716,0,0,0,0,0.128783701311611,0,0,0.108211779828408,0,0,0,0,0,0.119450732243728,0,0.0272904943944462,0,0,0.0855349517237855,0,0,0.151955055131731,0,0,0,0,0,0,0,0,0,0,0.0721529901224088,0,0,0,0,0.134587316030572,0,0,0.026811547707211,-0.0317041906506153,0,0,0,-3.46944695195361e-18,0,0
X600516.SH,0,0,0,0,0,0,0.0281556374277686,0,0.0320683777927942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121318323661235,0,0,0.205272804951151,0.0380679550335438,0,0.0781067236082694,0,0,0.174240589356939,0,0,0,0,0,0,0,0,0,0,0,0,0.00621414678654436,0,0,0,0,0,0,-0.0113777577506019,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.0612268498694667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164674668393266,0,0,0,0,0,0.0836550529684543,0,0,0,0,0,0,0,0,0,-0.00449941652161691,0,0,0,0,0,0,0,0,0.00549029419837232,0,0,0,0,-0.0119436593287516,0,0
X600583.SH,0,0,0,0,0.00474877844538941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063606389661143,0,0,0,0,0,0,-8.67361737988404e-19,0.0286031746509504,0,0,0.268511177177763,0,0,0,0,0,0,0,0.190411936683036,0,0,0,0.0940757658262473,0.271764097148163,0.088184848550414,0,0,0,0,-0.0967797701993809,0,-0.0085347529069137,-0.0238378439280066,0,0,0,-0.0425983927320542,0,0
X600489.SH,0,0,0,0,0,0,0.226201023995048,0,0,0,0,0,0,0,0,0,0,0,0.180055813763548,0,0,0.0246074016030562,0,0,0,0,0.0572082979830762,0.0495666232758118,0,0,0,0,0,0,0,0,0,0,0,0,0.14625793661374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066695955157272,0,0,0,-0.0313345746379346,0,0.111266073905567,0.0331839967029572,0,0,0,0.0827061926704248,0,0,0,0,0,0,0,-0.0592421293937197,0,-0.147029082795056,0,0,0.0850529494532636,0,0,0,0,0,0.0161626961416015,0,0,-0.00430275523426275,0.147978003133469,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-0.0218464003682664,0,0,-0.0313772568312891,0,0,0,0,0,0,0,0,0,0.0321862176101681,0,0,0,0,0.107586859491005,0,0,0.138925651667826,0,0,0.026341050234186,0,0.037968468853089,0,0,-0.126201277143363,0,0,0,0,0,0,-0.0325503141135055,0,0,0,0,0,0,0,0,0,-0.00881719049634057,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160912884401843,0,0,0,0,0.0425332009289259,0,0.0233450392199844,0.112899347560315,0.189779364721953,0,0,0,0,0,0,0,0,-0.0968608560381273,0,-0.0735257631954624,0,0.0687457495813871,0,0,0,0,0,0,0,0.0344883942964577,0,0,0,0.026735050488351,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.112326960223045,0,0,0,0,0,0,0,0,0.00560059342571072,0,0,0,0,0,0.0598353000986434,0.0565686548524258,0,0,0,0.0152010398396998,0,0.106762784064585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353947116467013,0.00529714435588415,0,0,0,0.00344877406531178,0,0
X600612.SH,0,0,0,0,0,0,0.356872689288291,0,0,0,0,0,0.0586862386279321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668798424103456,0,0,0,0.129233217370808,-0.0400514039640446,0,0,0,0.0421631759404178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189415245413375,0.00801415175393947,0,0,0,-0.0211518929848505,0,0
X600219.SH,0,0,0,0,0,0,0.0136770716592014,0,0.0292680604992438,0,0,0,0,0,0,0,0,0,0,0,0,0.0553542149110101,0.0105446371130906,0,0,0.0144896648566324,0.117976102690613,0,0,0.0997488119851748,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249287445677964,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000792.SZ,0,0,-0.0131619819897847,0,0,0,0.0579800556292359,-0.0449500084138577,0,0,0,0,0,-0.200403971461522,-0.475406929666553,0,0,0,0,0,0,0.213579652399439,0,0,0,0,0,0,0.0671612887538287,0,0,0,0,0,0.346724295870516,0,0,0,0,0,0,0,0,0,0,0.121676600249738,0,0,0,0,-0.230930992762327,-0.105705316537103,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.166122477548087,0.00302445047832185,0,0,0,0,0,0,0,0,0,0,0,0,0.00246382210037854,0,0,0,0,0.199207609046262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011535014886155,0,0,0,0,-0.0246198402586048,0,0
X000553.SZ,0,0,0,0,0.0799878018638772,0,0,0,0.0225507037789585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028996790086446,0,0,0.159737765861517,0.0012709375184226,0.270122105551071,0.00218795956116161,0,0,0,0,0,-0.0102828900881541,0,0,0,-0.0494699330233868,0,0,0,0,0,0,0,0,0.0070873700580958,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588563634987716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135557993525495,0.0221489367412695,0.0564372641461131,-0.023861798579014,0,0.0987199644300045,0,0,0,0,0,0,0,0,0,0.0529982081776708,0,0,0,0,0,0,0,-0.0881793580595766,-0.00412154269835774,-0.0391210862701346,0,0,0,-0.000829972837596174,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110626466779409,0,0,0.173977485023309,0,0,0,0,0,0,0,0,0,0,0,0.0560214256023344,0,0,0,0.0384306242399311,0,0,0,0.0720846750669112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227854861647439,-0.0299050338511663,0,0,0.00901625745789076,0,0,0,0.00190567469794932,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0586997735053997,0,0,0,0,0,0,0.102003072463753,0,0,0,0.0123051884152182,0,0,0.107944094936594,0,0,0,0.089347504684899,0.0795242177591887,0,0,0,0.0575306326970487,0,0,0,0,0,0,0,0,0,0,0,0,0.0681447846297855,0,0,0,0,0,0,0.022251871742547,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.168328457732568,0,0,0,0.0190033988704113,0,0,0,0,0,0,0,0,0,0.0690353935836836,0.0203384275217742,0,0,0,0,0.0304021271280793,0.0411842872317698,0,0,0,0,0,-0.0405585599549387,0,-0.0466896161612571,0,0,0,0,0,0,0,0,0,0,-0.046489233064222,0.0443018386624608,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,-0.115801212996281,0,0.131878472809574,0,0,0,0,0,0,0,0,0,0,0.0287952367672449,0,0,-0.0891438515705712,0,0,0,0,0,0.194728510643409,0,0.285044904887775,0,-0.157287695473966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188055007014657,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365782188971994,0,0,-0.0364155158361852,0,0,0,0,0,-0.152178131846117,0.0550344562771632,-0.0611147602504575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781130739908186,0,0,0,0,0,0.046537081621019,0.0920872196038451,0,0,-0.0326634115750138,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.0703568340830414,0,-0.171311724050045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0990764216048519,0.289274766784506,0,0,0,0,0,-0.441926315498536,0,0,0,0,0,0,0,0,0,0.230058916162863,0,0,0,0,0,0,0,0,0,0,0,0.64543445517241,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.0299060516655537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993390892388681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17988493223648,0,0,0.603746973563635,0,0,0,0,-0.0656574651494521,0,0
RealEstate_excess,0,0,0,0,0.104582733332441,0,0.00959215636370152,0.0343635994612432,0.0191969132060086,-0.0248612553740851,0,0,0,-0.163326790195034,0,-0.0859285219169591,0,0,0,0,0,0.0592030216280868,0,0,0,0,0,0.0433178059952686,0,0,-0.0618264702295152,0.0395192758557773,0,0,0,0,0,0,0,0,0,0,0.0102060886676265,0,0,0,0,0,0,0.0674173006146761,0,0,-0.0202915502252428,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0132357081623603,0,0,0,-0.100647874949524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401272430334035,0.0507713672021063,0,0,-0.0621978309300431,-0.149443759124918,0,0,0.0360628317588311,0,0,0,0.116939428834799,0,0,0,0.0397251501003215,0,0,0,0,0,0,-0.0670210786542587,0,-0.00617658466101548,0.00785580003260463,0,0,0,0.00466509736062381,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323246907452805,0,0,0,0,0,0,0,0,0,0,0,0,0.000832562784610858,0,0,0,0,0,0,0,0,0,0,0,-0.000273653015939476,0,0,0,0,0,0,0,-0.000291920833189108,-0.00557805624601929,0,0,0,0.00265145030422583,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0838758895257417,-0.0140812988308857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185092472453528,0.0697338198623623,0,0,-0.333514944667478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314559175235679,-0.348104789963538,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000705382293338876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.00368292904656353,0,0,0,-0.0336832951241625,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272709208300013,0,0,0,0,0.053915754008512,0,0
