,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600660.SH,X601898.SH,X600362.SH,X600547.SH,X000786.SZ,X000301.SZ,X600111.SH,X601600.SH,X600010.SH,X600188.SH,X600886.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X600803.SH,X601991.SH,X600801.SH,X000932.SZ,X600352.SH,X600219.SH,X000027.SZ,X600795.SH,X000898.SZ,X600489.SH,X600688.SH,X600157.SH,X600486.SH,X000723.SZ,X002080.SZ,X600516.SH,X000825.SZ,X000807.SZ,X600027.SH,X300037.SZ,X000883.SZ,X601168.SH,X600299.SH,X002353.SZ,X000630.SZ,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.308915962621154,0,0,0,0.0233126327565038,0,0,0,0,0,0.0130721978228395,0,0,0,0,0.0225623236420647,0.0235029596203292,0,0,0,0,0.00661934334688384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293105539924024,0,0,0,0,-0.00247666591650948,0,0,0,-0.0109712260669104,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0599897859155365,0,0,0,0,0,0,0,0.00750747612189971,0.0476949351383977,0,0,0,0,0.106287345714443,0,0,-0.0795090547523907,0,0,0,0,0,0,0.115966937129626,0,0,0,0,0,0,0,0,0.0493829514428635,0,0,0,0,0,0,0,0,0,0,-0.0218826289592068,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0876917502414482,0,0,0,0,0,0,0,0,0,0,0,0.114812299490992,0,0,0,0,0.0306759060949758,-0.0381805368267071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132189767953371,0,0,0.0450453859878478,0,0,0,0,0,0,0.0158426286540846,0,0,0,0,4.33680868994202e-19,0,0
X600309.SH,0,0,0,0,0,0,0.0762302119082769,0,0,0,0,0,0,0.185232739918195,0,0,0,0,0,0,0.0729094994114183,0,0.166436744327537,0.0378915506402886,0,0,0,0,0,0.149377113735393,0,0,0,0,0,0,0.103793805340599,0,0,0,0,0,0,0,-0.0587879810606539,0,0,0,0,0,0,0,-0.0242853362097812,0,0,0,0.00358450441489104,0,0
X600585.SH,0,0,0,0,0,0,0,0.0211594148517565,0.0321218865988367,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.09122920724936,0,0,0,0,0.109500768725992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738763841057098,0,0,0,0,-0.0221143478874329,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178704177785123,0,0,0.128729447536793,0,0,0,0,0,0.0510476731583143,0,0,0.283832190172058,0,0,0,0,0,0,0,0,0,0,0,0,0.246591395724616,0,0,0,0,0,0,0,0,0,0,0,0.00475463581584107,0,0,0,-0.0101347605892035,0,0
X002460.SZ,0,0,0,0.0184907481579964,0,0,0,0,0,0,0,0,0,0,0.0281716214054324,0.0996846085734418,0,0,0,0,0.127481395029883,0,0,0.206901139422757,0.00227881637455071,0,0,0.175312031237171,0,0,0,0,0,0,0,0,0.256034684358093,0,0,0,0,0,0,0.385782132000938,0,0.263141575030688,0,0,0,0,0,-0.022915050135686,0,0,0,0,-0.0448478797256686,0,0
X002271.SZ,0,0,0,0.0179536512387463,0,-0.184592938029332,0.0546650244151653,0,0,0.130097687708907,0,0,0,0,0,0,0,0,0,0,0,0,0.00445152090486693,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498889630218352,0,0,0,0,-0.0719394345887694,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494091170233569,0.361263441625218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.387855060721288,0,0,0.461901359230298,1.38777878078145e-17,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0460473095182714,6.93889390390723e-18,0,0,0,0.0554605720066523,-0.163026265925653,0,0,0,-0.0390171683896531,0,0
X600660.SH,0,0,0,0,0,0,0.0915742057788114,0.0712267913759852,0,0,-0.0298125226640057,0,0,0.105580813108857,0.0970754718016193,-0.0806164193343697,0,0,0,0,0.0897919366442732,0,0,0,0.0615787692684127,0.0141750082977661,0,0,0,0,0,0,0,0,0,0,0.33832640830942,-0.0519641514872626,0.0998591883556165,0,0,0,0,0.0301676582345769,0,0,0,0,0,0,0,0,0,0,0,0,-0.046325694641515,0,0
